,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2013-03-06,1.26736370426,33.94,32.8515,32.5003,0.639283915899,33.204,32.7093333333,1.12461637369,32.7732,32.7093333333,1.20031801282,33.204,32.3704444444,1.03197823759,32.7732,32.3704444444,0.39995280792,32.515,32.3704444444,0.657135046375,33.204,32.1895,0.465832454162,32.7732,32.1895,0.4376608669,32.515,32.1895,0.68706497741,32.2310909091,32.1895,0.658203144847,33.204,32.5576,0.414732820896,32.7732,32.5576,0.426868106824,32.515,32.5576,0.664129272582,32.2310909091,32.5576,0.521904148986,32.4402857143,32.5576,0.701016760325,33.204,32.5485555556,0.476795026694,32.7732,32.5485555556,0.708795326886,32.515,32.5485555556,0.649930391559,32.2310909091,32.5485555556,0.675924651475,32.4402857143,32.5485555556,0.97316148607,32.5664705882,32.5485555556,0.878390427352,33.204,32.5299047619,0.671362270533,32.7732,32.5299047619,0.936579292621,32.515,32.5299047619,0.888285444616,32.2310909091,32.5299047619,0.733638663759,32.4402857143,32.5299047619,0.880135415196,32.5664705882,32.5299047619,1.14276962259,32.5003,32.5299047619,0.90163799731
2013-03-07,1.25802837939,33.69,32.909,32.5068,0.634574989,33.281,32.7576666667,1.11633251708,32.8268,32.7576666667,1.19147654248,33.281,32.4246666667,1.02437674792,32.8268,32.4246666667,0.397006779577,32.5715,32.4246666667,0.652294629122,33.281,32.224,0.462401160304,32.8268,32.224,0.43443708326,32.5715,32.224,0.682004098083,32.2650909091,32.224,0.653354860044,33.281,32.5604,0.411677923865,32.8268,32.5604,0.423723822006,32.5715,32.5604,0.669021208886,32.2650909091,32.5604,0.525748463578,32.4205714286,32.5604,0.695853113004,33.281,32.5644444444,0.473282983185,32.8268,32.5644444444,0.703574383111,32.5715,32.5644444444,0.654717739758,32.2650909091,32.5644444444,0.680903471831,32.4205714286,32.5644444444,0.965993237056,32.5832941176,32.5644444444,0.87192025626,33.281,32.5403809524,0.666417056401,32.8268,32.5403809524,0.929680505845,32.5715,32.5403809524,0.894828501809,32.2650909091,32.5403809524,0.73904260206,32.4205714286,32.5403809524,0.873652390629,32.5832941176,32.5403809524,1.13435205024,32.5068,32.5403809524,0.894996586015
2013-03-08,1.25989544436,33.74,32.969,32.5219,0.63551677438,33.311,32.7976666667,1.1179892884,32.8676,32.7976666667,1.19324483655,33.311,32.4775555556,1.02589704585,32.8676,32.4775555556,0.397595985246,32.62825,32.4775555556,0.653262712572,33.311,32.259,0.463087419076,32.8676,32.259,0.435081839988,32.62825,32.259,0.683016273948,32.3029090909,32.259,0.654324517004,33.311,32.5541333333,0.412288903271,32.8676,32.5541333333,0.42435267897,32.62825,32.5541333333,0.670014116587,32.3029090909,32.5541333333,0.524968189812,32.4012857143,32.5541333333,0.696885842468,33.311,32.5811111111,0.473985391887,32.8676,32.5811111111,0.704618571866,32.62825,32.5811111111,0.655689419396,32.3029090909,32.5811111111,0.679892929427,32.4012857143,32.5811111111,0.967426886859,32.6028235294,32.5811111111,0.873214290479,33.311,32.55,0.667406099228,32.8676,32.55,0.9310602632,32.62825,32.55,0.896156534611,32.3029090909,32.55,0.737945774215,32.4012857143,32.55,0.874948995543,32.6028235294,32.55,1.13603556471,32.5219,32.55,0.896324868274
2013-03-11,1.27333831217,34.1,33.0715,32.5387,0.642297629115,33.431,32.862,1.12991804192,32.938,32.862,1.20597655383,33.431,32.5495555556,1.03684319098,32.938,32.5495555556,0.40183826606,32.68575,32.5495555556,0.660232913418,33.431,32.2973333333,0.468028482232,32.938,32.2973333333,0.439724088429,32.68575,32.2973333333,0.690303940179,32.3456363636,32.2973333333,0.661306047121,33.431,32.5556,0.416687954996,32.938,32.5556,0.428880449107,32.68575,32.5556,0.677163052034,32.3456363636,32.5556,0.51936686947,32.3904285714,32.5556,0.70432149461,33.431,32.602,0.479042734539,32.938,32.602,0.712136730902,32.68575,32.602,0.662685512786,32.3456363636,32.602,0.672638588745,32.3904285714,32.602,0.977749165438,32.6269411765,32.602,0.88253133685,33.431,32.5577142857,0.674527207578,32.938,32.5577142857,0.940994516157,32.68575,32.5577142857,0.905718370784,32.3456363636,32.5577142857,0.730072019659,32.3904285714,32.5577142857,0.884284550919,32.6269411765,32.5577142857,1.1481568689,32.5387,32.5577142857,0.905888500538
2013-03-12,1.27259148618,34.08,33.1705,32.5609,0.641920914963,33.557,32.9166666667,1.1292553334,33.0016,32.9166666667,1.20526923621,33.557,32.6082222222,1.03623507181,33.0016,32.6082222222,0.401602583793,32.74025,32.6082222222,0.659845680037,33.557,32.332,0.467753978723,33.0016,32.332,0.439466185738,32.74025,32.332,0.689899069833,32.388,32.332,0.660918184336,33.557,32.5481333333,0.416443563233,33.0016,32.5481333333,0.428628906322,32.74025,32.5481333333,0.676765888953,32.388,32.5481333333,0.51967148347,32.3862857143,32.5481333333,0.703908402825,33.557,32.6217777778,0.478761771059,33.0016,32.6217777778,0.7117190554,32.74025,32.6217777778,0.662296840931,32.388,32.6217777778,0.673033098182,32.3862857143,32.6217777778,0.977175705517,32.6481176471,32.6217777778,0.882013723163,33.557,32.5638095238,0.674131590447,33.0016,32.5638095238,0.940442613215,32.74025,32.5638095238,0.905187157663,32.388,32.5638095238,0.730500214392,32.3862857143,32.5638095238,0.883765908953,32.6481176471,32.5638095238,1.14748346311,32.5609,32.5638095238,0.905357187635
2013-03-13,1.2785660941,34.24,33.2795,32.5863,0.644934628179,33.702,32.9726666667,1.13455700163,33.0752,32.9726666667,1.21092777722,33.702,32.6766666667,1.04110002519,33.0752,32.6766666667,0.403488041933,32.80125,32.6766666667,0.66294354708,33.702,32.376,0.469950006792,33.0752,32.376,0.441529407267,32.80125,32.376,0.693138032602,32.4403636364,32.376,0.66402108661,33.702,32.5422666667,0.418398697333,33.0752,32.5422666667,0.430641248605,32.80125,32.5422666667,0.679943193596,32.4403636364,32.5422666667,0.517231711247,32.3865714286,32.5422666667,0.70721313711,33.702,32.6444444444,0.481009478904,33.0752,32.6444444444,0.715060459416,32.80125,32.6444444444,0.665406215771,32.4403636364,32.6444444444,0.669873318378,32.3865714286,32.6444444444,0.981763384886,32.6734117647,32.6444444444,0.886154632661,33.702,32.5702857143,0.677296527491,33.0752,32.5702857143,0.944857836751,32.80125,32.5702857143,0.909436862628,32.4403636364,32.5702857143,0.727070635921,32.3865714286,32.5702857143,0.887915044676,32.6734117647,32.5702857143,1.15287070942,32.5863,32.5702857143,0.909607690863
2013-03-14,1.28528752801,34.42,33.3925,32.6107,0.648325055547,33.863,33.0416666667,1.14052137839,33.1504,33.0416666667,1.21729363586,33.863,32.7431111111,1.04657309776,33.1504,32.7431111111,0.40560918234,32.85975,32.7431111111,0.666428647503,33.863,32.4193333333,0.47242053837,33.1504,32.4193333333,0.443850531488,32.85975,32.4193333333,0.696781865717,32.4938181818,32.4193333333,0.667511851668,33.863,32.5336,0.420598223195,33.1504,32.5336,0.432905133674,32.85975,32.5336,0.683517661319,32.4938181818,32.5336,0.514512619307,32.3917142857,32.5336,0.710930963182,33.863,32.6684444444,0.48353815023,33.1504,32.6684444444,0.718819538934,32.85975,32.6684444444,0.668904262466,32.4938181818,32.6684444444,0.666351788083,32.3917142857,32.6684444444,0.986924524176,32.6975294118,32.6684444444,0.890813155847,33.863,32.5834285714,0.680857081666,33.1504,32.5834285714,0.949824963229,32.85975,32.5834285714,0.914217780715,32.4938181818,32.5834285714,0.723248418793,32.3917142857,32.5834285714,0.892582822364,32.6975294118,32.5834285714,1.15893136151,32.6107,32.5834285714,0.914389506995
2013-03-15,1.28528752801,34.42,33.4825,32.6369,0.648325055547,34.025,33.0983333333,1.14052137839,33.2256,33.0983333333,1.21729363586,34.025,32.8086666667,1.04657309776,33.2256,32.8086666667,0.40560918234,32.9125,32.8086666667,0.666428647503,34.025,32.4653333333,0.47242053837,33.2256,32.4653333333,0.443850531488,32.9125,32.4653333333,0.696781865717,32.5556363636,32.4653333333,0.667511851668,34.025,32.5246666667,0.420598223195,33.2256,32.5246666667,0.432905133674,32.9125,32.5246666667,0.683517661319,32.5556363636,32.5246666667,0.514512619307,32.3937142857,32.5246666667,0.710930963182,34.025,32.6944444444,0.48353815023,33.2256,32.6944444444,0.718819538934,32.9125,32.6944444444,0.668904262466,32.5556363636,32.6944444444,0.666351788083,32.3937142857,32.6944444444,0.986924524176,32.7182352941,32.6944444444,0.890813155847,34.025,32.6042857143,0.680857081666,33.2256,32.6042857143,0.949824963229,32.9125,32.6042857143,0.914217780715,32.5556363636,32.6042857143,0.723248418793,32.3937142857,32.6042857143,0.892582822364,32.7182352941,32.6042857143,1.15893136151,32.6369,32.6042857143,0.914389506995
2013-03-18,1.27035100822,34.02,33.5525,32.6591,0.640790772507,34.067,33.1543333333,1.12726720781,33.3044,33.1543333333,1.20314728333,34.067,32.858,1.03441071429,33.3044,32.858,0.40089553699,32.95525,32.858,0.658683979897,34.067,32.5031666667,0.466930468197,33.3044,32.5031666667,0.438692477664,32.95525,32.5031666667,0.688684458794,32.5992727273,32.5031666667,0.659754595984,34.067,32.5134666667,0.415710387946,33.3044,32.5134666667,0.427874277966,32.95525,32.5134666667,0.675574399712,32.5992727273,32.5134666667,0.508533390727,32.4117142857,32.5134666667,0.702669127468,34.067,32.7163333333,0.477918880617,33.3044,32.7163333333,0.710466028894,32.95525,32.7163333333,0.661130825366,32.5992727273,32.7163333333,0.674095562494,32.4117142857,32.7163333333,0.975455325754,32.7252941176,32.7163333333,0.880460882101,34.067,32.6195238095,0.672944739055,33.3044,32.6195238095,0.938786904389,32.95525,32.6195238095,0.903593518301,32.5992727273,32.6195238095,0.731653397512,32.4117142857,32.6195238095,0.882209983057,32.7252941176,32.6195238095,1.14546324575,32.6591,32.6195238095,0.903763248924
2013-03-19,1.28230022405,34.34,33.6075,32.6845,0.646818198939,34.099,33.216,1.13787054427,33.394,33.216,1.21446436536,34.099,32.9122222222,1.04414062106,33.394,32.9122222222,0.40466645327,33.00925,32.9122222222,0.664879713981,34.099,32.5463333333,0.471322524335,33.394,32.5463333333,0.442818920723,33.00925,32.5463333333,0.695162384332,32.6487272727,32.5463333333,0.665960400531,34.099,32.5130666667,0.419620656145,33.394,32.5130666667,0.431898962532,33.00925,32.5130666667,0.681929008998,32.6487272727,32.5130666667,0.513316773591,32.4345714286,32.5130666667,0.709278596039,34.099,32.7392222222,0.482414296307,33.394,32.7392222222,0.717148836926,33.00925,32.7392222222,0.667349575046,32.6487272727,32.7392222222,0.667754863493,32.4345714286,32.7392222222,0.984630684491,32.7335294118,32.7392222222,0.888742701098,34.099,32.6431428571,0.679274613144,33.394,32.6431428571,0.947617351461,33.00925,32.6431428571,0.912092928232,32.6487272727,32.6431428571,0.724771296183,32.4345714286,32.6431428571,0.890508254503,32.7335294118,32.6431428571,1.15623773836,32.6845,32.6431428571,0.912264255381
