,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2010-09-29,1.05026631158,31.55,30.4215,29.4263,0.86137970982,31.28,29.5466666667,0.86167087099,29.8944,29.5466666667,0.836454213018,31.28,29.2311111111,1.06059126207,29.8944,29.2311111111,0.967682734737,29.323,29.2311111111,1.06600687638,31.28,29.0553333333,0.975556358896,29.8944,29.0553333333,0.859203497534,29.323,29.0553333333,0.863445213546,29.0407272727,29.0553333333,0.897377052202,31.28,29.1336,0.8501164058,29.8944,29.1336,0.891372328008,29.323,29.1336,0.839058795445,29.0407272727,29.1336,0.966556433104,29.045,29.1336,0.814499464439,31.28,29.2603333333,0.83608453813,29.8944,29.2603333333,0.885341797167,29.323,29.2603333333,0.859380373252,29.0407272727,29.2603333333,0.856910238947,29.045,29.2603333333,0.75709097467,29.1943529412,29.2603333333,0.730282877223,31.28,29.5778095238,0.795051106758,29.8944,29.5778095238,0.868810217151,29.323,29.5778095238,0.944390028677,29.0407272727,29.5778095238,0.768356712596,29.045,29.5778095238,0.763471072855,29.1943529412,29.5778095238,0.813710408483,29.4263,29.5778095238,0.663612525298
2010-09-30,1.05026631158,31.55,30.568,29.4162,0.86137970982,31.35,29.6636666667,0.86167087099,30.06,29.6636666667,0.836454213018,31.35,29.3044444444,1.06059126207,30.06,29.3044444444,0.967682734737,29.3765,29.3044444444,1.06600687638,31.35,29.0943333333,0.975556358896,30.06,29.0943333333,0.859203497534,29.3765,29.0943333333,0.863445213546,29.0892727273,29.0943333333,0.897377052202,31.35,29.1534666667,0.8501164058,30.06,29.1534666667,0.891372328008,29.3765,29.1534666667,0.839058795445,29.0892727273,29.1534666667,0.966556433104,29.0732857143,29.1534666667,0.814499464439,31.35,29.269,0.83608453813,30.06,29.269,0.885341797167,29.3765,29.269,0.859380373252,29.0892727273,29.269,0.856910238947,29.0732857143,29.269,0.75709097467,29.2105882353,29.269,0.730282877223,31.35,29.572952381,0.795051106758,30.06,29.572952381,0.868810217151,29.3765,29.572952381,0.944390028677,29.0892727273,29.572952381,0.768356712596,29.0732857143,29.572952381,0.763471072855,29.2105882353,29.572952381,0.813710408483,29.4162,29.572952381,0.663612525298
2010-10-01,1.05093209055,31.57,30.6755,29.4132,0.861925750841,31.408,29.791,0.862217096582,30.2032,29.791,0.836984453407,31.408,29.3784444444,1.06126358617,30.2032,29.3784444444,0.968296162778,29.44125,29.3784444444,1.06668263351,31.408,29.1298333333,0.976174778141,30.2032,29.1298333333,0.859748159022,29.44125,29.1298333333,0.863992563919,29.1572727273,29.1298333333,0.897945912457,31.408,29.1672,0.850655306849,30.2032,29.1672,0.891937381782,29.44125,29.1672,0.839590686916,29.1572727273,29.1672,0.965943719042,29.0838571429,29.1672,0.813983141482,31.408,29.2794444444,0.836614544176,30.2032,29.2794444444,0.8859030281,29.44125,29.2794444444,0.859925146864,29.1572727273,29.2794444444,0.856367031189,29.0838571429,29.2794444444,0.756611043782,29.2415294118,29.2794444444,0.729819940375,31.408,29.5707619048,0.79555510112,30.2032,29.5707619048,0.869360968477,29.44125,29.5707619048,0.943791366218,29.1572727273,29.5707619048,0.767869640195,29.0838571429,29.5707619048,0.762987097532,29.2415294118,29.5707619048,0.81319458572,29.4132,29.5707619048,0.663191851748
2010-10-04,1.05525965379,31.7,30.7895,29.4103,0.865475017474,31.427,29.9173333333,0.865767562928,30.3808,29.9173333333,0.840431015933,31.427,29.4422222222,1.06563369279,30.3808,29.4422222222,0.972283445045,29.493,29.4422222222,1.07107505487,31.427,29.173,0.980194503233,30.3808,29.173,0.863288458695,29.493,29.173,0.867550341344,29.2263636364,29.173,0.901643504114,31.427,29.1862666667,0.854158163672,30.3808,29.1862666667,0.895610231311,29.493,29.1862666667,0.843047981477,29.2263636364,29.1862666667,0.961966123747,29.1081428571,29.1862666667,0.810631294526,31.427,29.2913333333,0.840059583477,30.3808,29.2913333333,0.889551029166,29.493,29.2913333333,0.863466175344,29.2263636364,29.2913333333,0.852840654437,29.1081428571,29.2913333333,0.753495445566,29.2771764706,29.2913333333,0.726814663459,31.427,29.5553333333,0.798831064476,30.3808,29.5553333333,0.872940852098,29.493,29.5553333333,0.939904990621,29.2263636364,29.5553333333,0.764707680955,29.1081428571,29.5553333333,0.759845243788,29.2771764706,29.5553333333,0.809845985906,29.4103,29.5553333333,0.660460938199
2010-10-05,1.07789613848,32.38,30.9735,29.4203,0.884040412171,31.532,30.0793333333,0.884339233048,30.572,30.0793333333,0.858459189145,31.532,29.5273333333,1.08849271207,30.572,29.5273333333,0.99313999844,29.567,29.5273333333,1.09405079737,31.532,29.224,1.00122075756,30.572,29.224,0.881806949292,29.567,29.224,0.886160254029,29.3010909091,29.224,0.920984752783,31.532,29.2106666667,0.87248079936,30.572,29.2106666667,0.914822059616,29.567,29.2106666667,0.86113229149,29.3010909091,29.2106666667,0.982601359209,29.1562857143,29.2106666667,0.79324235824,31.532,29.3215555556,0.858079789053,30.572,29.3215555556,0.908632880896,29.567,29.3215555556,0.881988478159,29.3010909091,29.3215555556,0.834546280777,29.1562857143,29.3215555556,0.737332136324,29.314,29.3215555556,0.711223686451,31.532,29.5518095238,0.815966872799,30.572,29.5518095238,0.89166639719,29.567,29.5518095238,0.919742990822,29.3010909091,29.5518095238,0.748303856884,29.1562857143,29.5518095238,0.743545724363,29.314,29.5518095238,0.792473895356,29.4203,29.5518095238,0.646293321859
2010-10-06,1.06924101198,32.12,31.1245,29.4277,0.876941878904,31.648,30.2226666667,0.877238300355,30.71,30.2226666667,0.851566064093,31.648,29.6053333333,1.07975249882,30.71,29.6053333333,0.985165433906,29.6645,29.6053333333,1.08526595465,31.648,29.276,0.993181307377,30.71,29.276,0.874726349946,29.6645,29.276,0.879044699179,29.3863636364,29.276,0.913589569468,31.648,29.2329333333,0.865475085714,30.71,29.2329333333,0.907476360558,29.6645,29.2329333333,0.854217702368,29.3863636364,29.2329333333,0.974711416238,29.2047142857,29.2329333333,0.7996118151,31.648,29.3426666667,0.851189710451,30.71,29.3426666667,0.901336878764,29.6645,29.3426666667,0.8749064212,29.3863636364,29.3426666667,0.841247393594,29.2047142857,29.3426666667,0.743252653786,29.3524705882,29.3426666667,0.716934562253,31.648,29.5423809524,0.809414946088,30.71,29.5423809524,0.884506629949,29.6645,29.5423809524,0.912357778419,29.3863636364,29.5423809524,0.7543124734,29.2047142857,29.5423809524,0.74951613475,29.3524705882,29.5423809524,0.79883718173,29.4277,29.5423809524,0.651482829694
2010-10-07,1.07190412783,32.2,31.262,29.449,0.879126042986,31.823,30.3823333333,0.879423202722,30.8532,30.3823333333,0.853687025648,31.823,29.6673333333,1.0824417952,30.8532,29.6673333333,0.987619146071,29.764,29.6673333333,1.08796898318,31.823,29.3313333333,0.995654984357,30.8532,29.3313333333,0.876904995898,29.764,29.3313333333,0.881234100671,29.4616363636,29.3313333333,0.915865010488,31.823,29.268,0.867630689913,30.8532,29.268,0.909736575653,29.764,29.268,0.856345268251,29.4616363636,29.268,0.977139090998,29.2591428571,29.268,0.797620253917,31.823,29.3652222222,0.853309734636,30.8532,29.3652222222,0.903581802497,29.764,29.3652222222,0.877085515649,29.4616363636,29.3652222222,0.843342654848,29.2591428571,29.3652222222,0.741401464113,29.3807058824,29.3652222222,0.718720202508,31.823,29.538952381,0.811430923537,30.8532,29.538952381,0.886709635254,29.764,29.538952381,0.914630151466,29.4616363636,29.538952381,0.752433737476,29.2591428571,29.538952381,0.747649344876,29.3807058824,29.538952381,0.796847549895,29.449,29.538952381,0.649860207453
2010-10-08,1.0792276964,32.42,31.3895,29.4678,0.885132494212,31.905,30.53,0.885431684231,30.9732,30.53,0.859519669923,31.905,29.7437777778,1.08983736026,30.9732,29.7437777778,0.994366854522,29.872,29.7437777778,1.09540231163,31.905,29.4078333333,1.00245759605,30.9732,29.4078333333,0.882896272268,29.872,29.4078333333,0.887254954775,29.5369090909,29.4078333333,0.922122473293,31.905,29.2892,0.873558601459,30.9732,29.2892,0.915952167164,29.872,29.2892,0.862196074432,29.5369090909,29.2892,0.983815196589,29.3182857143,29.2892,0.792170674543,31.905,29.4038888889,0.859139801146,30.9732,29.4038888889,0.909755342763,29.872,29.4038888889,0.883078025383,29.5369090909,29.4038888889,0.849104623297,29.3182857143,29.4038888889,0.736335988271,29.4094117647,29.4038888889,0.723630713208,31.905,29.5441904762,0.816974861524,30.9732,29.5441904762,0.892767899842,29.872,29.5441904762,0.920879177345,29.5369090909,29.5441904762,0.747292885853,29.3182857143,29.5441904762,0.74254118165,29.4094117647,29.5441904762,0.791403249865,29.4678,29.5441904762,0.645420168768
2010-10-11,1.07956058589,32.43,31.4965,29.4937,0.885405514722,32.008,30.7023333333,0.885704797027,31.0936,30.7023333333,0.859784790117,32.008,29.806,1.09017352231,31.0936,29.806,0.994673568543,29.98425,29.806,1.0957401902,32.008,29.4833333333,1.00276680567,31.0936,29.4833333333,0.883168603012,29.98425,29.4833333333,0.887528629962,29.6114545455,29.4833333333,0.92240690342,32.008,29.3216,0.873828051984,31.0936,29.3216,0.916234694051,29.98425,29.3216,0.862462020168,29.6114545455,29.3216,0.984118655934,29.3775714286,29.3216,0.792415020833,32.008,29.4456666667,0.859404804169,31.0936,29.4456666667,0.910035958229,29.98425,29.4456666667,0.883350412189,29.6114545455,29.4456666667,0.849366530954,29.3775714286,29.4456666667,0.736108864278,29.4385882353,29.4456666667,0.72385391824,32.008,29.5483809524,0.817226858706,31.0936,29.5483809524,0.893043275506,29.98425,29.5483809524,0.921163223976,29.6114545455,29.5483809524,0.747062382187,29.3775714286,29.5483809524,0.742312143654,29.4385882353,29.5483809524,0.791159140288,29.4937,29.5483809524,0.645221087902
2010-10-12,1.08255659121,32.52,31.609,29.5185,0.887862699314,32.044,30.8663333333,0.88816281219,31.2464,30.8663333333,0.862170871866,32.044,29.8748888889,1.09319898075,31.2464,29.8748888889,0.997433994727,30.09125,29.8748888889,1.0987810973,32.044,29.5541666667,1.00554969228,31.2464,29.5541666667,0.885619579709,30.09125,29.5541666667,0.889991706641,29.6825454545,29.5541666667,0.924966774567,32.044,29.3684,0.876253106707,31.2464,29.3684,0.918777436032,30.09125,29.3684,0.864855531787,29.6825454545,29.3684,0.986849790039,29.4431428571,29.3684,0.79461413745,32.044,29.482,0.861789831378,31.2464,29.482,0.912561497429,30.09125,29.482,0.885801893444,29.6825454545,29.482,0.851723699865,29.4431428571,29.482,0.734066008965,29.4603529412,29.482,0.725862763526,32.044,29.5592380952,0.819494833337,31.2464,29.5592380952,0.895521656474,30.09125,29.5592380952,0.923719643654,29.6825454545,29.5592380952,0.749135635792,29.4431428571,29.5592380952,0.74025207295,29.4603529412,29.5592380952,0.788963509001,29.5185,29.5592380952,0.643430465086
