,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-10-05,1.62619895862,59.34,58.222,60.7268,0.598738237093,57.29,58.0596666667,0.597112671501,58.044,58.0596666667,0.242107400964,57.29,59.5542222222,0.564800664458,58.044,59.5542222222,0.326316999989,59.2175,59.5542222222,0.544523018956,57.29,60.0483333333,0.427189850272,58.044,60.0483333333,0.456726567637,59.2175,60.0483333333,0.40896078512,59.8090909091,60.0483333333,0.554297720166,57.29,60.3685333333,0.347374030517,58.044,60.3685333333,0.491673587483,59.2175,60.3685333333,0.56386485,59.8090909091,60.3685333333,0.693684644791,60.2745714286,60.3685333333,0.556626353154,57.29,60.5741111111,0.891114045173,58.044,60.5741111111,0.587721157453,59.2175,60.5741111111,0.58630276092,59.8090909091,60.5741111111,0.594588731447,60.2745714286,60.5741111111,1.20409948607,60.5612941176,60.5741111111,1.06815755561,57.29,60.6858095238,0.834532814875,58.044,60.6858095238,0.67176480189,59.2175,60.6858095238,0.704807798392,59.8090909091,60.6858095238,0.7539218835,60.2745714286,60.6858095238,0.895138870913,60.5612941176,60.6858095238,0.962235004749,60.7268,60.6858095238,0.942302055136
2015-10-06,1.60619347767,58.61,58.197,60.7029,0.606103908024,57.422,58.1496666667,0.604458344744,58.1364,58.1496666667,0.239128998492,57.422,59.5164444444,0.57174883576,58.1364,59.5164444444,0.330331347984,59.0755,59.5164444444,0.551221734896,57.422,59.974,0.432445134915,58.1364,59.974,0.462345212638,59.0755,59.974,0.413991816012,59.7554545455,59.974,0.561116684367,57.422,60.3213333333,0.351647421859,58.1364,60.3213333333,0.497722150322,59.0755,60.3213333333,0.570801508924,59.7554545455,60.3213333333,0.702218345342,60.2412857143,60.3213333333,0.563473964172,57.422,60.5501111111,0.902076519945,58.1364,60.5501111111,0.594951296397,59.0755,60.5501111111,0.593515450766,59.7554545455,60.5501111111,0.601903355207,60.2412857143,60.5501111111,1.21891230415,60.5304705882,60.5501111111,1.08129801762,57.422,60.6891428571,0.844799228,58.1364,60.6891428571,0.680028844785,59.0755,60.6891428571,0.713478335851,59.7554545455,60.6891428571,0.763196621871,60.2412857143,60.6891428571,0.906150859045,60.5304705882,60.6891428571,0.974072408751,60.7029,60.6891428571,0.930709866052
2015-10-07,1.61112633598,58.79,58.21,60.6805,0.604242473057,57.575,58.1753333333,0.602601963545,58.1888,58.1753333333,0.239863399102,57.575,59.4591111111,0.569992910313,58.1888,59.4591111111,0.329316851436,58.95325,59.4591111111,0.549528851219,57.575,59.8951666667,0.431117031787,58.1888,59.8951666667,0.460925281939,58.95325,59.8951666667,0.412720385764,59.6989090909,59.8951666667,0.559393411834,57.575,60.2832,0.350567460489,58.1888,60.2832,0.496193571802,58.95325,60.2832,0.569048492858,59.6989090909,60.2832,0.700061728686,60.1924285714,60.2832,0.561743452083,57.575,60.524,0.899306109203,58.1888,60.524,0.593124112753,58.95325,60.524,0.591692676817,59.6989090909,60.524,0.60005482076,60.1924285714,60.524,1.21516884374,60.4921176471,60.524,1.07797719108,57.575,60.6792380952,0.842204724314,58.1888,60.6792380952,0.677940375376,58.95325,60.6792380952,0.711287138095,59.6989090909,60.6792380952,0.760852731888,60.1924285714,60.6792380952,0.903367935404,60.4921176471,60.6792380952,0.97108088796,60.6805,60.6792380952,0.933568214046
2015-10-08,1.62099205262,59.15,58.223,60.6524,0.60054240008,57.808,58.1766666667,0.598911936212,58.2348,58.1766666667,0.241332200321,57.808,59.3986666667,0.566502564204,58.2348,59.3986666667,0.327300282862,58.83975,59.3986666667,0.54616381658,57.808,59.8316666667,0.428477090786,58.2348,59.8316666667,0.458102810405,58.83975,59.8316666667,0.410193096448,59.6612727273,59.8316666667,0.555967971652,57.808,60.2532,0.348420764013,58.2348,60.2532,0.493155135234,58.83975,60.2532,0.565563929881,59.6612727273,60.2532,0.695774907419,60.1492857143,60.2532,0.558303621452,57.808,60.5083333333,0.893799216886,58.2348,60.5083333333,0.589492122949,58.83975,60.5083333333,0.588069452397,59.6612727273,60.5083333333,0.596380390832,60.1492857143,60.5083333333,1.207727769,60.4565882353,60.5083333333,1.07137620811,57.808,60.6662857143,0.837047491779,58.2348,60.6662857143,0.673789014003,58.83975,60.6662857143,0.706931578141,59.6612727273,60.6662857143,0.756193657496,60.1492857143,60.6662857143,0.897836170533,60.4565882353,60.6662857143,0.965134483475,60.6524,60.6662857143,0.939284910032
2015-10-09,1.63359824609,59.61,58.268,60.6227,0.595872078795,58.096,58.178,0.594254294781,58.3216,58.178,0.243209001879,58.096,59.3224444444,0.562096965227,58.3216,59.3224444444,0.324754921406,58.73075,59.3224444444,0.541916388759,58.096,59.7948333333,0.425144893631,58.3216,59.7948333333,0.454540218811,58.73075,59.7948333333,0.407003090964,59.6521818182,59.7948333333,0.5516442985,58.096,60.2186666667,0.345711151986,58.3216,60.2186666667,0.489319947369,58.73075,60.2186666667,0.561165630511,59.6521818182,60.2186666667,0.690363978299,60.1127142857,60.2186666667,0.553961784329,58.096,60.4951111111,0.886848284684,58.3216,60.4951111111,0.584907737885,58.73075,60.4951111111,0.583496131212,59.6521818182,60.4951111111,0.591742436821,60.1127142857,60.4951111111,1.19833546514,60.4274117647,60.4951111111,1.06304428832,58.096,60.6576190476,0.83053790858,58.3216,60.6576190476,0.668549065627,58.73075,60.6576190476,0.701433885395,59.6521818182,60.6576190476,0.750312861512,60.1127142857,60.6576190476,0.890853843594,60.4274117647,60.6576190476,0.957628788422,60.6227,60.6576190476,0.931980242938
2015-10-12,1.63030967388,59.49,58.3085,60.5918,0.59707161997,58.478,58.225,0.59545057922,58.4036,58.225,0.242719401472,58.478,59.2077777778,0.563228514226,58.4036,59.2077777778,0.325408680684,58.60575,59.2077777778,0.543007312541,58.478,59.7525,0.426000746461,58.4036,59.7525,0.455455246931,58.60575,59.7525,0.407822422803,59.6467272727,59.7525,0.552754805392,58.478,60.1982666667,0.346407097938,58.4036,60.1982666667,0.490304990041,58.60575,60.1982666667,0.562295304654,59.6467272727,60.1982666667,0.691753739705,60.0828571429,60.1982666667,0.555076956516,58.478,60.4817777778,0.88863358571,58.4036,60.4817777778,0.586085206909,58.60575,60.4817777778,0.584670758552,59.6467272727,60.4817777778,0.592933664675,60.0828571429,60.4817777778,1.20074781635,60.4088235294,60.4817777778,1.06518428689,58.478,60.6507619048,0.832209852029,58.4036,60.6507619048,0.669894911758,58.60575,60.6507619048,0.702845931465,59.6467272727,60.6507619048,0.751823305119,60.0828571429,60.6507619048,0.892647208151,60.4088235294,60.6507619048,0.959556576622,60.5918,60.6507619048,0.933856398435
2015-10-13,1.62373252946,59.25,58.3095,60.5635,0.599480380918,58.844,58.3233333333,0.593048358023,58.4092,58.3233333333,0.24174020066,58.844,59.0957777778,0.565500742221,58.4092,59.0957777778,0.326721474151,58.4925,59.0957777778,0.545197962314,58.844,59.714,0.427719357642,58.4092,59.714,0.457292686152,58.4925,59.714,0.409467697327,59.6125454545,59.714,0.554984779393,58.844,60.1757333333,0.347804605141,58.4092,60.1757333333,0.492283023284,58.4925,60.1757333333,0.564563767809,59.6125454545,60.1757333333,0.694544475922,60.0442857143,60.1757333333,0.557316298752,58.844,60.4597777778,0.892218592611,58.4092,60.4597777778,0.588449645464,58.4925,60.4597777778,0.587029490811,59.6125454545,60.4597777778,0.595325731906,60.0442857143,60.4597777778,1.20559198303,60.3788235294,60.4597777778,1.06948155078,58.844,60.6340952381,0.835567229143,58.4092,60.6340952381,0.672597463091,58.4925,60.6340952381,0.705681416816,59.6125454545,60.6340952381,0.754856379471,60.0442857143,60.6340952381,0.896248407175,60.3788235294,60.6340952381,0.963427707541,60.5635,60.6340952381,0.937623847344
2015-10-14,1.60674157303,58.63,58.2305,60.518,0.605753424566,59.05,58.3616666667,0.58684261993,58.4132,58.3616666667,0.23921059856,59.05,58.9835555556,0.571418218342,58.4132,58.9835555556,0.330140331771,58.37,58.9835555556,0.550902987405,59.05,59.6595,0.432195070752,58.4132,59.6595,0.462077858564,58.37,59.6595,0.413752422599,59.572,59.6595,0.560792215059,59.05,60.128,0.35144407949,58.4132,60.128,0.497434339308,58.37,60.128,0.570471439303,59.572,60.128,0.701812283096,60.0148571429,60.128,0.563148131751,59.05,60.4217777778,0.901554888433,58.4132,60.4217777778,0.594607262008,58.37,60.4217777778,0.593172246664,59.572,60.4217777778,0.601555300746,60.0148571429,60.4217777778,1.21820746032,60.3338823529,60.4217777778,1.08067275013,59.05,60.6112380952,0.844310717448,58.4132,60.6112380952,0.67963561376,58.37,60.6112380952,0.713065762444,59.572,60.6112380952,0.762755298548,60.0148571429,60.6112380952,0.90562687152,60.3338823529,60.6112380952,0.973509145156,60.518,60.6112380952,0.947435269882
2015-10-15,1.62619895862,59.34,58.183,60.4833,0.59841784668,59.169,58.4063333333,0.593949190971,58.4312,58.4063333333,0.242107400964,59.169,58.8868888889,0.564498434357,58.4312,58.8868888889,0.326142384721,58.3035,58.8868888889,0.544231639613,59.169,59.6281666667,0.426961257001,58.4312,59.6281666667,0.456482168993,58.3035,59.6281666667,0.408741946392,59.5309090909,59.6281666667,0.554001110288,59.169,60.0902666667,0.347188147434,58.4312,60.0902666667,0.491410488363,58.3035,60.0902666667,0.563563120663,59.5309090909,60.0902666667,0.69331344767,59.9964285714,60.0902666667,0.556328497203,59.169,60.3903333333,0.89063720174,58.4312,60.3903333333,0.587406662382,58.3035,60.3903333333,0.585989024847,59.5309090909,60.3903333333,0.594270561473,59.9964285714,60.3903333333,1.20345516121,60.2952941176,60.3903333333,1.06758597454,59.169,60.5862857143,0.834086248586,58.4312,60.5862857143,0.671405334282,58.3035,60.5862857143,0.704430649168,59.5309090909,60.5862857143,0.753518452872,59.9964285714,60.5862857143,0.894659873758,60.2952941176,60.5862857143,0.961720103828,60.4833,60.5862857143,0.935961979048
2015-10-16,1.64072348589,59.87,58.2185,60.4629,0.593073029378,59.208,58.4873333333,0.599254096115,58.4776,58.4873333333,0.244269802759,59.208,58.7957777778,0.56954029769,58.4776,58.7957777778,0.323229417685,58.294,58.7957777778,0.539370790792,59.208,59.6241666667,0.423147818069,58.4776,59.6241666667,0.452405061653,58.294,59.6241666667,0.405091234703,59.5130909091,59.6241666667,0.549053004652,59.208,60.0596,0.34408720847,58.4776,60.0596,0.487021415919,58.294,60.0596,0.558529611159,59.5130909091,60.0596,0.687121062647,59.9717142857,60.0596,0.551359604323,59.208,60.3656666667,0.88268240368,58.4776,60.3656666667,0.582160192361,58.294,60.3656666667,0.58075521657,59.5130909091,60.3656666667,0.588962785983,59.9717142857,60.3656666667,1.1927064043,60.2675294118,60.3656666667,1.05805074423,59.208,60.5604761905,0.826636539928,58.4776,60.5604761905,0.665408623342,58.294,60.5604761905,0.698138969963,59.5130909091,60.5604761905,0.746788341985,59.9717142857,60.5604761905,0.886669146878,60.2675294118,60.5604761905,0.953130423089,60.4629,60.5604761905,0.92760235908
