,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-10-10,0.706611570248,6.84,6.4835,5.9301,0.895670788084,6.796,6.639,0.255349778299,6.4764,6.639,1.01919018649,6.796,6.80088888889,0.411446344458,6.4764,6.80088888889,0.488129421409,6.81725,6.80088888889,0.58690242568,6.796,6.68483333333,1.31720717532,6.4764,6.68483333333,0.704513671166,6.81725,6.68483333333,0.922941693492,6.77290909091,6.68483333333,0.703596952406,6.796,6.37066666667,0.511498515865,6.4764,6.37066666667,1.28397321781,6.81725,6.37066666667,0.576928102731,6.77290909091,6.37066666667,0.756006083046,6.461,6.37066666667,2.63150634907,6.796,6.10233333333,1.35584967073,6.4764,6.10233333333,0.810366466614,6.81725,6.10233333333,0.599169569144,6.77290909091,6.10233333333,1.02146155403,6.461,6.10233333333,1.95795001022,6.2,6.10233333333,1.53960310127,6.796,5.83161904762,1.46275113697,6.4764,5.83161904762,0.688434401291,6.81725,5.83161904762,1.11189324262,6.77290909091,5.83161904762,1.48778026829,6.461,5.83161904762,1.87340935414,6.2,5.83161904762,1.26739996255,5.9301,5.83161904762,2.17045914009
2016-10-11,0.671487603306,6.5,6.5215,5.9531,0.851149140723,6.792,6.606,0.242656953062,6.4428,6.606,1.06985168698,6.792,6.79866666667,0.431898355732,6.4428,6.79866666667,0.512393164579,6.81025,6.79866666667,0.557728913292,6.792,6.703,1.25173196485,6.4428,6.703,0.669493985758,6.81025,6.703,0.877064474809,6.76418181818,6.703,0.668622834889,6.792,6.38906666667,0.486073151041,6.4428,6.38906666667,1.22014998769,6.81025,6.38906666667,0.548250390022,6.76418181818,6.38906666667,0.718426833304,6.483,6.38906666667,2.50070047791,6.792,6.12444444444,1.28845363446,6.4428,6.12444444444,0.770085092542,6.81025,6.12444444444,0.569386286467,6.76418181818,6.12444444444,0.970687149296,6.483,6.12444444444,1.86062500971,6.22482352941,6.12444444444,1.46307312255,6.792,5.85742857143,1.39004128514,6.4428,5.85742857143,0.654213977835,6.81025,5.85742857143,1.05662369547,6.76418181818,5.85742857143,1.41382627835,6.483,5.85742857143,1.78028666694,6.22482352941,5.85742857143,1.20440054921,5.9531,5.85742857143,2.06257082026
2016-10-12,0.683884297521,6.62,6.5505,5.9775,0.866862663321,6.795,6.58,0.247136773734,6.434,6.58,1.05010057892,6.795,6.80155555556,0.423924847626,6.434,6.80155555556,0.502933598464,6.80875,6.80155555556,0.568025447076,6.795,6.72316666667,1.27484086266,6.434,6.72316666667,0.65713409679,6.80875,6.72316666667,0.893256434344,6.76,6.72316666667,0.680966641071,6.795,6.40893333333,0.495046809214,6.434,6.40893333333,1.24267583361,6.80875,6.40893333333,0.558371935684,6.76,6.40893333333,0.731690097919,6.50557142857,6.40893333333,2.54686725597,6.795,6.14844444444,1.31224047079,6.434,6.14844444444,0.784302048097,6.80875,6.14844444444,0.579898033294,6.76,6.14844444444,0.988607527436,6.50557142857,6.14844444444,1.89497500989,6.25070588235,6.14844444444,1.49008370327,6.795,5.8839047619,1.41570358579,6.434,5.8839047619,0.666291774349,6.80875,5.8839047619,1.07613059446,6.76,5.8839047619,1.43992768657,6.50557142857,5.8839047619,1.81315349772,6.25070588235,5.8839047619,1.22663563627,5.9775,5.8839047619,2.10064905079
2016-10-13,0.670454545455,6.49,6.574,5.9989,0.849839680507,6.777,6.55133333333,0.242283634672,6.4448,6.55133333333,1.07072188938,6.777,6.79955555556,0.432249655812,6.4448,6.79955555556,0.51280993801,6.795,6.79955555556,0.55687086881,6.777,6.74433333333,1.24980622336,6.4448,6.74433333333,0.670038542799,6.795,6.74433333333,0.875715144848,6.754,6.74433333333,0.667594184374,6.777,6.42693333333,0.485325346193,6.4448,6.42693333333,1.21827283386,6.795,6.42693333333,0.547406927883,6.754,6.42693333333,0.717321561253,6.52657142857,6.42693333333,2.49685324641,6.777,6.17033333333,1.2864713981,6.4448,6.17033333333,0.768900346246,6.795,6.17033333333,0.568510307565,6.754,6.17033333333,0.96919378445,6.52657142857,6.17033333333,1.85776250969,6.27117647059,6.17033333333,1.46082224082,6.777,5.90980952381,1.38790276008,6.4448,5.90980952381,0.653207494792,6.795,5.90980952381,1.05499812055,6.754,5.90980952381,1.411651161,6.52657142857,5.90980952381,1.77754776438,6.27117647059,5.90980952381,1.20254762528,5.9989,5.90980952381,2.05939763438
2016-10-14,0.697314049587,6.75,6.609,6.0204,0.883885646136,6.761,6.526,0.251989912795,6.4788,6.526,1.0278270217,6.761,6.8,0.414933028615,6.4788,6.8,0.49226593433,6.77325,6.8,0.534561712279,6.761,6.7595,1.29987550196,6.4788,6.7595,0.643195704413,6.77325,6.7595,0.91079772384,6.752,6.7595,0.694339097769,6.761,6.44933333333,0.504768272235,6.4788,6.44933333333,1.26707883337,6.77325,6.44933333333,0.569336943484,6.752,6.44933333333,0.746058634585,6.55014285714,6.44933333333,2.59688126553,6.761,6.19733333333,1.33800954348,6.4788,6.19733333333,0.799703749948,6.77325,6.19733333333,0.591285759023,6.752,6.19733333333,1.00802127042,6.55014285714,6.19733333333,1.93218751008,6.28870588235,6.19733333333,1.51934516572,6.761,5.93723809524,1.44350441149,6.4788,5.93723809524,0.679376053906,6.77325,5.93723809524,1.09726306837,6.752,5.93723809524,1.46820421213,6.55014285714,5.93723809524,1.84875923105,6.28870588235,5.93723809524,1.25072364725,6.0204,5.93723809524,2.14190046719
2016-10-17,0.689049586777,6.67,6.6345,6.0411,0.873409964404,6.733,6.498,0.24900336568,6.508,6.498,1.04000867529,6.733,6.79377777778,0.419850753398,6.508,6.79377777778,0.498100197256,6.7505,6.79377777778,0.540897258498,6.733,6.759,1.28446957008,6.508,6.759,0.650818764613,6.7505,6.759,0.90000308415,6.75254545455,6.759,0.702568301891,6.733,6.47066666667,0.498785833453,6.508,6.47066666667,1.25206160275,6.7505,6.47066666667,0.562589246376,6.75254545455,6.47066666667,0.737216458175,6.57385714286,6.47066666667,2.56610341349,6.733,6.22255555556,1.32215165259,6.508,6.22255555556,0.790225779578,6.7505,6.22255555556,0.584277927805,6.75254545455,6.22255555556,0.996074351662,6.57385714286,6.22255555556,1.90928750996,6.30717647059,6.22255555556,1.50133811191,6.733,5.96228571429,1.42639621106,6.508,5.96228571429,0.671324189563,6.7505,5.96228571429,1.08425846904,6.75254545455,5.96228571429,1.45080327332,6.57385714286,5.96228571429,1.82684801054,6.30717647059,5.96228571429,1.23590025588,6.0411,5.96228571429,2.11651498017
2016-10-18,0.695247933884,6.73,6.6625,6.0627,0.881266725703,6.709,6.47766666667,0.251243276016,6.5476,6.47766666667,1.04936407567,6.709,6.79266666667,0.416073985002,6.5476,6.79266666667,0.493619535811,6.727,6.79266666667,0.536031615993,6.709,6.75483333333,1.27291512118,6.5476,6.75483333333,0.644964322952,6.727,6.75483333333,0.891907104383,6.76109090909,6.75483333333,0.696248347151,6.709,6.49426666667,0.50327266254,6.5476,6.49426666667,1.26332452571,6.727,6.49426666667,0.567650019207,6.76109090909,6.49426666667,0.743848090482,6.59657142857,6.49426666667,2.58918680252,6.709,6.24855555556,1.33404507076,6.5476,6.24855555556,0.797334257355,6.727,6.24855555556,0.589533801219,6.76109090909,6.24855555556,1.00503454073,6.59657142857,6.24855555556,1.92646251005,6.32223529412,6.24855555556,1.51484340227,6.709,5.98638095238,1.43922736138,6.5476,5.98638095238,0.67736308782,6.727,5.98638095238,1.09401191854,6.76109090909,5.98638095238,1.46385397743,6.59657142857,5.98638095238,1.84328142593,6.32223529412,5.98638095238,1.24701779941,6.0627,5.98638095238,2.13555409544
2016-10-19,0.699380165289,6.77,6.6865,6.0861,0.886504566569,6.708,6.47533333333,0.252736549574,6.5768,6.47533333333,1.05560100925,6.708,6.79466666667,0.413601034125,6.5768,6.79466666667,0.49068569013,6.7105,6.79466666667,0.532845692569,6.708,6.7535,1.26534950381,6.5768,6.7535,0.64113095402,6.7105,6.7535,0.886606022039,6.76963636364,6.7535,0.692110169754,6.708,6.51733333333,0.506263881931,6.5768,6.51733333333,1.27083314102,6.7105,6.51733333333,0.571023867761,6.76963636364,6.51733333333,0.748269178687,6.62057142857,6.51733333333,2.60457572854,6.708,6.27466666667,1.3419740162,6.5768,6.27466666667,0.80207324254,6.7105,6.27466666667,0.593037716828,6.76963636364,6.27466666667,1.01100800011,6.62057142857,6.27466666667,1.93791251011,6.34282352941,6.27466666667,1.52384692918,6.708,6.01104761905,1.4477814616,6.5768,6.01104761905,0.681389019992,6.7105,6.01104761905,1.1005142182,6.76963636364,6.01104761905,1.47255444684,6.62057142857,6.01104761905,1.85423703618,6.34282352941,6.01104761905,1.2544294951,6.0861,6.01104761905,2.14824683895
2016-10-20,0.719008264463,6.96,6.716,6.1133,0.911384310682,6.708,6.5,0.259829598971,6.6144,6.5,1.08522644378,6.708,6.79288888889,0.401993324157,6.6144,6.79288888889,0.476914599861,6.698,6.79288888889,0.517891382143,6.708,6.75583333333,1.22983747934,6.6144,6.75583333333,0.62313761853,6.698,6.75583333333,0.861723430578,6.77854545455,6.75583333333,0.711534236556,6.708,6.5432,0.520472174038,6.6144,6.5432,1.30649906374,6.698,6.5432,0.587049648393,6.77854545455,6.5432,0.769269347661,6.64614285714,6.5432,2.67767312712,6.708,6.29922222222,1.37963650705,6.6144,6.29922222222,0.824583422168,6.698,6.29922222222,0.609681315971,6.77854545455,6.29922222222,1.03938193217,6.64614285714,6.29922222222,1.9923000104,6.36341176471,6.29922222222,1.56661368199,6.708,6.0359047619,1.48841343762,6.6144,6.0359047619,0.700512197805,6.698,6.0359047619,1.13140014161,6.77854545455,6.0359047619,1.51388167651,6.64614285714,6.0359047619,1.90627618491,6.36341176471,6.0359047619,1.28963504961,6.1133,6.0359047619,2.20853737062
2016-10-21,0.673553719008,6.52,6.7145,6.1369,0.853768061156,6.685,6.52066666667,0.24340358984,6.6332,6.52066666667,1.01662017435,6.685,6.76844444444,0.427406695225,6.6332,6.76844444444,0.507064373415,6.66925,6.76844444444,0.550631641933,6.685,6.75016666667,1.30758582573,6.6332,6.75016666667,0.662531376023,6.66925,6.75016666667,0.916200199178,6.77690909091,6.75016666667,0.666552187119,6.685,6.56213333333,0.487568760737,6.6332,6.56213333333,1.22390429534,6.66925,6.56213333333,0.549937314299,6.77690909091,6.56213333333,0.720637377406,6.66585714286,6.56213333333,2.50839494092,6.685,6.31322222222,1.29241810718,6.6332,6.31322222222,0.772454585135,6.66925,6.31322222222,0.571138244271,6.77690909091,6.31322222222,0.973673878986,6.66585714286,6.31322222222,1.86635000974,6.38270588235,6.31322222222,1.467574886,6.685,6.05419047619,1.39431833524,6.6332,6.05419047619,0.656226943921,6.66925,6.05419047619,1.0598748453,6.77690909091,6.05419047619,1.41817651305,6.66585714286,6.05419047619,1.78576447207,6.38270588235,6.05419047619,1.20810639705,6.1369,6.05419047619,2.06891719201
