,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-03-03,1.36015448986,42.26,40.851,42.267,1.29821299173,42.016,40.136,0.764604285675,40.3824,40.136,0.436643258803,42.016,39.952,0.735832372999,40.3824,39.952,1.38983714733,39.9105,39.952,2.50894904518,42.016,40.1183333333,1.14427805191,40.3824,40.1183333333,1.45942491849,39.9105,40.1183333333,1.25009893493,40.1685454545,40.1183333333,1.70289768254,42.016,40.5049333333,1.44487829348,40.3824,40.5049333333,1.1696768798,39.9105,40.5049333333,1.47638268991,40.1685454545,40.5049333333,1.86631820744,40.4085714286,40.5049333333,0.861375396629,42.016,41.0568888889,1.13685326871,40.3824,41.0568888889,0.969129766841,39.9105,41.0568888889,1.38564235186,40.1685454545,41.0568888889,1.08616338663,40.4085714286,41.0568888889,0.643190158243,40.5882352941,41.0568888889,0.710366586269,42.016,42.822952381,1.49614443979,40.3824,42.822952381,0.772143747457,39.9105,42.822952381,0.907953328853,40.1685454545,42.822952381,0.646136852398,40.4085714286,42.822952381,0.905126880986,40.5882352941,42.822952381,0.805071395939,42.267,42.822952381,1.04594829332
2015-03-04,1.35178628902,42.0,40.9955,42.1691,1.30620010431,42.062,40.264,0.759900141939,40.5424,40.264,0.433956859199,42.062,39.9755555556,0.731305245291,40.5424,39.9755555556,1.38128632721,39.968,39.9755555556,2.49351301225,42.062,40.146,1.13723800711,40.5424,40.146,1.45044596726,39.968,40.146,1.25779003107,40.2092727273,40.146,1.69242079192,42.062,40.5209333333,1.43598883876,40.5424,40.5209333333,1.1768731881,39.968,40.5209333333,1.48546597196,40.2092727273,40.5209333333,1.87780052486,40.398,40.5209333333,0.866674913977,42.062,40.918,1.12985890406,40.5424,40.918,0.975092231095,39.968,40.918,1.39416736396,40.2092727273,40.918,1.09284588736,40.398,40.918,0.647147314919,40.6102352941,40.918,0.714737038527,42.062,42.6852380952,1.50534930383,40.5424,42.6852380952,0.776894276902,39.968,42.6852380952,0.913539411803,40.2092727273,42.6852380952,0.650112138286,40.398,42.6852380952,0.910695574527,40.6102352941,42.6852380952,0.810024509118,42.1691,42.6852380952,1.05238337511
2015-03-05,1.35886707435,42.22,41.13,42.0742,1.29935810376,42.169,40.3496666667,0.763880571254,40.6928,40.3496666667,0.436229966556,42.169,40.004,0.735135891813,40.6928,40.004,1.38852163654,40.00125,40.004,2.50657427088,42.169,40.1726666667,1.1431949681,40.6928,40.1726666667,1.45804354138,40.00125,40.1726666667,1.2512016071,40.2369090909,40.1726666667,1.70128585321,42.169,40.5337333333,1.44351068506,40.6928,40.5337333333,1.18303776194,40.00125,40.5337333333,1.47768495973,40.2369090909,40.5337333333,1.86796442687,40.3905714286,40.5337333333,0.862135188237,42.169,40.7835555556,1.13577721261,40.6928,40.7835555556,0.969984605123,40.00125,40.7835555556,1.38686458253,40.2369090909,40.7835555556,1.08712145652,40.3905714286,40.7835555556,0.643757495651,40.6202352941,40.7835555556,0.710993177849,42.169,42.5632380952,1.49746414081,40.6928,42.5632380952,0.772824830689,40.00125,42.5632380952,0.908754205361,40.2369090909,42.5632380952,0.64670678899,40.3905714286,42.5632380952,0.905925264375,40.6202352941,42.5632380952,0.805781523594,42.0742,42.5632380952,1.04687089076
2015-03-06,1.33665915674,41.53,41.2395,41.9668,1.32059346832,42.127,40.4403333333,0.751396497494,40.8432,40.4403333333,0.429100675298,42.127,40.0255555556,0.723121591355,40.8432,40.0255555556,1.36582907545,40.02475,40.0255555556,2.46560941425,42.127,40.2028333333,1.12451177227,40.8432,40.2028333333,1.4342147862,40.02475,40.2028333333,1.2716499517,40.2396363636,40.2028333333,1.67348179734,42.127,40.5241333333,1.41991943985,40.8432,40.5241333333,1.16370341671,40.02475,40.5241333333,1.50183471392,40.2396363636,40.5241333333,1.8984925049,40.3732857143,40.5241333333,0.876225033805,42.127,40.6307777778,1.1172152449,40.8432,40.6307777778,0.985837029981,40.02475,40.6307777778,1.40953006244,40.2396363636,40.6307777778,1.10488824489,40.3732857143,40.6307777778,0.654278402141,40.6272941176,40.6307777778,0.722612914768,42.127,42.4479047619,1.52193714548,40.8432,42.4479047619,0.785455080172,40.02475,42.4479047619,0.923605943913,40.2396363636,42.4479047619,0.657275895679,40.3732857143,42.4479047619,0.920730769643,40.6272941176,42.4479047619,0.818950383169,41.9668,42.4479047619,1.06397986553
2015-03-09,1.34341808819,41.74,41.3745,41.8607,1.3139157744,42.128,40.5266666667,0.755195998203,40.9652,40.5266666667,0.431270459594,42.128,40.0686666667,0.726778117582,40.9652,40.0686666667,1.37273550709,40.0655,40.0686666667,2.47807697931,42.128,40.2538333333,1.1301979623,40.9652,40.2538333333,1.44146701604,40.0655,40.2538333333,1.26521974486,40.2370909091,40.2538333333,1.6819439013,42.128,40.5173333333,1.42709938405,40.9652,40.5173333333,1.16958778265,40.0655,40.5173333333,1.49424055813,40.2370909091,40.5173333333,1.88889261504,40.3754285714,40.5173333333,0.871794326916,42.128,40.6407777778,1.12286453942,40.9652,40.6407777778,0.990821999312,40.0655,40.6407777778,1.40240265303,40.2370909091,40.6407777778,1.0993012829,40.3754285714,40.6407777778,0.650969987393,40.6297647059,40.6407777778,0.718958960709,42.128,42.3426666667,1.51424134002,40.9652,42.3426666667,0.781483359324,40.0655,42.3426666667,0.918935651397,40.2370909091,42.3426666667,0.653952323849,40.3754285714,42.3426666667,0.916075015691,40.6297647059,42.3426666667,0.814809290454,41.8607,42.3426666667,1.05859976026
2015-03-10,1.30769230769,40.63,41.4225,41.727,1.34885699409,41.985,40.5893333333,0.735112923024,41.0056,40.5893333333,0.419801599744,41.985,40.1008888889,0.70745076467,41.0056,40.1008888889,1.33623008272,40.0925,40.1008888889,2.41217699256,41.985,40.2898333333,1.1001423864,41.0056,40.2898333333,1.40313380119,40.0925,40.2898333333,1.29886598149,40.2236363636,40.2898333333,1.63721563752,41.985,40.4896,1.38914825045,41.0056,40.4896,1.13848470553,40.0925,40.4896,1.53397719013,40.2236363636,40.4896,1.93912430652,40.3561428571,40.4896,0.894978124302,41.985,40.6457777778,1.09300398267,41.0056,40.6457777778,0.964472875708,40.0925,40.6457777778,1.43969702161,40.2236363636,40.6457777778,1.12853521735,40.3561428571,40.6457777778,0.668281359842,40.6176470588,40.6457777778,0.738078377249,41.985,42.2363809524,1.55450985673,41.0056,42.2363809524,0.80226549945,40.0925,42.2363809524,0.943373087263,40.2236363636,42.2363809524,0.671343006156,40.3561428571,42.2363809524,0.940436378111,40.6176470588,42.2363809524,0.836477673597,41.727,42.2363809524,1.08675131114
2015-03-11,1.31477309302,40.85,41.4985,41.605,1.34155331359,41.85,40.6843333333,0.739093352339,41.0752,40.6843333333,0.422074707102,41.85,40.1264444444,0.711281411193,41.0752,40.1264444444,1.34346539206,40.13725,40.1264444444,2.4252382512,41.85,40.308,1.10609934739,41.0752,40.308,1.4107313753,40.13725,40.308,1.29183298823,40.2185454545,40.308,1.64608069881,41.85,40.4644,1.39667009675,41.0752,40.4644,1.14464927937,40.13725,40.4644,1.52567113594,40.2185454545,40.4644,1.92862449487,40.3364285714,40.4644,0.890132069974,41.85,40.6537777778,1.09892229121,41.0752,40.6537777778,0.96969522453,40.13725,40.6537777778,1.43190146797,40.2185454545,40.6537777778,1.12242451718,40.3364285714,40.6537777778,0.664662804608,40.6105882353,40.6537777778,0.734081890835,41.85,42.1321904762,1.54609262394,41.0752,42.1321904762,0.797921457858,40.13725,42.1321904762,0.938264987849,40.2185454545,42.1321904762,0.66770787297,40.3364285714,42.1321904762,0.935344180149,40.6105882353,42.1321904762,0.831948382724,41.605,42.1321904762,1.08086685905
2015-03-12,1.32281943997,41.1,41.5525,41.4789,1.33334307299,41.724,40.7723333333,0.743616567469,41.138,40.7723333333,0.424657783644,41.724,40.1311111111,0.715634418606,41.138,40.1311111111,1.35168733448,40.2145,40.1311111111,2.44008059056,41.724,40.3146666667,1.11286862124,41.138,40.3146666667,1.41936498225,40.2145,40.3146666667,1.28392703359,40.218,40.3146666667,1.65615463209,41.724,40.4425333333,1.40521764936,41.138,40.4425333333,1.15165447692,40.2145,40.4425333333,1.51633410328,40.218,40.4425333333,1.91682140739,40.3197142857,40.4425333333,0.884684505286,41.724,40.6507777778,1.10564764183,41.138,40.6507777778,0.975629711828,40.2145,40.6507777778,1.42313830109,40.218,40.6507777778,1.11555533409,40.3197142857,40.6507777778,0.660595100785,40.6064705882,40.6507777778,0.729589345603,41.724,42.0311428571,1.53663061277,41.138,42.0311428571,0.793038217602,40.2145,42.0311428571,0.93252285206,40.218,42.0311428571,0.663621533478,40.3197142857,42.0311428571,0.929619919561,40.6064705882,42.0311428571,0.826856899353,41.4789,42.0311428571,1.07425200679
2015-03-13,1.31541680077,40.87,41.5885,41.3471,1.34080460357,41.59,40.8756666667,0.739455209549,41.1992,40.8756666667,0.422281353225,41.59,40.1373333333,0.711629651786,41.1992,40.1373333333,1.34412314745,40.28,40.1373333333,2.42642563835,41.59,40.3061666667,1.1066408893,41.1992,40.3061666667,1.41142206386,40.28,40.3061666667,1.29111202673,40.2087272727,40.3061666667,1.64688661347,41.59,40.4176,1.39735390096,41.1992,40.4176,1.14520969518,40.28,40.4176,1.52481967126,40.2087272727,40.4176,1.92754814519,40.2992857143,40.4176,0.889635294489,41.59,40.6501111111,1.09946031926,41.1992,40.6501111111,0.970169983514,40.28,40.6501111111,1.43110233538,40.2087272727,40.6501111111,1.12179810117,40.2992857143,40.6501111111,0.66429186169,40.5982352941,40.6501111111,0.733672205688,41.59,41.9225714286,1.54522976219,41.1992,41.9225714286,0.797476144367,40.28,41.9225714286,0.937741349772,40.2087272727,41.9225714286,0.667335230624,40.2992857143,41.9225714286,0.934822172152,40.5982352941,41.9225714286,0.831484079082,41.3471,41.9225714286,1.08026363603
2015-03-16,1.34567106534,41.81,41.6715,41.2253,1.30996642575,41.501,40.9796666667,0.75646249844,41.31,40.9796666667,0.431993721026,41.501,40.1751111111,0.727996959657,41.31,40.1751111111,1.37503765097,40.369,40.1751111111,2.48223283433,41.501,40.305,1.13209335898,41.31,40.305,1.44388442598,40.369,40.305,1.26141676602,40.2174545455,40.305,1.68476460262,41.501,40.4205333333,1.42949269878,41.31,40.4205333333,1.17154923796,40.369,40.4205333333,1.48974919191,40.2174545455,40.4205333333,1.88321500948,40.3035714286,40.4205333333,0.86917390039,41.501,40.6532222222,1.12474763759,41.31,40.6532222222,0.992483655755,40.369,40.6532222222,1.39818733182,40.2174545455,40.6532222222,1.09599701932,40.3035714286,40.6532222222,0.649013311409,40.6049411765,40.6532222222,0.716797924471,41.501,41.8221904762,1.50968985574,41.31,41.8221904762,0.779134388171,40.369,41.8221904762,0.916173528172,40.2174545455,41.8221904762,0.651986683602,40.3035714286,41.8221904762,0.913321490923,40.6049411765,41.8221904762,0.812360148709,41.2253,41.8221904762,1.05541783672
