,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-10-20,2.04643841007,52.0,48.0555,50.6467,0.315524297706,50.842,47.569,0.370411762255,47.8244,47.569,0.843750485762,50.842,47.8262222222,0.795627795137,47.8244,47.8262222222,1.17705465213,47.386,47.8262222222,1.23900726037,50.842,49.2283333333,0.775428853384,47.8244,49.2283333333,0.787999665629,47.386,49.2283333333,0.857924394072,48.9996363636,49.2283333333,0.513026888888,50.842,49.8212,0.420971321311,47.8244,49.8212,0.395161587568,47.386,49.8212,0.591299206593,48.9996363636,49.8212,0.453562571503,49.6142857143,49.8212,0.408158813716,50.842,50.2524444444,0.337171801786,47.8244,50.2524444444,0.36451547561,47.386,50.2524444444,0.581873935197,48.9996363636,50.2524444444,0.330734676696,49.6142857143,50.2524444444,0.299209849655,50.0325882353,50.2524444444,0.383794156419,50.842,50.8342857143,0.603373374164,47.8244,50.8342857143,0.359618248779,47.386,50.8342857143,0.425990537313,48.9996363636,50.8342857143,0.242957511319,49.6142857143,50.8342857143,0.222530651601,50.0325882353,50.8342857143,0.917217934695,50.6467,50.8342857143,1.4727164716
2015-10-21,2.01219992129,51.13,48.266,50.6086,0.320803261918,51.365,47.7346666667,0.36421448854,47.9936,47.7346666667,0.829633891096,51.365,47.7553333333,0.782316330103,47.9936,47.7553333333,1.19674768189,47.436,47.7553333333,1.25973680491,51.365,49.2456666667,0.762455332183,47.9936,49.2456666667,0.801183506188,47.436,49.2456666667,0.872278129127,48.9454545455,49.2456666667,0.521610223375,51.365,49.8032,0.413928147281,47.9936,49.8032,0.401772944898,47.436,49.8032,0.601192097165,48.9454545455,49.8032,0.461151022219,49.5935714286,49.8032,0.414987624638,51.365,50.2252222222,0.331530658179,47.9936,50.2252222222,0.370614099914,47.436,50.2252222222,0.591609133728,48.9454545455,50.2252222222,0.336268122248,49.5935714286,50.2252222222,0.304215860601,49.9998823529,50.2252222222,0.390215327882,51.365,50.7927619048,0.59327847348,47.9936,50.7927619048,0.365634938711,47.436,50.7927619048,0.433117686688,48.9454545455,50.7927619048,0.247022377374,49.5935714286,50.7927619048,0.22625376058,49.9998823529,50.7927619048,0.932563696295,50.6086,50.7927619048,1.49735615103
2015-10-22,2.06965761511,52.59,48.543,50.5972,0.311642832378,51.893,47.9466666667,0.374614511096,48.226,47.9466666667,0.853323808581,51.893,47.744,0.804655110505,48.226,47.744,1.23092041053,47.50075,47.744,1.22376544299,51.893,49.2788333333,0.784226988451,48.226,49.2788333333,0.778305979902,47.50075,49.2788333333,0.847370519729,48.9390909091,49.2788333333,0.506715818405,51.893,49.8049333333,0.425747726687,48.226,49.8049333333,0.390300453219,47.50075,49.8049333333,0.584025258482,48.9390909091,49.8049333333,0.447983009458,49.5948571429,49.8049333333,0.403137792211,51.893,50.2077777778,0.340997404922,48.226,50.2077777778,0.360031338602,47.50075,50.2077777778,0.574715933352,48.9390909091,50.2077777778,0.326666098808,49.5948571429,50.2077777778,0.295529078742,49.9915294118,50.2077777778,0.37907286008,51.893,50.7740952381,0.610219341294,48.226,50.7740952381,0.355194355677,47.50075,50.7740952381,0.42075015642,48.9390909091,50.7740952381,0.239968736244,49.5948571429,50.7740952381,0.219793160336,49.9915294118,50.7740952381,0.905934652747,50.5972,50.7740952381,1.45459964838
2015-10-23,2.06178669815,52.39,48.814,50.575,0.312828011432,51.975,48.1496666667,0.373189850472,48.4624,48.1496666667,0.850078614405,51.975,47.758,0.801595003601,48.4624,47.758,1.22623921483,47.6225,47.758,1.22841942832,51.975,49.309,0.781244569784,48.4624,49.309,0.781265880947,47.6225,49.309,0.850593073521,48.9274545455,49.309,0.508642860878,51.975,49.8033333333,0.424128606221,48.4624,49.8033333333,0.39178476755,47.6225,49.8033333333,0.586246309094,48.9274545455,49.8033333333,0.449686690803,49.5977142857,49.8033333333,0.404670926998,51.975,50.1946666667,0.339700590299,48.4624,50.1946666667,0.361400539357,47.6225,50.1946666667,0.57690158056,48.9274545455,50.1946666667,0.32790841141,49.5977142857,50.1946666667,0.296652977121,49.9937647059,50.1946666667,0.380514475825,51.975,50.7573333333,0.60789867447,48.4624,50.7573333333,0.356545161365,47.6225,50.7573333333,0.422350271105,48.9274545455,50.7573333333,0.240881338398,49.5977142857,50.7573333333,0.220629034686,49.9937647059,50.7573333333,0.909379926194,50.575,50.7573333333,1.4601314972
2015-10-26,2.10979929162,53.61,49.1875,50.5687,0.305543220939,52.181,48.3983333333,0.381880280278,48.7104,48.3983333333,0.869874298879,52.181,47.8517777778,0.820261655718,48.7104,47.8517777778,1.25479450863,47.794,47.8517777778,1.19981336414,52.181,49.3141666667,0.799437323652,48.7104,49.3141666667,0.763072630809,47.794,49.3141666667,0.830785408897,48.9134545455,49.3141666667,0.49679815215,52.181,49.8136,0.434005241067,48.7104,49.8136,0.382661320014,47.794,49.8136,0.572594457651,48.9134545455,49.8136,0.439214887734,49.6228571429,49.8136,0.395247400926,52.181,50.1842222222,0.347611159495,48.7104,50.1842222222,0.352984645904,47.794,50.1842222222,0.563467338753,48.9134545455,50.1842222222,0.32027244535,49.6228571429,50.1842222222,0.289744852821,50.0314117647,50.1842222222,0.371653478297,52.181,50.7499047619,0.622054742094,48.7104,50.7499047619,0.348242334549,47.794,50.7499047619,0.412515048148,48.9134545455,50.7499047619,0.235271961936,49.6228571429,50.7499047619,0.215491271328,50.0314117647,50.7499047619,0.888203298785,50.5687,50.7499047619,1.4261295803
2015-10-27,2.12908303817,54.1,49.6305,50.5705,0.302750529682,52.383,48.6476666667,0.385370698807,48.9972,48.6476666667,0.87782502461,52.383,47.9835555556,0.827758917633,48.9972,47.9835555556,1.2662634381,48.00925,47.9835555556,1.18884696704,52.383,49.3133333333,0.806744249386,48.9972,49.3133333333,0.756098081488,48.00925,49.3133333333,0.823191958974,48.9141818182,49.3133333333,0.492257374412,52.383,49.8242666667,0.43797208621,48.9972,49.8242666667,0.379163762715,48.00925,49.8242666667,0.567360895177,48.9141818182,49.8242666667,0.435200425973,49.6511428571,49.8242666667,0.391634805767,52.383,50.1843333333,0.35078835532,48.9972,50.1843333333,0.349758335952,48.00925,50.1843333333,0.558317198928,48.9141818182,50.1843333333,0.317345127718,49.6511428571,50.1843333333,0.287096560004,50.0787058824,50.1843333333,0.368256533615,52.383,50.7475238095,0.627740375813,48.9972,50.7475238095,0.345059369731,48.00925,50.7475238095,0.408744625212,48.9141818182,50.7475238095,0.233121556016,49.6511428571,50.7475238095,0.213521662618,50.0787058824,50.7475238095,0.880085044422,50.5705,50.7475238095,1.41309463357
2015-10-28,2.18417945691,55.5,50.1985,50.5758,0.294915950356,52.796,48.9343333333,0.395343323176,49.3404,48.9343333333,0.900541383842,52.796,48.1251111111,0.849179665964,49.3404,48.1251111111,1.29903180804,48.247,48.1251111111,1.21961195325,52.796,49.3365,0.827621180054,49.3404,49.3365,0.73653177254,48.247,49.3365,0.801889394416,48.9265454545,49.3365,0.479518736257,52.796,49.8632,0.449305929476,49.3404,49.8632,0.369351761462,48.247,49.8632,0.552678727834,48.9265454545,49.8632,0.423938307741,49.7011428571,49.8632,0.381500078815,52.796,50.202,0.359866057675,49.3404,50.202,0.340707288442,48.247,50.202,0.54386906439,48.9265454545,50.202,0.30913286933,49.7011428571,50.202,0.279667074163,50.1389411765,50.202,0.358726789677,52.796,50.7528571429,0.643985043578,49.3404,50.7528571429,0.336129922085,48.247,50.7528571429,0.39816713029,48.9265454545,50.7528571429,0.227088835528,49.7011428571,50.7528571429,0.207996148244,50.1389411765,50.7528571429,0.857310200389,50.5758,50.7528571429,1.37652656542
2015-10-29,2.16686343959,55.06,50.7945,50.5816,0.297254022755,53.086,49.2103333333,0.392209069803,49.6608,49.2103333333,0.893401956655,53.086,48.2375555556,0.842447430774,49.6608,48.2375555556,1.28873317749,48.475,48.2375555556,1.20994295758,53.086,49.3718333333,0.821059858987,49.6608,49.3718333333,0.73069260173,48.475,49.3718333333,0.808246715741,48.9347272727,49.3718333333,0.483320326238,53.086,49.8973333333,0.44574386445,49.6608,49.8973333333,0.372279955606,48.475,49.8973333333,0.557060324956,48.9347272727,49.8973333333,0.42729926009,49.74,49.8973333333,0.384524583945,53.086,50.2215555556,0.357013065507,49.6608,50.2215555556,0.343408391269,48.475,50.2215555556,0.548180819135,48.9347272727,50.2215555556,0.311583652438,49.74,50.2215555556,0.281884254571,50.1887058824,50.2215555556,0.361570749812,53.086,50.7655238095,0.638879576566,49.6608,50.7655238095,0.338794735882,48.475,50.7655238095,0.401323770602,48.9347272727,50.7655238095,0.228889179449,49.74,50.7655238095,0.209645126716,50.1887058824,50.7655238095,0.864106893869,50.5816,50.7655238095,1.38743956882
2015-10-30,2.17197953562,55.19,51.354,50.5929,0.297955857535,53.401,49.5006666667,0.393135099208,49.9896,49.5006666667,0.895511332869,53.401,48.408,0.844436500262,49.9896,48.408,1.29177595469,48.7205,48.408,1.2127997063,53.401,49.4078333333,0.82299843112,49.9896,49.4078333333,0.732417811288,48.7205,49.4078333333,0.806338396216,48.9407272727,49.4078333333,0.482179177629,53.401,49.9373333333,0.446796292753,49.9896,49.9373333333,0.371400980048,48.7205,49.9373333333,0.555745071737,48.9407272727,49.9373333333,0.426290380617,49.7887142857,49.9373333333,0.383616698076,53.401,50.2547777778,0.357855995011,49.9896,50.2547777778,0.342597583226,48.7205,50.2547777778,0.546886530968,48.9407272727,50.2547777778,0.310847984534,49.7887142857,50.2547777778,0.281218708747,50.24,50.2547777778,0.360717059338,53.401,50.771047619,0.640388010002,49.9896,50.771047619,0.337994820959,48.7205,50.771047619,0.400376220835,48.9407272727,50.771047619,0.228348758212,49.7887142857,50.771047619,0.209150141855,50.24,50.771047619,0.862066685075,50.5929,50.771047619,1.38416373983
2015-11-02,2.23888232979,56.89,51.984,50.6262,0.307133696959,53.846,49.8166666667,0.405244714513,50.4196,49.8166666667,0.923095483365,53.846,48.6333333333,0.870447408949,50.4196,48.6333333333,1.33156611818,49.0085,48.6333333333,1.25015718956,53.846,49.4496666667,0.848348989788,50.4196,49.4496666667,0.75497824396,49.0085,49.4496666667,0.781501011299,48.9678181818,49.4496666667,0.467326765925,53.846,50.0045333333,0.460558816719,50.4196,50.0045333333,0.382841126199,49.0085,50.0045333333,0.538626633216,48.9678181818,50.0045333333,0.413159493734,49.8721428571,50.0045333333,0.371800275052,53.846,50.3267777778,0.3688789193,50.4196,50.3267777778,0.332044658937,49.0085,50.3267777778,0.530040959258,48.9678181818,50.3267777778,0.301273033026,49.8721428571,50.3267777778,0.272556418388,50.3098823529,50.3267777778,0.349606006595,53.846,50.7962857143,0.660113678003,50.4196,50.7962857143,0.327583674091,49.0085,50.7962857143,0.388043559566,48.9678181818,50.7962857143,0.221315004109,49.8721428571,50.7962857143,0.202707756619,50.3098823529,50.7962857143,0.835512719418,50.6262,50.7962857143,1.34152778481
