,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-09-26,5.94082664288,799.16,778.313,742.5677,1.37247367828,782.498,773.179666667,1.00299423956,775.4188,773.179666667,1.64486999852,782.498,768.988888889,1.02570686514,775.4188,768.988888889,0.977186613881,771.327,768.988888889,1.57690306783,782.498,762.074833333,1.11158620999,775.4188,762.074833333,3.09885502351,771.327,762.074833333,1.00807444046,764.047636364,762.074833333,1.46654540332,782.498,752.337466667,1.14932469999,775.4188,752.337466667,1.94364083496,771.327,752.337466667,1.52303713154,764.047636364,752.337466667,1.13476388896,755.054857143,752.337466667,0.419731498907,782.498,746.790777778,1.2448276385,775.4188,746.790777778,1.27829518647,771.327,746.790777778,0.805113495725,764.047636364,746.790777778,0.511933998206,755.054857143,746.790777778,0.510123438391,748.932117647,746.790777778,0.841440443293,782.498,739.159809524,0.861934393463,775.4188,739.159809524,0.695367274762,771.327,739.159809524,0.444967476554,764.047636364,739.159809524,1.18793030908,755.054857143,739.159809524,1.14813650307,748.932117647,739.159809524,0.972129870273,742.5677,739.159809524,0.617899018884
2016-09-27,6.06683021112,816.11,780.7395,743.6981,1.40158352968,788.008,774.915333333,1.02426751695,777.5652,774.915333333,1.67975731329,788.008,770.778222222,1.04746187211,777.5652,770.778222222,0.997912517461,772.71525,770.778222222,1.61034881962,788.008,763.541666667,1.13516269812,777.5652,763.541666667,3.16458102662,772.71525,763.541666667,1.02945546774,765.282181818,763.541666667,1.4976504944,788.008,753.628266667,1.17370161283,777.5652,753.628266667,1.98486501053,772.71525,753.628266667,1.55534039919,765.282181818,753.628266667,1.15883197034,756.487571429,753.628266667,0.428633907569,788.008,748.034222222,1.27123014673,777.5652,748.034222222,1.3054075337,772.71525,748.034222222,0.822189768001,765.282181818,748.034222222,0.522792000696,756.487571429,748.034222222,0.520943039323,750.03,748.034222222,0.859287201781,788.008,740.538761905,0.880215823927,777.5652,740.538761905,0.710115854905,772.71525,740.538761905,0.454405134504,765.282181818,740.538761905,1.21312603802,756.487571429,740.538761905,1.17248821452,750.03,740.538761905,0.992748521483,743.6981,740.538761905,0.631004515118
2016-09-28,6.16057091882,828.72,783.7175,744.853,1.42323988521,794.771,777.051666667,1.04009383128,780.424,777.051666667,1.70571182889,794.771,772.823777778,1.0636465705,780.424,772.823777778,1.01333161151,774.56725,772.823777778,1.63523088039,794.771,765.060166667,1.15270249254,780.424,765.060166667,3.21347807083,774.56725,765.060166667,1.04536194291,766.847454545,765.060166667,1.52079121407,794.771,755.1544,1.19183688545,780.424,755.1544,2.01553385148,774.56725,755.1544,1.57937250569,766.847454545,755.1544,1.17673748693,758.175,755.1544,0.435256879441,794.771,749.371666667,1.29087236671,780.424,749.371666667,1.3255778404,774.56725,749.371666667,0.834893708615,766.847454545,749.371666667,0.530869842076,758.175,749.371666667,0.528992311757,751.315647059,749.371666667,0.872564347772,794.771,742.041809524,0.893816345351,780.424,742.041809524,0.721088102434,774.56725,742.041809524,0.461426306584,766.847454545,742.041809524,1.23187047117,758.175,742.041809524,1.1906047385,751.315647059,742.041809524,1.00808782483,744.853,742.041809524,0.640754385767
2016-09-29,6.16302408564,829.05,786.639,745.9642,1.42380662568,800.707,779.204666667,1.04050800128,783.2172,779.204666667,1.70639105094,800.707,774.522444444,1.06407011931,783.2172,774.522444444,1.01373512468,776.27425,774.522444444,1.63588203662,800.707,766.6015,1.15316150382,783.2172,766.6015,3.21475769213,776.27425,766.6015,1.0457782107,768.444727273,766.6015,1.52139679992,800.707,756.6416,1.19231148022,783.2172,756.6416,2.01633644605,776.27425,756.6416,1.58000141887,768.444727273,756.6416,1.17720606905,759.703142857,756.6416,0.435430200671,800.707,750.639888889,1.29138639785,783.2172,750.639888889,1.32610569141,776.27425,750.639888889,0.835226167014,768.444727273,750.639888889,0.531081236815,759.703142857,750.639888889,0.529202958855,752.501647059,750.639888889,0.872911806787,800.707,743.66047619,0.894172267006,783.2172,743.66047619,0.721375242932,776.27425,743.66047619,0.461610048597,768.444727273,743.66047619,1.23236100749,759.703142857,743.66047619,1.19107884262,752.501647059,743.66047619,1.0084892499,745.9642,743.66047619,0.641009537021
2016-09-30,6.22442759441,837.31,789.8825,747.2381,1.43799231138,806.586,781.871333333,1.05087480195,785.9496,781.871333333,1.72339218487,806.586,776.266888889,1.07467167432,785.9496,776.266888889,1.02383518153,778.0575,776.266888889,1.65218067436,806.586,768.1265,1.16465069509,785.9496,768.1265,3.24678700102,778.0575,768.1265,1.05619751957,770.296909091,768.1265,1.5365547971,806.586,758.3872,1.20419073096,785.9496,758.3872,2.03642563131,778.0575,758.3872,1.59574330623,770.296909091,758.3872,1.18893482139,761.679571429,758.3872,0.439768483595,806.586,752.029555556,1.30425275289,785.9496,752.029555556,1.33931796209,778.0575,752.029555556,0.843547701468,770.296909091,752.029555556,0.536372511185,761.679571429,752.029555556,0.534475519545,753.816588235,752.029555556,0.881608811219,806.586,745.216285714,0.903081093887,785.9496,745.216285714,0.728562456618,778.0575,745.216285714,0.466209166867,770.296909091,745.216285714,1.24463928012,761.679571429,745.216285714,1.20294581233,753.816588235,745.216285714,1.01853704099,747.2381,745.216285714,0.64739605023
2016-10-03,6.22019030627,836.74,793.0975,748.4989,1.43701339602,812.75,784.446666667,1.0501594174,788.5676,784.446666667,1.72221898313,812.75,777.800222222,1.07394009002,788.5676,777.800222222,1.02313820424,779.812,777.800222222,1.65105594997,812.75,769.509166667,1.16385785743,788.5676,769.509166667,3.24457674605,779.812,769.509166667,1.05547851157,772.127272727,769.509166667,1.53550878519,812.75,760.0236,1.20337097637,788.5676,760.0236,2.0350393316,779.812,760.0236,1.59465700166,772.127272727,760.0236,1.18812545228,763.756428571,760.0236,0.43946911056,812.75,753.412888889,1.30336488093,788.5676,753.412888889,1.33840621944,779.812,753.412888889,0.842973455144,772.127272727,753.412888889,0.536007374818,763.756428571,753.412888889,0.534111674558,755.110823529,753.412888889,0.881008654739,812.75,746.711428571,0.902466320119,788.5676,746.711428571,0.728066486667,779.812,746.711428571,0.465891794298,772.127272727,746.711428571,1.24379199012,763.756428571,746.711428571,1.20212690522,755.110823529,746.711428571,1.01784367042,748.4989,746.711428571,0.646955334427
2016-10-04,6.20004460303,834.03,795.3555,749.8865,1.43235925459,818.131,786.832666667,1.04675820314,791.2256,786.832666667,1.71664112927,818.131,779.432444444,1.07046185587,791.2256,779.432444444,1.0198245052,781.455,779.432444444,1.64570857608,818.131,770.9395,1.16008840122,791.2256,770.9395,3.23406834083,781.455,770.9395,1.05206007004,773.837818182,770.9395,1.53053564083,818.131,761.599733333,1.19947354664,791.2256,761.599733333,2.02844832772,781.455,761.599733333,1.58949229043,773.837818182,761.599733333,1.18427739915,765.557571429,761.599733333,0.438045775606,818.131,754.648888889,1.29914359495,791.2256,754.648888889,1.33407144298,781.455,754.648888889,0.840243266479,773.837818182,754.648888889,0.5342713756,765.557571429,754.648888889,0.532381815058,756.408352941,754.648888889,0.878155279193,818.131,747.958666667,0.899543448346,791.2256,747.958666667,0.725708454089,781.455,747.958666667,0.464382882614,773.837818182,747.958666667,1.23976364644,765.557571429,747.958666667,1.19823350475,756.408352941,747.958666667,1.0145471191,749.8865,747.958666667,0.644860001401
2016-10-05,6.27683615819,844.36,798.3495,751.3556,1.45009994869,823.593,789.736333333,1.05972297927,794.2336,789.736333333,1.73790283792,823.593,781.426222222,1.08372021704,794.2336,781.426222222,1.0324556901,783.35,781.426222222,1.66609173927,823.593,772.635,1.17445684502,794.2336,772.635,3.27412436515,783.35,772.635,1.06509051322,775.631272727,772.635,1.54949231286,823.593,763.3832,1.2143298009,794.2336,763.3832,2.05357196982,783.35,763.3832,1.60917917862,775.631272727,763.3832,1.19894543931,767.397,763.3832,0.443471255339,823.593,756.036888889,1.3152343271,794.2336,756.036888889,1.35059477908,783.35,756.036888889,0.850650221796,775.631272727,756.036888889,0.540888671512,767.397,756.036888889,0.538975707543,757.793294118,756.036888889,0.889031799263,823.593,749.20752381,0.910684874699,794.2336,749.20752381,0.734696821811,783.35,749.20752381,0.470134564421,775.631272727,749.20752381,1.25511891959,767.397,749.20752381,1.21307440028,757.793294118,749.20752381,1.02711294017,751.3556,749.20752381,0.65284700884
2016-10-06,6.25676479334,841.66,801.2295,752.787,1.44546298121,827.289,792.484333333,1.05633431561,797.0752,792.484333333,1.73234556654,827.289,783.223777778,1.0802548177,797.0752,783.223777778,1.02915421873,785.1105,783.223777778,1.66076409739,827.289,774.309333333,1.17070129824,797.0752,774.309333333,3.26365473633,785.1105,774.309333333,1.06168468586,777.399090909,774.309333333,1.54453751959,827.289,764.9776,1.21044675284,797.0752,764.9776,2.04700528699,785.1105,764.9776,1.60403352537,777.399090909,764.9776,1.19511158564,769.197571429,764.9776,0.442053172543,827.289,757.297111111,1.31102861783,797.0752,757.297111111,1.34627599811,785.1105,757.297111111,0.847930107628,777.399090909,757.297111111,0.539159078195,769.197571429,757.297111111,0.537252231288,759.134588235,757.297111111,0.886188952778,827.289,750.385904762,0.907772788431,797.0752,750.385904762,0.73234749046,785.1105,750.385904762,0.468631220677,777.399090909,750.385904762,1.25110544064,769.197571429,750.385904762,1.2091953666,759.134588235,750.385904762,1.02382855325,752.787,750.385904762,0.650759407671
2016-10-07,6.24018733274,839.43,805.194,754.1533,1.44163318955,830.657,794.832,1.05353553045,799.7548,794.832,1.72775567203,830.657,784.856,1.07739265455,799.7548,784.856,1.02642744793,786.78225,784.856,1.65636385984,830.657,776.0425,1.16759949478,799.7548,776.0425,3.25500759846,786.78225,776.0425,1.05887172475,779.118545455,776.0425,1.54044522737,830.657,766.850533333,1.20723964277,799.7548,766.850533333,2.04158169339,786.78225,766.850533333,1.59978359694,779.118545455,766.850533333,1.19194510649,770.822571429,766.850533333,0.440881941197,830.657,758.562555556,1.3075550135,799.7548,758.562555556,1.34270900493,786.78225,758.562555556,0.845683494815,779.118545455,758.562555556,0.537730562233,770.822571429,758.562555556,0.535828767567,760.564235294,758.562555556,0.883840972162,830.657,751.619333333,0.905367620883,799.7548,751.619333333,0.73040711679,786.78225,751.619333333,0.467389570103,779.118545455,751.619333333,1.24779060433,770.822571429,751.619333333,1.20599157211,760.564235294,751.619333333,1.02111589294,754.1533,751.619333333,0.649035203741
