,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2010-03-01,0.932589964521,36.8,36.251,39.7748,1.06095911178,36.528,36.6493333333,1.06331360544,36.3504,36.6493333333,1.06331360544,36.528,37.7406666667,1.06331360544,36.3504,37.7406666667,1.10339720637,37.4615,37.7406666667,1.05424987591,36.528,38.7428333333,1.06331360544,36.3504,38.7428333333,1.09079792157,37.4615,38.7428333333,1.03012392199,38.2756363636,38.7428333333,0.935309354199,36.528,39.6293333333,1.06331360544,36.3504,39.6293333333,1.06095911178,37.4615,39.6293333333,0.966306068558,38.2756363636,39.6293333333,0.870940700306,39.3937142857,39.6293333333,0.913464124806,36.528,39.7608888889,1.02007372032,36.3504,39.7608888889,1.03855011872,37.4615,39.7608888889,0.906868365568,38.2756363636,39.7608888889,0.865196175676,39.3937142857,39.7608888889,0.909008481639,39.8081176471,39.7608888889,1.09079792157,36.528,39.7103809524,1.06180715373,36.3504,39.7103809524,1.02863079839,37.4615,39.7103809524,0.910665737017,38.2756363636,39.7103809524,0.858567966354,39.3937142857,39.7103809524,0.922472269523,39.8081176471,39.7103809524,0.915650659368,39.7748,39.7103809524,0.890396260396
2010-03-02,0.923720223011,36.45,36.2095,39.7467,1.0710497555,36.53,36.561,1.07342664245,36.326,36.561,1.07342664245,36.53,37.6524444444,1.07342664245,36.326,37.6524444444,1.11389147328,37.3425,37.6524444444,1.06427670897,36.53,38.626,1.07342664245,36.326,38.626,1.10117235833,37.3425,38.626,1.03992129625,38.1832727273,38.626,0.94420495947,36.53,39.5526666667,1.07342664245,36.326,39.5526666667,1.0710497555,37.3425,39.5526666667,0.975496479536,38.1832727273,39.5526666667,0.879224103706,39.3022857143,39.5526666667,0.922151962949,36.53,39.7228888889,1.02977550842,36.326,39.7228888889,1.04842763344,37.3425,39.7228888889,0.915493472305,38.1832727273,39.7228888889,0.873424943651,39.3022857143,39.7228888889,0.917653942742,39.7743529412,39.7228888889,1.10117235833,36.53,39.6968571429,1.07190586307,36.326,39.6968571429,1.03841397174,37.3425,39.6968571429,0.919326960059,38.1832727273,39.6968571429,0.866733694295,39.3022857143,39.6968571429,0.931245782956,39.7743529412,39.6968571429,0.906942025379,39.7467,39.6968571429,0.89886470309
2010-03-03,0.926254434871,36.55,36.1855,39.706,1.0681113474,36.557,36.487,1.07048171339,36.3112,36.487,1.07048171339,36.557,37.5682222222,1.07048171339,36.3112,37.5682222222,1.11083552959,37.234,37.5682222222,1.06135688261,36.557,38.518,1.07048171339,36.3112,38.518,1.09815130933,37.234,38.518,1.03706828858,38.0970909091,38.518,0.941614548058,36.557,39.4736,1.07048171339,36.3112,39.4736,1.0681113474,37.234,39.4736,0.972820220333,38.0970909091,39.4736,0.876811966247,39.2064285714,39.4736,0.919622053586,36.557,39.7003333333,1.02695033556,36.3112,39.7003333333,1.04555128876,37.234,39.7003333333,0.912981830406,38.0970909091,39.7003333333,0.871028716096,39.2064285714,39.7003333333,0.915136373626,39.746,39.7003333333,1.09815130933,36.557,39.6820952381,1.06896510624,36.3112,39.6820952381,1.03556509939,37.234,39.6820952381,0.916804801047,38.0970909091,39.6820952381,0.864355824077,39.2064285714,39.6820952381,0.928690924841,39.746,39.6820952381,0.909430206519,39.706,39.6820952381,0.896398681956
2010-03-04,0.941459706031,37.15,36.2635,39.6683,1.05057737179,36.657,36.453,1.08805460062,36.3432,36.453,1.05290882617,36.657,37.5168888889,1.05290882617,36.3432,37.5168888889,1.09260019942,37.12425,37.5168888889,1.04393378741,36.657,38.417,1.05290882617,36.3432,38.417,1.08012420166,37.12425,38.417,1.02004391175,38.0281818182,38.417,0.926157127297,36.657,39.3962666667,1.05290882617,36.3432,39.3962666667,1.05057737179,37.12425,39.3962666667,0.956850531353,38.0281818182,39.3962666667,0.862418336158,39.1191428571,39.3962666667,0.904525658726,36.657,39.6767777778,1.01009205372,36.3432,39.6767777778,1.02838765612,37.12425,39.6767777778,0.897994440577,38.0281818182,39.6767777778,0.856730023083,39.1191428571,39.6767777778,0.900113615098,39.7118823529,39.6767777778,1.08012420166,36.657,39.6683809524,1.05141711544,36.3432,39.6683809524,1.01856539872,37.12425,39.6683809524,0.901754653834,38.0281818182,39.6683809524,0.850166672382,39.1191428571,39.6683809524,0.913445656581,39.7118823529,39.6683809524,0.924359293357,39.6683,39.6683809524,0.881683518915
2010-03-05,0.979219462747,38.64,36.4045,39.6474,1.00844115957,36.887,36.5026666667,1.13169393722,36.4228,36.5026666667,1.01067910474,36.887,37.4986666667,1.01067910474,36.4228,37.4986666667,1.04877854943,37.0925,37.4986666667,1.00206403389,36.887,38.322,1.01067910474,36.4228,38.322,1.03680293489,37.0925,38.322,0.979132325515,38.0125454545,38.322,0.889011121384,36.887,39.3341333333,1.01067910474,36.4228,39.3341333333,1.00844115957,37.0925,39.3341333333,0.91847348447,38.0125454545,39.3341333333,0.827828744748,39.0592857143,39.3341333333,0.86824724065,36.887,39.6818888889,0.96957961334,36.4228,39.6818888889,0.987141421726,37.0925,39.6818888889,0.861977974455,38.0125454545,39.6818888889,0.822368576666,39.0592857143,39.6818888889,0.86401215382,39.6930588235,39.6818888889,1.03680293489,36.887,39.6702857143,1.00924722306,36.4228,39.6702857143,0.977713112202,37.0925,39.6702857143,0.865587374313,38.0125454545,39.6702857143,0.81606846668,39.0592857143,39.6702857143,0.876809478161,39.6930588235,39.6702857143,0.961433192336,39.6474,39.6702857143,0.846321245881
2010-03-08,0.997212366954,39.35,36.5985,39.6323,0.989911314246,37.165,36.5633333333,1.15248852044,36.5264,36.5633333333,0.992108137754,37.165,37.48,0.992108137754,36.5264,37.48,1.02950751501,37.0955,37.48,0.983651366602,37.165,38.2216666667,0.992108137754,36.5264,38.2216666667,1.01775194928,37.0955,38.2216666667,0.961141022432,37.9994545455,38.2216666667,0.872675772104,37.165,39.276,0.992108137754,36.5264,39.276,0.989911314246,37.0955,39.276,0.901596771893,37.9994545455,39.276,0.812617605805,39.0095714286,39.276,0.852293422305,37.165,39.687,0.951763838871,36.5264,39.687,0.969002953573,37.0955,39.687,0.846139352253,37.9994545455,39.687,0.807257766898,39.0095714286,39.687,0.848136154099,39.6644705882,39.687,1.01775194928,37.165,39.6725714286,0.99070256653,36.5264,39.6725714286,0.959747886796,37.0955,39.6725714286,0.849682430323,37.9994545455,39.6725714286,0.801073419803,39.0095714286,39.6725714286,0.860698330917,39.6644705882,39.6725714286,0.979099278427,39.6323,39.6725714286,0.830770312016
2010-03-09,0.986061834769,38.91,36.745,39.6235,1.00098020823,37.416,36.625,1.13960173647,36.5916,36.625,1.00320159597,37.416,37.4288888889,1.00320159597,36.5916,37.4288888889,1.04101916194,37.08675,37.4288888889,0.994650263713,37.416,38.178,1.00320159597,36.5916,38.178,1.02913214897,37.08675,38.178,0.971888215568,37.9714545455,38.178,0.882433773113,37.416,39.2234666667,1.00320159597,36.5916,39.2234666667,1.00098020823,37.08675,39.2234666667,0.911678158923,37.9714545455,39.2234666667,0.821704054256,38.9435714286,39.2234666667,0.861823513939,37.416,39.6824444444,0.962406179128,36.5916,39.6824444444,0.979838056485,37.08675,39.6824444444,0.855600630906,37.9714545455,39.6824444444,0.816284283224,38.9435714286,39.6824444444,0.857619760397,39.6252941176,39.6824444444,1.02913214897,37.416,39.6692380952,1.00178030806,36.5916,39.6692380952,0.970479502303,37.08675,39.6692380952,0.859183326621,37.9714545455,39.6692380952,0.810030784598,38.9435714286,39.6692380952,0.870322403741,39.6252941176,39.6692380952,0.990047275442,39.6235,39.6692380952,0.84005973863
2010-03-10,0.987328940699,38.96,36.923,39.625,0.999693931941,37.618,36.693,1.14106614374,36.6688,36.693,1.00191246516,37.618,37.386,1.00191246516,36.6688,37.386,1.03968143492,37.0675,37.386,0.993372121508,37.618,38.1391666667,1.00191246516,36.6688,38.1391666667,1.02780969697,37.0675,38.1391666667,0.970639322975,37.9387272727,38.1391666667,0.881299830974,37.618,39.1661333333,1.00191246516,36.6688,39.1661333333,0.999693931941,37.0675,39.1661333333,0.910506637259,37.9387272727,39.1661333333,0.82064815082,38.884,39.1661333333,0.860716056327,37.618,39.6824444444,0.96116947111,36.6688,39.6824444444,0.978578948214,37.0675,39.6824444444,0.854501169802,37.9387272727,39.6824444444,0.815235344284,38.884,39.6824444444,0.856517704678,39.5865882353,39.6824444444,1.02780969697,37.618,39.6534285714,1.00049300363,36.6688,39.6534285714,0.969232419931,37.0675,39.6534285714,0.858079261694,37.9387272727,39.6534285714,0.808989881508,38.884,39.6534285714,0.869204024913,39.5865882353,39.6534285714,0.988775048154,39.625,39.6534285714,0.838980247833
2010-03-11,1.00025342119,39.47,37.114,39.6252,0.986607589403,37.878,36.797,1.15600309788,36.824,36.797,0.988797081244,37.878,37.34,1.01502784907,36.824,37.34,1.02607164201,37.0705,37.34,0.980368533675,37.878,38.1146666667,0.988797081244,36.824,38.1146666667,1.01435530925,37.0705,38.1146666667,0.95793331541,37.9163636364,38.1146666667,0.869763308546,37.878,39.1156,0.988797081244,36.824,39.1156,0.986607589403,37.0705,39.1156,0.898587787541,37.9163636364,39.1156,0.809905580057,38.8258571429,39.1156,0.849448982694,37.878,39.676,0.948587427212,36.824,39.676,0.965769008183,37.0705,39.676,0.843315451204,37.9163636364,39.676,0.804563629048,38.8258571429,39.676,0.845305588934,39.5587058824,39.676,1.01435530925,37.878,39.6396190476,0.987396200965,36.824,39.6396190476,0.956544829218,37.0705,39.6396190476,0.846846704623,37.9163636364,39.6396190476,0.79839992156,38.8258571429,39.6396190476,0.857825840808,39.5587058824,39.6396190476,0.975831637616,39.6252,39.6396190476,0.827997703521
2010-03-12,1.01672579828,40.12,37.332,39.6347,0.970359934649,38.24,36.9126666667,1.17504039237,36.996,36.9126666667,1.00508079299,38.24,37.3446666667,1.03174353445,36.996,37.3446666667,1.0091740852,37.10025,37.3446666667,0.964223624962,38.24,38.125,0.972513369493,36.996,38.125,0.997650699394,37.10025,38.125,0.942157874442,37.9058181818,38.125,0.85543986921,38.24,39.0794666667,0.972513369493,36.996,39.0794666667,0.970359934649,37.10025,39.0794666667,0.883789660815,37.9058181818,39.0794666667,0.796567889987,38.7734285714,39.0794666667,0.835460083815,38.24,39.6746666667,0.932965896235,36.996,39.6746666667,0.94986452743,37.10025,39.6746666667,0.829427560571,37.9058181818,39.6746666667,0.791313911316,38.7734285714,39.6746666667,0.831384924307,39.538,39.6746666667,0.997650699394,38.24,39.6338095238,0.971135559196,36.996,39.6338095238,0.940792254123,37.10025,39.6338095238,0.83290066059,37.9058181818,39.6338095238,0.785251709019,38.7734285714,39.6338095238,0.843698990124,39.538,39.6338095238,0.959761443432,39.6347,39.6338095238,0.814362068677
