,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2017-03-03,11.4513888889,98.94,97.0655,86.9207,1.14182798688,97.456,96.0626666667,0.861319488263,96.4616,96.0626666667,0.352487063209,97.456,94.5104444444,1.0500710553,96.4616,94.5104444444,0.608319375291,95.308,94.5104444444,3.12315907746,97.456,93.1876666667,0.849354071601,96.4616,93.1876666667,1.50921044656,95.308,93.1876666667,2.10394334896,93.6805454545,93.1876666667,1.55260785543,97.456,91.3242666667,1.03736165353,96.4616,91.3242666667,1.12470374812,95.308,91.3242666667,1.15858814014,93.6805454545,91.3242666667,1.07035698375,92.0048571429,91.3242666667,1.04066875441,97.456,88.4963333333,1.64497583379,96.4616,88.4963333333,0.919980064306,95.308,88.4963333333,0.931944137641,93.6805454545,88.4963333333,0.771371026903,92.0048571429,88.4963333333,3.06244890245,89.5310588235,88.4963333333,3.41918998211,97.456,86.162,2.0541466182,96.4616,86.162,0.771920041919,95.308,86.162,0.758990093885,93.6805454545,86.162,2.42240561964,92.0048571429,86.162,2.68388754451,89.5310588235,86.162,1.81565683083,86.9207,86.162,2.8131136152
2017-03-06,11.1840277778,96.63,97.141,87.1676,1.115169177,97.459,96.1813333333,0.841209845875,96.5604,96.1813333333,0.344257377379,97.459,94.686,1.02555453885,96.5604,94.686,0.594116648821,95.537,94.686,3.05024117298,97.459,93.3526666667,0.829523791579,96.5604,93.3526666667,1.47397418083,95.537,93.3526666667,2.05482156671,93.7950909091,93.3526666667,1.51635836942,97.459,91.5622666667,1.01314186962,96.5604,91.5622666667,1.09844474612,95.537,91.5622666667,1.13153802286,93.7950909091,91.5622666667,1.04536684193,92.2077142857,91.5622666667,1.01637175802,97.459,88.7675555556,1.60656978794,96.5604,88.7675555556,0.898500845097,95.537,88.7675555556,0.910185587429,93.7950909091,88.7675555556,0.753361454717,92.2077142857,88.7675555556,2.99094842777,89.8141176471,88.7675555556,3.33936050103,97.459,86.4164761905,2.00618746429,96.5604,86.4164761905,0.753897651614,95.537,86.4164761905,0.741269585326,93.7950909091,86.4164761905,2.36584854484,92.2077142857,86.4164761905,2.62122552482,89.8141176471,86.4164761905,1.77326581325,87.1676,86.4164761905,2.74743449198
2017-03-07,11.0092592593,95.12,97.192,87.3977,1.09774285539,97.31,96.2566666667,0.828064581803,96.6124,96.2566666667,0.338877799196,97.31,94.8442222222,1.00952859086,96.6124,94.8442222222,0.584832615501,95.615,94.8442222222,3.00257622244,97.31,93.4901666667,0.816561141002,96.6124,93.4901666667,1.45094095085,95.615,93.4901666667,2.0227116571,93.8598181818,93.4901666667,1.49266281796,97.31,91.7434666667,0.997309889664,96.6124,91.7434666667,1.08127977078,95.615,91.7434666667,1.11385591156,93.8598181818,91.7434666667,1.02903129467,92.384,91.7434666667,1.00048930583,97.31,89.0307777778,1.5814645372,96.6124,89.0307777778,0.884460316523,95.615,89.0307777778,0.895962465862,93.8598181818,89.0307777778,0.741588963807,92.384,89.0307777778,2.94421002225,90.0777647059,89.0307777778,3.28717759348,97.31,86.6620952381,1.97483754117,96.6124,86.6620952381,0.74211678176,95.615,86.6620952381,0.729686049427,93.8598181818,86.6620952381,2.32887833576,92.384,86.6620952381,2.5802646375,90.0777647059,86.6620952381,1.74555566756,87.3977,86.6620952381,2.70450138546
2017-03-08,11.0185185185,95.2,97.092,87.6151,1.09866610421,97.105,96.3173333333,0.828761019635,96.6752,96.3173333333,0.33916280996,97.105,94.978,1.01037764771,96.6752,94.978,0.585324484816,95.65,94.978,3.00510151783,97.105,93.6371666667,0.817247903946,96.6752,93.6371666667,1.45216125443,95.65,93.6371666667,2.02441284436,93.934,93.6371666667,1.49391821141,97.105,91.9066666667,0.998148670059,96.6752,91.9066666667,1.08218917345,95.65,91.9066666667,1.11479271216,93.934,91.9066666667,1.02989675413,92.5687142857,91.9066666667,1.00133076025,97.105,89.3001111111,1.58279461671,96.6752,89.3001111111,0.885204185587,95.65,89.3001111111,0.896716008726,93.934,89.3001111111,0.742212671935,92.5687142857,89.3001111111,2.94668622916,90.3368235294,89.3001111111,3.28994225083,97.105,86.898,1.97649846425,96.6752,86.898,0.742740933805,95.65,86.898,0.730299746694,93.934,86.898,2.33083702234,92.5687142857,86.898,2.58243475073,90.3368235294,86.898,1.74702375475,87.6151,86.898,2.70677598713
2017-03-09,10.9699074074,94.78,96.9105,87.81,1.09381904787,96.994,96.28,0.825104721019,96.6852,96.28,0.337666503446,96.994,95.134,1.00592009926,96.6852,95.134,0.582742170912,95.688,95.134,2.99184371702,96.994,93.7148333333,0.813642398488,96.6852,93.7148333333,1.44575466066,95.688,93.7148333333,2.01548161122,94.0372727273,93.7148333333,1.48732739578,96.994,92.0642666667,0.993745072985,96.6852,92.0642666667,1.07741480945,95.688,92.0642666667,1.10987450902,94.0372727273,92.0642666667,1.02535309198,92.739,92.0642666667,0.996913124546,96.994,89.5792222222,1.57581169928,96.6852,89.5792222222,0.881298873003,95.688,89.5792222222,0.892759908688,94.0372727273,89.5792222222,0.738938204264,92.739,89.5792222222,2.93368614286,90.5698823529,89.5792222222,3.27542779973,96.994,87.1058095238,1.96777861808,96.6852,87.1058095238,0.739464135568,95.688,87.1058095238,0.727077836046,94.0372727273,87.1058095238,2.32055391783,92.739,87.1058095238,2.57104165624,90.5698823529,87.1058095238,1.73931629701,87.81,87.1058095238,2.69483432837
2017-03-10,11.181712963,96.61,96.8735,88.0305,1.11493836479,96.954,96.3293333333,0.841035736417,96.786,96.3293333333,0.344186124688,96.954,95.348,1.02534227464,96.786,95.348,0.593993681492,95.74525,95.348,3.04960984913,96.954,93.8461666667,0.829352100843,96.786,93.8461666667,1.47366910494,95.74525,93.8461666667,2.05439626989,94.1496363636,93.8461666667,1.51604452106,96.954,92.2490666667,1.01293217452,96.786,92.2490666667,1.09821739545,95.74525,92.2490666667,1.13130382271,94.1496363636,92.2490666667,1.04515047706,92.9072857143,92.2490666667,1.01616139441,96.954,89.872,1.60623726807,96.786,89.872,0.898314877831,95.74525,89.872,0.909997201713,94.1496363636,89.872,0.753205527685,92.9072857143,89.872,2.99032937604,90.8214117647,89.872,3.33866933669,96.954,87.3372380952,2.00577223352,96.786,87.3372380952,0.753741613602,95.74525,87.3372380952,0.741116161009,94.1496363636,87.3372380952,2.36535887319,92.9072857143,87.3372380952,2.62068299652,90.8214117647,87.3372380952,1.77289879145,88.0305,87.3372380952,2.74686584156
2017-03-13,11.1782407407,96.58,96.8015,88.2602,1.11459214648,96.828,96.41,0.840774572231,96.8444,96.41,0.344079245651,96.828,95.5504444444,1.02502387832,96.8444,95.5504444444,0.593809230499,95.80175,95.5504444444,3.04866286336,96.828,93.9503333333,0.829094564739,96.8444,93.9503333333,1.4732114911,95.80175,93.9503333333,2.05375832467,94.2614545455,93.9503333333,1.51557374851,96.828,92.4377333333,1.01261763187,96.8444,92.4377333333,1.09787636945,95.80175,92.4377333333,1.13095252248,94.2614545455,92.4377333333,1.04482592976,93.0995714286,92.4377333333,1.015845849,96.828,90.1387777778,1.60573848825,96.8444,90.1387777778,0.898035926932,95.80175,90.1387777778,0.909714623139,94.2614545455,90.1387777778,0.752971637137,93.0995714286,90.1387777778,2.98940079845,91.042,90.1387777778,3.33763259018,96.828,87.5719047619,2.00514938736,96.8444,87.5719047619,0.753507556585,95.80175,87.5719047619,0.740886024534,94.2614545455,87.5719047619,2.36462436573,93.0995714286,87.5719047619,2.61986920405,91.042,87.5719047619,1.77234825876,88.2602,87.5719047619,2.74601286594
2017-03-14,10.9375,94.5,96.7115,88.4812,1.09058767698,96.496,96.4326666667,0.822667188608,96.8604,96.4326666667,0.33666896577,96.496,95.606,1.0029484003,96.8604,95.606,0.58102062831,95.829,95.606,2.98300518314,96.496,93.9993333333,0.811238728182,96.8604,93.9993333333,1.44148359814,95.829,93.9993333333,2.0095274558,94.3334545455,93.9993333333,1.48293351868,96.496,92.594,0.990809341603,96.8604,92.594,1.07423190012,95.829,92.594,1.10659570692,94.3334545455,92.594,1.02232398388,93.2381428571,92.594,0.993968034075,96.496,90.3808888889,1.57115642099,96.8604,90.3808888889,0.878695331281,95.829,90.3808888889,0.890122508662,94.3334545455,90.3808888889,0.736755225817,93.2381428571,90.3808888889,2.92501941865,91.2332941176,90.3808888889,3.26575149899,96.496,87.7851428571,1.96196538731,96.8604,87.7851428571,0.73727960341,95.829,87.7851428571,0.724929895615,94.3334545455,87.7851428571,2.31369851482,93.2381428571,87.7851428571,2.56344625992,91.2332941176,87.7851428571,1.73417799184,88.4812,87.7851428571,2.68687322252
2017-03-15,11.037037037,95.36,96.6315,88.7235,1.10051260187,96.008,96.4903333333,0.830153895298,96.7868,96.4903333333,0.33973283149,96.008,95.6406666667,1.0120757614,96.7868,95.6406666667,0.586308223446,95.88975,95.6406666667,3.01015210862,96.008,94.07,0.818621429835,96.7868,94.07,1.45460186158,95.88975,94.07,2.02781521889,94.4547272727,94.07,1.49642899832,96.008,92.7685333333,0.999826230849,96.7868,92.7685333333,1.08400797878,95.88975,92.7685333333,1.11666631336,94.4547272727,92.7685333333,1.03162767304,93.348,92.7685333333,1.00301366909,96.008,90.6273333333,1.58545477572,96.7868,90.6273333333,0.886691923714,95.88975,90.6273333333,0.898223094455,94.4547272727,90.6273333333,0.74346008819,93.348,90.6273333333,2.95163864299,91.4402352941,90.6273333333,3.29547156554,96.008,87.9937142857,1.97982031041,96.7868,87.9937142857,0.743989237896,95.88975,87.9937142857,0.731527141226,94.4547272727,87.9937142857,2.33475439548,93.348,87.9937142857,2.5867749772,91.4402352941,87.9937142857,1.74995992913,88.7235,87.9937142857,2.71132519047
2017-03-16,10.8958333333,94.14,96.504,88.9537,1.08643305725,95.786,96.4773333333,0.840774572231,96.616,96.4773333333,0.335386417329,95.786,95.6602222222,0.99912764449,96.616,95.6602222222,0.578807216392,95.88775,95.6602222222,2.97164135387,95.786,94.154,0.808148294932,96.616,94.154,1.43599223205,95.88775,94.154,2.00187211311,94.5567272727,94.154,1.47728424814,95.786,92.9189333333,0.987034829825,96.616,92.9189333333,1.07013958812,95.88775,92.9189333333,1.10238010423,94.5567272727,92.9189333333,1.01842941632,93.4278571429,92.9189333333,0.990181489183,95.786,90.8403333333,1.5651710632,96.616,90.8403333333,0.875347920495,95.88775,90.8403333333,0.886731565772,94.5567272727,90.8403333333,0.733948539243,93.4278571429,90.8403333333,2.91387648754,91.6201176471,90.8403333333,3.2533105409,95.786,88.1732380952,1.95449123345,96.616,88.1732380952,0.734470919206,95.88775,88.1732380952,0.722168257917,94.5567272727,88.1732380952,2.30488442524,93.4278571429,88.1732380952,2.55368075036,91.6201176471,88.1732380952,1.72757159949,88.9537,88.1732380952,2.67663751501
