,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2013-02-13,1.20299566417,30.52,30.786,29.8917,1.09243245783,30.687,30.583,0.910426239296,30.6984,30.583,0.995908148589,30.687,30.1253333333,1.12222134663,30.6984,30.1253333333,1.9540067363,30.26175,30.1253333333,1.80575614545,30.687,29.6673333333,1.06535422984,30.6984,29.6673333333,1.74779049402,30.26175,29.6673333333,0.947317981397,29.778,29.6673333333,0.899214086827,30.687,29.3730666667,1.28692755903,30.6984,29.3730666667,1.18260888272,30.26175,29.3730666667,1.08716670156,29.778,29.3730666667,1.11862781594,29.404,29.3730666667,1.2008837809,30.687,29.5185555556,1.09956648412,30.6984,29.5185555556,1.220446783,30.26175,29.5185555556,1.13284681557,29.778,29.5185555556,1.07586597946,29.404,29.5185555556,1.28807535016,29.3489411765,29.5185555556,0.929363238293,30.687,30.0492380952,0.794691539792,30.6984,30.0492380952,1.1219475174,30.26175,30.0492380952,0.741130709529,29.778,30.0492380952,0.961780598064,29.404,30.0492380952,0.98578897415,29.3489411765,30.0492380952,0.798770437663,29.8917,30.0492380952,0.542985806391
2013-02-14,1.19668900276,30.36,30.7595,29.8642,1.08670542004,30.695,30.5976666667,0.90565336255,30.6912,30.5976666667,0.990687136014,30.695,30.1648888889,1.11633814166,30.6912,30.1648888889,1.94376292641,30.27975,30.1648888889,1.79628953395,30.695,29.7003333333,1.05976914869,30.6912,29.7003333333,1.73862776535,30.27975,29.7003333333,0.942351701023,29.8170909091,29.7003333333,0.894499989386,30.695,29.3870666667,1.28018088768,30.6912,29.3870666667,1.17640909827,30.27975,29.3870666667,1.08146726931,29.8170909091,29.3870666667,1.11276344993,29.4427142857,29.3870666667,1.19458819096,30.695,29.487,1.09380204646,30.6912,29.487,1.21404863473,30.27975,29.487,1.12690790697,29.8170909091,29.487,1.07022579084,29.4427142857,29.487,1.29482803875,29.3534117647,29.487,0.934235391574,30.695,30.0194285714,0.790525398037,30.6912,30.0194285714,1.11606574798,30.27975,30.0194285714,0.737245358496,29.8170909091,30.0194285714,0.966822698185,29.4427142857,30.0194285714,0.990956937317,29.3534117647,30.0194285714,0.802957962893,29.8642,30.0194285714,0.54583238991
2013-02-15,1.19314150572,30.27,30.721,29.8353,1.08348396128,30.61,30.6,0.902968619381,30.6896,30.6,0.987750316441,30.61,30.2088888889,1.11302883887,30.6896,30.2088888889,1.93800078335,30.30025,30.2088888889,1.79096456497,30.61,29.7246666667,1.05662754054,30.6896,29.7246666667,1.73347373047,30.30025,29.7246666667,0.939558168313,29.8552727273,29.7246666667,0.891848309576,30.61,29.3984,1.27638588505,30.6896,29.3984,1.17292171952,30.30025,29.3984,1.07826133867,29.8552727273,29.3984,1.10946474405,29.4815714286,29.3984,1.19104692162,30.61,29.464,1.09055955028,30.6896,29.464,1.21044967632,30.30025,29.464,1.12356727088,29.8552727273,29.464,1.06705318474,29.4815714286,29.464,1.29866646179,29.3591764706,29.464,0.937004864078,30.61,29.9904761905,0.7881819433,30.6896,29.9904761905,1.11275725268,30.30025,29.9904761905,0.73505984854,29.8552727273,29.9904761905,0.969688773377,29.4815714286,29.9904761905,0.993894556697,29.3591764706,29.9904761905,0.80533827306,29.8353,29.9904761905,0.547450470118
2013-02-18,1.19314150572,30.27,30.6825,29.8084,1.08348396128,30.585,30.6076666667,0.902968619381,30.69,30.6076666667,0.987750316441,30.585,30.2337777778,1.11302883887,30.69,30.2337777778,1.93800078335,30.326,30.2337777778,1.79096456497,30.585,29.7508333333,1.05662754054,30.69,29.7508333333,1.73347373047,30.326,29.7508333333,0.939558168313,29.8981818182,29.7508333333,0.891848309576,30.585,29.4161333333,1.27638588505,30.69,29.4161333333,1.17292171952,30.326,29.4161333333,1.07826133867,29.8981818182,29.4161333333,1.10946474405,29.5182857143,29.4161333333,1.19104692162,30.585,29.4404444444,1.09055955028,30.69,29.4404444444,1.21044967632,30.326,29.4404444444,1.12356727088,29.8981818182,29.4404444444,1.06705318474,29.5182857143,29.4404444444,1.29866646179,29.3697647059,29.4404444444,0.937004864078,30.585,29.9615238095,0.7881819433,30.69,29.9615238095,1.11275725268,30.326,29.9615238095,0.73505984854,29.8981818182,29.9615238095,0.969688773377,29.5182857143,29.9615238095,0.993894556697,29.3697647059,29.9615238095,0.80533827306,29.8084,29.9615238095,0.547450470118
2013-02-19,1.1970831691,30.37,30.6585,29.7821,1.0870633599,30.52,30.6256666667,0.899985571414,30.692,30.6256666667,0.9910134493,30.52,30.25,1.11670584197,30.692,30.25,1.94440316453,30.35425,30.25,1.79688119716,30.52,29.788,1.06011821626,30.692,29.788,1.73920043589,30.35425,29.788,0.942662093547,29.9469090909,29.788,0.894794620476,30.52,29.4310666667,1.28060255464,30.692,29.4310666667,1.1767965848,30.35425,29.4310666667,1.08182348383,29.9469090909,29.4310666667,1.11312997281,29.56,29.4310666667,1.19498166534,30.52,29.4244444444,1.09416232381,30.692,29.4244444444,1.21444851899,30.35425,29.4244444444,1.12727908876,29.9469090909,29.4244444444,1.07057830263,29.56,29.4244444444,1.30295673752,29.3881176471,29.4244444444,0.933909373942,30.52,29.9348571429,0.790785781897,30.692,29.9348571429,1.11643335857,30.35425,29.9348571429,0.737488192935,29.9469090909,29.9348571429,0.966485308649,29.56,29.9348571429,0.99061112572,29.3881176471,29.9348571429,0.802677756796,29.7821,29.9348571429,0.545641912238
2013-02-20,1.18249901458,30.0,30.6205,29.7504,1.07381958502,30.434,30.6243333333,0.910950163493,30.6796,30.6243333333,0.978939857722,30.434,30.2608888889,1.1031009305,30.6796,30.2608888889,1.92071435416,30.374,30.2608888889,1.77498965805,30.434,29.8176666667,1.04720271609,30.6796,29.8176666667,1.71801162584,30.374,29.8176666667,0.931177570181,29.9858181818,29.8176666667,0.883893270144,30.434,29.4606666667,1.26500087715,30.6796,29.4606666667,1.16245958327,30.374,29.4606666667,1.06864354675,29.9858181818,29.4606666667,1.09956862641,29.6015714286,29.4606666667,1.1804231136,30.434,29.3992222222,1.08083206172,30.6796,29.3992222222,1.19965280111,30.374,29.3992222222,1.11354536262,29.9858181818,29.3992222222,1.05753536644,29.6015714286,29.3992222222,1.28708271734,29.4021176471,29.3992222222,0.945287262265,30.434,29.908952381,0.781151579088,30.6796,29.908952381,1.10283176678,30.374,29.908952381,0.728503318672,29.9858181818,29.908952381,0.954710545257,29.6015714286,29.908952381,1.00267981576,29.4021176471,29.908952381,0.812456840432,29.7504,29.908952381,0.552289508798
2013-02-21,1.18407567994,30.04,30.577,29.715,1.07525134447,30.371,30.6076666667,0.909735563275,30.6456,30.6076666667,0.980245110865,30.371,30.2697777778,1.10457173174,30.6456,30.2697777778,1.92327530663,30.3985,30.2697777778,1.77735631093,30.371,29.8481666667,1.04859898638,30.6456,29.8481666667,1.72030230801,30.3985,29.8481666667,0.932419140275,30.0187272727,29.8481666667,0.885071794505,30.371,29.4925333333,1.26668754499,30.6456,29.4925333333,1.16400952938,30.3985,29.4925333333,1.07006840481,30.0187272727,29.4925333333,1.10103471792,29.6371428571,29.4925333333,1.18199701109,30.371,29.3998888889,1.08227317114,30.6456,29.3998888889,1.20125233818,30.3985,29.3998888889,1.11503008977,30.0187272727,29.3998888889,1.0589454136,29.6371428571,29.3998888889,1.28879882763,29.4149411765,29.3998888889,0.946547645281,30.371,29.8797142857,0.782193114527,30.6456,29.8797142857,1.10430220913,30.3985,29.8797142857,0.72947465643,30.0187272727,29.8797142857,0.955983492651,29.6371428571,29.8797142857,1.00134290934,29.4149411765,29.8797142857,0.811373564644,29.715,29.8797142857,0.551553122786
2013-02-22,1.2053606622,30.58,30.5625,29.6844,1.094580097,30.364,30.6166666667,0.893382127717,30.6272,30.6166666667,0.997866028304,30.364,30.2948888889,1.12442754849,30.6272,30.2948888889,1.95784816501,30.44175,30.2948888889,1.80930612477,30.364,29.8883333333,1.06744863527,30.6272,29.8883333333,1.75122651727,30.44175,29.8883333333,0.949180336538,30.058,29.8883333333,0.900981873367,30.364,29.5329333333,1.28945756078,30.6272,29.5329333333,1.18493380188,30.44175,29.5329333333,1.08930398865,30.058,29.5329333333,1.12082695319,29.6734285714,29.5329333333,1.20324462713,30.364,29.4087777778,1.10172814825,30.6272,29.4087777778,1.2228460886,30.44175,29.4087777778,1.1350739063,30.058,29.4087777778,1.07798105019,29.6734285714,29.4087777778,1.31196631654,29.4334117647,29.4087777778,0.963562816002,30.364,29.8551428571,0.796253842951,30.6272,29.8551428571,1.12415318093,30.44175,29.8551428571,0.742587716166,30.058,29.8551428571,0.973168282465,29.6734285714,29.8551428571,0.9833427372,29.4334117647,29.8551428571,0.796788287517,29.6844,29.8551428571,0.541638386225
2013-02-25,1.17816318486,29.89,30.507,29.6485,1.06988224654,30.29,30.6043333333,0.913540194038,30.5812,30.6043333333,0.975350411577,30.29,30.3093333333,1.09905622709,30.5812,30.3093333333,1.91367173486,30.46125,30.3093333333,1.76848136264,30.29,29.9213333333,1.0433629728,30.5812,29.9213333333,1.71171224988,30.46125,29.9213333333,0.927763252424,30.0858181818,29.9213333333,0.880652328154,30.29,29.5621333333,1.26036254061,30.5812,29.5621333333,1.15819723147,30.46125,29.5621333333,1.06472518708,30.0858181818,29.5621333333,1.09553687478,29.695,29.5621333333,1.17609489552,30.29,29.4145555556,1.07686901083,30.5812,29.4145555556,1.19525407418,30.46125,29.4145555556,1.10946236296,30.0858181818,29.4145555556,1.05365773676,29.695,29.4145555556,1.28236341404,29.4437647059,29.4145555556,0.94182120897,30.29,29.8259047619,0.778287356632,30.5812,29.8259047619,1.0987880503,30.46125,29.8259047619,0.725832139836,30.0858181818,29.8259047619,0.951209939925,29.695,29.8259047619,1.00553065377,29.4437647059,29.8259047619,0.814766832919,29.6485,29.8259047619,0.553859788661
2013-02-26,1.18565234529,30.08,30.4645,29.6171,1.07668310391,30.238,30.5963333333,0.90773314697,30.5504,30.5963333333,0.969150459145,30.238,30.328,1.09206992119,30.5504,30.328,1.9258362591,30.4855,30.328,1.7797229638,30.238,29.9611666667,1.04999525667,30.5504,29.9611666667,1.72259299017,30.4855,29.9611666667,0.933660710368,30.1152727273,29.9611666667,0.886250318865,30.238,29.5972,1.26837421283,30.5504,29.5972,1.16555947549,30.4855,29.5972,1.07149326287,30.1152727273,29.5972,1.10250080942,29.7182857143,29.5972,1.18357090857,30.238,29.4286666667,1.08371428055,30.5504,29.4286666667,1.20285187525,30.4855,29.4286666667,1.11651481692,30.1152727273,29.4286666667,1.06035546075,29.7182857143,29.4286666667,1.29051493792,29.4563529412,29.4286666667,0.947808028298,30.238,29.7980952381,0.783234649966,30.5504,29.7980952381,1.10577265149,30.4855,29.7980952381,0.730445994188,30.1152727273,29.7980952381,0.957256440045,29.7182857143,29.7980952381,0.999138856371,29.4563529412,29.7980952381,0.809587652649,29.6171,29.7980952381,0.550339100811
