,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2012-03-28,1.1867881549,41.68,40.673,35.6832,0.643432980184,41.522,40.1863333333,0.884786502412,40.4216,40.1863333333,0.497016438836,41.522,39.384,0.607570804915,40.4216,39.384,0.722459639899,39.8175,39.384,0.770902587552,41.522,37.8443333333,0.709068077197,40.4216,37.8443333333,0.610491891702,39.8175,37.8443333333,0.630259071953,38.288,37.8443333333,0.506687556172,41.522,36.6350666667,0.712297801642,40.4216,36.6350666667,0.793894158334,39.8175,36.6350666667,0.604275460425,38.288,36.6350666667,0.477052588677,37.0177142857,36.6350666667,0.754878274574,41.522,35.9213333333,0.633833189217,40.4216,35.9213333333,0.866956647998,39.8175,35.9213333333,0.615327623799,38.288,35.9213333333,0.531196153514,37.0177142857,35.9213333333,0.660198673729,36.1818823529,35.9213333333,0.575380463928,41.522,35.6777142857,0.706756215434,40.4216,35.6777142857,0.733895800819,39.8175,35.6777142857,0.575274724281,38.288,35.6777142857,0.446021143158,37.0177142857,35.6777142857,0.414212314752,36.1818823529,35.6777142857,0.478887929545,35.6832,35.6777142857,0.663262445611
2012-03-29,1.17027334852,41.1,40.747,35.745,0.63447925829,41.448,40.2516666667,0.87247421423,40.4888,40.2516666667,0.490100183209,41.448,39.5071111111,0.599116124808,40.4888,39.5071111111,0.712406218807,39.9015,39.5071111111,0.760175056343,41.448,37.9796666667,0.699201007025,40.4888,37.9796666667,0.601996563075,39.9015,37.9796666667,0.6214886722,38.45,37.9796666667,0.499636721657,41.448,36.7705333333,0.702385788088,40.4888,36.7705333333,0.782846686841,39.9015,36.7705333333,0.59586663684,38.45,36.7705333333,0.470414140946,37.152,36.7705333333,0.744373730446,41.448,36.0377777778,0.625013053667,40.4888,36.0377777778,0.854892471994,39.9015,36.0377777778,0.606765003314,38.45,36.0377777778,0.523804268461,37.152,36.0377777778,0.651011648039,36.2764705882,36.0377777778,0.567373730025,41.448,35.73,0.696921316083,40.4888,35.73,0.723683239292,39.9015,35.73,0.567269461803,38.45,35.73,0.439814514966,37.152,35.73,0.408448323808,36.2764705882,35.73,0.472223942042,35.745,35.73,0.654032785859
2012-03-30,1.1771070615,41.34,40.846,35.7998,0.63818424666,41.4,40.3293333333,0.877568954167,40.558,40.3293333333,0.492962082089,41.4,39.6371111111,0.602614613128,40.558,39.6371111111,0.716566255121,39.965,39.6371111111,0.764614034774,41.4,38.1228333333,0.703283932614,40.558,38.1228333333,0.605511871472,39.965,38.1228333333,0.625117803132,38.6181818182,38.1228333333,0.502554308353,41.4,36.9036,0.706487310938,40.558,36.9036,0.787418054356,39.965,36.9036,0.599346150048,38.6181818182,36.9036,0.473161084834,37.2858571429,36.9036,0.748720438361,41.4,36.1577777778,0.628662764929,40.558,36.1577777778,0.859884544824,39.965,36.1577777778,0.610308156618,38.6181818182,36.1577777778,0.526862979517,37.2858571429,36.1577777778,0.654813175911,36.3768235294,36.1577777778,0.570686861295,41.4,35.7842857143,0.700990929608,40.558,35.7842857143,0.72790912682,39.965,35.7842857143,0.570581984208,38.6181818182,35.7842857143,0.442382774908,37.2858571429,35.7842857143,0.410833423509,36.3768235294,35.7842857143,0.474981454112,35.7998,35.7842857143,0.657851955412
2012-04-02,1.20130979499,42.19,40.9985,35.872,0.651306080469,41.453,40.4353333333,0.895612824778,40.668,40.4353333333,0.503097973956,41.453,39.7782222222,0.615005092595,40.668,39.7782222222,0.731299717067,40.05125,39.7782222222,0.780335416718,41.453,38.277,0.717744294073,40.668,38.277,0.617961922047,40.05125,38.277,0.637970975185,38.8018181818,38.277,0.5128874279,41.453,37.0538666667,0.721013537699,40.668,37.0538666667,0.803608314302,40.05125,37.0538666667,0.611669425992,38.8018181818,37.0538666667,0.48288984444,37.4318571429,37.0538666667,0.764115028894,41.453,36.2776666667,0.64158882565,40.668,36.2776666667,0.87756480276,40.05125,36.2776666667,0.62285682457,38.8018181818,36.2776666667,0.53769591451,37.4318571429,36.2776666667,0.668276920456,36.4777647059,36.2776666667,0.582420867877,41.453,35.8455238095,0.715404144174,40.668,35.8455238095,0.742875811818,40.05125,35.8455238095,0.582313834391,38.8018181818,35.8455238095,0.451478695534,37.4318571429,35.8455238095,0.419280651617,36.4777647059,35.8455238095,0.484747642694,35.872,35.8455238095,0.67137818091
2012-04-03,1.19646924829,42.02,41.173,35.9428,0.648681713707,41.523,40.5323333333,0.892004050656,40.7764,40.5323333333,0.501070795582,41.523,39.926,0.612526996701,40.7764,39.926,0.728353024678,40.129,39.926,0.777191140329,41.523,38.4118333333,0.714852221781,40.7764,38.4118333333,0.615471911932,40.129,38.4118333333,0.635400340774,38.9787272727,38.4118333333,0.510820803991,41.523,37.1906666667,0.718108292347,40.7764,37.1906666667,0.800370262313,40.129,37.1906666667,0.609204770803,38.9787272727,37.1906666667,0.480944092519,37.576,37.1906666667,0.761036110787,41.523,36.3968888889,0.639003613506,40.7764,36.3968888889,0.874028751173,40.129,36.3968888889,0.620347090979,38.9787272727,36.3968888889,0.535529327511,37.576,36.3968888889,0.665584171547,36.5778823529,36.3968888889,0.58007406656,41.523,35.8995238095,0.712521501261,40.7764,35.8995238095,0.739882474818,40.129,35.8995238095,0.579967464354,38.9787272727,35.8995238095,0.449659511408,37.576,35.8995238095,0.417591205995,36.5778823529,35.8995238095,0.482794404978,35.9428,35.8995238095,0.66867293581
2012-04-04,1.1867881549,41.68,41.292,36.0176,0.643432980184,41.537,40.629,0.884786502412,40.8716,40.629,0.497016438836,41.537,40.0228888889,0.607570804915,40.8716,40.0228888889,0.722459639899,40.1985,40.0228888889,0.770902587552,41.537,38.5695,0.709068077197,40.8716,38.5695,0.610491891702,40.1985,38.5695,0.630259071953,39.1323636364,38.5695,0.506687556172,41.537,37.3276,0.712297801642,40.8716,37.3276,0.793894158334,40.1985,37.3276,0.604275460425,39.1323636364,37.3276,0.477052588677,37.724,37.3276,0.754878274574,41.537,36.4865555556,0.633833189217,40.8716,36.4865555556,0.866956647998,40.1985,36.4865555556,0.615327623799,39.1323636364,36.4865555556,0.531196153514,37.724,36.4865555556,0.660198673729,36.6732941176,36.4865555556,0.575380463928,41.537,35.9680952381,0.706756215434,40.8716,35.9680952381,0.733895800819,40.1985,35.9680952381,0.575274724281,39.1323636364,35.9680952381,0.446021143158,37.724,35.9680952381,0.414212314752,36.6732941176,35.9680952381,0.478887929545,36.0176,35.9680952381,0.663262445611
2012-04-05,1.20244874715,42.23,41.4045,36.1085,0.65192357853,41.671,40.7226666667,0.896461948101,40.976,40.7226666667,0.503574957102,41.671,40.1226666667,0.615588173981,40.976,40.1226666667,0.731993056453,40.2805,40.1226666667,0.781075246457,41.671,38.7368333333,0.718424781671,40.976,38.7368333333,0.61854780678,40.2805,38.7368333333,0.63857583034,39.2861818182,38.7368333333,0.51337369235,41.671,37.468,0.721697124841,40.976,37.468,0.804370208888,40.2805,37.468,0.61224934486,39.2861818182,37.468,0.483347668422,37.8697142857,37.468,0.764839480213,41.671,36.5884444444,0.64219711086,40.976,36.5884444444,0.878396814898,40.2805,36.5884444444,0.62344735012,39.2861818182,36.5884444444,0.538205699686,37.8697142857,36.5884444444,0.668910508435,36.7917647059,36.5884444444,0.582973056422,41.671,36.0377142857,0.716082413095,40.976,36.0377142857,0.743580126406,40.2805,36.0377142857,0.582865921458,39.2861818182,36.0377142857,0.451906738857,37.8697142857,36.0377142857,0.419678168234,36.7917647059,36.0377142857,0.48520722804,36.1085,36.0377142857,0.672014709169
2012-04-06,1.20244874715,42.23,41.509,36.1996,0.65192357853,41.802,40.81,0.896461948101,41.0908,40.81,0.503574957102,41.802,40.1988888889,0.615588173981,41.0908,40.1988888889,0.731993056453,40.36875,40.1988888889,0.781075246457,41.802,38.9058333333,0.718424781671,41.0908,38.9058333333,0.61854780678,40.36875,38.9058333333,0.63857583034,39.4334545455,38.9058333333,0.51337369235,41.802,37.6048,0.721697124841,41.0908,37.6048,0.804370208888,40.36875,37.6048,0.61224934486,39.4334545455,37.6048,0.483347668422,38.0155714286,37.6048,0.764839480213,41.802,36.6931111111,0.64219711086,41.0908,36.6931111111,0.878396814898,40.36875,36.6931111111,0.62344735012,39.4334545455,36.6931111111,0.538205699686,38.0155714286,36.6931111111,0.668910508435,36.8967058824,36.6931111111,0.582973056422,41.802,36.0983809524,0.716082413095,41.0908,36.0983809524,0.743580126406,40.36875,36.0983809524,0.582865921458,39.4334545455,36.0983809524,0.451906738857,38.0155714286,36.0983809524,0.419678168234,36.8967058824,36.0983809524,0.48520722804,36.1996,36.0983809524,0.672014709169
2012-04-09,1.18451025057,41.6,41.5945,36.2974,0.64219798406,41.79,40.882,0.883088255766,41.1892,40.882,0.496062472542,41.79,40.2624444444,0.606404642141,41.1892,40.2624444444,0.721072961128,40.4325,40.2624444444,0.769422928075,41.79,39.0643333333,0.707707102001,41.1892,39.0643333333,0.609320122236,40.4325,39.0643333333,0.629049361642,39.568,39.0643333333,0.505715027273,41.79,37.7332,0.710930627359,41.1892,37.7332,0.792370369163,40.4325,37.7332,0.603115622689,39.568,37.7332,0.476136940714,38.1524285714,37.7332,0.753429371936,41.79,36.7818888889,0.632616618797,41.1892,36.7818888889,0.865292623722,40.4325,36.7818888889,0.614146572697,39.568,36.7818888889,0.530176583162,38.1524285714,36.7818888889,0.658931497772,37.0061176471,36.7818888889,0.574276086837,41.79,36.1615238095,0.705399677593,41.1892,36.1615238095,0.732487171643,40.4325,36.1615238095,0.574170550146,39.568,36.1615238095,0.445165056511,38.1524285714,36.1615238095,0.413417281518,37.0061176471,36.1615238095,0.477968758855,36.2974,36.1615238095,0.661989389094
2012-04-10,1.15575170843,40.59,41.5645,36.3852,0.626606158005,41.666,40.9246666667,0.861647891864,41.2716,40.9246666667,0.484018648089,41.666,40.2997777778,0.591681837128,41.2716,40.2997777778,0.703566141639,40.48075,40.2997777778,0.750742227177,41.666,39.2026666667,0.69052479015,41.2716,39.2026666667,0.59452653273,40.48075,39.2026666667,0.613776768968,39.678,39.2026666667,0.493436849928,41.666,37.8486666667,0.693670052031,41.2716,37.8486666667,0.773132530873,40.48075,37.8486666667,0.588472671273,39.678,37.8486666667,0.464576885182,38.2607142857,37.8486666667,0.735136976127,41.666,36.8605555556,0.617257417234,41.2716,36.8605555556,0.844284317232,40.48075,36.8605555556,0.599235802543,39.678,36.8605555556,0.517304507465,38.2607142857,36.8605555556,0.642933401311,37.1074117647,36.8605555556,0.560333326075,41.666,36.2153333333,0.688273387344,41.2716,36.2153333333,0.714703228293,40.48075,36.2153333333,0.560230351693,39.678,36.2153333333,0.434356962591,38.2607142857,36.2153333333,0.403379986943,37.1074117647,36.2153333333,0.466364228892,36.3852,36.2153333333,0.64591705056
