,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105,sa_10_120,la_10_120,10_120,sa_25_120,la_25_120,25_120,sa_40_120,la_40_120,40_120,sa_55_120,la_55_120,55_120,sa_70_120,la_70_120,70_120,sa_85_120,la_85_120,85_120,sa_100_120,la_100_120,100_120,sa_115_120,la_115_120,115_120
2009-11-11,0.942405945193,60.87,60.73,,1.0,58.234,60.7246666667,1.0,60.9392,60.7246666667,1.0,58.234,60.8991111111,1.0,60.9392,60.8991111111,1.0,61.0295,60.8991111111,1.0,58.234,59.6711666667,1.0,60.9392,59.6711666667,1.0,61.0295,59.6711666667,1.0,59.9563636364,59.6711666667,1.0,58.234,58.8424,1.0,60.9392,58.8424,1.0,61.0295,58.8424,1.0,59.9563636364,58.8424,1.0,59.2865714286,58.8424,1.0,58.234,,1.0,60.9392,,1.0,61.0295,,1.0,59.9563636364,,1.0,59.2865714286,,1.0,,,1.0,58.234,,1.0,60.9392,,1.0,61.0295,,1.0,59.9563636364,,1.0,59.2865714286,,1.0,,,1.0,,,1.0,58.234,,1.0,60.9392,,1.0,61.0295,,1.0,59.9563636364,,1.0,59.2865714286,,1.0,,,1.0,,,1.0,,,1.0
2009-11-12,0.931413531506,60.16,60.493,,1.0,58.565,60.7383333333,1.0,60.9004,60.7383333333,1.0,58.565,60.9248888889,1.0,60.9004,60.9248888889,1.0,60.94025,60.9248888889,1.0,58.565,59.7453333333,1.0,60.9004,59.7453333333,1.0,60.94025,59.7453333333,1.0,60.0127272727,59.7453333333,1.0,58.565,58.9728,1.0,60.9004,58.9728,1.0,60.94025,58.9728,1.0,60.0127272727,58.9728,1.0,59.3522857143,58.9728,1.0,58.565,,1.0,60.9004,,1.0,60.94025,,1.0,60.0127272727,,1.0,59.3522857143,,1.0,57.8032941176,,1.0,58.565,,1.0,60.9004,,1.0,60.94025,,1.0,60.0127272727,,1.0,59.3522857143,,1.0,57.8032941176,,1.0,,,1.0,58.565,,1.0,60.9004,,1.0,60.94025,,1.0,60.0127272727,,1.0,59.3522857143,,1.0,57.8032941176,,1.0,,,1.0,,,1.0
2009-11-13,0.936987149714,60.52,60.195,,1.0,59.119,60.7923333333,1.0,60.8836,60.7923333333,1.0,59.119,60.9624444444,1.0,60.8836,60.9624444444,1.0,60.85425,60.9624444444,1.0,59.119,59.8096666667,1.0,60.8836,59.8096666667,1.0,60.85425,59.8096666667,1.0,60.0774545455,59.8096666667,1.0,59.119,59.0997333333,1.0,60.8836,59.0997333333,1.0,60.85425,59.0997333333,1.0,60.0774545455,59.0997333333,1.0,59.3988571429,59.0997333333,1.0,59.119,,1.0,60.8836,,1.0,60.85425,,1.0,60.0774545455,,1.0,59.3988571429,,1.0,57.9705882353,,1.0,59.119,,1.0,60.8836,,1.0,60.85425,,1.0,60.0774545455,,1.0,59.3988571429,,1.0,57.9705882353,,1.0,,,1.0,59.119,,1.0,60.8836,,1.0,60.85425,,1.0,60.0774545455,,1.0,59.3988571429,,1.0,57.9705882353,,1.0,,,1.0,,,1.0
2009-11-16,0.952933890695,61.55,59.8465,,1.0,59.72,60.8406666667,1.0,60.8652,60.8406666667,1.0,59.72,61.0277777778,1.0,60.8652,61.0277777778,1.0,60.81475,61.0277777778,1.0,59.72,59.8765,1.0,60.8652,59.8765,1.0,60.81475,59.8765,1.0,60.1863636364,59.8765,1.0,59.72,59.2076,1.0,60.8652,59.2076,1.0,60.81475,59.2076,1.0,60.1863636364,59.2076,1.0,59.4715714286,59.2076,1.0,59.72,,1.0,60.8652,,1.0,60.81475,,1.0,60.1863636364,,1.0,59.4715714286,,1.0,58.1403529412,,1.0,59.72,,1.0,60.8652,,1.0,60.81475,,1.0,60.1863636364,,1.0,59.4715714286,,1.0,58.1403529412,,1.0,,,1.0,59.72,,1.0,60.8652,,1.0,60.81475,,1.0,60.1863636364,,1.0,59.4715714286,,1.0,58.1403529412,,1.0,,,1.0,,,1.0
2009-11-17,0.952469422511,61.52,59.546,,1.0,60.132,60.9076666667,1.0,60.868,60.9076666667,1.0,60.132,61.0602222222,1.0,60.868,61.0602222222,1.0,60.769,61.0602222222,1.0,60.132,59.9611666667,1.0,60.868,59.9611666667,1.0,60.769,59.9611666667,1.0,60.3387272727,59.9611666667,1.0,60.132,59.31,1.0,60.868,59.31,1.0,60.769,59.31,1.0,60.3387272727,59.31,1.0,59.5528571429,59.31,1.0,60.132,,1.0,60.868,,1.0,60.769,,1.0,60.3387272727,,1.0,59.5528571429,,1.0,58.3,,1.0,60.132,,1.0,60.868,,1.0,60.769,,1.0,60.3387272727,,1.0,59.5528571429,,1.0,58.3,,1.0,,,1.0,60.132,,1.0,60.868,,1.0,60.769,,1.0,60.3387272727,,1.0,59.5528571429,,1.0,58.3,,1.0,,,1.0,,,1.0
2009-11-18,0.947515095216,61.2,59.243,,1.0,60.584,60.9476666667,1.0,60.782,60.9476666667,1.0,60.584,61.0251111111,1.0,60.782,61.0251111111,1.0,60.7525,61.0251111111,1.0,60.584,60.0425,1.0,60.782,60.0425,1.0,60.7525,60.0425,1.0,60.4741818182,60.0425,1.0,60.584,59.4001333333,1.0,60.782,59.4001333333,1.0,60.7525,59.4001333333,1.0,60.4741818182,59.4001333333,1.0,59.6177142857,59.4001333333,1.0,60.584,,1.0,60.782,,1.0,60.7525,,1.0,60.4741818182,,1.0,59.6177142857,,1.0,58.46,,1.0,60.584,,1.0,60.782,,1.0,60.7525,,1.0,60.4741818182,,1.0,59.6177142857,,1.0,58.46,,1.0,,,1.0,60.584,,1.0,60.782,,1.0,60.7525,,1.0,60.4741818182,,1.0,59.6177142857,,1.0,58.46,,1.0,,,1.0,,,1.0
2009-11-19,0.926923672395,59.87,59.0885,,1.0,60.685,60.9056666667,1.0,60.5808,60.9056666667,1.0,60.685,60.9393333333,1.0,60.5808,60.9393333333,1.0,60.73175,60.9393333333,1.0,60.685,60.0893333333,1.0,60.5808,60.0893333333,1.0,60.73175,60.0893333333,1.0,60.572,60.0893333333,1.0,60.685,59.4576,1.0,60.5808,59.4576,1.0,60.73175,59.4576,1.0,60.572,59.4576,1.0,59.6191428571,59.4576,1.0,60.685,57.9771111111,1.0,60.5808,57.9771111111,1.0,60.73175,57.9771111111,1.0,60.572,57.9771111111,1.0,59.6191428571,57.9771111111,1.0,58.5750588235,57.9771111111,1.0,60.685,,1.0,60.5808,,1.0,60.73175,,1.0,60.572,,1.0,59.6191428571,,1.0,58.5750588235,,1.0,,,1.0,60.685,,1.0,60.5808,,1.0,60.73175,,1.0,60.572,,1.0,59.6191428571,,1.0,58.5750588235,,1.0,,,1.0,,,1.0
2009-11-20,0.915002322341,59.1,59.0295,,1.0,60.682,60.8443333333,1.0,60.2856,60.8443333333,1.0,60.682,60.8313333333,1.0,60.2856,60.8313333333,1.0,60.7325,60.8313333333,1.0,60.682,60.125,1.0,60.2856,60.125,1.0,60.7325,60.125,1.0,60.6336363636,60.125,1.0,60.682,59.4821333333,1.0,60.2856,59.4821333333,1.0,60.7325,59.4821333333,1.0,60.6336363636,59.4821333333,1.0,59.6132857143,59.4821333333,1.0,60.682,58.1193333333,1.0,60.2856,58.1193333333,1.0,60.7325,58.1193333333,1.0,60.6336363636,58.1193333333,1.0,59.6132857143,58.1193333333,1.0,58.6764705882,58.1193333333,1.0,60.682,,1.0,60.2856,,1.0,60.7325,,1.0,60.6336363636,,1.0,59.6132857143,,1.0,58.6764705882,,1.0,,,1.0,60.682,,1.0,60.2856,,1.0,60.7325,,1.0,60.6336363636,,1.0,59.6132857143,,1.0,58.6764705882,,1.0,,,1.0,,,1.0
2009-11-23,0.960520204366,62.04,59.154,,1.0,60.818,60.8453333333,1.0,60.0264,60.8453333333,1.0,60.818,60.8071111111,1.0,60.0264,60.8071111111,1.0,60.762,60.8071111111,1.0,60.818,60.233,1.0,60.0264,60.233,1.0,60.762,60.233,1.0,60.7487272727,60.233,1.0,60.818,59.5565333333,1.0,60.0264,59.5565333333,1.0,60.762,59.5565333333,1.0,60.7487272727,59.5565333333,1.0,59.6928571429,59.5565333333,1.0,60.818,58.2851111111,1.0,60.0264,58.2851111111,1.0,60.762,58.2851111111,1.0,60.7487272727,58.2851111111,1.0,59.6928571429,58.2851111111,1.0,58.8136470588,58.2851111111,1.0,60.818,,1.0,60.0264,,1.0,60.762,,1.0,60.7487272727,,1.0,59.6928571429,,1.0,58.8136470588,,1.0,,,1.0,60.818,,1.0,60.0264,,1.0,60.762,,1.0,60.7487272727,,1.0,59.6928571429,,1.0,58.8136470588,,1.0,,,1.0,,,1.0
2009-11-24,0.968416163493,62.55,59.358,,1.0,60.938,60.882,1.0,59.8272,60.882,1.0,60.938,60.7893333333,1.0,59.8272,60.7893333333,1.0,60.78325,60.7893333333,1.0,60.938,60.3898333333,1.0,59.8272,60.3898333333,1.0,60.78325,60.3898333333,1.0,60.8685454545,60.3898333333,1.0,60.938,59.6461333333,1.0,59.8272,59.6461333333,1.0,60.78325,59.6461333333,1.0,60.8685454545,59.6461333333,1.0,59.7751428571,59.6461333333,1.0,60.938,58.4473333333,1.0,59.8272,58.4473333333,1.0,60.78325,58.4473333333,1.0,60.8685454545,58.4473333333,1.0,59.7751428571,58.4473333333,1.0,58.9630588235,58.4473333333,1.0,60.938,,1.0,59.8272,,1.0,60.78325,,1.0,60.8685454545,,1.0,59.7751428571,,1.0,58.9630588235,,1.0,,,1.0,60.938,,1.0,59.8272,,1.0,60.78325,,1.0,60.8685454545,,1.0,59.7751428571,,1.0,58.9630588235,,1.0,,,1.0,,,1.0
2009-11-25,0.970274036229,62.67,59.676,,1.0,61.118,60.8593333333,1.0,59.6436,60.8593333333,1.0,61.118,60.8073333333,1.0,59.6436,60.8073333333,1.0,60.823,60.8073333333,1.0,61.118,60.5385,1.0,59.6436,60.5385,1.0,60.823,60.5385,1.0,60.9389090909,60.5385,1.0,61.118,59.7262666667,1.0,59.6436,59.7262666667,1.0,60.823,59.7262666667,1.0,60.9389090909,59.7262666667,1.0,59.8778571429,59.7262666667,1.0,61.118,58.6147777778,1.0,59.6436,58.6147777778,1.0,60.823,58.6147777778,1.0,60.9389090909,58.6147777778,1.0,59.8778571429,58.6147777778,1.0,59.1101176471,58.6147777778,1.0,61.118,,1.0,59.6436,,1.0,60.823,,1.0,60.9389090909,,1.0,59.8778571429,,1.0,59.1101176471,,1.0,,,1.0,61.118,,1.0,59.6436,,1.0,60.823,,1.0,60.9389090909,,1.0,59.8778571429,,1.0,59.1101176471,,1.0,,,1.0,,,1.0
2009-11-26,0.970274036229,62.67,59.967,,1.0,61.369,60.785,1.0,59.632,60.785,1.0,61.369,60.8511111111,1.0,59.632,60.8511111111,1.0,60.896,60.8511111111,1.0,61.369,60.6748333333,1.0,59.632,60.6748333333,1.0,60.896,60.6748333333,1.0,61.0056363636,60.6748333333,1.0,61.369,59.7649333333,1.0,59.632,59.7649333333,1.0,60.896,59.7649333333,1.0,61.0056363636,59.7649333333,1.0,59.9772857143,59.7649333333,1.0,61.369,58.7545555556,1.0,59.632,58.7545555556,1.0,60.896,58.7545555556,1.0,61.0056363636,58.7545555556,1.0,59.9772857143,58.7545555556,1.0,59.2547058824,58.7545555556,1.0,61.369,,1.0,59.632,,1.0,60.896,,1.0,61.0056363636,,1.0,59.9772857143,,1.0,59.2547058824,,1.0,,,1.0,61.369,,1.0,59.632,,1.0,60.896,,1.0,61.0056363636,,1.0,59.9772857143,,1.0,59.2547058824,,1.0,,,1.0,,,1.0
