,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2014-11-17,1.22699386503,72.0,70.326,73.2855,0.790944312245,71.011,70.1516666667,0.654645139285,69.8832,70.1516666667,0.528141293148,71.011,70.8822222222,0.545646614242,69.8832,70.8822222222,0.826183071766,70.60875,70.8822222222,1.16297108085,71.011,71.8286666667,0.812218995195,69.8832,71.8286666667,0.733860804453,70.60875,71.8286666667,0.686541010461,71.5269090909,71.8286666667,0.491877797322,71.011,72.41,0.747522334904,69.8832,72.41,0.702192189955,70.60875,72.41,0.421448793198,71.5269090909,72.41,0.605462927216,72.2848571429,72.41,0.548463975292,71.011,73.0425555556,0.718884622905,69.8832,73.0425555556,0.655916028067,70.60875,73.0425555556,0.613880838863,71.5269090909,73.0425555556,0.879189947545,72.2848571429,73.0425555556,0.741150153867,72.8422352941,73.0425555556,0.710385947137,71.011,73.2786666667,0.614513836719,69.8832,73.2786666667,0.780339141851,70.60875,73.2786666667,0.837462263014,71.5269090909,73.2786666667,0.862217549046,72.2848571429,73.2786666667,0.673640540758,72.8422352941,73.2786666667,0.51582665226,73.2855,73.2786666667,0.432757154924
2014-11-18,1.23687798228,72.58,70.5225,73.2737,0.784572816397,71.424,70.185,0.659918669574,70.032,70.185,0.52388682162,71.424,70.8286666667,0.550042100857,70.032,70.8286666667,0.819527708133,70.63025,70.8286666667,1.1536027027,71.424,71.7795,0.805676119956,70.032,71.7795,0.727949147972,70.63025,71.7795,0.68101054121,71.4958181818,71.7795,0.487915448399,71.424,72.3849333333,0.741500627206,70.032,72.3849333333,0.696535641758,70.63025,72.3849333333,0.418053789031,71.4958181818,72.3849333333,0.600585586969,72.2607142857,72.3849333333,0.544045793269,71.424,72.9961111111,0.713093607887,70.032,72.9961111111,0.650632260063,70.63025,72.9961111111,0.608935687661,71.4958181818,72.9961111111,0.872107584078,72.2607142857,72.9961111111,0.735179777628,72.7917647059,72.9961111111,0.704663393674,71.424,73.2705714286,0.609563586367,70.032,73.2705714286,0.774053076541,70.63025,73.2705714286,0.830716039228,71.4958181818,73.2705714286,0.855271907679,72.2607142857,73.2705714286,0.668213991958,72.7917647059,73.2705714286,0.511671382005,73.2737,73.2705714286,0.42927105562
2014-11-19,1.2348329925,72.46,70.727,73.2484,0.785869988317,71.58,70.1613333333,0.658827594342,70.1968,70.1613333333,0.524752988864,71.58,70.8244444444,0.549132689833,70.1968,70.8244444444,0.820882672654,70.63775,70.8244444444,1.15551000945,71.58,71.7315,0.807008182981,70.1968,71.7315,0.729152701262,70.63775,71.7315,0.682136488647,71.4683636364,71.7315,0.488722142444,71.58,72.358,0.742726585807,70.1968,72.358,0.697687257589,70.63775,72.358,0.418744977439,71.4683636364,72.358,0.601578563966,72.225,72.358,0.544945290309,71.58,72.9501111111,0.714272599799,70.1968,72.9501111111,0.651707981629,70.63775,72.9501111111,0.609942470281,71.4683636364,72.9501111111,0.873549481434,72.225,72.9501111111,0.736395285664,72.7402352941,72.9501111111,0.705828447508,71.58,73.2566666667,0.610571407122,70.1968,73.2566666667,0.775332855671,70.63775,73.2566666667,0.832089501955,71.4683636364,73.2566666667,0.856685969802,72.225,73.2566666667,0.669318782245,72.7402352941,73.2566666667,0.512517352877,73.2484,73.2566666667,0.429980790074
2014-11-20,1.22682344922,71.99,70.8715,73.2195,0.790967406127,71.619,70.1673333333,0.654554216349,70.3492,70.1673333333,0.521349263985,71.619,70.7997777778,0.54557082999,70.3492,70.7997777778,0.826207194544,70.6555,70.7997777778,1.16300503712,71.619,71.6828333333,0.812242710251,70.3492,71.6828333333,0.733882231618,70.6555,71.6828333333,0.68656105599,71.4370909091,71.6828333333,0.491892159101,71.619,72.3342666667,0.747544160956,70.3492,72.3342666667,0.702212692465,70.6555,72.3342666667,0.421461098601,71.4370909091,72.3342666667,0.605480605438,72.1855714286,72.3342666667,0.548479989267,71.619,72.9027777778,0.718905612798,70.3492,72.9027777778,0.655935179412,70.6555,72.9027777778,0.61389876287,71.4370909091,72.9027777778,0.87921561801,72.1855714286,72.9027777778,0.741171793866,72.6812941176,72.9027777778,0.710406688887,71.619,73.2448571429,0.614531779208,70.3492,73.2448571429,0.780361926084,70.6555,73.2448571429,0.83748671512,71.4370909091,73.2448571429,0.862242723954,72.1855714286,73.2448571429,0.673660209621,72.6812941176,73.2448571429,0.515841713294,73.2195,73.2448571429,0.432769790506
2014-11-21,1.23449216087,72.44,71.002,73.1951,0.786023173139,71.802,70.207,0.65864574847,70.5572,70.207,0.524608149508,71.802,70.7975555556,0.548981121329,70.5572,70.7975555556,0.821042682285,70.6595,70.7975555556,1.15573524594,71.802,71.6405,0.807165488143,70.5572,71.6405,0.729294830531,70.6595,71.6405,0.682269453334,71.4050909091,71.6405,0.488817406058,71.802,72.3148,0.74287136095,70.5572,72.3148,0.697823253492,70.6595,72.3148,0.418826600833,71.4050909091,72.3148,0.60169582599,72.1574285714,72.3148,0.545051513156,71.802,72.8574444444,0.714411828581,70.5572,72.8574444444,0.651835015073,70.6595,72.8574444444,0.61006136263,71.4050909091,72.8574444444,0.873719757083,72.1574285714,72.8574444444,0.736538826686,72.6317647059,72.8574444444,0.705966030323,71.802,73.2411428571,0.610690422066,70.5572,73.2411428571,0.775483986554,70.6595,73.2411428571,0.832251696064,71.4050909091,73.2411428571,0.856852958351,72.1574285714,73.2411428571,0.669449248455,72.6317647059,73.2411428571,0.512617254744,73.1951,73.2411428571,0.430064603595
2014-11-24,1.23449216087,72.44,71.1315,73.1707,0.786023173139,71.983,70.2996666667,0.65864574847,70.7372,70.2996666667,0.524608149508,71.983,70.8057777778,0.548981121329,70.7372,70.8057777778,0.821042682285,70.6735,70.8057777778,1.15573524594,71.983,71.5981666667,0.807165488143,70.7372,71.5981666667,0.729294830531,70.6735,71.5981666667,0.682269453334,71.3727272727,71.5981666667,0.488817406058,71.983,72.2913333333,0.74287136095,70.7372,72.2913333333,0.697823253492,70.6735,72.2913333333,0.418826600833,71.3727272727,72.2913333333,0.60169582599,72.1178571429,72.2913333333,0.545051513156,71.983,72.8166666667,0.714411828581,70.7372,72.8166666667,0.651835015073,70.6735,72.8166666667,0.61006136263,71.3727272727,72.8166666667,0.873719757083,72.1178571429,72.8166666667,0.736538826686,72.5843529412,72.8166666667,0.705966030323,71.983,73.2424761905,0.610690422066,70.7372,73.2424761905,0.775483986554,70.6735,73.2424761905,0.832251696064,71.3727272727,73.2424761905,0.856852958351,72.1178571429,73.2424761905,0.669449248455,72.5843529412,73.2424761905,0.512617254744,73.1707,73.2424761905,0.430064603595
2014-11-25,1.23449216087,72.44,71.2375,73.1413,0.786023173139,72.151,70.419,0.65864574847,70.8888,70.419,0.524608149508,72.151,70.8217777778,0.548981121329,70.8888,70.8217777778,0.821042682285,70.69025,70.8217777778,1.15573524594,72.151,71.5673333333,0.807165488143,70.8888,71.5673333333,0.729294830531,70.69025,71.5673333333,0.682269453334,71.3394545455,71.5673333333,0.488817406058,72.151,72.2669333333,0.74287136095,70.8888,72.2669333333,0.697823253492,70.69025,72.2669333333,0.418826600833,71.3394545455,72.2669333333,0.60169582599,72.0794285714,72.2669333333,0.545051513156,72.151,72.7674444444,0.714411828581,70.8888,72.7674444444,0.651835015073,70.69025,72.7674444444,0.61006136263,71.3394545455,72.7674444444,0.873719757083,72.0794285714,72.7674444444,0.736538826686,72.5384705882,72.7674444444,0.705966030323,72.151,73.2299047619,0.610690422066,70.8888,73.2299047619,0.775483986554,70.69025,73.2299047619,0.832251696064,71.3394545455,73.2299047619,0.856852958351,72.0794285714,73.2299047619,0.669449248455,72.5384705882,73.2299047619,0.512617254744,73.1413,73.2299047619,0.430064603595
2014-11-26,1.23381049761,72.4,71.337,73.1071,0.786457200292,72.258,70.5543333333,0.658282056725,71.05,70.5543333333,0.524318470795,72.258,70.8271111111,0.548677984321,71.05,70.8271111111,0.820589318021,70.7125,70.8271111111,1.15637342112,72.258,71.5411666667,0.806719786603,71.05,71.5411666667,0.729697533364,70.7125,71.5411666667,0.682646189641,71.2870909091,71.5411666667,0.489087321798,72.258,72.2328,0.743281560487,71.05,72.2328,0.698208578315,70.7125,72.2328,0.419057868972,71.2870909091,72.2328,0.602028071063,72.0387142857,72.2328,0.545352480309,72.258,72.7181111111,0.714806313302,71.05,72.7181111111,0.652194946059,70.7125,72.7181111111,0.610398226994,71.2870909091,72.7181111111,0.874202208633,72.0387142857,72.7181111111,0.736945529517,72.4950588235,72.7181111111,0.706355851433,72.258,73.2052380952,0.611027633784,71.05,73.2052380952,0.775912194167,70.7125,73.2052380952,0.832711249734,71.2870909091,73.2052380952,0.857326096373,72.0387142857,73.2052380952,0.669818905687,72.4950588235,73.2052380952,0.512900312312,73.1071,73.2052380952,0.430302077148
2014-11-27,1.23381049761,72.4,71.454,73.0636,0.786457200292,72.29,70.695,0.658282056725,71.182,70.695,0.524318470795,72.29,70.852,0.548677984321,71.182,70.852,0.820589318021,70.73375,70.852,1.15637342112,72.29,71.5193333333,0.806719786603,71.182,71.5193333333,0.729697533364,70.73375,71.5193333333,0.682646189641,71.2381818182,71.5193333333,0.489087321798,72.29,72.2014666667,0.743281560487,71.182,72.2014666667,0.698208578315,70.73375,72.2014666667,0.419057868972,71.2381818182,72.2014666667,0.602028071063,71.9901428571,72.2014666667,0.545352480309,72.29,72.667,0.714806313302,71.182,72.667,0.652194946059,70.73375,72.667,0.610398226994,71.2381818182,72.667,0.874202208633,71.9901428571,72.667,0.736945529517,72.4681176471,72.667,0.706355851433,72.29,73.1816190476,0.611027633784,71.182,73.1816190476,0.775912194167,70.73375,73.1816190476,0.832711249734,71.2381818182,73.1816190476,0.857326096373,71.9901428571,73.1816190476,0.669818905687,72.4681176471,73.1816190476,0.512900312312,73.0636,73.1816190476,0.430302077148
2014-11-28,1.24403544649,73.0,71.597,73.0277,0.779939599184,72.415,70.887,0.663737432886,71.3088,70.887,0.528663651492,72.415,70.868,0.55322503944,71.3088,70.868,0.827389781982,70.736,70.868,1.14679021597,72.415,71.4993333333,0.813405309697,71.3088,71.4993333333,0.723650316237,70.736,71.4993333333,0.676988900777,71.2072727273,71.4993333333,0.485034111949,72.415,72.1826666667,0.749441352425,71.3088,72.1826666667,0.692422319379,70.736,72.1826666667,0.415585013705,71.2072727273,72.1826666667,0.597038888153,71.961,72.1826666667,0.540832984616,72.415,72.6264444444,0.708882504075,71.3088,72.6264444444,0.646790015567,70.736,72.6264444444,0.605339678151,71.2072727273,72.6264444444,0.866957438948,71.961,72.6264444444,0.730838246123,72.4449411765,72.6264444444,0.700502073659,72.415,73.1637142857,0.605963868864,71.3088,73.1637142857,0.769481982613,70.736,73.1637142857,0.825810327775,71.2072727273,73.1637142857,0.850221183972,71.961,73.1637142857,0.664267920281,72.4449411765,73.1637142857,0.508649757238,73.0277,73.1637142857,0.426736037835
