,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2014-09-09,1.61119081779,22.46,22.3625,21.4063,1.07403556831,22.788,21.9073333333,0.855263273577,22.0768,21.9073333333,1.18095778336,22.788,22.0808888889,0.618299066447,22.0768,22.0808888889,0.831260278843,21.9675,22.0808888889,0.91317750527,22.788,22.2263333333,0.836118069578,22.0768,22.2263333333,0.652942261553,21.9675,22.2263333333,1.09871150834,22.1883636364,22.2263333333,0.935203451239,22.788,22.0845333333,0.953123096068,22.0768,22.0845333333,0.601464517725,21.9675,22.0845333333,0.843826480345,22.1883636364,22.0845333333,1.06624202418,22.1912857143,22.0845333333,0.784455241727,22.788,21.6768888889,0.842645989946,22.0768,21.6768888889,0.786035645459,21.9675,21.6768888889,0.938421599414,22.1883636364,21.6768888889,0.944030314924,22.1912857143,21.6768888889,0.843986328888,21.8203529412,21.6768888889,0.617205275983,22.788,21.2955238095,0.891260892446,22.0768,21.2955238095,1.00717796853,21.9675,21.2955238095,0.768731236236,22.1883636364,21.2955238095,0.712187843416,22.1912857143,21.2955238095,0.60757091388,21.8203529412,21.2955238095,0.722618373742,21.4063,21.2955238095,0.781188172776
2014-09-10,1.60473457676,22.37,22.4325,21.4375,1.06973177485,22.762,21.9436666667,0.851836127779,22.1256,21.9436666667,1.17622553935,22.762,22.0608888889,0.615821465558,22.1256,22.0608888889,0.83459124167,21.9555,22.0608888889,0.916836720562,22.762,22.2263333333,0.832767640982,22.1256,22.2263333333,0.655558682014,21.9555,22.2263333333,1.09430883534,22.1845454545,22.2263333333,0.931455975255,22.762,22.1089333333,0.949303813849,22.1256,22.1089333333,0.599054374956,21.9555,22.1089333333,0.840445163193,22.1845454545,22.1089333333,1.06196946042,22.2028571429,22.1089333333,0.781311832477,22.762,21.7144444444,0.839269403165,22.1256,21.7144444444,0.782885903336,21.9555,21.7144444444,0.934661227912,22.1845454545,21.7144444444,0.940247468604,22.2028571429,21.7144444444,0.840604371204,21.8605882353,21.7144444444,0.614732058047,22.762,21.3283809524,0.887689499733,22.1256,21.3283809524,1.00314208175,21.9555,21.3283809524,0.765650835023,22.1845454545,21.3283809524,0.709334018576,22.2028571429,21.3283809524,0.605136302025,21.8605882353,21.3283809524,0.719722752476,21.4375,21.3283809524,0.778057855076
2014-09-11,1.64490674319,22.93,22.5215,21.4731,1.09651093416,22.775,22.0093333333,0.873160590522,22.2152,22.0093333333,1.2056706132,22.775,22.0622222222,0.631237648871,22.2152,22.0622222222,0.85548400409,21.95975,22.0622222222,0.893885063722,22.775,22.2341666667,0.853614752245,22.2152,22.2341666667,0.639147736018,21.95975,22.2341666667,1.12170324516,22.1938181818,22.2341666667,0.954773603603,22.775,22.1442666667,0.973068236547,22.2152,22.1442666667,0.614050818853,21.95975,22.1442666667,0.861484469916,22.1938181818,22.1442666667,1.08855430162,22.2192857143,22.1442666667,0.800870823366,22.775,21.7545555556,0.860279276467,22.2152,21.7545555556,0.80248429877,21.95975,21.7545555556,0.958059095039,22.1938181818,21.7545555556,0.963785179038,22.2192857143,21.7545555556,0.861647663465,21.9104705882,21.7545555556,0.630120969648,22.775,21.3659047619,0.909911498833,22.2152,21.3659047619,1.02825426618,21.95975,21.3659047619,0.784817775908,22.1938181818,21.3659047619,0.727091150914,22.2192857143,21.3659047619,0.620284998008,21.9104705882,21.3659047619,0.737739951465,21.4731,21.3659047619,0.797535387433
2014-09-12,1.59971305595,22.3,22.5125,21.5099,1.06638437993,22.695,22.0496666667,0.849170569936,22.274,22.0496666667,1.17254490512,22.695,22.05,0.613894442644,22.274,22.05,0.831979646367,21.94225,22.05,0.918444487627,22.695,22.2266666667,0.830161752074,22.274,22.2266666667,0.656708271286,21.94225,22.2266666667,1.09088453411,22.192,22.2266666667,0.928541271711,22.695,22.1724,0.946333261011,22.274,22.1724,0.597179819469,21.94225,22.1724,0.837815249852,22.192,22.1724,1.05864635527,22.2261428571,22.1724,0.778866958616,22.695,21.7878888889,0.836643169002,22.274,21.7878888889,0.780436103906,21.94225,21.7878888889,0.931736494521,22.192,21.7878888889,0.9373052548,22.2261428571,21.7878888889,0.837973959671,21.9350588235,21.7878888889,0.612808444097,22.695,21.3974285714,0.884911749846,22.274,21.3974285714,1.0000030587,21.94225,21.3974285714,0.763254967412,22.192,21.3974285714,0.707114377034,22.2261428571,21.3974285714,0.603242715027,21.9350588235,21.3974285714,0.717470602602,21.5099,21.3974285714,0.775623163531
2014-09-15,1.58177905308,22.05,22.51,21.5437,1.05442939809,22.59,22.0803333333,0.839650720497,22.3124,22.0803333333,1.15939978287,22.59,22.0275555556,0.60701221795,22.3124,22.0275555556,0.822652520287,21.92075,22.0275555556,0.928740950493,22.59,22.2125,0.820855005975,22.3124,22.2125,0.649346070935,21.92075,22.2125,1.07865488687,22.1829090909,22.2125,0.918131616199,22.59,22.1928,0.935724143735,22.3124,22.1928,0.590484978444,21.92075,22.1928,0.828422702208,22.1829090909,22.1928,1.04677812258,22.2281428571,22.1928,0.770135266255,22.59,21.8165555556,0.827263761278,22.3124,21.8165555556,0.77168682023,21.92075,21.8165555556,0.921291018125,22.1829090909,21.8165555556,0.926797348356,22.2281428571,21.8165555556,0.828579632769,21.9577647059,21.8165555556,0.605938394275,22.59,21.4251428571,0.874991214534,22.3124,21.4251428571,0.988792262075,21.92075,21.4251428571,0.754698297374,22.1829090909,21.4251428571,0.699187085812,22.2281428571,21.4251428571,0.596479904321,21.9577647059,21.4251428571,0.709427210196,21.5437,21.4251428571,0.766927836586
2014-09-16,1.60473457676,22.37,22.526,21.5767,1.06973177485,22.534,22.1313333333,0.851836127779,22.3708,22.1313333333,1.17622553935,22.534,22.016,0.615821465558,22.3708,22.016,0.83459124167,21.917,22.016,0.915262623774,22.534,22.2063333333,0.832767640982,22.3708,22.2063333333,0.658769687384,21.917,22.2063333333,1.06300093839,22.1776363636,22.2063333333,0.904807257143,22.534,22.2054666667,0.949303813849,22.3708,22.2054666667,0.599054374956,21.917,22.2054666667,0.816400241224,22.1776363636,22.2054666667,1.03158678475,22.235,22.2054666667,0.781311832477,22.534,21.8527777778,0.839269403165,22.3708,21.8527777778,0.782885903336,21.917,21.8527777778,0.934661227912,22.1776363636,21.8527777778,0.940247468604,22.235,21.8527777778,0.840604371204,21.9871764706,21.8527777778,0.614732058047,22.534,21.4538095238,0.887689499733,22.3708,21.4538095238,1.00314208175,21.917,21.4538095238,0.765650835023,22.1776363636,21.4538095238,0.709334018576,22.235,21.4538095238,0.605136302025,21.9871764706,21.4538095238,0.719722752476,21.5767,21.4538095238,0.778057855076
2014-09-17,1.60975609756,22.44,22.553,21.6105,1.07307916976,22.488,22.1743333333,0.854501685622,22.4296,22.1743333333,1.17990617358,22.488,22.0068888889,0.617748488472,22.4296,22.0068888889,0.837202836972,21.9305,22.0068888889,0.912398592318,22.488,22.204,0.83537352989,22.4296,22.204,0.660831103482,21.9305,22.204,1.05967460555,22.1712727273,22.204,0.901975942525,22.488,22.2172,0.952274366686,22.4296,22.2172,0.600928930443,21.9305,22.2172,0.813845569034,22.1712727273,22.2172,1.02835875279,22.2428571429,22.2172,0.783756706338,22.488,21.8915555556,0.841895637328,22.4296,21.8915555556,0.785335702765,21.9305,21.8915555556,0.937585961303,22.1712727273,21.8915555556,0.943189682408,22.2428571429,21.8915555556,0.843234782736,22.0158823529,21.8915555556,0.616655671997,22.488,21.4841904762,0.890467249621,22.4296,21.4841904762,1.00628110481,21.9305,21.4841904762,0.768046702633,22.1712727273,21.4841904762,0.711553660119,22.2428571429,21.4841904762,0.607029889023,22.0158823529,21.4841904762,0.721974902349,21.6105,21.4841904762,0.78049254662
2014-09-18,1.6212338594,22.6,22.573,21.6477,1.08073035814,22.494,22.238,0.860594389263,22.4876,22.238,1.18831905183,22.494,22.0033333333,0.622153112276,22.4876,22.0033333333,0.843172197664,21.9515,22.0033333333,0.905893076509,22.494,22.207,0.841329847394,22.4876,22.207,0.665542911707,21.9515,22.207,1.05211899339,22.1674545455,22.207,0.895544741509,22.494,22.2281333333,0.959064201742,22.4876,22.2281333333,0.6052136287,21.9515,22.2281333333,0.808042748578,22.1674545455,22.2281333333,1.02102642657,22.255,22.2281333333,0.789344989449,22.494,21.935,0.847898458271,22.4876,21.935,0.790935244318,21.9515,21.935,0.944271066196,22.1674545455,21.935,0.949914742532,22.255,21.935,0.849247151954,22.0477647059,21.935,0.621052503883,22.494,21.514952381,0.896816392221,22.4876,21.514952381,1.01345601464,21.9515,21.514952381,0.773522971458,22.1674545455,21.514952381,0.716627126501,22.255,21.514952381,0.611358087875,22.0477647059,21.514952381,0.727122673489,21.6477,21.514952381,0.786057555866
2014-09-19,1.61764705882,22.55,22.592,21.6836,1.07833936177,22.473,22.2953333333,0.858690419375,22.4904,22.2953333333,1.18569002738,22.473,21.9933333333,0.620776667337,22.4904,21.9933333333,0.841306772447,21.9845,21.9933333333,0.907897264731,22.473,22.2095,0.839468498174,22.4904,22.2095,0.664070471636,21.9845,22.2095,1.05444669028,22.1627272727,22.2095,0.897526035185,22.473,22.2378666667,0.956942378287,22.4904,22.2378666667,0.603874660495,21.9845,22.2378666667,0.809830453774,22.1627272727,22.2378666667,1.02328533459,22.2575714286,22.2378666667,0.787598650977,22.473,21.961,0.846022576726,22.4904,21.961,0.789185387583,21.9845,21.961,0.942181970917,22.1627272727,21.961,0.947813161244,22.2575714286,21.961,0.847368286573,22.0772941176,21.961,0.619678493919,22.473,21.5523809524,0.894832285158,22.4904,21.5523809524,1.01121385532,21.9845,21.5523809524,0.77181163745,22.1627272727,21.5523809524,0.715041668256,22.2575714286,21.5523809524,0.610005525734,22.0772941176,21.5523809524,0.725513995008,21.6836,21.5523809524,0.784318490476
2014-09-22,1.57388809182,21.94,22.583,21.7133,1.04916920609,22.401,22.3236666667,0.835461986744,22.484,22.3236666667,1.15361592907,22.401,21.9717777778,0.603984039085,22.484,21.9717777778,0.818548584811,21.999,21.9717777778,0.932456791626,22.401,22.1993333333,0.816760037691,22.484,22.1993333333,0.646106702781,21.999,22.1993333333,1.08297052536,22.1441818182,22.1993333333,0.921805009973,22.401,22.2382666667,0.931056132134,22.484,22.2382666667,0.587539248392,21.999,22.2382666667,0.831737175583,22.1441818182,22.2382666667,1.05096622391,22.2517142857,22.2382666667,0.766293321616,22.401,21.9812222222,0.823136821879,22.484,21.9812222222,0.767837135413,21.999,21.9812222222,0.916695008511,22.1441818182,21.9812222222,0.92217386952,22.2517142857,21.9812222222,0.824446128932,22.0996470588,21.9812222222,0.602915572354,22.401,21.5835238095,0.870626178996,22.484,21.5835238095,0.983859511561,21.999,21.5835238095,0.750933362557,22.1441818182,21.5835238095,0.695699077674,22.2517142857,21.5835238095,0.59350426761,22.0996470588,21.5835238095,0.705888117538,21.7133,21.5835238095,0.76310189273
2014-09-23,1.55164992826,21.63,22.553,21.741,1.03434502861,22.318,22.3476666667,0.82365737344,22.4672,22.3476666667,1.13731597748,22.318,21.952,0.595450080465,22.4672,21.952,0.806982948472,22.01,21.952,0.945631887588,22.318,22.1821666667,0.805219672528,22.4672,22.1821666667,0.636977574346,22.01,22.1821666667,1.09827229668,22.124,22.1821666667,0.934829602183,22.318,22.2348,0.917900826712,22.4672,22.2348,0.579237645521,22.01,22.2348,0.843489159376,22.124,22.2348,1.06581579225,22.2394285714,22.2348,0.755466023088,22.318,22.0007777778,0.811506356301,22.4672,22.0007777778,0.756988023655,22.01,22.0007777778,0.90374261778,22.124,22.0007777778,0.90914406553,22.2394285714,22.0007777778,0.812797163573,22.112,22.0007777778,0.594396710575,22.318,21.6079047619,0.858324715209,22.4672,21.6079047619,0.969958123749,22.01,21.6079047619,0.740323091709,22.124,21.6079047619,0.685869236558,22.2394285714,21.6079047619,0.585118382334,22.112,21.6079047619,0.695914310954,21.741,21.6079047619,0.752319687317
2014-09-24,1.57532281205,21.96,22.5195,21.7707,1.05012560463,22.277,22.3806666667,0.811091172181,22.4696,22.3806666667,1.15466753885,22.277,21.9533333333,0.604534617061,22.4696,21.9533333333,0.819294754898,22.027,21.9533333333,0.931204771411,22.277,22.1683333333,0.817504577379,22.4696,22.1683333333,0.646695678809,22.027,22.1683333333,1.08151640866,22.1001818182,22.1683333333,0.920567292025,22.277,22.2357333333,0.931904861516,22.4696,22.2357333333,0.588074835674,22.027,22.2357333333,0.830620392729,22.1001818182,22.2357333333,1.04955507975,22.2335714286,22.2357333333,0.766991857005,22.277,22.0225555556,0.823887174497,22.4696,22.0225555556,0.768537078107,22.027,22.0225555556,0.917530646622,22.1001818182,22.0225555556,0.923014502036,22.2335714286,22.0225555556,0.825197675084,22.1287058824,22.0225555556,0.603465176339,22.277,21.6355238095,0.871419821821,22.4696,21.6355238095,0.984756375291,22.027,21.6355238095,0.75161789616,22.1001818182,21.6355238095,0.696333260972,22.2335714286,21.6355238095,0.594045292466,22.1287058824,21.6355238095,0.70653158893,21.7707,21.6355238095,0.763797518885
