,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-12-30,0.727587700303,67.2,67.9855,65.2363,0.123246554357,68.014,67.9903333333,0.310858689288,67.9588,67.9903333333,0.161626407398,68.014,67.5106666667,0.13552522379,67.9588,67.5106666667,0.241452602932,67.778,67.5106666667,0.178886898173,68.014,66.8098333333,0.147376291282,67.9588,66.8098333333,0.164651685528,67.778,66.8098333333,0.336601192803,67.0710909091,66.8098333333,0.250025478637,68.014,66.3878666667,0.114875584147,67.9588,66.3878666667,0.182656639932,67.778,66.3878666667,0.266789345681,67.0710909091,66.3878666667,0.112461283092,66.5171428571,66.3878666667,0.15140227718,68.014,65.7138888889,0.132864195673,67.9588,65.7138888889,0.193121011565,67.778,65.7138888889,0.296487975922,67.0710909091,65.7138888889,0.21320405004,66.5171428571,65.7138888889,0.265009453598,65.9138823529,65.7138888889,0.218948245447,68.014,64.9959047619,0.138382949199,67.9588,64.9959047619,0.226063878326,67.778,64.9959047619,0.236793809212,67.0710909091,64.9959047619,0.21652401984,66.5171428571,64.9959047619,0.235089765124,65.9138823529,64.9959047619,0.281875211045,65.2363,64.9959047619,0.319776427727
2017-01-02,0.727587700303,67.2,67.953,65.3031,0.123246554357,67.934,67.9646666667,0.310858689288,67.9072,67.9646666667,0.161626407398,67.934,67.5388888889,0.13552522379,67.9072,67.5388888889,0.241452602932,67.7945,67.5388888889,0.178886898173,67.934,66.8488333333,0.147376291282,67.9072,66.8488333333,0.164651685528,67.7945,66.8488333333,0.336601192803,67.1465454545,66.8488333333,0.250025478637,67.934,66.4337333333,0.114875584147,67.9072,66.4337333333,0.182656639932,67.7945,66.4337333333,0.266789345681,67.1465454545,66.4337333333,0.112461283092,66.5622857143,66.4337333333,0.15140227718,67.934,65.7707777778,0.132864195673,67.9072,65.7707777778,0.193121011565,67.7945,65.7707777778,0.296487975922,67.1465454545,65.7707777778,0.21320405004,66.5622857143,65.7707777778,0.265009453598,65.9682352941,65.7707777778,0.218948245447,67.934,65.0654285714,0.138382949199,67.9072,65.0654285714,0.226063878326,67.7945,65.0654285714,0.236793809212,67.1465454545,65.0654285714,0.21652401984,66.5622857143,65.0654285714,0.235089765124,65.9682352941,65.0654285714,0.281875211045,65.3031,65.0654285714,0.319776427727
2017-01-03,0.730077955825,67.43,67.9445,65.379,0.123668380362,67.844,67.945,0.309794738417,67.8672,67.945,0.161073221777,67.844,67.5702222222,0.135989075002,67.8672,67.5702222222,0.24227900321,67.81,67.5702222222,0.179499159879,67.844,66.906,0.147880704184,67.8672,66.906,0.165215225523,67.81,66.906,0.337753250457,67.2232727273,66.906,0.250881220602,67.844,66.4777333333,0.115268759509,67.8672,66.4777333333,0.183281804027,67.81,66.4777333333,0.267702463977,67.2232727273,66.4777333333,0.112846195222,66.6041428571,66.4777333333,0.151920469498,67.844,65.8281111111,0.1333189392,67.8672,65.8281111111,0.193781991218,67.81,65.8281111111,0.297502741315,67.2232727273,65.8281111111,0.213933766282,66.6041428571,65.8281111111,0.265916480002,66.0243529412,65.8281111111,0.219697621882,67.844,65.1347619048,0.138856581317,67.8672,65.1347619048,0.226837608862,67.81,65.1347619048,0.237604264214,67.2232727273,65.1347619048,0.217265099074,66.6041428571,65.1347619048,0.235894387832,66.0243529412,65.1347619048,0.282839962511,65.379,65.1347619048,0.320870900619
2017-01-04,0.735491554786,67.93,67.9375,65.4587,0.124585393415,67.815,67.9413333333,0.307497580339,67.854,67.9413333333,0.159878848191,67.815,67.6328888889,0.136997447203,67.854,67.6328888889,0.244075525553,67.8245,67.6328888889,0.180830163585,67.815,66.9721666667,0.14897725397,67.854,66.9721666667,0.166440312469,67.8245,66.9721666667,0.340257723618,67.2818181818,66.9721666667,0.252741529223,67.815,66.5181333333,0.116123488558,67.854,66.5181333333,0.184640856407,67.8245,66.5181333333,0.269687503751,67.2818181818,66.5181333333,0.113682960721,66.6462857143,66.5181333333,0.153046974536,67.815,65.8905555556,0.134307512085,67.854,65.8905555556,0.195218903506,67.8245,65.8905555556,0.299708753041,67.2818181818,65.8905555556,0.21552010594,66.6462857143,65.8905555556,0.267888276532,66.0838823529,65.8905555556,0.221326701089,67.815,65.2092380952,0.139886216356,67.854,65.2092380952,0.228519631766,67.8245,65.2092380952,0.239366122913,67.2818181818,65.2092380952,0.218876140889,66.6462857143,65.2092380952,0.237643567632,66.0838823529,65.2092380952,0.284937248308,65.4587,65.2092380952,0.323250189516
2017-01-05,0.731593763534,67.57,67.8745,65.5293,0.123925144017,67.744,67.9256666667,0.309127186241,67.8872,67.9256666667,0.160726137833,67.744,67.6924444444,0.136271419218,67.8872,67.6924444444,0.242782029466,67.852,67.6924444444,0.179871840916,67.744,67.0433333333,0.148187738124,67.8872,67.0433333333,0.165558249868,67.852,67.0433333333,0.338454502942,67.3025454545,67.0433333333,0.251402107016,67.744,66.5433333333,0.115508083643,67.8872,66.5433333333,0.183662338693,67.852,66.5433333333,0.268258275114,67.3025454545,66.5433333333,0.113080489562,66.6875714286,66.5433333333,0.152235890908,67.744,65.9487777778,0.133595739608,67.8872,65.9487777778,0.194184326659,67.852,65.9487777778,0.298120424599,67.3025454545,65.9487777778,0.214377941387,66.6875714286,65.9487777778,0.26646858303,66.1389411765,65.9487777778,0.22015376406,67.744,65.2777142857,0.139144879128,67.8872,65.2777142857,0.227308575275,67.852,65.2777142857,0.23809758465,67.3025454545,65.2777142857,0.217716190782,66.6875714286,65.2777142857,0.236384158176,66.1389411765,65.2777142857,0.283427202534,65.5293,65.2777142857,0.32153710151
2017-01-06,0.737115634474,68.08,67.853,65.5982,0.124860497331,67.722,67.906,0.306793978234,67.9168,67.906,0.159513020617,67.722,67.7628888889,0.137299958863,67.9168,67.7628888889,0.244614482256,67.88825,67.7628888889,0.181229464697,67.722,67.1186666667,0.149306218906,67.9168,67.1186666667,0.166807838553,67.88825,67.1186666667,0.341009065566,67.3410909091,67.1186666667,0.253299621809,67.722,66.5921333333,0.116379907273,67.9168,66.5921333333,0.185048572122,67.88825,66.5921333333,0.270283015684,67.3410909091,66.5921333333,0.113933990371,66.7327142857,66.5921333333,0.153384926048,67.722,66.0098888889,0.13460408395,67.9168,66.0098888889,0.195649977193,67.88825,66.0098888889,0.300370556559,67.3410909091,66.0098888889,0.215996007838,66.7327142857,66.0098888889,0.268479815491,66.2188235294,66.0098888889,0.221815424852,67.722,65.3508571429,0.140195106867,67.9168,65.3508571429,0.229024238637,67.88825,65.3508571429,0.239894680523,67.3410909091,65.3508571429,0.219359453433,66.7327142857,65.3508571429,0.238168321572,66.2188235294,65.3508571429,0.285566434047,65.5982,65.3508571429,0.323963976185
2017-01-09,0.729536595929,67.38,67.839,65.657,0.123576679056,67.63,67.869,0.309948440408,67.898,67.869,0.157872904365,67.63,67.7815555556,0.135888237782,67.898,67.7815555556,0.242099350975,67.907,67.7815555556,0.179366059508,67.63,67.1908333333,0.147771049205,67.898,67.1908333333,0.165092716829,67.907,67.1908333333,0.337502803141,67.3663636364,67.1908333333,0.25069518974,67.63,66.6366666667,0.115183286604,67.898,66.6366666667,0.183145898789,67.907,66.6366666667,0.26750396,67.3663636364,66.6366666667,0.112762518672,66.7752857143,66.6366666667,0.151807818994,67.63,66.0632222222,0.133220081912,67.898,66.0632222222,0.193638299989,67.907,66.0632222222,0.297282140143,67.3663636364,66.0632222222,0.213775132317,66.7752857143,66.0632222222,0.265719300349,66.2801176471,66.0632222222,0.219534713962,67.63,65.4161904762,0.138753617813,67.898,65.4161904762,0.226669406571,67.907,65.4161904762,0.237428078344,67.3663636364,65.4161904762,0.217103994893,66.7752857143,65.4161904762,0.235719469852,66.2801176471,65.4161904762,0.282630233932,65.657,65.4161904762,0.32063297173
2017-01-10,0.733975747077,67.79,67.833,65.7201,0.12432862976,67.575,67.8476666667,0.308062437728,67.9056,67.8476666667,0.158833543884,67.575,67.8033333333,0.135061372577,67.9056,67.8033333333,0.243572499297,67.9235,67.8033333333,0.180457482547,67.575,67.2671666667,0.14867022003,67.9056,67.2671666667,0.166097288124,67.9235,67.2671666667,0.339556471133,67.4136363636,67.2671666667,0.252220642809,67.575,66.6805333333,0.115884164424,67.9056,66.6805333333,0.184260321741,67.9235,66.6805333333,0.269131692615,67.4136363636,66.6805333333,0.113448666381,66.8251428571,66.6805333333,0.152731553125,67.575,66.1202222222,0.134030711677,67.9056,66.1202222222,0.194816568066,67.9235,66.1202222222,0.299091069758,67.4136363636,66.1202222222,0.215075930836,66.8251428571,66.1202222222,0.267336173503,66.3528235294,66.1202222222,0.220870558911,67.575,65.4919047619,0.139597918545,67.9056,65.4919047619,0.228048665353,67.9235,65.4919047619,0.238872802477,67.4136363636,65.4919047619,0.218425049181,66.8251428571,65.4919047619,0.237153797288,66.3528235294,65.4919047619,0.284350008285,65.7201,65.4919047619,0.322583988625
2017-01-11,0.734300563014,67.82,67.836,65.784,0.124383650543,67.6,67.833,0.307926106807,67.8956,67.833,0.15890383458,67.6,67.8137777778,0.135001602092,67.8956,67.8137777778,0.243680290638,67.924,67.8137777778,0.18053734277,67.6,67.319,0.148736013017,67.8956,67.319,0.166170793341,67.924,67.319,0.339706739523,67.4552727273,67.319,0.252332261327,67.6,66.7184,0.115935448167,67.8956,66.7184,0.184341864884,67.924,66.7184,0.269250795001,67.4552727273,66.7184,0.113498872311,66.8668571429,66.7184,0.152799143428,67.6,66.1752222222,0.13409002605,67.8956,66.1752222222,0.194902782803,67.924,66.1752222222,0.299223430461,67.4552727273,66.1752222222,0.215171111216,66.8668571429,66.1752222222,0.267454481295,66.4238823529,66.1752222222,0.220968303664,67.6,65.5667619048,0.139659696647,67.8956,65.5667619048,0.228149586727,67.924,65.5667619048,0.238978513999,67.4552727273,65.5667619048,0.21852171169,66.8668571429,65.5667619048,0.237258748076,66.4238823529,65.5667619048,0.284475845432,65.784,65.5667619048,0.322726745959
2017-01-12,0.735924642702,67.97,67.8355,65.8493,0.124658754459,67.637,67.874,0.307245055258,67.8612,67.874,0.159255288063,67.637,67.8471111111,0.134703014061,67.8612,67.8471111111,0.24421924734,67.923,67.8471111111,0.180936643882,67.637,67.3446666667,0.149064977953,67.8612,67.3446666667,0.166538319425,67.923,67.3446666667,0.340458081471,67.5025454545,67.3446666667,0.252890353913,67.637,66.7622666667,0.116191866882,67.8612,66.7622666667,0.184749580598,67.923,66.7622666667,0.269846306933,67.5025454545,66.7622666667,0.113749901961,66.9018571429,66.7622666667,0.153137094939,67.637,66.2316666667,0.134386597916,67.8612,66.2316666667,0.195333856489,67.923,66.2316666667,0.299885233979,67.5025454545,66.2316666667,0.215647013113,66.9018571429,66.2316666667,0.268046020254,66.4848235294,66.2316666667,0.221457027426,67.637,65.6378095238,0.139968587159,67.8612,65.6378095238,0.228654193598,67.923,65.6378095238,0.239507071609,67.5025454545,65.6378095238,0.219005024234,66.9018571429,65.6378095238,0.237783502016,66.4848235294,65.6378095238,0.285105031171,65.8493,65.6378095238,0.323440532628
