,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-04-24,3.07823529412,52.33,52.694,51.5312,0.938759199054,52.521,52.7593333333,0.629332909596,52.6564,52.7593333333,0.237198559194,52.521,52.6982222222,0.593074347418,52.6564,52.6982222222,0.558941134328,52.67625,52.6982222222,0.628775611444,52.521,52.1528333333,0.679287854701,52.6564,52.1528333333,0.864536705335,52.67625,52.1528333333,0.591502545235,52.3707272727,52.1528333333,1.31202006485,52.521,51.5101333333,0.581084262644,52.6564,51.5101333333,0.669492097761,52.67625,51.5101333333,1.01191343759,52.3707272727,51.5101333333,0.99345972704,51.6832857143,51.5101333333,1.17599422793,52.521,51.6773333333,0.580396026946,52.6564,51.6773333333,0.63194735638,52.67625,51.6773333333,1.9350767945,52.3707272727,51.6773333333,2.68048514385,51.6832857143,51.6773333333,2.10169721015,51.554,51.6773333333,1.98689126756,52.521,51.5239047619,0.913413587837,52.6564,51.5239047619,0.74445620063,52.67625,51.5239047619,1.48570442165,52.3707272727,51.5239047619,2.50547856291,51.6832857143,51.5239047619,2.02551509079,51.554,51.5239047619,2.30264715245,51.5312,51.5239047619,1.73025864456
2015-04-27,3.07352941176,52.25,52.658,51.5438,0.937324061735,52.457,52.736,0.630295008445,52.6,52.736,0.237561178814,52.457,52.6946666667,0.593981015635,52.6,52.6946666667,0.559795621061,52.63875,52.6946666667,0.629736858318,52.457,52.1983333333,0.67824938674,52.6,52.1983333333,0.86321503638,52.63875,52.1983333333,0.590598279926,52.4143636364,52.1983333333,1.31001430133,52.457,51.5438666667,0.580195924386,52.6,51.5438666667,0.66846860516,52.63875,51.5438666667,1.01036646501,52.4143636364,51.5438666667,0.991940965752,51.736,51.5438666667,1.17419641524,52.457,51.6674444444,0.579508740836,52.6,51.6674444444,0.63098126067,52.63875,51.6674444444,1.9321185269,52.4143636364,51.6674444444,2.67638732593,51.736,51.6674444444,2.09848421995,51.5343529412,51.6674444444,1.98385378808,52.457,51.5391428571,0.912017197869,52.6,51.5391428571,0.743318105923,52.63875,51.5391428571,1.48343313646,52.4143636364,51.5391428571,2.50164828802,51.736,51.5391428571,2.02241856476,51.5343529412,51.5391428571,2.29912695806,51.5438,51.5391428571,1.72761349472
2015-04-28,3.07705882353,52.31,52.6465,51.5562,0.938400414724,52.389,52.7196666667,0.629571224703,52.564,52.7196666667,0.237288381288,52.389,52.6882222222,0.593298932172,52.564,52.6882222222,0.559152793554,52.608,52.6882222222,0.629013715514,52.389,52.2293333333,0.67902823771,52.564,52.2293333333,0.864206288096,52.608,52.2293333333,0.591276478908,52.4558181818,52.2293333333,1.31151862397,52.389,51.5784,0.58086217808,52.564,51.5784,0.669236224611,52.608,51.5784,1.01152669445,52.4558181818,51.5784,0.993080036718,51.791,51.5784,1.17554477476,52.389,51.651,0.580174205418,52.564,51.651,0.631705832453,52.608,51.651,1.9343372276,52.4558181818,51.651,2.67946068937,51.791,51.651,2.1008939626,51.5229411765,51.651,1.98613189769,52.389,51.5508571429,0.913064490345,52.564,51.5508571429,0.744171676954,52.608,51.5508571429,1.48513660035,52.4558181818,51.5508571429,2.50452099419,51.791,51.5508571429,2.02474095928,51.5229411765,51.5508571429,2.30176710385,51.5562,51.5508571429,1.7295973571
2015-04-29,3.08235294118,52.4,52.6525,51.583,0.940014944209,52.298,52.6756666667,0.628488039648,52.58,52.6756666667,0.236880123703,52.298,52.676,0.592278154043,52.58,52.676,0.558190764278,52.5965,52.676,0.62793148966,52.298,52.2775,0.680196514166,52.58,52.2775,0.865693165671,52.5965,52.2775,0.592293777381,52.5012727273,52.2775,1.31377510793,52.298,51.6224,0.581861558619,52.58,51.6224,0.670387653787,52.5965,51.6224,1.0132670386,52.5012727273,51.6224,0.994788643166,51.8374285714,51.6224,1.17756731404,52.298,51.6334444444,0.581172402293,52.58,51.6334444444,0.632792690126,52.5965,51.6334444444,1.93766527865,52.5012727273,51.6334444444,2.68407073452,51.8374285714,51.6334444444,2.10450857657,51.5202352941,51.6334444444,1.98954906211,52.298,51.5556190476,0.914635429059,52.58,51.5556190476,0.7454520335,52.5965,51.5556190476,1.48769179618,52.5012727273,51.5556190476,2.50883005344,51.8374285714,51.5556190476,2.02822455107,51.5202352941,51.5556190476,2.30572732254,51.583,51.5556190476,1.73257315068
2015-04-30,3.08352941176,52.42,52.6535,51.6108,0.940373728539,52.259,52.653,0.628248158717,52.6028,52.653,0.236789711442,52.259,52.6571111111,0.592052093679,52.6028,52.6571111111,0.557977714368,52.584,52.6571111111,0.627691821153,52.259,52.323,0.680456131156,52.6028,52.323,0.86602358291,52.584,52.323,0.592519843708,52.5341818182,52.323,1.31427654882,52.259,51.6769333333,0.582083643184,52.6028,51.6769333333,0.670643526937,52.584,51.6769333333,1.01365378174,52.5341818182,51.6769333333,0.995168333488,51.8821428571,51.6769333333,1.17801676721,52.259,51.6161111111,0.58139422382,52.6028,51.6161111111,0.633034214054,52.584,51.6161111111,1.93840484555,52.5341818182,51.6161111111,2.685095189,51.8821428571,51.6161111111,2.10531182412,51.5177647059,51.6161111111,1.99030843198,52.259,51.5620952381,0.914984526551,52.6028,51.5620952381,0.745736557177,52.584,51.5620952381,1.48825961748,52.5341818182,51.5620952381,2.50978762216,51.8821428571,51.5620952381,2.02899868258,51.5177647059,51.5620952381,2.30660737113,51.6108,51.5620952381,1.73323443814
2015-05-01,3.10176470588,52.73,52.67,51.6522,0.945934885651,52.361,52.6173333333,0.624532841487,52.6396,52.6173333333,0.235389390752,52.361,52.648,0.588550831775,52.6396,52.648,0.55467796062,52.60175,52.648,0.623979793977,52.361,52.375,0.684480194503,52.6396,52.375,0.871145050111,52.60175,52.375,0.59602387178,52.5581818182,52.375,1.32204888247,52.361,51.7325333333,0.585525953931,52.6396,51.7325333333,0.674609560767,52.60175,51.7325333333,1.01964830048,52.5581818182,51.7325333333,1.00105353348,51.9378571429,51.7325333333,1.18498329139,52.361,51.6022222222,0.584832457498,52.6396,51.6022222222,0.636777834931,52.60175,51.6022222222,1.9498681325,52.5581818182,51.6022222222,2.70097423342,51.9378571429,51.6022222222,2.11776216111,51.5190588235,51.6022222222,2.00207866498,52.361,51.5736190476,0.920395537677,52.6396,51.5736190476,0.750146674169,52.60175,51.5736190476,1.49706084757,52.5581818182,51.5736190476,2.52462993736,51.9378571429,51.5736190476,2.04099772095,51.5190588235,51.5736190476,2.32024812438,51.6522,51.5736190476,1.74348439381
2015-05-04,3.13411764706,53.28,52.688,51.6984,0.955801454722,52.483,52.6046666667,0.618018654822,52.652,52.6046666667,0.237844618609,52.483,52.6375555556,0.582411955282,52.652,52.6375555556,0.548892394939,52.6285,52.6375555556,0.617471375872,52.483,52.4321666667,0.691619661732,52.652,52.4321666667,0.880231524178,52.6285,52.4321666667,0.60224069578,52.5921818182,52.4321666667,1.33583850669,52.483,51.7954666667,0.591633279451,52.652,51.7954666667,0.6816460724,52.6285,51.7954666667,1.03028373695,52.5921818182,51.7954666667,1.01149501733,51.9907142857,51.7954666667,1.19734325366,52.483,51.5951111111,0.590932549507,52.652,51.5951111111,0.643419742938,52.6285,51.5951111111,1.97020622226,52.5921818182,51.5951111111,2.72914673159,51.9907142857,51.5951111111,2.13985146869,51.5454117647,51.5951111111,2.02296133644,52.483,51.5954285714,0.929995718707,52.652,51.5954285714,0.757971075284,52.6285,51.5954285714,1.51267593322,52.5921818182,51.5954285714,2.55096307724,51.9907142857,51.5954285714,2.06228633742,51.5454117647,51.5954285714,2.34444946078,51.6984,51.5954285714,1.76166979901
2015-05-05,3.11058823529,52.88,52.68,51.7399,0.948625768125,52.564,52.5936666667,0.622658434513,52.6656,52.5936666667,0.236058998349,52.564,52.6228888889,0.586784417408,52.6656,52.6228888889,0.544771581163,52.6645,52.6228888889,0.622107046862,52.564,52.4796666667,0.686427321929,52.6656,52.4796666667,0.873623179402,52.6645,52.4796666667,0.597719369235,52.6172727273,52.4796666667,1.32580968908,52.564,51.8544,0.587191588164,52.6656,51.8544,0.676528609394,52.6645,51.8544,1.02254887406,52.6172727273,51.8544,1.00390121089,52.0461428571,51.8544,1.18835419019,52.564,51.5906666667,0.586496118955,52.6656,51.5906666667,0.638589264387,52.6645,51.5906666667,1.95541488425,52.6172727273,51.5906666667,2.70865764201,52.0461428571,51.5906666667,2.12378651773,51.5785882353,51.5906666667,2.00777393902,52.564,51.6126666667,0.923013768867,52.6656,51.6126666667,0.752280601745,52.6645,51.6126666667,1.50131950729,52.6172727273,51.6126666667,2.53181170278,52.0461428571,51.6126666667,2.04680370726,51.5785882353,51.6126666667,2.32684848885,51.7399,51.6126666667,1.74844404977
2015-05-06,3.07470588235,52.27,52.6335,51.7615,0.937682846065,52.556,52.6026666667,0.629841143383,52.6652,52.6026666667,0.233335927453,52.556,52.6097777778,0.593553299682,52.6652,52.6097777778,0.538487340155,52.68475,52.6097777778,0.614930698553,52.556,52.5191666667,0.67850900373,52.6652,52.5191666667,0.863545453619,52.68475,52.5191666667,0.590824346254,52.6334545455,52.5191666667,1.31051574221,52.556,51.896,0.580418008951,52.6652,51.896,0.66872447831,52.68475,51.896,1.01075320816,52.6334545455,51.896,0.992320656074,52.0964285714,51.896,1.17464586841,52.556,51.5866666667,0.579730562363,52.6652,51.5866666667,0.631222784597,52.68475,51.5866666667,1.9328580938,52.6334545455,51.5866666667,2.67741178041,52.0964285714,51.5866666667,2.0992874675,51.6028235294,51.5866666667,1.98461315795,52.556,51.636952381,0.912366295361,52.6652,51.636952381,0.7436026296,52.68475,51.636952381,1.48400095776,52.6334545455,51.636952381,2.50260585674,52.0964285714,51.636952381,2.02319269627,51.6028235294,51.636952381,2.30000700666,51.7615,51.636952381,1.72827478218
2015-05-07,3.07588235294,52.29,52.578,51.7615,0.938041630395,52.516,52.6173333333,0.629600148111,52.6608,52.6173333333,0.233425208466,52.516,52.5957777778,0.593326189179,52.6608,52.5957777778,0.538693380844,52.688,52.5957777778,0.615165988661,52.516,52.5471666667,0.67876862072,52.6608,52.5471666667,0.863875870858,52.688,52.5471666667,0.591050412581,52.6521818182,52.5471666667,1.31101718309,52.516,51.936,0.580640093515,52.6608,51.936,0.66898035146,52.688,51.936,1.0111399513,52.6521818182,51.936,0.992700346396,52.1414285714,51.936,1.17509532158,52.516,51.5828888889,0.579952383891,52.6608,51.5828888889,0.631464308525,52.688,51.5828888889,1.9335976607,52.6521818182,51.5828888889,2.67843623489,52.1414285714,51.5828888889,2.10009071505,51.6127058824,51.5828888889,1.98537252782,52.516,51.6621904762,0.912715392853,52.6608,51.6621904762,0.743887153277,52.688,51.6621904762,1.48456877905,52.6521818182,51.6621904762,2.50356342546,52.1414285714,51.6621904762,2.02396682777,51.6127058824,51.6621904762,2.30088705526,51.7615,51.6621904762,1.72893606964
