,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2014-09-17,3.39545770861,536.72,535.6855,530.227,2.4101064087,533.297,533.314666667,1.15699789193,535.2844,533.314666667,1.22590374736,533.297,527.613111111,1.07210980687,535.2844,527.613111111,1.71252500822,529.06325,527.613111111,1.55999623804,533.297,529.601166667,1.14720419137,535.2844,529.601166667,1.61157697276,529.06325,529.601166667,2.09616774581,529.090545455,529.601166667,1.63880796105,533.297,529.6924,1.53219418061,535.2844,529.6924,1.7218145758,529.06325,529.6924,1.97977774913,529.090545455,529.6924,1.89512821895,529.343714286,529.6924,1.81603796341,533.297,530.136777778,1.75154580714,535.2844,530.136777778,1.80959427329,529.06325,530.136777778,1.72307293337,529.090545455,530.136777778,1.78235190673,529.343714286,530.136777778,2.44151249456,530.172235294,530.136777778,2.2430671644,533.297,530.151047619,1.87806772997,535.2844,530.151047619,2.37181951502,529.06325,530.151047619,2.18287877358,529.090545455,530.151047619,1.86982081321,529.343714286,530.151047619,2.46227889958,530.172235294,530.151047619,3.0582140242,530.227,530.151047619,2.8134634479
2014-09-18,3.36755867654,532.31,535.412,530.2822,2.39030358924,533.031,533.816333333,1.14749133226,535.35,533.816333333,1.21583101758,533.031,527.782444444,1.0633007365,535.35,527.782444444,1.69845391848,529.5005,527.782444444,1.54717841234,533.031,529.599666667,1.13777810238,535.35,529.599666667,1.5983353301,529.5005,529.599666667,2.11339106478,528.960545455,529.599666667,1.65227334916,533.031,529.617333333,1.5196047926,535.35,529.617333333,1.70766715763,529.5005,529.617333333,1.996044741,528.960545455,529.617333333,1.91069968162,529.457142857,529.617333333,1.83095957509,533.031,530.226,1.73715410009,535.35,530.226,1.79472560668,529.5005,530.226,1.73723069093,528.960545455,530.226,1.79699673441,529.457142857,530.226,2.46157336447,530.062235294,530.226,2.22463683537,533.031,530.212285714,1.86263644608,535.35,530.212285714,2.35233128268,529.5005,530.212285714,2.2008145602,528.960545455,530.212285714,1.88518433569,529.457142857,530.212285714,2.48251039821,530.062235294,530.212285714,3.03308598007,530.2822,530.212285714,2.79034641517
2014-09-19,3.33042323021,526.44,534.861,530.2512,2.3639447343,531.871,533.831333333,1.16014518833,535.2464,533.831333333,1.20242355187,531.871,527.913111111,1.05157528456,535.2464,527.913111111,1.67972437272,529.79725,527.913111111,1.53011704344,531.871,529.451666667,1.12523135807,535.2464,529.451666667,1.58070983295,529.79725,529.451666667,2.13669629209,528.723818182,529.451666667,1.6704936429,531.871,529.426133333,1.50284748927,535.2464,529.426133333,1.68883601372,529.79725,529.426133333,2.01805594242,528.723818182,529.426133333,1.93176974819,529.504857143,529.426133333,1.85115031489,531.871,530.219555556,1.71799779161,535.2464,530.219555556,1.77493443365,529.79725,530.219555556,1.75638784401,528.723818182,530.219555556,1.81681295208,529.504857143,530.219555556,2.48871814035,529.892117647,530.219555556,2.20010485546,531.871,530.25152381,1.84209639247,535.2464,530.25152381,2.32639116389,529.79725,530.25152381,2.22508384214,528.723818182,530.25152381,1.9059730341,529.504857143,530.25152381,2.50988605532,529.892117647,530.25152381,2.99963890092,530.2512,530.25152381,2.75957612444
2014-09-22,3.19719111786,505.38,533.0835,530.0044,2.26937616789,528.809,533.161666667,1.20655628487,534.1056,533.161666667,1.15432112804,528.809,527.695555556,1.00950747913,534.1056,527.695555556,1.61252774008,529.60125,527.695555556,1.46890538602,528.809,528.937333333,1.0802169739,534.1056,528.937333333,1.51747423329,529.60125,528.937333333,2.22217388481,528.126363636,528.937333333,1.73732100427,528.809,529.0636,1.44272673833,534.1056,529.0636,1.62127487389,529.60125,529.0636,2.09878738028,528.126363636,529.0636,2.0090493449,529.227285714,529.0636,1.92520476674,528.809,529.915333333,1.64927004772,534.1056,529.915333333,1.70392896452,529.60125,529.915333333,1.82665136501,528.126363636,529.915333333,1.88949375288,529.227285714,529.915333333,2.58827821185,529.474235294,529.915333333,2.28811907979,528.809,530.003238095,1.76840413879,534.1056,530.003238095,2.2333249115,529.60125,530.003238095,2.31409733981,528.126363636,530.003238095,1.98222064465,529.227285714,530.003238095,2.61029293991,529.474235294,530.003238095,3.11963813208,530.0044,530.003238095,2.86997175012
2014-09-23,3.21243752768,507.79,531.6755,529.815,2.28019811685,526.775,532.602,1.2008025933,532.9436,532.602,1.1598257264,526.775,527.603777778,1.01432150624,532.9436,527.603777778,1.62021738322,529.545,527.603777778,1.47591013884,526.775,528.4535,1.0750657552,532.9436,528.4535,1.52471059584,529.545,528.4535,2.21157702886,527.629636364,528.4535,1.72903626087,526.775,528.7344,1.43584682334,532.9436,528.7344,1.6290062294,529.545,528.7344,2.08877891618,527.629636364,528.7344,1.99946881358,528.990857143,528.7344,1.91602406413,526.775,529.682555556,1.64140519194,532.9436,529.682555556,1.71205447167,529.545,529.682555556,1.8179406329,527.629636364,529.682555556,1.88048334498,528.990857143,529.682555556,2.57593551825,529.327647059,529.682555556,2.27720775172,526.775,529.795333333,1.75997116959,532.9436,529.795333333,2.24397494323,529.545,529.795333333,2.30306212949,527.629636364,529.795333333,1.97276805105,528.990857143,529.795333333,2.59784526493,529.327647059,529.795333333,3.10476154833,529.815,529.795333333,2.85628574767
2014-09-24,3.21775162903,508.63,530.183,529.6553,2.28397008246,524.902,532.088666667,1.19881619306,531.7704,532.088666667,1.16174434159,524.902,527.624,1.01264358808,531.7704,527.624,1.62289759079,529.21475,527.624,1.47835162945,524.902,528.008833333,1.07328735225,531.7704,528.008833333,1.52723281349,529.21475,528.008833333,2.20791857811,527.083636364,528.008833333,1.72617604215,524.902,528.461466667,1.43347160655,531.7704,528.461466667,1.63170097572,529.21475,528.461466667,2.08532360141,527.083636364,528.461466667,1.996161238,528.728714286,528.461466667,1.91285452512,524.902,529.391,1.63868993492,531.7704,529.391,1.71488659864,529.21475,529.391,1.81493334617,527.083636364,529.391,1.87737259839,528.728714286,529.391,2.5716743358,529.036941176,529.391,2.27344073285,524.902,529.554761905,1.75705977751,531.7704,529.554761905,2.24768698749,529.21475,529.554761905,2.29925234161,527.083636364,529.554761905,1.9695046446,528.728714286,529.554761905,2.59354783878,529.036941176,529.554761905,3.09962556751,529.6553,529.554761905,2.85156080226
2014-09-25,3.1923831214,504.62,528.4755,529.3929,2.2659634371,522.331,531.220333333,1.20826756819,530.444,531.220333333,1.17090344509,522.331,527.397333333,1.02062719264,530.444,527.397333333,1.61010279037,528.9045,527.397333333,1.46669641832,522.331,527.428166667,1.08174906761,530.444,527.428166667,1.51519222685,528.9045,527.428166667,2.22532563924,526.549090909,527.428166667,1.73978508199,522.331,528.198133333,1.44477298701,530.444,528.198133333,1.61883677008,528.9045,528.198133333,2.10176413311,526.549090909,528.198133333,2.01189882046,528.394857143,528.198133333,1.92793532382,522.331,528.979444444,1.65160924098,530.444,528.979444444,1.70136656392,528.9045,528.979444444,1.82924214179,526.549090909,528.979444444,1.8921736603,528.394857143,528.979444444,2.59194921948,528.768117647,528.979444444,2.29136436563,522.331,529.343619048,1.77091230235,530.444,529.343619048,2.22996639527,528.9045,529.343619048,2.31737947114,526.549090909,529.343619048,1.98503206851,528.394857143,529.343619048,2.61399517149,528.768117647,529.343619048,3.1240627783,529.3929,529.343619048,2.87404228943
2014-09-26,3.21617005124,508.38,526.9525,529.1175,2.24907940055,520.169,530.532,1.19926458366,529.2808,530.532,1.16217886629,520.169,527.259777778,1.01302234494,529.2808,527.259777778,1.62209990997,528.75375,527.259777778,1.47762499534,520.169,526.910166667,1.07368879157,529.2808,526.910166667,1.52648215347,528.75375,526.910166667,2.20874440107,526.093272727,526.910166667,1.72682168,520.169,528.001866667,1.4340077648,529.2808,528.001866667,1.63089896789,528.75375,528.001866667,2.08610357043,526.093272727,528.001866667,1.99690785782,528.074714286,528.001866667,1.91356998591,520.169,528.618111111,1.63930285053,529.2808,528.618111111,1.71404370371,528.75375,528.618111111,1.81561218172,526.093272727,528.618111111,1.87807478796,528.074714286,528.618111111,2.57263621352,528.484352941,528.618111111,2.27429106291,520.169,529.142095238,1.75771696674,529.2808,529.142095238,2.24658221241,528.75375,529.142095238,2.30011232593,526.093272727,529.142095238,1.97024129411,528.074714286,529.142095238,2.59451789781,528.484352941,529.142095238,3.10078491368,529.1175,529.142095238,2.85262736531
2014-09-29,3.21275384323,507.84,525.4025,528.7621,2.25146836722,517.896,529.663333333,1.20053843958,527.9572,529.663333333,1.16341332985,517.896,527.140222222,1.01409837481,527.9572,527.140222222,1.62037691939,528.4625,527.140222222,1.47605546566,517.896,526.4035,1.0748292612,527.9572,526.4035,1.52486072784,528.4625,526.4035,2.211090524,525.623818182,526.4035,1.72865590579,517.896,527.7756,1.43553096436,527.9572,527.7756,1.62916663097,528.4625,527.7756,2.08831942457,525.623818182,527.7756,1.99902896849,527.716142857,527.7756,1.9156025753,517.896,528.250777778,1.64104411403,527.9572,528.250777778,1.71222305066,528.4625,528.250777778,1.81754072056,525.623818182,528.250777778,1.88006967443,527.716142857,528.250777778,2.57536886146,528.206823529,528.250777778,2.27670680935,517.896,528.93047619,1.75958400943,527.9572,528.93047619,2.24419589825,528.4625,528.93047619,2.30255549965,525.623818182,528.93047619,1.97233407963,527.716142857,528.93047619,2.59727378841,528.206823529,528.93047619,3.10407855987,528.7621,528.93047619,2.85565741916
2014-09-30,3.22426772949,509.66,524.0575,528.5276,2.24339954155,514.777,528.757333333,1.19623594281,526.9056,528.757333333,1.15924388227,514.777,527.131777778,1.01046404305,526.9056,527.131777778,1.62618403579,528.25225,527.131777778,1.48134536198,514.777,525.979333333,1.07097728172,526.9056,525.979333333,1.53032553275,528.25225,525.979333333,2.20316640469,525.190181818,525.979333333,1.72246073852,514.777,527.579866667,1.43038629999,526.9056,527.579866667,1.63500524799,528.25225,527.579866667,2.08083529305,525.190181818,527.579866667,1.99186483663,527.416,527.579866667,1.90873742744,514.777,528.133111111,1.63516293042,526.9056,528.133111111,1.70608677555,528.25225,528.133111111,1.81102700736,525.190181818,528.133111111,1.87333186959,527.416,528.133111111,2.56613923928,527.989764706,528.133111111,2.268547534,514.777,528.767904762,1.75327800183,526.9056,528.767904762,2.23615313569,528.25225,528.767904762,2.29430358762,525.190181818,528.767904762,1.96526561707,527.416,528.767904762,2.58796566322,527.989764706,528.767904762,3.09295414474,528.5276,528.767904762,2.84542329719
