,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2012-10-01,0.994681763596,57.98,58.752,61.8521,0.696540608125,58.483,58.794,0.656314004933,58.9772,58.794,0.580260420675,58.483,57.9168888889,0.421280253831,58.9772,57.9168888889,0.734791919216,58.40725,57.9168888889,1.37420164294,58.483,58.4388333333,0.624564803965,58.9772,58.4388333333,0.537204318839,58.40725,58.4388333333,1.47755503633,58.1456363636,58.4388333333,1.03705650159,58.483,59.9126666667,0.768910799729,58.9772,59.9126666667,0.853671033309,58.40725,59.9126666667,1.50480566359,58.1456363636,59.9126666667,1.06990124675,59.1791428571,59.9126666667,0.831593743895,58.483,61.316,0.987527714495,58.9772,61.316,0.735197736005,58.40725,61.316,0.895695980821,58.1456363636,61.316,0.812477974098,59.1791428571,61.316,0.855911316152,60.9689411765,61.316,0.402043711838,58.483,62.057047619,0.946267870484,58.9772,62.057047619,0.657825258755,58.40725,62.057047619,0.711187889767,58.1456363636,62.057047619,0.760913272048,59.1791428571,62.057047619,0.52721259054,60.9689411765,62.057047619,0.43799609872,61.8521,62.057047619,0.568940855565
2012-10-02,1.03722765483,60.46,58.8055,61.8005,0.666747218885,58.638,58.9003333333,0.62824124308,59.1,58.9003333333,0.605080114419,58.638,58.0762222222,0.439299830055,59.1,58.0762222222,0.766221445944,58.51225,58.0762222222,1.43298087844,58.638,58.4275,0.597850062436,59.1,58.4275,0.560182358003,58.51225,58.4275,1.41435502788,58.1005454545,58.4275,0.992698100008,58.638,59.7604,0.736021893497,59.1,59.7604,0.817156646234,58.51225,59.7604,1.44044005397,58.1005454545,59.7604,1.02413796472,59.0557142857,59.7604,0.796023676892,58.638,61.2228888889,0.945287826052,59.1,61.2228888889,0.703750851126,58.51225,61.2228888889,0.857384045111,58.1005454545,61.2228888889,0.777725552991,59.0557142857,61.2228888889,0.81930110463,60.9017647059,61.2228888889,0.384846947344,58.638,61.9959047619,0.90579280462,59.1,61.9959047619,0.629687855483,58.51225,61.9959047619,0.680767986927,58.1005454545,61.9959047619,0.728366447028,59.0557142857,61.9959047619,0.504661931269,60.9017647059,61.9959047619,0.419261529475,61.8005,61.9959047619,0.544605337769
2012-10-03,1.03122319437,60.11,58.8535,61.749,0.670606986113,58.746,58.9516666667,0.631878101087,59.0324,58.9516666667,0.60157733506,58.746,58.2104444444,0.436756744701,59.0324,58.2104444444,0.761785827252,58.579,58.2104444444,1.42468542182,58.746,58.3996666667,0.594389137496,59.0324,58.3996666667,0.556939489573,58.579,58.3996666667,1.4061673954,58.0443636364,58.3996666667,0.998444781037,58.746,59.6170666667,0.740282688448,59.0324,59.6170666667,0.821887126323,58.579,59.6170666667,1.4487786914,58.0443636364,59.6170666667,1.0300666496,58.9217142857,59.6170666667,0.800631819249,58.746,61.1347777778,0.95076005131,59.0324,61.1347777778,0.707824830582,58.579,61.1347777778,0.862347399656,58.0443636364,61.1347777778,0.782227768399,58.9217142857,61.1347777778,0.824043998884,60.8175294118,61.1347777778,0.387074807608,58.746,61.942,0.91103639512,59.0324,61.942,0.633333087858,58.579,61.942,0.6847089197,58.0443636364,61.942,0.732582924971,58.9217142857,61.942,0.507583394649,60.8175294118,61.942,0.421688614081,61.749,61.942,0.547758031587
2012-10-04,1.06639217705,62.16,58.9755,61.7061,0.64773650996,59.066,59.0993333333,0.610328440344,59.1004,59.0993333333,0.622093614163,59.066,58.4155555556,0.451651958919,59.1004,58.4155555556,0.787765879588,58.71325,58.4155555556,1.47327309633,59.066,58.4178333333,0.614660269286,59.1004,58.4178333333,0.575933433237,58.71325,58.4178333333,1.4541235285,58.0345454545,58.4178333333,0.96439367804,59.066,59.5197333333,0.715035982221,59.1004,59.5197333333,0.793857370726,58.71325,59.5197333333,1.3993693366,58.0345454545,59.5197333333,0.994937109891,58.8682857143,59.5197333333,0.773326957671,59.066,61.0766666667,0.918335195127,59.1004,61.0766666667,0.683685071761,58.71325,61.0766666667,0.832937781135,58.0345454545,61.0766666667,0.755550561192,58.8682857143,61.0766666667,0.795940684998,60.7574117647,61.0766666667,0.373873953248,59.066,61.906,0.879966280164,59.1004,61.906,0.61173380604,58.71325,61.906,0.661357509196,58.0345454545,61.906,0.707598812574,58.8682857143,61.906,0.490272698275,60.7574117647,61.906,0.407307285536,61.7061,61.906,0.529077213674
2012-10-05,1.05026591182,61.22,59.022,61.6675,0.657531753193,59.262,59.218,0.619557988831,59.1544,59.218,0.612686149599,59.262,58.5528888889,0.444821958253,59.1544,58.5528888889,0.775853075102,58.796,58.5528888889,1.45099386997,59.262,58.3988333333,0.605365213733,59.1544,58.3988333333,0.567224015166,58.796,58.3988333333,1.43213388698,58.0214545455,58.3988333333,0.978977494922,59.262,59.4058666667,0.725848945916,59.1544,59.4058666667,0.805862292355,58.796,59.4058666667,1.42053097071,58.0214545455,59.4058666667,1.00998281265,58.8315714286,59.4058666667,0.785021412951,59.262,61.0195555556,0.932222503419,59.1544,61.0195555556,0.694023938677,58.796,61.0195555556,0.845533687092,58.0214545455,61.0195555556,0.766976197092,58.8315714286,61.0195555556,0.807977111058,60.6650588235,61.0195555556,0.379527774291,59.262,61.8594285714,0.893273363551,59.1544,61.8594285714,0.620984606839,58.796,61.8594285714,0.671358732791,58.0214545455,61.8594285714,0.718299309418,58.8315714286,61.8594285714,0.497686732001,60.6650588235,61.8594285714,0.413466694294,61.6675,61.8594285714,0.537078059569
2012-10-08,1.05935838051,61.75,59.137,61.616,0.651839302537,59.588,59.3376666667,0.624921689159,59.2296,59.3376666667,0.617990358342,59.588,58.7108888889,0.448672916075,59.2296,58.7108888889,0.782569869121,58.9175,58.7108888889,1.46355556143,59.588,58.3951666667,0.610606042928,59.2296,58.3951666667,0.572134644504,58.9175,58.3951666667,1.44453230188,58.0203636364,58.3951666667,0.970502191552,59.588,59.3098666667,0.719565052722,59.2296,59.3098666667,0.798885699494,58.9175,59.3098666667,1.40823300575,58.0203636364,59.3098666667,1.00123908689,58.8242857143,59.3098666667,0.778225245867,59.588,60.9784444444,0.924151972108,59.2296,60.9784444444,0.688015564167,58.9175,60.9784444444,0.838213647005,58.0203636364,60.9784444444,0.760336252883,58.8242857143,60.9784444444,0.800982209574,60.5796470588,60.9784444444,0.376242087908,59.588,61.8181904762,0.885540026689,59.2296,61.8181904762,0.615608555849,58.9175,61.8181904762,0.665546577802,58.0203636364,61.8181904762,0.712080775704,58.8242857143,61.8181904762,0.493378107892,60.5796470588,61.8181904762,0.409887188446,61.616,61.8181904762,0.53242841286
2012-10-09,1.06399039286,62.02,59.3055,61.5651,0.648989154979,59.942,59.492,0.627654140269,59.3348,59.492,0.620692502419,59.942,58.8388888889,0.450634724777,59.3348,58.8388888889,0.785991632111,59.0455,58.8388888889,1.46995491368,59.942,58.3798333333,0.61327589931,59.3348,58.3798333333,0.574636285864,59.0455,58.3798333333,1.4508484755,58.0312727273,58.3798333333,0.966258700188,59.942,59.2154666667,0.722711329066,59.3348,59.2154666667,0.795392596031,59.0455,59.2154666667,1.4020755497,58.0312727273,59.2154666667,0.996861199386,58.8348571429,59.2154666667,0.77482247961,59.942,60.9323333333,0.920111145672,59.3348,60.9323333333,0.685007237004,59.0455,60.9323333333,0.834548583285,58.0312727273,60.9323333333,0.757011705704,58.8348571429,60.9323333333,0.797479939184,60.492,60.9323333333,0.374596980803,59.942,61.7839047619,0.881668029811,59.3348,61.7839047619,0.612916826131,59.0455,61.7839047619,0.6626364956,58.0312727273,61.7839047619,0.708967224134,58.8348571429,61.7839047619,0.491220827096,60.492,61.7839047619,0.408094969161,61.5651,61.7839047619,0.530100385791
2012-10-10,1.05575570424,61.54,59.472,61.5132,0.654011966885,60.332,59.4833333333,0.622796449406,59.4304,59.4833333333,0.615888690727,60.332,58.93,0.447147064863,59.4304,58.93,0.779908497906,59.139,58.93,1.45857828745,60.332,58.3521666667,0.608529487964,59.4304,58.3521666667,0.570188923446,59.139,58.3521666667,1.43961972239,58.1681818182,58.3521666667,0.973737000351,60.332,59.1094666667,0.717117948899,59.4304,59.1094666667,0.78923670364,59.139,59.1094666667,1.41292682773,58.1681818182,59.1094666667,1.00457634572,58.8385714286,59.1094666667,0.780819170842,60.332,60.8686666667,0.927232289656,59.4304,60.8686666667,0.690308808654,59.139,60.8686666667,0.841007521046,58.1681818182,60.8686666667,0.76287055154,58.8385714286,60.8686666667,0.803651986439,60.4072941176,60.8686666667,0.377496151244,60.332,61.7484761905,0.88849164565,59.4304,61.7484761905,0.617660458452,59.139,61.7484761905,0.667764930264,58.1681818182,61.7484761905,0.714454232641,58.8385714286,61.7484761905,0.495022600669,60.4072941176,61.7484761905,0.411253395236,61.5132,61.7484761905,0.534203065333
2012-10-11,1.07720020587,62.79,59.702,61.4629,0.640727680915,60.804,59.561,0.635446686029,59.5532,59.561,0.628398617009,60.804,59.0633333333,0.456229512557,59.5532,59.0633333333,0.795749993232,59.26275,59.0633333333,1.48820491825,60.804,58.3536666667,0.620889934177,59.5532,58.3536666667,0.581770596411,59.26275,58.3536666667,1.46886126696,58.3390909091,58.3536666667,0.953958461995,60.804,59.068,0.731684043083,59.5532,59.068,0.805267673408,59.26275,59.068,1.44162618644,58.3390909091,59.068,0.984171398823,58.8605714286,59.068,0.764959177934,60.804,60.8188888889,0.908398354621,59.5532,60.8188888889,0.676287261517,59.26275,60.8188888889,0.823924982839,58.3390909091,60.8188888889,0.747375130847,58.8605714286,60.8188888889,0.787328213559,60.3248235294,60.8188888889,0.369828452365,60.804,61.7136190476,0.870444610274,59.5532,61.7136190476,0.605114544037,59.26275,61.7136190476,0.654201294209,58.3390909091,61.7136190476,0.69994224384,58.8605714286,61.7136190476,0.484967705465,60.3248235294,61.7136190476,0.40290001948,61.4629,61.7136190476,0.523352336837
2012-10-12,1.06073082862,61.83,59.876,61.4022,0.650523804082,61.186,59.6263333333,0.625731304303,59.6148,59.6263333333,0.618790993624,61.186,59.1504444444,0.449254192728,59.6148,59.1504444444,0.783583724821,59.377,59.1504444444,1.4654516658,61.186,58.3518333333,0.611397111485,59.6148,58.3518333333,0.572875871574,59.377,58.3518333333,1.44640376073,58.4610909091,58.3518333333,0.968543588982,61.186,59.0418666667,0.72049728275,59.6148,59.0418666667,0.792955888626,59.377,59.0418666667,1.41958507895,58.4610909091,59.0418666667,0.999218453176,58.888,59.0418666667,0.77665468376,61.186,60.7384444444,0.922286910449,59.6148,60.7384444444,0.686627057202,59.377,60.7384444444,0.836522020321,58.4610909091,60.7384444444,0.758801793144,58.888,60.7384444444,0.799365720886,60.2196470588,60.7384444444,0.375482781307,61.186,61.6826666667,0.883752889074,59.6148,61.6826666667,0.614366175862,59.377,61.6826666667,0.664203416242,58.4610909091,61.6826666667,0.71064370194,58.888,61.6826666667,0.492382405215,60.2196470588,61.6826666667,0.409059981555,61.4022,61.6826666667,0.53135390147
