,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-04-21,1.35841495993,30.51,30.4235,28.882,0.764808072909,30.2,30.5163333333,0.505490712918,30.5092,30.5163333333,0.47842294987,30.2,30.2377777778,0.502183722166,30.5092,30.2377777778,0.664146766429,30.316,30.2377777778,0.952775385206,30.2,29.6913333333,0.522783953613,30.5092,29.6913333333,0.831640714711,30.316,29.6913333333,0.567193475671,29.8298181818,29.6913333333,0.739159316042,30.2,29.0817333333,0.655355069865,30.5092,29.0817333333,0.675377420633,30.316,29.0817333333,0.395200588044,29.8298181818,29.0817333333,0.962310519387,29.2628571429,29.0817333333,1.32328809921,30.2,28.9715555556,0.788165530271,30.5092,28.9715555556,0.805193561963,30.316,28.9715555556,0.565899349838,29.8298181818,28.9715555556,1.16121864962,29.2628571429,28.9715555556,1.33523014774,28.9918823529,28.9715555556,1.01341446501,30.2,28.8478095238,0.752907555359,30.5092,28.8478095238,0.851242790135,30.316,28.8478095238,0.649232512543,29.8298181818,28.8478095238,0.792138781641,29.2628571429,28.8478095238,1.17876097648,28.9918823529,28.8478095238,1.00787416642,28.882,28.8478095238,1.51481525132
2016-04-22,1.34372217275,30.18,30.396,28.8938,0.756535812533,30.214,30.5043333333,0.51095816409,30.4868,30.5043333333,0.48359763271,30.214,30.2415555556,0.496752039822,30.4868,30.2415555556,0.656963271414,30.336,30.2415555556,0.942470046723,30.214,29.7155,0.517129456573,30.4868,29.7155,0.82264558407,30.336,29.7155,0.561058639651,29.8636363636,29.7155,0.731164475848,30.214,29.1328,0.648266666946,30.4868,29.1328,0.668072453448,30.336,29.1328,0.390926048744,29.8636363636,29.1328,0.951902047692,29.315,29.1328,1.30897524858,30.214,28.9933333333,0.779640632697,30.4868,28.9933333333,0.796484487055,30.336,28.9933333333,0.559778511246,29.8636363636,28.9933333333,1.14865876255,29.315,28.9933333333,1.3207881304,29.0061176471,28.9933333333,1.0024532466,30.214,28.8666666667,0.744764012479,30.4868,28.8666666667,0.842035640979,30.336,28.8666666667,0.642210331975,29.8636363636,28.8666666667,0.78357090888,29.315,28.8666666667,1.1660113494,29.0061176471,28.8666666667,0.99697287258,28.8938,28.8666666667,1.49843081891
2016-04-25,1.34550311665,30.22,30.3705,28.9116,0.757538510761,30.228,30.501,0.510280949823,30.4524,30.501,0.482956681574,30.228,30.2568888889,0.496093654083,30.4524,30.2568888889,0.657833998082,30.35925,30.2568888889,0.94371917866,30.228,29.7448333333,0.517814850153,30.4524,29.7448333333,0.823735902935,30.35925,29.7448333333,0.561802256138,29.914,29.7448333333,0.732133547387,30.228,29.1864,0.6491258673,30.4524,29.1864,0.668957904016,30.35925,29.1864,0.39144417472,29.914,29.1864,0.953163680625,29.3677142857,29.1864,1.31071013956,30.228,29.0168888889,0.780673953615,30.4524,29.0168888889,0.797540132498,30.35925,29.0168888889,0.560520431076,29.914,29.0168888889,1.15018117311,29.3677142857,29.0168888889,1.32253867796,29.0211764706,29.0168888889,1.00378187914,30.228,28.8867619048,0.745751108586,30.4524,28.8867619048,0.843151659058,30.35925,28.8867619048,0.643061505377,29.914,28.8867619048,0.784609438912,29.3677142857,28.8867619048,1.16755675874,29.0211764706,28.8867619048,0.99829424153,28.9116,28.8867619048,1.50041681071
2016-04-26,1.3624220837,30.6,30.365,28.9382,0.767064143921,30.289,30.5116666667,0.503864445491,30.432,30.5116666667,0.476883764995,30.289,30.2873333333,0.489855547248,30.432,30.2873333333,0.666105901434,30.3725,30.2873333333,0.955585932065,30.289,29.7943333333,0.524326089169,30.432,29.7943333333,0.834093932158,30.3725,29.7943333333,0.568866612768,29.9690909091,29.7943333333,0.741339727003,30.289,29.2374666667,0.657288270661,30.432,29.2374666667,0.67736968441,30.3725,29.2374666667,0.39636637149,29.9690909091,29.2374666667,0.965149193485,29.432,29.2374666667,1.32719160392,30.289,29.0384444444,0.790490502337,30.432,29.0384444444,0.807568764211,30.3725,29.0384444444,0.567568669454,29.9690909091,29.0384444444,1.16464407337,29.432,29.0384444444,1.33916887973,29.0358823529,29.0384444444,1.01640388821,30.289,28.9097142857,0.755128521599,30.432,28.9097142857,0.853753830813,30.3725,28.9097142857,0.651147652698,29.9690909091,28.9097142857,0.794475474213,29.432,28.9097142857,1.1822381475,29.0358823529,28.9097142857,1.01084724655,28.9382,28.9097142857,1.51928373289
2016-04-27,1.37088156723,30.79,30.36,28.9704,0.7718269605,30.34,30.5146666667,0.500735875404,30.4396,30.5146666667,0.47392272201,30.34,30.3157777778,0.492897133979,30.4396,30.3157777778,0.670241853109,30.402,30.3157777778,0.961519308767,30.34,29.843,0.527581708677,30.4396,29.843,0.839272946769,30.402,29.843,0.572398791082,30.0250909091,29.843,0.745942816812,30.34,29.2966666667,0.661369472341,30.4396,29.2966666667,0.681575574608,30.402,29.2966666667,0.398827469875,30.0250909091,29.2966666667,0.971141949915,29.5028571429,29.2966666667,1.33543233611,30.34,29.0563333333,0.795398776698,30.4396,29.0563333333,0.812583080067,30.402,29.0563333333,0.571092788644,30.0250909091,29.0563333333,1.17187552349,29.5028571429,29.0563333333,1.34748398062,29.0556470588,29.0563333333,1.02271489274,30.34,28.9359047619,0.759817228106,30.4396,28.9359047619,0.859054916691,30.402,28.9359047619,0.655190726359,30.0250909091,28.9359047619,0.799408491863,29.5028571429,28.9359047619,1.18957884188,29.0556470588,28.9359047619,1.01712374906,28.9704,28.9359047619,1.52871719397
2016-04-28,1.34060552093,30.11,30.326,28.9946,0.754781090636,30.346,30.4876666667,0.511794673562,30.4148,30.4876666667,0.484389349193,30.346,30.3231111111,0.482011455152,30.4148,30.3231111111,0.655439499744,30.4095,30.3231111111,0.940284065832,30.346,29.8756666667,0.515930017807,30.4148,29.8756666667,0.820737526055,30.4095,29.8756666667,0.559757310798,30.0789090909,29.8756666667,0.729468600656,30.346,29.3373333333,0.646763066327,30.4148,29.3373333333,0.666522914954,30.4095,29.3373333333,0.390019328286,30.0789090909,29.3373333333,0.94969419006,29.5591428571,29.3373333333,1.30593918935,30.346,29.069,0.77783232109,30.4148,29.069,0.794637107529,30.4095,29.069,0.558480151545,30.0789090909,29.069,1.14599454409,29.5591428571,29.069,1.31772467218,29.0738823529,29.069,1.00012813967,30.346,28.9533333333,0.743036594292,30.4148,28.9533333333,0.84008260934,30.4095,28.9533333333,0.640720778521,30.0789090909,28.9533333333,0.781753481325,29.5591428571,28.9533333333,1.16330688305,29.0738823529,28.9533333333,0.994660476918,28.9946,28.9533333333,1.49495533324
2016-04-29,1.32056990205,29.66,30.2595,29.0197,0.743500735578,30.298,30.4516666667,0.519443547793,30.372,30.4516666667,0.491628645345,30.298,30.3293333333,0.474807697104,30.372,30.3293333333,0.645643824723,30.412,30.3293333333,0.926231331537,30.298,29.898,0.508219340025,30.372,29.898,0.808471438817,30.412,29.898,0.551391625317,30.1145454545,29.898,0.718566545847,30.298,29.3790666667,0.637097062346,30.372,29.3790666667,0.656561596066,30.412,29.3790666667,0.384190411059,30.1145454545,29.3790666667,0.935500819568,29.601,29.3790666667,1.28642166576,30.298,29.0766666667,0.766207460762,30.372,29.0766666667,0.782761096291,30.412,29.0766666667,0.550133553465,30.1145454545,29.0766666667,1.12886742536,29.601,29.0766666667,1.29803101219,29.0868235294,29.0766666667,0.985181023666,30.298,28.9596190476,0.731931763092,30.372,28.9596190476,0.827527405945,30.412,28.9596190476,0.631145077746,30.1145454545,28.9596190476,0.770070018469,29.601,28.9596190476,1.14592102794,29.0868235294,28.9596190476,0.979795076234,29.0197,28.9596190476,1.47261292541
2016-05-02,1.31834372217,29.61,30.204,29.0384,0.742247362794,30.219,30.4026666667,0.520319211225,30.3272,30.4026666667,0.492457419191,30.219,30.3364444444,0.475608114665,30.3272,30.3364444444,0.644555416387,30.408,30.3364444444,0.924669916616,30.219,29.934,0.507362598049,30.3272,29.934,0.807108540235,30.408,29.934,0.550462104707,30.1492727273,29.934,0.717355206424,30.219,29.4201333333,0.636023061904,30.3272,29.4201333333,0.655454782856,30.408,29.4201333333,0.383542753589,30.1492727273,29.4201333333,0.933923778402,29.649,29.4201333333,1.28425305203,30.219,29.0841111111,0.764915809614,30.3272,29.0841111111,0.781441539486,30.408,29.0841111111,0.549206153678,30.1492727273,29.0841111111,1.12696441217,29.649,29.0841111111,1.29584282774,29.1038823529,29.0841111111,0.983520232999,30.219,28.9707619048,0.730697892959,30.3272,28.9707619048,0.826132383346,30.408,28.9707619048,0.630081110993,30.1492727273,28.9707619048,0.768771855929,29.649,28.9707619048,1.14398926626,29.1038823529,28.9707619048,0.978143365047,29.0384,28.9707619048,1.47013043565
2016-05-03,1.32101513802,29.67,30.17,29.0538,0.743751410135,30.156,30.3546666667,0.519264866319,30.2856,30.3546666667,0.491459531817,30.156,30.3275555556,0.474644369752,30.2856,30.3275555556,0.643249326384,30.40975,30.3275555556,0.926543614522,30.156,29.969,0.50839068842,30.2856,29.969,0.808744018534,30.40975,29.969,0.551577529438,30.1730909091,29.969,0.718808813732,30.156,29.4677333333,0.637311862435,30.2856,29.4677333333,0.656782958708,30.40975,29.4677333333,0.384319942553,30.1730909091,29.4677333333,0.935816227801,29.6892857143,29.4677333333,1.28685538851,30.156,29.0876666667,0.766465790991,30.2856,29.0876666667,0.783025007651,30.40975,29.0876666667,0.550319033422,30.1730909091,29.0876666667,1.129248028,29.6892857143,29.0876666667,1.29846864908,29.1249411765,29.0876666667,0.9855131818,30.156,28.9872380952,0.732178537119,30.2856,28.9872380952,0.827806410465,30.40975,28.9872380952,0.631357871096,30.1730909091,28.9872380952,0.770329650977,29.6892857143,28.9872380952,1.14630738028,29.1249411765,28.9872380952,0.980125418471,29.0538,28.9872380952,1.47310942336
2016-05-04,1.30943900267,29.41,30.116,29.0619,0.737233871657,30.076,30.315,0.52381521567,30.2264,30.315,0.495766221344,30.076,30.3231111111,0.478803706999,30.2264,30.3231111111,0.648886159039,30.39325,30.3231111111,0.918424256929,30.076,29.9973333333,0.503935630146,30.2264,29.9973333333,0.801656945907,30.39325,29.9973333333,0.546744022271,30.184,29.9973333333,0.712509848731,30.076,29.5154666667,0.631727060135,30.2264,29.5154666667,0.651027530017,30.39325,29.5154666667,0.38095212371,30.184,29.5154666667,0.927615613738,29.7132857143,29.5154666667,1.2755785971,30.076,29.091,0.759749205024,30.2264,29.091,0.776163312269,30.39325,29.091,0.545496554531,30.184,29.091,1.1193523594,29.7132857143,29.091,1.28709008997,29.1501176471,29.091,0.976877070331,30.076,29.0047619048,0.725762412426,30.2264,29.0047619048,0.820552292948,30.39325,29.0047619048,0.625825243982,30.184,29.0047619048,0.763579205771,29.7132857143,29.0047619048,1.13626221955,29.1501176471,29.0047619048,0.971536520298,29.0619,29.0047619048,1.46020047661
