,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-02-22,2.40396341463,63.08,59.7095,58.9139,1.0525228849,61.928,58.1693333333,1.1790449478,58.6856,58.1693333333,0.665112467726,61.928,58.2642222222,0.930508000886,58.6856,58.2642222222,1.10724474172,58.09525,58.2642222222,1.23095361575,61.928,58.7153333333,0.877841975834,58.6856,58.7153333333,1.1986205001,58.09525,58.7153333333,0.910789320438,58.5018181818,58.7153333333,0.871231973327,61.928,59.1045333333,0.878663308253,58.6856,59.1045333333,0.864950197501,58.09525,59.1045333333,1.32531548458,58.5018181818,59.1045333333,1.0206516547,59.0265714286,59.1045333333,1.37072478,61.928,59.2222222222,1.29811395032,58.6856,59.2222222222,1.07221808031,58.09525,59.2222222222,1.02355529691,58.5018181818,59.2222222222,1.67191203795,59.0265714286,59.2222222222,1.42084139473,59.2624705882,59.2222222222,1.14221319694,61.928,58.6773333333,1.24775665181,58.6856,58.6773333333,0.893549250159,58.09525,58.6773333333,1.04649162987,58.5018181818,58.6773333333,1.30579474713,59.0265714286,58.6773333333,1.43512498738,59.2624705882,58.6773333333,1.50089807308,58.9139,58.6773333333,1.18890816576
2016-02-23,2.39100609756,62.74,60.1005,58.995,1.04684980657,62.078,58.385,1.17268991796,58.9856,58.385,0.661527524178,62.078,58.3384444444,0.925492580462,58.9856,58.3384444444,1.10127671363,58.15025,58.3384444444,1.23758843232,62.078,58.7365,0.873110424283,58.9856,58.7365,1.2050810418,58.15025,58.7365,0.915698457548,58.5329090909,58.7365,0.87592789709,62.078,59.1334666667,0.873927329737,58.9856,59.1334666667,0.869612262612,58.15025,59.1334666667,1.33245890983,58.5329090909,59.1334666667,1.02615294771,59.0658571429,59.1334666667,1.37811296049,62.078,59.2778888889,1.29111714083,58.9856,59.2778888889,1.07799731536,58.15025,59.2778888889,1.02907224048,58.5329090909,59.2778888889,1.66290046387,59.0658571429,59.2778888889,1.41318308664,59.3035294118,59.2778888889,1.13605668954,62.078,58.7675238095,1.24103126719,58.9856,58.7675238095,0.888733036699,58.15025,58.7675238095,1.05213219984,58.5329090909,58.7675238095,1.29875653828,59.0658571429,58.7675238095,1.427389691,59.3035294118,58.7675238095,1.49280826102,58.995,58.7675238095,1.18249997336
2016-02-24,2.39786585366,62.92,60.5055,59.0717,1.04985320098,62.24,58.641,1.17605434552,59.324,58.641,0.663425435468,62.24,58.4173333333,0.928147803039,59.324,58.4173333333,1.10443625791,58.22075,58.4173333333,1.23403781202,62.24,58.7695,0.875615363339,59.324,58.7695,1.20853839895,58.22075,58.7695,0.913071334145,58.582,58.7695,0.873414874752,62.24,59.1636,0.876434612481,59.324,59.1636,0.867117359722,58.22075,59.1636,1.32863610773,58.582,59.1636,1.02320893224,59.0998571429,59.1636,1.37415917769,62.24,59.3328888889,1.29482133409,59.324,59.3328888889,1.07490455928,58.22075,59.3328888889,1.02611984961,58.582,59.3328888889,1.66767129721,59.0998571429,59.3328888889,1.41723748504,59.3285882353,59.3328888889,1.13931601699,62.24,58.8543809524,1.24459176493,59.324,58.8543809524,0.891282796766,58.22075,58.8543809524,1.04911365034,58.582,58.8543809524,1.30248264884,59.0998571429,58.8543809524,1.43148484791,59.3285882353,58.8543809524,1.4970911027,59.0717,58.8543809524,1.18589254581
2016-02-25,2.42949695122,63.75,60.9075,59.147,1.06370218631,62.564,58.893,1.19156809483,59.7096,58.893,0.672176915307,62.564,58.5088888889,0.940391329367,59.7096,58.5088888889,1.11900526767,58.33525,58.5088888889,1.21775918227,62.564,58.8313333333,0.887165915653,59.7096,58.8313333333,1.22448065691,58.33525,58.8313333333,0.901026686857,58.6503636364,58.8313333333,0.861893349863,62.564,59.2141333333,0.8879959718,59.7096,59.2141333333,0.878555811861,58.33525,59.2141333333,1.31110959836,58.6503636364,59.2141333333,1.00971142089,59.1427142857,59.2141333333,1.35603215739,62.564,59.3881111111,1.31190178081,59.7096,59.3881111111,1.06072511261,58.33525,59.3881111111,1.01258393933,58.6503636364,59.3881111111,1.68967013981,59.1427142857,59.3881111111,1.43593276655,59.3587058824,59.3881111111,1.154345138,62.564,58.9515238095,1.26100961561,59.7096,58.9515238095,0.903040023742,58.33525,58.9515238095,1.03527442069,58.6503636364,58.9515238095,1.31966415868,59.1427142857,58.9515238095,1.45036807142,59.3587058824,58.9515238095,1.51683976156,59.147,58.9515238095,1.20153607431
2016-02-26,2.42263719512,63.57,61.2045,59.221,1.0606987919,62.744,59.1746666667,1.18820366727,60.0532,59.1746666667,0.670279004017,62.744,58.5964444444,0.93773610679,60.0532,58.5964444444,1.11584572339,58.44525,58.5964444444,1.22119756113,62.744,58.866,0.884660976597,60.0532,58.866,1.22102329976,58.44525,58.866,0.903570762208,58.7309090909,58.866,0.864326931086,62.744,59.2681333333,0.885488689056,60.0532,59.2681333333,0.876075183686,58.44525,59.2681333333,1.31481155487,58.7309090909,59.2681333333,1.01256237079,59.1791428571,59.2681333333,1.35986095407,62.744,59.4384444444,1.30819758754,60.0532,59.4384444444,1.05773012406,58.44525,59.4384444444,1.01544299986,58.7309090909,59.4384444444,1.68489930648,59.1791428571,59.4384444444,1.43187836815,59.398,59.4384444444,1.15108581055,62.744,59.0420952381,1.25744911787,60.0532,59.0420952381,0.900490263675,58.44525,59.0420952381,1.03819754846,58.7309090909,59.0420952381,1.31593804811,59.1791428571,59.0420952381,1.44627291452,59.398,59.0420952381,1.51255691988,59.221,59.0420952381,1.19814350186
2016-02-29,2.40625,63.14,61.4715,59.2856,1.05352401637,62.881,59.442,1.18016642365,60.4124,59.442,0.665745104823,62.881,58.6651111111,0.931393075078,60.4124,58.6651111111,1.10829792315,58.58525,58.6651111111,1.22945798195,62.881,58.8953333333,0.878676955519,60.4124,58.8953333333,1.21276405768,58.58525,58.8953333333,0.9096826928,58.8065454545,58.8953333333,0.870173408675,62.881,59.3064,0.879499069168,60.4124,59.3064,0.870149238602,58.58525,59.3064,1.32370519918,58.8065454545,59.3064,1.01941154208,59.2032857143,59.3064,1.36905932138,62.881,59.4825555556,1.29934868141,60.4124,59.4825555556,1.05057542918,58.58525,59.4825555556,1.0223116563,58.8065454545,59.4825555556,1.67350231573,59.2032857143,59.4825555556,1.42219286086,59.4284705882,59.4825555556,1.14329963942,62.881,59.1191428571,1.24894348439,60.4124,59.1191428571,0.894399170181,58.58525,59.1191428571,1.04522012115,58.8065454545,59.1191428571,1.30703678398,59.2032857143,59.1191428571,1.43649003968,59.4284705882,59.1191428571,1.50232568697,59.2856,59.1191428571,1.19003902324
2016-03-01,2.44169207317,64.07,61.8325,59.3668,1.06904155415,63.077,59.7363333333,1.19754929939,60.7784,59.7363333333,0.675550979823,63.077,58.7435555556,0.945111725059,60.7784,58.7435555556,1.12462223529,58.74,58.7435555556,1.21134908231,63.077,58.946,0.891619140641,60.7784,58.946,1.23062706962,58.74,58.946,0.896283818801,58.8850909091,58.946,0.857356473768,63.077,59.3608,0.892453363344,60.7784,59.3608,0.882965817505,58.74,59.3608,1.30420811595,58.8850909091,59.3608,1.00439645285,59.2431428571,59.3608,1.34889420943,63.077,59.5361111111,1.31848701327,60.7784,59.5361111111,1.06604953671,58.74,59.5361111111,1.00725385078,58.8850909091,59.5361111111,1.6981516213,59.2431428571,59.5361111111,1.44314058593,59.4722352941,59.5361111111,1.16013949791,63.077,59.209047619,1.26733938937,60.7784,59.209047619,0.907572930528,58.74,59.209047619,1.02982489289,58.8850909091,59.209047619,1.32628835524,59.2431428571,59.209047619,1.45764835037,59.4722352941,59.209047619,1.52445370232,59.3668,59.209047619,1.20756731421
2016-03-02,2.44893292683,64.26,62.1975,59.4522,1.0722118038,63.258,60.063,1.20110063959,61.156,60.063,0.677554330629,63.258,58.836,0.947914460002,61.156,58.836,1.12795730982,58.91925,58.836,1.20775681876,63.258,59.0133333333,0.894263242978,61.156,59.0133333333,1.23427650217,58.91925,59.0133333333,0.893625883331,58.9507272727,59.0133333333,0.854813977591,63.258,59.4104,0.895099939574,61.156,59.4104,0.885584258356,58.91925,59.4104,1.30034047833,58.9507272727,59.4104,1.00141790867,59.2917142857,59.4104,1.34489405491,63.258,59.5746666667,1.32239699505,61.156,59.5746666667,1.06921091351,58.91925,59.5746666667,1.00426683297,58.9507272727,59.5746666667,1.70318750093,59.2917142857,59.5746666667,1.44742022868,59.5169411765,59.5746666667,1.1635798991,63.258,59.2948571429,1.27109769254,61.156,59.2948571429,0.910264343932,58.91925,59.2948571429,1.02677094049,58.9507272727,59.2948571429,1.33022147194,59.2917142857,59.2948571429,1.461971016,59.5169411765,59.2948571429,1.52897447965,59.4522,59.2948571429,1.2111483629
2016-03-03,2.45807926829,64.5,62.4705,59.5321,1.07621632968,63.46,60.4093333333,1.20558654301,61.5076,60.4093333333,0.680084879016,63.46,58.9544444444,0.951454756771,61.5076,58.9544444444,1.13217003553,59.13625,58.9544444444,1.21226758186,63.46,59.0885,0.897603161719,61.5076,59.0885,1.2388863117,59.13625,59.0885,0.890288345018,59.0389090909,59.0885,0.851621395042,63.46,59.4604,0.898442983233,61.5076,59.4604,0.888891762589,59.13625,59.4604,1.29548393126,59.0389090909,59.4604,0.997677785757,59.3437142857,59.4604,1.33987110793,63.46,59.6114444444,1.3273359194,61.5076,59.6114444444,1.07320423159,59.13625,59.6114444444,1.00051606982,59.0389090909,59.6114444444,1.70954861205,59.3437142857,59.6114444444,1.45282609321,59.5630588235,59.6114444444,1.16792566903,63.46,59.3737142857,1.27584502285,61.5076,59.3737142857,0.913664024021,59.13625,59.3737142857,1.02293612839,59.0389090909,59.3737142857,1.33518961937,59.3437142857,59.3737142857,1.46743122521,59.5630588235,59.3737142857,1.53468493522,59.5321,59.3737142857,1.21567179283
2016-03-04,2.45884146341,64.52,62.684,59.6084,1.07655004017,63.655,60.7273333333,1.20596036829,61.7832,60.7273333333,0.680295758049,63.655,59.0733333333,0.951749781502,61.7832,59.0733333333,1.13252109601,59.361,59.0733333333,1.21264347878,63.655,59.1781666667,0.897881488281,61.7832,59.1781666667,1.23927046249,59.361,59.1781666667,0.89056440342,59.158,59.1781666667,0.851357326392,63.655,59.5070666667,0.898721570204,61.7832,59.5070666667,0.889167387942,59.361,59.5070666667,1.29508223082,59.158,59.5070666667,0.997368428304,59.3928571429,59.5070666667,1.33945564402,63.655,59.6591111111,1.32774749643,61.7832,59.6591111111,1.07353700809,59.361,59.6591111111,1.00020583228,59.158,59.6591111111,1.71007870464,59.3928571429,59.6591111111,1.45327658193,59.6061176471,59.6591111111,1.16828781653,63.655,59.4532380952,1.27624063371,61.7832,59.4532380952,0.913947330695,59.361,59.4532380952,1.0226189389,59.158,59.4532380952,1.33560363165,59.3928571429,59.4532380952,1.46788624264,59.6061176471,59.4532380952,1.53516080652,59.6084,59.4532380952,1.21604874532
