,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2014-10-13,4.45682656827,60.39,61.222,60.793,0.595439845205,61.64,62.1606666667,0.506573985076,61.5024,62.1606666667,0.329029655202,61.64,62.7964444444,0.884645820107,61.5024,62.7964444444,0.975782737391,62.73975,62.7964444444,2.34198104991,61.64,62.2303333333,0.501967808866,61.5024,62.2303333333,0.367925581486,62.73975,62.2303333333,0.868851517896,62.5230909091,62.2303333333,0.655725446343,61.64,61.6630666667,0.2306209851,61.5024,61.6630666667,0.490289174954,62.73975,61.6630666667,0.646705415973,62.5230909091,61.6630666667,0.430027708066,61.7617142857,61.6630666667,0.843215853191,61.64,61.24,0.326386192079,61.5024,61.24,0.701995253801,62.73975,61.24,0.513816194961,62.5230909091,61.24,0.48924033159,61.7617142857,61.24,0.864047358079,61.4722352941,61.24,0.411011179004,61.64,60.4878095238,0.379464425535,61.5024,60.4878095238,0.661101529914,62.73975,60.4878095238,0.571617321459,62.5230909091,60.4878095238,0.611376485048,61.7617142857,60.4878095238,0.484347399552,61.4722352941,60.4878095238,0.385384979933,60.793,60.4878095238,0.435769408323
2014-10-14,4.3704797048,59.22,61.051,60.841,0.583903752824,61.464,62.0086666667,0.516388384191,61.278,62.0086666667,0.335404298298,61.464,62.7302222222,0.901785008873,61.278,62.7302222222,0.99468761904,62.61375,62.7302222222,2.38735475132,61.464,62.251,0.511692967607,61.278,62.251,0.375053796925,62.61375,62.251,0.852018329025,62.5092727273,62.251,0.643021376592,61.464,61.6572,0.235089051876,61.278,61.6572,0.499788071041,62.61375,61.6572,0.63417610091,62.5092727273,61.6572,0.42169632177,61.7758571429,61.6572,0.826879331445,61.464,61.2733333333,0.320062763619,61.278,61.2733333333,0.688394749629,62.61375,61.2733333333,0.503861484776,62.5092727273,61.2733333333,0.479761755867,61.7758571429,61.2733333333,0.847307245329,61.4771764706,61.2733333333,0.403048220245,61.464,60.5306666667,0.37211265574,61.278,60.5306666667,0.648293303552,62.61375,60.5306666667,0.560542768286,62.5092727273,60.5306666667,0.599531635115,61.7758571429,60.5306666667,0.474963619829,61.4771764706,60.5306666667,0.377918504912,60.841,60.5306666667,0.427326781932
2014-10-15,4.32767527675,58.64,60.8925,60.8732,0.578185006174,61.193,61.809,0.521445886096,61.1048,61.809,0.338689244144,61.193,62.6237777778,0.910617080895,61.1048,62.6237777778,1.00442957816,62.4625,62.6237777778,2.41073647635,61.193,62.2611666667,0.516704482656,61.1048,62.2611666667,0.378727069505,62.4625,62.2611666667,0.843673671293,62.4956363636,62.2611666667,0.636723632614,61.193,61.632,0.23739151135,61.1048,61.632,0.50468298967,62.4625,61.632,0.62796498746,62.4956363636,61.632,0.417566232837,61.7707142857,61.632,0.818780884767,61.193,61.2924444444,0.316928072587,61.1048,61.2924444444,0.681652619356,62.4625,61.2924444444,0.49892667118,62.4956363636,61.2924444444,0.475062974739,61.7707142857,61.2924444444,0.839008727897,61.4637647059,61.2924444444,0.399100770604,61.193,60.5721904762,0.368468188663,61.1048,60.5721904762,0.641943926381,62.4625,60.5721904762,0.55505281885,62.4956363636,60.5721904762,0.593659829164,61.7707142857,60.5721904762,0.47031183159,61.4637647059,60.5721904762,0.374217175414,60.8732,60.5721904762,0.423141548337
2014-10-16,4.41402214022,59.81,60.815,60.9031,0.589721098555,61.102,61.6116666667,0.511041866881,61.0268,61.6116666667,0.331931631326,61.102,62.5375555556,0.892448220311,61.0268,62.5375555556,0.98438894708,62.35825,62.5375555556,2.36263685702,61.102,62.2611666667,0.506395065114,61.0268,62.2611666667,0.371170611945,62.35825,62.2611666667,0.860506860165,62.4641818182,62.2611666667,0.649427702364,61.102,61.6216,0.232655016325,61.0268,61.6216,0.494613427973,62.35825,61.6216,0.640494302523,62.4641818182,61.6216,0.425897619133,61.7832857143,61.6216,0.835117406513,61.102,61.3176666667,0.310604644126,61.0268,61.3176666667,0.668052115184,62.35825,61.3176666667,0.508881381365,62.4641818182,61.3176666667,0.484541550462,61.7832857143,61.3176666667,0.855748840647,61.4534117647,61.3176666667,0.407063729363,61.102,60.6235238095,0.375819958457,61.0268,60.6235238095,0.654752152743,62.35825,60.6235238095,0.566127372023,62.4641818182,60.6235238095,0.605504679098,61.7832857143,60.6235238095,0.479695611313,61.4534117647,60.6235238095,0.381683650435,60.9031,60.6235238095,0.431584174727
2014-10-17,4.45608856089,60.38,60.738,60.9449,0.584100950985,61.075,61.404,0.506171546465,60.982,61.404,0.328768263497,61.075,62.4802222222,0.883943029112,60.982,62.4802222222,0.975007544308,62.25525,62.4802222222,2.3401205051,61.075,62.265,0.501569029549,60.982,62.265,0.367633289611,62.25525,62.265,0.868707644487,62.4738181818,62.265,0.65561686455,61.075,61.6188,0.230437772398,60.982,61.6188,0.489899673518,62.25525,61.6188,0.64659832781,62.4738181818,61.6188,0.429956499636,61.79,61.6188,0.8430762248,61.075,61.3465555556,0.307644526301,60.982,61.3465555556,0.661685459011,62.25525,61.3465555556,0.513731111968,62.4738181818,61.3465555556,0.489159318123,61.79,61.3465555556,0.863904280192,61.4408235294,61.3465555556,0.410943119527,61.075,60.6819047619,0.379401589895,60.982,60.6819047619,0.660992057894,62.25525,60.6819047619,0.571522667158,62.4738181818,60.6819047619,0.611275247015,61.79,60.6819047619,0.484267196307,61.4408235294,60.6819047619,0.385321163907,60.9449,60.6819047619,0.435697249123
2014-10-20,4.82878228782,65.43,61.009,61.0384,0.535248519675,61.416,61.368,0.463836894102,61.1168,61.368,0.30127108346,61.416,62.5126666667,0.810012716144,61.1168,62.5126666667,0.893460871589,62.26825,62.5126666667,2.14439992625,61.416,62.3708333333,0.459619317737,61.1168,62.3708333333,0.336885556711,62.26825,62.3708333333,0.796051572863,62.5507272727,62.3708333333,0.710450669883,61.416,61.6906666667,0.211164656289,61.1168,61.6906666667,0.448925951238,62.26825,61.6906666667,0.700677850093,62.5507272727,61.6906666667,0.465916756728,61.8764285714,61.6906666667,0.91358856225,61.416,61.4291111111,0.28191407155,61.1168,61.4291111111,0.606344094851,62.26825,61.4291111111,0.556698023453,62.5507272727,61.4291111111,0.530071119324,61.8764285714,61.4291111111,0.936158613,61.4789411765,61.4291111111,0.445313155195,61.416,60.7883809524,0.411133587725,61.1168,60.7883809524,0.716275428089,62.26825,60.7883809524,0.619323088973,62.5507272727,60.7883809524,0.662400453994,61.8764285714,60.7883809524,0.524769835282,61.4789411765,60.7883809524,0.417548256947,61.0384,60.7883809524,0.472137645083
2014-10-21,4.94833948339,67.05,61.3855,61.1349,0.521996149174,61.917,61.442,0.475321163832,61.2932,61.442,0.293811826923,61.917,62.5746666667,0.789957380669,61.2932,62.5746666667,0.871339419473,62.3255,62.5746666667,2.0913061179,61.917,62.4886666667,0.448239472181,61.2932,62.4886666667,0.32854451129,62.3255,62.4886666667,0.776341905309,62.6552727273,62.4886666667,0.728040920306,61.917,61.8082666667,0.205936370439,61.2932,61.8082666667,0.437810865788,62.3255,61.8082666667,0.718026132489,62.6552727273,61.8082666667,0.477452522369,61.9665714286,61.8082666667,0.93620836159,61.917,61.5207777778,0.274934080783,61.2932,61.5207777778,0.591331448761,62.3255,61.5207777778,0.570481468325,62.6552727273,61.5207777778,0.543195301095,61.9665714286,61.5207777778,0.959337230654,61.5510588235,61.5207777778,0.456338790399,61.917,60.9086666667,0.421312961287,61.2932,60.9086666667,0.734009895359,62.3255,60.9086666667,0.634657085674,62.6552727273,60.9086666667,0.678801015441,61.9665714286,60.9086666667,0.537762761053,61.5510588235,60.9086666667,0.42788645313,61.1349,60.9086666667,0.48382743547
2014-10-22,4.7889298893,64.89,61.656,61.2072,0.505180165845,61.946,61.506,0.460008804192,61.4164,61.506,0.303276905911,61.946,62.5791111111,0.815405672126,61.4164,62.5791111111,0.899409414194,62.355,62.5791111111,2.15867705324,61.946,62.5803333333,0.462679401486,61.4164,62.5803333333,0.339128495546,62.355,62.5803333333,0.801351577426,62.7101818182,62.5803333333,0.704587253075,61.946,61.8868,0.19930217864,61.4164,61.8868,0.451914839988,62.355,61.8868,0.694895089295,62.7101818182,61.8868,0.462071501514,62.0435714286,61.8868,0.906048629136,61.946,61.5775555556,0.266077143952,61.4164,61.5775555556,0.61038105248,62.355,61.5775555556,0.552103541829,62.7101818182,61.5775555556,0.525696392067,62.0435714286,61.5775555556,0.928432407116,61.6277647059,61.5775555556,0.44163794346,61.946,60.9988571429,0.407740463205,61.4164,60.9988571429,0.710363938999,62.355,60.9988571429,0.614211756739,62.7101818182,60.9988571429,0.656933600179,62.0435714286,60.9988571429,0.520438860026,61.6277647059,60.9988571429,0.414102191552,61.2072,60.9988571429,0.468241048287
2014-10-23,4.8184501845,65.29,61.9535,61.2771,0.508294236832,62.277,61.6236666667,0.462844426348,61.5736,61.6236666667,0.301407422749,62.277,62.6082222222,0.810379284873,61.5736,62.6082222222,0.893865204521,62.37525,62.6082222222,2.14537036775,62.277,62.6428333333,0.459827317026,61.5736,62.6428333333,0.337038013219,62.37525,62.6428333333,0.79641182352,62.7567272727,62.6428333333,0.708930524784,62.277,61.9716,0.200530732677,61.5736,61.9716,0.449129111278,62.37525,61.9716,0.699178615812,62.7567272727,61.9716,0.464919838709,62.1415714286,61.9716,0.911633764776,62.277,61.6286666667,0.26771731744,61.5736,61.6286666667,0.606618493981,62.37525,61.6286666667,0.55550686155,62.7567272727,61.6286666667,0.528936930776,62.1415714286,61.6286666667,0.934155522586,61.6907058824,61.6286666667,0.444360322523,62.277,61.0795238095,0.410253888776,61.5736,61.0795238095,0.714742819806,62.37525,61.0795238095,0.617997928764,62.7567272727,61.0795238095,0.660983121524,62.1415714286,61.0795238095,0.523646989845,61.6907058824,61.0795238095,0.416654832585,61.2771,61.0795238095,0.471127416284
2014-10-24,4.84723247232,65.68,62.192,61.3517,0.511330456044,62.678,61.763,0.46560915795,61.724,61.763,0.29960701082,62.678,62.6344444444,0.805538606039,61.724,62.6344444444,0.888525835096,62.39875,62.6344444444,2.13255532037,62.678,62.74,0.457080607673,61.724,62.74,0.335024767314,62.39875,62.74,0.791654577216,62.7998181818,62.74,0.713165214701,62.678,62.0485333333,0.201728572863,61.724,62.0485333333,0.446446306049,62.39875,62.0485333333,0.703355054167,62.7998181818,62.0485333333,0.467696967475,62.2491428571,62.0485333333,0.917079272025,62.678,61.6756666667,0.26931648659,61.724,61.6756666667,0.602994949599,62.39875,61.6756666667,0.558825098279,62.7998181818,61.6756666667,0.532096456017,62.2491428571,61.6756666667,0.939735560169,61.7622352941,61.6756666667,0.447014642109,62.678,61.1698095238,0.412704478707,61.724,61.1698095238,0.719012228593,62.39875,61.1698095238,0.621689446488,62.7998181818,61.1698095238,0.664931404835,62.2491428571,61.1698095238,0.52677491642,61.7622352941,61.1698095238,0.419143657592,61.3517,61.1698095238,0.473941625081
