,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-10-29,0.555210918114,26.85,29.106,30.0066,2.1801934745,27.348,28.882,0.940761359484,28.9284,28.882,0.731478944026,27.348,28.8106666667,1.11209176272,28.9284,28.8106666667,1.51522292066,28.88925,28.8106666667,1.63135162522,27.348,28.418,1.01573368958,28.9284,28.418,1.17942423828,28.88925,28.418,2.08261291156,28.3947272727,28.418,1.51540536893,27.348,28.7032,1.34382121263,28.9284,28.7032,1.63954492641,28.88925,28.7032,1.44091703863,28.3947272727,28.7032,3.21518652948,28.5732857143,28.7032,4.94487101184,27.348,29.384,1.62617232528,28.9284,29.384,3.06500405594,28.88925,29.384,3.18834366671,28.3947272727,29.384,2.96303225686,28.5732857143,29.384,3.12302414571,29.1232941176,29.384,1.63753816214,27.348,30.324,1.42038932534,28.9284,30.324,2.00497305341,28.88925,30.324,2.48122492229,28.3947272727,30.324,2.87151456824,28.5732857143,30.324,2.95894515964,29.1232941176,30.324,1.99414133885,30.0066,30.324,1.10704960761
2015-10-30,0.553970223325,26.79,29.0175,29.9127,2.18506541523,27.162,28.778,0.942863619506,28.9116,28.778,0.733113533845,27.162,28.7786666667,1.11457688398,28.9116,28.7786666667,1.51183694765,28.84725,28.7786666667,1.62770614673,27.162,28.394,1.01800348554,28.9116,28.394,1.17678865339,28.84725,28.394,2.08726679516,28.3685454545,28.394,1.51879174965,27.162,28.6408,1.34682416506,28.9116,28.6408,1.63588113887,28.84725,28.6408,1.44413696498,28.3685454545,28.6408,3.22237130385,28.5355714286,28.6408,4.95592100292,27.162,29.292,1.62980622991,28.9116,29.292,3.07185322701,28.84725,29.292,3.19546845703,28.3685454545,29.292,2.96965355799,28.5355714286,29.292,3.13000297061,29.0467058824,29.292,1.6411974653,27.162,30.2242857143,1.4235633797,28.9116,30.2242857143,2.00945344013,28.84725,30.2242857143,2.48676955899,28.3685454545,30.2242857143,2.87793136057,28.5355714286,30.2242857143,2.96555732759,29.0467058824,30.2242857143,1.99859752061,29.9127,30.2242857143,1.10952346148
2015-11-02,0.568858560794,27.51,28.8315,29.8278,2.12634025289,27.087,28.705,0.917523499833,28.8612,28.705,0.713410594525,27.087,28.76,1.08462185014,28.8612,28.76,1.55246862373,28.82325,28.76,1.67145188863,27.087,28.3485,0.990643929377,28.8612,28.3485,1.20841567207,28.82325,28.3485,2.03117003918,28.3543636364,28.3485,1.47797315839,27.087,28.5996,1.310627323,28.8612,28.5996,1.67984658941,28.82325,28.5996,1.40532477331,28.3543636364,28.5996,3.13576781976,28.5162857143,28.5996,4.82272715738,27.087,29.2193333333,1.5860040468,28.8612,29.2193333333,2.98929502159,28.82325,29.2193333333,3.10958800578,28.3543636364,29.2193333333,2.8898420402,28.5162857143,29.2193333333,3.04588195013,28.9810588235,29.2193333333,1.59708913476,27.087,30.1362857143,1.38530411753,28.8612,30.1362857143,1.95544797253,28.82325,30.1362857143,2.41993588663,28.3543636364,30.1362857143,2.80058494103,28.5162857143,30.1362857143,2.88585589885,28.9810588235,30.1362857143,1.94488381345,29.8278,30.1362857143,1.07970424191
2015-11-03,0.581885856079,28.14,28.5915,29.7486,2.07764543794,27.078,28.693,0.896511511287,28.8528,28.693,0.697072947323,27.078,28.7706666667,1.05978318182,28.8528,28.7706666667,1.58802134031,28.79775,28.7706666667,1.7097294128,27.078,28.3435,0.967957427177,28.8528,28.3435,1.23608931342,28.79775,28.3435,1.98465469478,28.3603636364,28.3435,1.44412644484,27.078,28.5656,1.28061295682,28.8528,28.5656,1.71831635863,28.79775,28.5656,1.37314176323,28.3603636364,28.5656,3.06395634297,28.4952857143,28.5656,4.71228302401,27.078,29.1603333333,1.54968334344,28.8528,29.1603333333,2.92083788369,28.79775,29.1603333333,3.03837606671,28.3603636364,29.1603333333,2.82366245149,28.4952857143,29.1603333333,2.97612892837,28.9217647059,29.1603333333,1.56051457443,27.078,30.056,1.35357959576,28.8528,30.056,1.91066672125,28.79775,30.056,2.36451750755,28.3603636364,30.056,2.73644940803,28.4952857143,30.056,2.81976759583,28.9217647059,30.056,1.90034448948,29.7486,30.056,1.05497819057
2015-11-04,0.581885856079,28.14,28.3575,29.6712,2.07764543794,27.159,28.711,0.896511511287,28.8192,28.711,0.697072947323,27.159,28.7746666667,1.05978318182,28.8192,28.7746666667,1.58802134031,28.7835,28.7746666667,1.7097294128,27.159,28.337,0.967957427177,28.8192,28.337,1.23608931342,28.7835,28.337,1.98465469478,28.3750909091,28.337,1.44412644484,27.159,28.5412,1.28061295682,28.8192,28.5412,1.71831635863,28.7835,28.5412,1.37314176323,28.3750909091,28.5412,3.06395634297,28.4618571429,28.5412,4.71228302401,27.159,29.104,1.54968334344,28.8192,29.104,2.92083788369,28.7835,29.104,3.03837606671,28.3750909091,29.104,2.82366245149,28.4618571429,29.104,2.97612892837,28.8822352941,29.104,1.56051457443,27.159,29.9762857143,1.35357959576,28.8192,29.9762857143,1.91066672125,28.7835,29.9762857143,2.36451750755,28.3750909091,29.9762857143,2.73644940803,28.4618571429,29.9762857143,2.81976759583,28.8822352941,29.9762857143,1.90034448948,29.6712,29.9762857143,1.05497819057
2015-11-05,0.570719602978,27.6,28.086,29.5896,2.1175149666,27.192,28.713,0.913715356919,28.812,28.713,0.710449613689,27.192,28.75,1.08012017252,28.812,28.75,1.55754758324,28.75125,28.75,1.67692010637,27.192,28.3315,0.986532303179,28.812,28.3315,1.21236904941,28.75125,28.3315,2.02273975288,28.3843636364,28.3315,1.47183889261,27.192,28.5108,1.30518761911,28.812,28.5108,1.68534227072,28.75125,28.5108,1.39949203161,28.3843636364,28.5108,3.12275294657,28.4284285714,28.5108,4.80271063001,27.192,29.0406666667,1.57942140334,28.812,29.0406666667,2.97688807762,28.75125,29.0406666667,3.09668179081,28.3843636364,29.0406666667,2.87784787167,28.4284285714,29.0406666667,3.03324014448,28.8331764706,29.0406666667,1.5904604831,27.192,29.8937142857,1.37955447073,28.812,29.8937142857,1.9473319675,28.75125,29.8937142857,2.40989204394,28.3843636364,29.8937142857,2.78896123036,28.4284285714,29.8937142857,2.87387827464,28.8331764706,29.8937142857,1.93681165452,29.5896,29.8937142857,1.07522297461
2015-11-06,0.563895781638,27.27,27.9105,29.5044,2.14283308033,27.177,28.715,0.924640214447,28.7604,28.715,0.71894411994,27.177,28.7233333333,1.09303465284,28.7604,28.7233333333,1.53892473171,28.70925,28.7233333333,1.65686997467,27.177,28.3155,0.998327798108,28.7604,28.3155,1.19787333251,28.70925,28.3155,2.04692468471,28.404,28.3155,1.48943696632,27.177,28.482,1.32079312325,28.7604,28.482,1.66519143923,28.70925,28.482,1.41622508851,28.404,28.482,3.16009021006,28.395,28.482,4.86013434406,27.177,28.9736666667,1.59830578968,28.7604,28.9736666667,3.01248130463,28.70925,28.9736666667,3.13370733396,28.404,28.9736666667,2.91225692231,28.395,28.9736666667,3.0695071462,28.7788235294,28.9736666667,1.60947685845,27.177,29.8088571429,1.39604914375,28.7604,29.8088571429,1.9706152845,28.70925,29.8088571429,2.43870597055,28.404,29.8088571429,2.82230750594,28.395,29.8088571429,2.9082398627,28.7788235294,29.8088571429,1.95996918517,29.5044,29.8088571429,1.08807890148
2015-11-09,0.5341191067,25.83,27.69,29.4099,2.25598598226,27.129,28.617,0.973466100359,28.5444,28.617,0.756908165877,27.129,28.6646666667,1.15075265431,28.5444,28.6646666667,1.45766137954,28.6515,28.6646666667,1.74436145848,27.129,28.2745,1.05104477755,28.5444,28.2745,1.13461929515,28.6515,28.2745,2.15501311691,28.4263636364,28.2745,1.56808710316,27.129,28.4416,1.39053797464,28.5444,28.4416,1.57726053815,28.6515,28.4416,1.4910092516,28.4263636364,28.4416,3.3269596601,28.3508571429,28.4416,5.11677510151,27.129,28.893,1.68270477527,28.5444,28.893,3.17155622501,28.6515,28.893,3.29918362882,28.4263636364,28.893,3.06603946606,28.3508571429,28.893,3.23159333214,28.7008235294,28.893,1.69446573546,27.129,29.712,1.46976791042,28.5444,29.712,2.07467417741,28.6515,29.712,2.56748252346,28.4263636364,29.712,2.97134024553,28.3508571429,29.712,3.0618102845,28.7008235294,29.712,2.06346590782,29.4099,29.712,1.14553521311
2015-11-10,0.517990074442,25.05,27.438,29.3082,2.3241109945,27.015,28.507,1.00286228922,28.2288,28.507,0.779764858459,27.015,28.5733333333,1.1855024441,28.2288,28.5733333333,1.50167902863,28.5555,28.5733333333,1.79703671739,27.015,28.2285,1.08278364423,28.2288,28.2285,1.10035669158,28.5555,28.2285,2.22008900662,28.4394545455,28.2285,1.61543932695,27.015,28.3808,1.43252866842,28.2288,28.3808,1.52963130006,28.5555,28.3808,1.53603392122,28.4394545455,28.3808,3.42742534089,28.2917142857,28.3808,5.27128863535,27.015,28.8026666667,1.73351815989,28.2288,28.8026666667,3.26732911914,28.5555,28.8026666667,3.39881054444,28.4394545455,28.8026666667,3.15862602369,28.2917142857,28.8026666667,3.32917919351,28.6154117647,28.8026666667,1.74563427103,27.015,29.6071428571,1.51415114581,28.2288,29.6071428571,2.13732403643,28.5555,29.6071428571,2.64501393531,28.4394545455,29.6071428571,3.06106712867,28.2917142857,29.6071428571,3.15426913165,28.6154117647,29.6071428571,2.12577730574,29.3082,29.6071428571,1.18012744951
2015-11-11,0.501240694789,24.24,27.1575,29.1984,2.39926188894,26.742,28.349,1.03529017163,27.8856,28.349,0.804978811966,26.742,28.474,1.22383605607,27.8856,28.474,1.55023631458,28.422,28.474,1.85514449148,26.742,28.177,1.11779580997,27.8856,28.177,1.06477629557,28.422,28.177,2.29187631581,28.4296363636,28.177,1.66767508962,26.742,28.2976,1.4788499547,27.8856,28.2976,1.57909243192,28.422,28.2976,1.58570208394,28.4296363636,28.2976,3.53825226808,28.2197142857,28.2976,5.44173748943,26.742,28.722,1.78957204051,27.8856,28.722,3.37297928228,28.422,28.722,3.50871220277,28.4296363636,28.722,3.26076123643,28.2197142857,28.722,3.43682929917,28.5275294118,28.722,1.80207993009,26.742,29.4962857143,1.56311172178,27.8856,29.4962857143,2.20643511306,28.422,29.4962857143,2.73054133202,28.4296363636,29.4962857143,3.16004774241,28.2197142857,29.4962857143,3.25626346285,28.5275294118,29.4962857143,2.19451501502,29.1984,29.4962857143,1.21828725926
