,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2012-04-30,0.998187311178,33.04,34.155,32.1769,-11.5750418511,33.967,35.1406666667,-0.384208296479,34.6748,35.1406666667,-0.494889929206,33.967,34.946,-0.786049777034,34.6748,34.946,-0.176682443983,35.0965,34.946,-12.9958955248,33.967,34.4231666667,-8.21023779739,34.6748,34.4231666667,-7.81168518558,35.0965,34.4231666667,-11.3856405773,34.5205454545,34.4231666667,-6.66199289419,33.967,33.6526666667,-6.1352300718,34.6748,33.6526666667,-9.05685125269,35.0965,33.6526666667,-10.2946487144,34.5205454545,33.6526666667,-13.5832632897,33.9697142857,33.6526666667,-11.7643711306,33.967,32.815,-10.0541384293,34.6748,32.815,-14.7257831216,35.0965,32.815,-10.0503199221,34.5205454545,32.815,-11.0221616986,33.9697142857,32.815,-14.817358447,33.1875294118,32.815,-10.1073925086,33.967,32.0096190476,-9.28473350104,34.6748,32.0096190476,-13.0111093416,35.0965,32.0096190476,-13.2989981454,34.5205454545,32.0096190476,-12.8491543418,33.9697142857,32.0096190476,-12.9764644033,33.1875294118,32.0096190476,-11.2664666307,32.1769,32.0096190476,-14.0711543839
2012-05-01,1.01510574018,33.6,34.0165,32.2439,-11.7712290011,33.819,34.9913333333,-0.377696291454,34.5476,34.9913333333,-0.486501964304,33.819,34.9486666667,-0.772726899457,34.5476,34.9486666667,-0.173687826289,35.1335,34.9486666667,-13.2161649404,33.819,34.432,-8.07108122456,34.5476,34.432,-7.9440866294,35.1335,34.432,-11.5786175363,34.5481818182,34.432,-6.77490802799,33.819,33.7244,-6.23921702217,34.5476,33.7244,-9.21035720612,35.1335,33.7244,-10.4691342858,34.5481818182,33.7244,-13.8134880912,34.0225714286,33.7244,-11.9637672515,33.819,32.8894444444,-10.2245475552,34.5476,32.8894444444,-14.9753726661,35.1335,32.8894444444,-10.2206643275,34.5481818182,32.8894444444,-11.2089779986,34.0225714286,32.8894444444,-15.0685001156,33.2495294118,32.8894444444,-10.2787042461,33.819,32.0462857143,-9.44210186547,34.5476,32.0462857143,-13.2316366186,35.1335,32.0462857143,-13.5244048936,34.5481818182,32.0462857143,-13.0669366187,34.0225714286,32.0462857143,-13.1964044779,33.2495294118,32.0462857143,-11.4574236922,32.2439,32.0462857143,-14.309648526
2012-05-02,0.987915407855,32.7,33.8995,32.3104,-11.4559282243,33.581,34.8213333333,-0.387813156403,34.3732,34.8213333333,-0.499533266919,33.581,34.9348888889,-0.793424941407,34.3732,34.9348888889,-0.178340178779,35.12,34.9348888889,-12.8621605224,33.581,34.4065,-8.28727090022,34.3732,34.4065,-7.73129859468,35.12,34.4065,-11.2684759951,34.566,34.4065,-6.59343727724,33.581,33.7733333333,-6.07209513764,34.3732,33.7733333333,-8.96365120953,35.12,33.7733333333,-10.188711046,34.566,33.7733333333,-13.4434839459,34.0617142857,33.7733333333,-11.6433092001,33.581,32.9624444444,-9.95067574568,34.3732,32.9624444444,-14.5742466125,35.12,32.9624444444,-9.94689653304,34.566,32.9624444444,-10.9087375164,34.0617142857,32.9624444444,-14.6648795768,33.3028235294,32.9624444444,-10.0033818109,33.581,32.0736190476,-9.18918842264,34.3732,32.0736190476,-12.8772177806,35.12,32.0736190476,-13.1621440482,34.566,32.0736190476,-12.7169293879,34.0617142857,32.0736190476,-12.8429293579,33.3028235294,32.0736190476,-11.1505284147,32.3104,32.0736190476,-13.926354369
2012-05-03,0.981268882175,32.48,33.784,32.376,-11.378854701,33.344,34.674,-0.390422296905,34.212,34.674,-0.502894041192,33.344,34.8982222222,-0.798762968536,34.212,34.8982222222,-0.17954002096,35.082,34.8982222222,-12.7756261091,33.344,34.3868333333,-8.34302623961,34.212,34.3868333333,-7.78331344761,35.082,34.3868333333,-11.1926636184,34.5618181818,34.3868333333,-6.54907776039,33.344,33.8153333333,-6.11294715386,34.212,33.8153333333,-8.90334529925,35.082,33.8153333333,-10.120163143,34.5618181818,33.8153333333,-13.3530384882,34.0917142857,33.8153333333,-11.5649750098,33.344,33.026,-9.88372930336,34.212,33.026,-14.4761935772,35.082,33.026,-9.87997551661,34.5618181818,33.026,-10.8353453986,34.0917142857,33.026,-14.5662167784,33.3495294118,33.026,-9.93608077119,33.344,32.1186666667,-9.12736513662,34.212,32.1186666667,-12.7905820646,35.082,32.1186666667,-13.0735913972,34.5618181818,32.1186666667,-12.6313720648,34.0917142857,32.1186666667,-12.7565243286,33.3495294118,32.1186666667,-11.0755095691,32.376,32.1186666667,-13.8326602418
2012-05-04,0.954682779456,31.6,33.6245,32.4317,-11.0705606082,33.115,34.4893333333,-0.40100024091,34.014,34.4893333333,-0.516519249205,33.115,34.8426666667,-0.820404329752,34.014,34.8426666667,-0.184404405764,35.017,34.8426666667,-12.4294884559,33.115,34.3648333333,-8.56906882245,34.014,34.3648333333,-7.99419139817,35.017,34.3648333333,-10.8894141115,34.5378181818,34.3648333333,-6.37163969299,33.115,33.8414666667,-6.27856887478,34.014,33.8414666667,-8.66212165814,35.017,33.8414666667,-9.84597153072,34.5378181818,33.8414666667,-12.9912566572,34.1021428571,33.8414666667,-11.2516382484,33.115,33.0847777778,-9.61594353406,34.014,33.0847777778,-14.083981436,35.017,33.0847777778,-9.61229145088,34.5378181818,33.0847777778,-10.5417769272,34.1021428571,33.0847777778,-14.1715655849,33.3854117647,33.0847777778,-9.66687661236,33.115,32.1456190476,-8.88007199252,34.014,32.1456190476,-12.4440392008,35.017,32.1456190476,-12.7193807928,34.5378181818,32.1456190476,-12.2891427724,34.1021428571,32.1456190476,-12.4109042114,33.3854117647,32.1456190476,-10.7754341867,32.4317,32.1456190476,-13.4578837328
2012-05-07,0.956797583082,31.67,33.5095,32.5002,-11.0950840019,32.957,34.2973333333,-0.400111949237,33.806,34.2973333333,-0.515375060995,32.957,34.798,-0.818586978389,33.806,34.798,-0.183995914992,34.9515,34.798,-12.4570221328,32.957,34.3446666667,-8.55008670797,33.806,34.3446666667,-7.97648274633,34.9515,34.3446666667,-10.9135362314,34.5150909091,34.3446666667,-6.38575408471,32.957,33.8657333333,-6.26466065259,33.806,33.8657333333,-8.68130990232,34.9515,33.8657333333,-9.86778222714,34.5150909091,33.8657333333,-13.0200347574,34.1227142857,33.8657333333,-11.2765627635,32.957,33.1443333333,-9.6372446748,33.806,33.1443333333,-14.115180129,34.9515,33.1443333333,-9.63358450157,34.5150909091,33.1443333333,-10.5651289647,34.1227142857,33.1443333333,-14.2029582935,33.4158823529,33.1443333333,-9.68829057954,32.957,32.188,-8.89974303808,33.806,32.188,-12.4716051104,34.9515,32.188,-12.7475566363,34.5150909091,32.188,-12.316365557,34.1227142857,32.188,-12.4383967207,33.4158823529,32.188,-10.7993038194,32.5002,32.188,-13.4876955005
2012-05-08,0.946223564955,31.32,33.4325,32.5539,-10.9724670332,32.747,34.1153333333,-0.404533773747,33.604,34.1153333333,-0.521070712127,32.747,34.7802222222,-0.827633566404,33.604,34.7802222222,-0.186029340008,34.82325,34.7802222222,-12.319353748,32.747,34.332,-8.6445777199,33.604,34.332,-8.06463459228,34.82325,34.332,-10.792925632,34.478,34.332,-6.31518212609,32.747,33.8846666667,-6.33389435099,33.604,33.8846666667,-8.77725112322,34.82325,33.8846666667,-9.758728745,34.478,33.8846666667,-12.8761442564,34.1312857143,33.8846666667,-11.151940188,32.747,33.1775555556,-9.7437503785,33.604,33.1775555556,-13.9591866637,34.82325,33.1775555556,-9.52711924816,34.478,33.1775555556,-10.4483687772,34.1312857143,33.1775555556,-14.0459947506,33.4314117647,33.1775555556,-9.58122074365,32.747,32.2300952381,-8.80138781031,33.604,32.2300952381,-12.3337755623,34.82325,32.2300952381,-12.6066774187,34.478,32.2300952381,-12.1802516339,34.1312857143,32.2300952381,-12.300934174,33.4314117647,32.2300952381,-10.679955656,32.5539,32.2300952381,-13.3386366617
2012-05-09,0.919939577039,30.45,33.276,32.5974,-10.6676762822,32.424,33.895,-0.415770823018,33.4204,33.895,-0.535544898574,32.424,34.7182222222,-0.850623387693,33.4204,34.7182222222,-0.191196821675,34.70425,34.7182222222,-11.9771494773,32.424,34.3108333333,-8.88470487879,33.4204,34.3108333333,-8.28865221985,34.70425,34.3108333333,-10.4931221422,34.4432727273,34.3108333333,-6.13976040036,32.424,33.8912,-6.50983586074,33.4204,33.8912,-9.02106365442,34.70425,33.8912,-9.48765294653,34.4432727273,33.8912,-12.5184735827,34.1148571429,33.8912,-10.8421640717,32.424,33.2028888889,-10.0144101112,33.4204,33.2028888889,-13.5714314786,34.70425,33.2028888889,-9.26247704682,34.4432727273,33.2028888889,-10.1581363112,34.1148571429,33.2028888889,-13.6558282298,33.4217647059,33.2028888889,-9.31507572299,32.424,32.272,-8.55690481558,33.4204,32.272,-11.9911706856,34.70425,32.272,-12.2564919348,34.4432727273,32.272,-11.8419113107,34.1148571429,32.272,-11.9592415581,33.4217647059,32.272,-10.3832902211,32.5974,32.272,-12.9681189767
2012-05-10,0.925981873112,30.65,33.0775,32.6274,-10.7377431215,32.101,33.6996666667,-0.413039980174,33.2548,33.6996666667,-0.532027362295,32.101,34.6437777778,-0.845036370368,33.2548,34.6437777778,-0.189941013322,34.56375,34.6437777778,-11.8984818288,32.101,34.2765,-8.82634885331,33.2548,34.2765,-8.23421115436,34.56375,34.2765,-10.5620424847,34.4058181818,34.2765,-6.18008723386,32.101,33.8948,-6.46707831814,33.2548,33.8948,-8.9618120048,34.56375,33.8948,-9.54996922204,34.4058181818,33.8948,-12.6006967261,34.0957142857,33.8948,-10.913376972,32.101,33.2266666667,-9.94863401855,33.2548,33.2266666667,-13.6605706016,34.56375,33.2266666667,-9.32331433448,34.4058181818,33.2266666667,-10.2248564183,34.0957142857,33.2266666667,-13.7455216829,33.4105882353,33.2266666667,-9.37625848636,32.101,32.317047619,-8.61310780288,33.2548,32.317047619,-12.0699304274,34.56375,32.317047619,-12.3369943449,34.4058181818,32.317047619,-11.9196906954,34.0957142857,32.317047619,-12.0377915847,33.4105882353,32.317047619,-10.4514891716,32.6274,32.317047619,-13.053295456
2012-05-11,0.88670694864,29.35,32.8745,32.6463,-10.2823086661,31.686,33.4596666667,-0.430558804781,33.0372,33.4596666667,-0.554592960043,31.686,34.536,-0.8808780435,33.0372,34.536,-0.197997239009,34.38025,34.536,-12.4031482685,31.686,34.217,-9.20071275247,33.0372,34.217,-8.58345991458,34.38025,34.217,-10.1140602586,34.3512727273,34.217,-5.91796281611,31.686,33.8745333333,-6.7413752778,33.0372,33.8745333333,-9.34192148624,34.38025,33.8745333333,-9.14491343122,34.3512727273,33.8745333333,-12.066246294,34.0358571429,33.8745333333,-10.45049312,31.686,33.2355555556,-10.3705989198,33.0372,33.2355555556,-13.0811663021,34.38025,33.2355555556,-8.92787196467,34.3512727273,33.2355555556,-9.79117572195,34.0358571429,33.2355555556,-13.1625142379,33.3942352941,33.2355555556,-8.97857052446,31.686,32.3486666667,-8.97842722029,33.0372,32.3486666667,-11.5579921058,34.38025,32.3486666667,-11.8137286794,34.3512727273,32.3486666667,-11.4141246952,34.0358571429,32.3486666667,-11.5272164115,33.3942352941,32.3486666667,-10.0081959931,32.6463,32.3486666667,-12.4996483404
