,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2010-01-28,0.994467496542,7.19,7.32,7.0334,0.994467496542,7.267,7.34766666667,0.984691421011,7.3352,7.34766666667,0.984691421011,7.267,7.31177777778,0.957505826181,7.3352,7.31177777778,0.994467496542,7.33975,7.31177777778,0.994467496542,7.267,7.25166666667,0.994467496542,7.3352,7.25166666667,0.994467496542,7.33975,7.25166666667,0.994467496542,7.27709090909,7.25166666667,0.994467496542,7.267,7.18853333333,0.994467496542,7.3352,7.18853333333,0.994467496542,7.33975,7.18853333333,0.994467496542,7.27709090909,7.18853333333,0.994467496542,7.184,7.18853333333,0.979205674933,7.267,7.09777777778,0.994467496542,7.3352,7.09777777778,0.994467496542,7.33975,7.09777777778,0.994467496542,7.27709090909,7.09777777778,0.994467496542,7.184,7.09777777778,0.994467496542,7.14411764706,7.09777777778,0.994467496542,7.267,6.99904761905,0.994467496542,7.3352,6.99904761905,0.994467496542,7.33975,6.99904761905,0.994467496542,7.27709090909,6.99904761905,0.994467496542,7.184,6.99904761905,0.994467496542,7.14411764706,6.99904761905,0.994467496542,7.0334,6.99904761905,0.994467496542
2010-01-29,0.982019363762,7.1,7.3135,7.0401,0.982019363762,7.245,7.338,0.997017182887,7.3196,7.338,0.997017182887,7.245,7.31244444444,0.969491295493,7.3196,7.31244444444,0.982019363762,7.33625,7.31244444444,0.982019363762,7.245,7.25533333333,0.982019363762,7.3196,7.25533333333,0.982019363762,7.33625,7.25533333333,0.982019363762,7.27745454545,7.25533333333,0.982019363762,7.245,7.1888,0.982019363762,7.3196,7.1888,0.982019363762,7.33625,7.1888,0.982019363762,7.27745454545,7.1888,0.982019363762,7.18585714286,7.1888,0.991462769612,7.245,7.10711111111,0.982019363762,7.3196,7.10711111111,0.982019363762,7.33625,7.10711111111,0.982019363762,7.27745454545,7.10711111111,0.982019363762,7.18585714286,7.10711111111,0.982019363762,7.15517647059,7.10711111111,0.982019363762,7.245,7.006,0.982019363762,7.3196,7.006,0.982019363762,7.33625,7.006,0.982019363762,7.27745454545,7.006,0.982019363762,7.18585714286,7.006,0.982019363762,7.15517647059,7.006,0.982019363762,7.0401,7.006,0.982019363762
2010-02-01,0.979253112033,7.08,7.2955,7.0461,0.979253112033,7.221,7.328,0.999825681994,7.3048,7.328,0.999825681994,7.221,7.31444444444,0.972222256889,7.3048,7.31444444444,0.979253112033,7.329,7.31444444444,0.979253112033,7.221,7.25616666667,0.984785615491,7.3048,7.25616666667,0.979253112033,7.329,7.25616666667,0.979253112033,7.27509090909,7.25616666667,0.979253112033,7.221,7.1848,0.979253112033,7.3048,7.1848,0.979253112033,7.329,7.1848,0.979253112033,7.27509090909,7.1848,0.979253112033,7.18842857143,7.1848,0.994255622484,7.221,7.115,0.979253112033,7.3048,7.115,0.979253112033,7.329,7.115,0.979253112033,7.27509090909,7.115,0.979253112033,7.18842857143,7.115,0.979253112033,7.16435294118,7.115,0.979253112033,7.221,7.01276190476,0.979253112033,7.3048,7.01276190476,0.979253112033,7.329,7.01276190476,0.979253112033,7.27509090909,7.01276190476,0.979253112033,7.18842857143,7.01276190476,0.979253112033,7.16435294118,7.01276190476,0.979253112033,7.0461,7.01276190476,0.979253112033
2010-02-02,0.980636237898,7.09,7.283,7.0516,0.980636237898,7.185,7.31866666667,0.998413498827,7.2916,7.31866666667,0.998413498827,7.185,7.31377777778,0.970849061611,7.2916,7.31377777778,0.977869986169,7.325,7.31377777778,0.980636237898,7.185,7.25716666667,0.983394675356,7.2916,7.25716666667,0.980636237898,7.325,7.25716666667,0.980636237898,7.27309090909,7.25716666667,0.980636237898,7.185,7.18173333333,0.980636237898,7.2916,7.18173333333,0.980636237898,7.325,7.18173333333,0.980636237898,7.27309090909,7.18173333333,0.980636237898,7.19114285714,7.18173333333,0.992851306633,7.185,7.12266666667,0.980636237898,7.2916,7.12266666667,0.980636237898,7.325,7.12266666667,0.980636237898,7.27309090909,7.12266666667,0.980636237898,7.19114285714,7.12266666667,0.980636237898,7.17105882353,7.12266666667,0.980636237898,7.185,7.02095238095,0.980636237898,7.2916,7.02095238095,0.980636237898,7.325,7.02095238095,0.980636237898,7.27309090909,7.02095238095,0.980636237898,7.19114285714,7.02095238095,0.980636237898,7.17105882353,7.02095238095,0.980636237898,7.0516,7.02095238095,0.980636237898
2010-02-03,0.983402489627,7.11,7.2715,7.0562,0.983402489627,7.147,7.30833333333,0.995597099677,7.2804,7.30833333333,0.995597099677,7.147,7.31266666667,0.968110418278,7.2804,7.31266666667,0.975111537689,7.321,7.31266666667,0.983402489627,7.147,7.25933333333,0.980620642421,7.2804,7.25933333333,0.983402489627,7.321,7.25933333333,0.983402489627,7.27145454545,7.25933333333,0.983402489627,7.147,7.18013333333,0.983402489627,7.2804,7.18013333333,0.983402489627,7.321,7.18013333333,0.983402489627,7.27145454545,7.18013333333,0.983402489627,7.19814285714,7.18013333333,0.990050597729,7.147,7.13111111111,0.983402489627,7.2804,7.13111111111,0.983402489627,7.321,7.13111111111,0.983402489627,7.27145454545,7.13111111111,0.983402489627,7.19814285714,7.13111111111,0.983402489627,7.176,7.13111111111,0.983402489627,7.147,7.02971428571,0.983402489627,7.2804,7.02971428571,0.983402489627,7.321,7.02971428571,0.983402489627,7.27145454545,7.02971428571,0.983402489627,7.19814285714,7.02971428571,0.983402489627,7.176,7.02971428571,0.983402489627,7.0562,7.02971428571,0.983402489627
2010-02-04,0.955739972337,6.91,7.249,7.0599,0.955739972337,7.114,7.289,1.02360264397,7.2676,7.289,1.02360264397,7.114,7.30844444444,0.995342778848,7.2676,7.30844444444,1.00254083551,7.31325,7.30844444444,0.955739972337,7.114,7.25883333333,1.00820490803,7.2676,7.25883333333,0.955739972337,7.31325,7.25883333333,0.955739972337,7.27127272727,7.25883333333,0.955739972337,7.114,7.1756,1.01106500692,7.2676,7.1756,0.955739972337,7.31325,7.1756,0.955739972337,7.27127272727,7.1756,0.955739972337,7.20114285714,7.1756,1.01790012228,7.114,7.13933333333,0.955739972337,7.2676,7.13933333333,0.955739972337,7.31325,7.13933333333,0.955739972337,7.27127272727,7.13933333333,0.955739972337,7.20114285714,7.13933333333,0.955739972337,7.17588235294,7.13933333333,0.955739972337,7.114,7.03457142857,0.955739972337,7.2676,7.03457142857,0.955739972337,7.31325,7.03457142857,0.955739972337,7.27127272727,7.03457142857,0.955739972337,7.20114285714,7.03457142857,0.955739972337,7.17588235294,7.03457142857,0.955739972337,7.0599,7.03457142857,0.955739972337
2010-02-05,0.961272475795,6.95,7.223,7.0648,0.961272475795,7.093,7.271,1.01767730305,7.2564,7.271,1.01767730305,7.093,7.302,0.989581026149,7.2564,7.302,0.996737415337,7.3045,7.302,0.961272475795,7.093,7.25666666667,1.00236870017,7.2564,7.25666666667,0.961272475795,7.3045,7.25666666667,0.961272475795,7.27145454545,7.25666666667,0.961272475795,7.093,7.17533333333,1.00521224277,7.2564,7.17533333333,0.961272475795,7.3045,7.17533333333,0.961272475795,7.27145454545,7.17533333333,0.961272475795,7.20614285714,7.17533333333,1.01200779161,7.093,7.14811111111,0.95020746888,7.2564,7.14811111111,0.961272475795,7.3045,7.14811111111,0.961272475795,7.27145454545,7.14811111111,0.961272475795,7.20614285714,7.14811111111,0.961272475795,7.17541176471,7.14811111111,0.961272475795,7.093,7.03952380952,0.961272475795,7.2564,7.03952380952,0.961272475795,7.3045,7.03952380952,0.961272475795,7.27145454545,7.03952380952,0.961272475795,7.20614285714,7.03952380952,0.961272475795,7.17541176471,7.03952380952,0.961272475795,7.0648,7.03952380952,0.961272475795
2010-02-08,0.966804979253,6.99,7.2005,7.07,0.966804979253,7.078,7.25566666667,1.01182016749,7.2384,7.25566666667,1.01182016749,7.078,7.29355555556,0.983885595782,7.2384,7.29355555556,0.99100079712,7.29475,7.29355555556,0.966804979253,7.078,7.253,0.99659967168,7.2384,7.253,0.955739972337,7.29475,7.253,0.966804979253,7.27090909091,7.253,0.966804979253,7.078,7.17653333333,0.999426848563,7.2384,7.17653333333,0.966804979253,7.29475,7.17653333333,0.966804979253,7.27090909091,7.17653333333,0.966804979253,7.21171428571,7.17653333333,1.00618328634,7.078,7.15577777778,0.944738648915,7.2384,7.15577777778,0.966804979253,7.29475,7.15577777778,0.966804979253,7.27090909091,7.15577777778,0.966804979253,7.21171428571,7.15577777778,0.966804979253,7.17505882353,7.15577777778,0.966804979253,7.078,7.04438095238,0.966804979253,7.2384,7.04438095238,0.966804979253,7.29475,7.04438095238,0.966804979253,7.27090909091,7.04438095238,0.966804979253,7.21171428571,7.04438095238,0.966804979253,7.17505882353,7.04438095238,0.966804979253,7.07,7.04438095238,0.966804979253
2010-02-09,0.990318118949,7.16,7.189,7.0772,0.990318118949,7.088,7.247,0.987212237813,7.2312,7.247,0.987212237813,7.088,7.29155555556,0.959957047673,7.2312,7.29155555556,0.966899204057,7.28825,7.29155555556,0.990318118949,7.088,7.25233333333,0.972361911424,7.2312,7.25233333333,0.932495938675,7.28825,7.25233333333,0.990318118949,7.27054545455,7.25233333333,0.990318118949,7.088,7.18,0.975120330071,7.2312,7.18,0.990318118949,7.28825,7.18,0.990318118949,7.27054545455,7.18,0.990318118949,7.21628571429,7.18,0.981712448187,7.088,7.16288888889,0.921762172475,7.2312,7.16288888889,0.990318118949,7.28825,7.16288888889,0.990318118949,7.27054545455,7.16288888889,0.990318118949,7.21628571429,7.16288888889,0.990318118949,7.17647058824,7.16288888889,0.990318118949,7.088,7.05028571429,0.990318118949,7.2312,7.05028571429,0.990318118949,7.28825,7.05028571429,0.990318118949,7.27054545455,7.05028571429,0.990318118949,7.21628571429,7.05028571429,0.990318118949,7.17647058824,7.05028571429,0.990318118949,7.0772,7.05028571429,0.990318118949
2010-02-10,0.98755186722,7.14,7.179,7.0853,0.98755186722,7.072,7.23866666667,0.989969813896,7.2232,7.23866666667,0.989969813896,7.072,7.28866666667,0.96263849194,7.2232,7.28866666667,0.969600039822,7.282,7.28866666667,0.993084370678,7.072,7.25133333333,0.975078006149,7.2232,7.25133333333,0.935100675934,7.282,7.25133333333,0.98755186722,7.26890909091,7.25133333333,0.98755186722,7.072,7.18693333333,0.977844129876,7.2232,7.18693333333,0.98755186722,7.282,7.18693333333,0.98755186722,7.26890909091,7.18693333333,0.98755186722,7.22214285714,7.18693333333,0.984454661729,7.072,7.16788888889,0.924336927147,7.2232,7.16788888889,0.98755186722,7.282,7.16788888889,0.98755186722,7.26890909091,7.16788888889,0.98755186722,7.22214285714,7.16788888889,0.98755186722,7.17564705882,7.16788888889,0.98755186722,7.072,7.05495238095,0.98755186722,7.2232,7.05495238095,0.98755186722,7.282,7.05495238095,0.98755186722,7.26890909091,7.05495238095,0.98755186722,7.22214285714,7.05495238095,0.98755186722,7.17564705882,7.05495238095,0.98755186722,7.0853,7.05495238095,0.98755186722
