,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2011-06-07,1.61100962124,132.28,128.772,120.4632,1.61100962124,130.194,128.263666667,0.746052352105,128.478,128.263666667,1.01356938285,130.194,125.771333333,0.966045136889,128.478,125.771333333,1.12292214091,126.637,125.771333333,0.883808349061,130.194,123.826333333,0.958316642573,128.478,123.826333333,0.837379249741,126.637,123.826333333,1.04599486426,124.445090909,123.826333333,1.37703674247,130.194,122.310666667,1.08155063997,128.478,122.310666667,1.61100962124,126.637,122.310666667,1.31200760979,124.445090909,122.310666667,1.61100962124,122.680857143,122.310666667,1.56434336687,130.194,121.157,1.09837761213,128.478,121.157,1.61100962124,126.637,121.157,1.61100962124,124.445090909,121.157,1.61100962124,122.680857143,121.157,1.61100962124,121.537882353,121.157,1.61100962124,130.194,120.068666667,1.61100962124,128.478,120.068666667,1.61100962124,126.637,120.068666667,1.61100962124,124.445090909,120.068666667,1.61100962124,122.680857143,120.068666667,1.61100962124,121.537882353,120.068666667,1.61100962124,120.4632,120.068666667,1.52725602593
2011-06-08,1.61515040799,132.62,128.9895,120.6647,1.61515040799,130.713,128.463333333,0.747969934504,128.7036,128.463333333,1.01617456572,130.713,126.049555556,0.968528167933,128.7036,126.049555556,1.12580839377,126.9775,126.049555556,0.886080006444,130.713,124.113833333,0.960779809026,128.7036,124.113833333,0.839531570159,126.9775,124.113833333,1.04868339052,124.750181818,124.113833333,1.38057614747,130.713,122.549466667,1.08433055543,128.7036,122.549466667,1.61515040799,126.9775,122.549466667,1.31537987005,124.750181818,122.549466667,1.61515040799,122.925714286,122.549466667,1.56836420709,130.713,121.356666667,1.10120077805,128.7036,121.356666667,1.61515040799,126.9775,121.356666667,1.61515040799,124.750181818,121.356666667,1.61515040799,122.925714286,121.356666667,1.61515040799,121.744588235,121.356666667,1.61515040799,130.713,120.272952381,1.61515040799,128.7036,120.272952381,1.61515040799,126.9775,120.272952381,1.61515040799,124.750181818,120.272952381,1.61515040799,122.925714286,120.272952381,1.61515040799,121.744588235,120.272952381,1.61515040799,120.6647,120.272952381,1.53118154036
2011-06-09,1.61527219583,132.63,129.2435,120.8687,1.61527219583,131.029,128.602,0.748026333986,128.8968,128.602,1.01625118875,131.029,126.345777778,0.968601198258,128.8968,126.345777778,1.12589328356,127.307,126.345777778,0.886146819897,131.029,124.374666667,0.960852255098,128.8968,124.374666667,0.839594873701,127.307,124.374666667,1.04876246483,125.035454545,124.374666667,1.38068024761,131.029,122.788666667,1.08441231765,128.8968,122.788666667,1.61527219583,127.307,122.788666667,1.31547905418,125.035454545,122.788666667,1.61527219583,123.142714286,122.788666667,1.5684824671,131.029,121.547444444,1.10128381234,128.8968,121.547444444,1.61527219583,127.307,121.547444444,1.61527219583,125.035454545,121.547444444,1.61527219583,123.142714286,121.547444444,1.61527219583,121.947176471,121.547444444,1.61527219583,131.029,120.474666667,1.61527219583,128.8968,120.474666667,1.61527219583,127.307,120.474666667,1.61527219583,125.035454545,120.474666667,1.61527219583,123.142714286,120.474666667,1.61527219583,121.947176471,120.474666667,1.61527219583,120.8687,120.474666667,1.53129699667
2011-06-10,1.58324199245,130.0,129.397,121.0404,1.58324199245,131.029,128.715,0.733193270136,129.0532,128.715,0.996099333011,131.029,126.612222222,0.949394222827,129.0532,126.612222222,1.10356726881,127.5295,126.612222222,0.868574881901,131.029,124.583833333,0.941798938119,129.0532,124.583833333,0.822946042231,127.5295,124.583833333,1.02796592345,125.264545455,124.583833333,1.35330190899,131.029,122.9472,1.06290885392,129.0532,122.9472,1.58324199245,127.5295,122.9472,1.28939362922,125.264545455,122.9472,1.58324199245,123.356571429,122.9472,1.53738008537,131.029,121.727444444,1.07944579359,129.0532,121.727444444,1.58324199245,127.5295,121.727444444,1.58324199245,125.264545455,121.727444444,1.58324199245,123.356571429,121.727444444,1.58324199245,122.111882353,121.727444444,1.58324199245,131.029,120.641333333,1.58324199245,129.0532,120.641333333,1.58324199245,127.5295,120.641333333,1.58324199245,125.264545455,120.641333333,1.58324199245,123.356571429,120.641333333,1.58324199245,122.111882353,120.641333333,1.58324199245,121.0404,120.641333333,1.50093198799
2011-06-13,1.59542077701,131.0,129.5945,121.2198,1.59542077701,131.129,128.842333333,0.738833218368,129.2252,128.842333333,1.00376163557,131.129,126.891777778,0.956697255311,129.2252,126.891777778,1.11205624781,127.82075,126.891777778,0.875256227147,131.129,124.799,0.949043545336,129.2252,124.799,0.829276396402,127.82075,124.799,1.03587335363,125.507272727,124.799,1.36371192368,131.129,123.080133333,1.07108507587,129.2252,123.080133333,1.59542077701,127.82075,123.080133333,1.29931204175,125.507272727,123.080133333,1.59542077701,123.601428571,123.080133333,1.54920608603,131.129,121.908,1.08774922277,129.2252,121.908,1.59542077701,127.82075,121.908,1.59542077701,125.507272727,121.908,1.59542077701,123.601428571,121.908,1.59542077701,122.287294118,121.908,1.59542077701,131.129,120.81752381,1.59542077701,129.2252,120.81752381,1.59542077701,127.82075,120.81752381,1.59542077701,125.507272727,120.81752381,1.59542077701,123.601428571,120.81752381,1.59542077701,122.287294118,120.81752381,1.59542077701,121.2198,120.81752381,1.51247761866
2011-06-14,1.61563755937,132.66,129.8435,121.3999,1.61563755937,131.088,129.028666667,0.748195532433,129.374,129.028666667,1.01648105782,131.088,127.208666667,0.968820289233,129.374,127.208666667,1.12614795293,128.14025,127.208666667,0.886347260254,131.088,125.0565,0.961069593315,129.374,125.0565,0.839784784326,128.14025,125.0565,1.04899968773,125.772181818,125.0565,1.38099254805,131.088,123.2876,1.08465760431,129.374,123.2876,1.61563755937,128.14025,123.2876,1.31577660655,125.772181818,123.2876,1.61563755937,123.854142857,123.2876,1.56883724712,131.088,122.107,1.10153291521,129.374,122.107,1.61563755937,128.14025,122.107,1.61563755937,125.772181818,122.107,1.61563755937,123.854142857,122.107,1.61563755937,122.482352941,122.107,1.61563755937,131.088,121.002190476,1.61563755937,129.374,121.002190476,1.61563755937,128.14025,121.002190476,1.61563755937,125.772181818,121.002190476,1.61563755937,123.854142857,121.002190476,1.61563755937,122.482352941,121.002190476,1.61563755937,121.3999,121.002190476,1.53164336559
2011-06-15,1.58689562782,130.3,129.9585,121.5475,1.58689562782,131.146,129.139333333,0.734885254606,129.4552,129.139333333,0.99839802378,131.146,127.459777778,0.951585132572,129.4552,127.459777778,1.10611396251,128.34225,127.459777778,0.870579285475,131.146,125.2975,0.943972320284,129.4552,125.2975,0.824845148482,128.34225,125.2975,1.03033815251,125.992181818,125.2975,1.3564249134,131.146,123.4852,1.0653617205,129.4552,123.4852,1.58689562782,128.34225,123.4852,1.29236915298,125.992181818,123.4852,1.58689562782,124.052428571,123.4852,1.54092788557,131.146,122.276444444,1.08193682235,129.4552,122.276444444,1.58689562782,128.34225,122.276444444,1.58689562782,125.992181818,122.276444444,1.58689562782,124.052428571,122.276444444,1.58689562782,122.652588235,122.276444444,1.58689562782,131.146,121.172,1.58689562782,129.4552,121.172,1.58689562782,128.34225,121.172,1.58689562782,125.992181818,121.172,1.58689562782,124.052428571,121.172,1.58689562782,122.652588235,121.172,1.58689562782,121.5475,121.172,1.50439567719
2011-06-16,1.56777493606,128.73,129.942,121.6731,1.56777493606,131.143,129.170333333,0.726030535882,129.5024,129.170333333,0.986368208758,131.143,127.666,0.940119371573,129.5024,127.666,1.0927862655,128.48575,127.666,0.86008957344,131.143,125.494,0.932598286955,129.5024,125.494,0.814906492434,128.48575,125.494,1.01792348712,126.149454545,125.494,1.34008119034,131.143,123.635733333,1.05252505204,129.5024,123.635733333,1.56777493606,128.48575,123.635733333,1.2767972453,126.149454545,123.635733333,1.56777493606,124.245142857,123.635733333,1.52236106454,131.143,122.424444444,1.06890043853,129.5024,122.424444444,1.56777493606,128.48575,122.424444444,1.56777493606,126.149454545,122.424444444,1.56777493606,124.245142857,122.424444444,1.56777493606,122.806,122.424444444,1.56777493606,131.143,121.329142857,1.56777493606,129.5024,121.329142857,1.56777493606,128.48575,121.329142857,1.56777493606,126.149454545,121.329142857,1.56777493606,124.245142857,121.329142857,1.56777493606,122.806,121.329142857,1.56777493606,121.6731,121.329142857,1.48626903703
2011-06-17,1.57203751066,129.08,130.041,121.8261,1.57203751066,130.927,129.27,0.728004517763,129.5884,129.27,0.989050014654,130.927,127.843333333,0.942675432943,129.5884,127.843333333,1.09575740814,128.638,127.843333333,0.862428044276,130.927,125.688666667,0.93513389948,129.5884,125.688666667,0.817122116394,128.638,125.688666667,1.02069108769,126.298909091,125.688666667,1.34372469548,130.927,123.823066667,1.05538672972,129.5884,123.823066667,1.57203751066,128.638,123.823066667,1.28026868969,126.298909091,123.823066667,1.57203751066,124.408428571,123.823066667,1.52650016477,130.927,122.569777778,1.07180663874,129.5884,122.569777778,1.57203751066,128.638,122.569777778,1.57203751066,126.298909091,122.569777778,1.57203751066,124.408428571,122.569777778,1.57203751066,122.959058824,122.569777778,1.57203751066,130.927,121.483904762,1.57203751066,129.5884,121.483904762,1.57203751066,128.638,121.483904762,1.57203751066,126.298909091,121.483904762,1.57203751066,124.408428571,121.483904762,1.57203751066,122.959058824,121.483904762,1.57203751066,121.8261,121.483904762,1.49031000776
2011-06-20,1.60443307758,131.74,130.378,121.9842,1.60443307758,131.104,129.438,0.74300678006,129.776,129.438,1.00943173947,131.104,128.118666667,0.962101499348,129.776,128.118666667,1.11833809226,128.81275,128.118666667,0.880200422628,131.104,125.9235,0.954404554676,129.776,125.9235,0.833960858489,128.81275,125.9235,1.04172485197,126.516909091,125.9235,1.37141533454,131.104,124.061466667,1.07713548012,129.776,124.061466667,1.60443307758,128.81275,124.061466667,1.30665166702,126.516909091,124.061466667,1.60443307758,124.634571429,124.061466667,1.55795732651,131.104,122.743666667,1.09389376037,129.776,122.743666667,1.60443307758,128.81275,122.743666667,1.60443307758,126.516909091,122.743666667,1.60443307758,124.634571429,122.743666667,1.60443307758,123.143411765,122.743666667,1.60443307758,131.104,121.661809524,1.60443307758,129.776,121.661809524,1.60443307758,128.81275,121.661809524,1.60443307758,126.516909091,121.661809524,1.60443307758,124.634571429,121.661809524,1.60443307758,123.143411765,121.661809524,1.60443307758,121.9842,121.661809524,1.52102138536
