,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-03-10,1.23429252511,72.49,73.064,72.8835,1.01629469119,73.839,72.7016666667,0.646606052093,72.5964,72.7016666667,0.424619486573,73.839,72.8326666667,0.619245949246,72.5964,72.8326666667,0.284810237161,72.90875,72.8326666667,0.780215047397,73.839,73.3435,0.292158242077,72.5964,73.3435,0.459540523447,72.90875,73.3435,0.553471026202,73.1730909091,73.3435,0.409173652632,73.839,73.3188,0.674930381085,72.5964,73.3188,0.424825805024,72.90875,73.3188,0.466888206285,73.1730909091,73.3188,0.631555955618,73.3178571429,73.3188,0.704190683758,73.839,73.152,0.600323216999,72.5964,73.152,0.543349624775,72.90875,73.152,0.506628168615,73.1730909091,73.152,0.680945869084,73.3178571429,73.152,0.775196002506,73.2382352941,73.152,0.61991680544,73.839,72.6591428571,0.663304591281,72.5964,72.6591428571,0.7626599082,72.90875,72.6591428571,0.689790298059,73.1730909091,72.6591428571,0.741244452381,73.3178571429,72.6591428571,0.841917733856,73.2382352941,72.6591428571,0.851032236491,72.8835,72.6591428571,0.656142664675
2015-03-11,1.23412225438,72.48,73.1255,72.913,1.01615449328,73.732,72.6863333333,0.646516852748,72.6756,72.6863333333,0.424678062858,73.732,72.8942222222,0.619160524229,72.6756,72.8942222222,0.284849526751,72.8965,72.8942222222,0.780107416682,73.732,73.3535,0.292117938829,72.6756,73.3535,0.459603917091,72.8965,73.3535,0.553547377565,73.088,73.3535,0.409230098163,73.732,73.3065333333,0.674837274397,72.6756,73.3065333333,0.42488440977,72.8965,73.3065333333,0.466952613542,73.088,73.3065333333,0.631643078801,73.288,73.3065333333,0.704287826906,73.732,73.1634444444,0.600240402374,72.6756,73.1634444444,0.54342457989,72.8965,73.1634444444,0.506698058002,73.088,73.1634444444,0.680851932559,73.288,73.1634444444,0.77508906417,73.2337647059,73.1634444444,0.619831287878,73.732,72.7103809524,0.663213088371,72.6756,72.7103809524,0.762765117182,72.8965,72.7103809524,0.689695141444,73.088,72.7103809524,0.741142197663,73.288,72.7103809524,0.841801591253,73.2337647059,72.7103809524,0.850914836541,72.913,72.7103809524,0.656052149754
2015-03-12,1.25949259322,73.97,73.2325,72.9466,1.03704398272,73.708,72.7083333333,0.659807555157,72.7956,72.7083333333,0.415947788111,73.708,72.9193333333,0.631888851783,72.7956,72.9193333333,0.278993762473,72.933,72.9193333333,0.796144393102,73.708,73.3518333333,0.298123122727,72.7956,73.3518333333,0.450155657758,72.933,73.3518333333,0.542167885394,73.03,73.3518333333,0.400817393331,73.708,73.3141333333,0.688710170904,72.7956,73.3141333333,0.416149893068,72.933,73.3141333333,0.457353284152,73.03,73.3141333333,0.618658142441,73.2811428571,73.3141333333,0.689809503754,73.708,73.1897777778,0.612579781506,72.7956,73.1897777778,0.53225318607,72.933,73.1897777778,0.496281665806,73.03,73.1897777778,0.666855390347,73.2811428571,73.1897777778,0.791022876333,73.244,73.1897777778,0.632573404585,73.708,72.7780952381,0.676847021893,72.7956,72.7780952381,0.747084653266,72.933,72.7780952381,0.703873476995,73.03,72.7780952381,0.756378150678,73.2811428571,72.7780952381,0.859106839197,73.244,72.7780952381,0.86840742907,72.9466,72.7780952381,0.669538873031
2015-03-13,1.25063851524,73.45,73.276,72.9696,1.0297536911,73.623,72.7826666667,0.655169189216,72.9132,72.7826666667,0.413023726331,73.623,72.9502222222,0.627446750892,72.9132,72.9502222222,0.2809550543,72.933,72.9502222222,0.790547595962,73.623,73.3041666667,0.29602735385,72.9132,73.3041666667,0.453320196653,72.933,73.3041666667,0.545979258929,72.97,73.3041666667,0.403635090296,73.623,73.3102666667,0.68386862313,72.9132,73.3102666667,0.41907537562,72.933,73.3102666667,0.460568421475,72.97,73.3102666667,0.623007233073,73.2642857143,73.3102666667,0.694658779703,73.623,73.2118888889,0.608273421004,72.9132,73.2118888889,0.535994860489,72.933,73.2118888889,0.499770464862,72.97,73.2118888889,0.671543301703,73.2642857143,73.2118888889,0.785462082826,73.2484705882,73.2118888889,0.628126491372,73.623,72.8301904762,0.672088870597,72.9132,72.8301904762,0.741832740062,72.933,72.8301904762,0.698925333045,72.97,72.8301904762,0.75106090533,73.2642857143,72.8301904762,0.853067423807,73.2484705882,72.8301904762,0.862302631677,72.9696,72.8301904762,0.664832097122
2015-03-16,1.28298995403,75.35,73.4145,73.0061,1.0563912951,73.798,72.8463333333,0.672117064771,73.1072,72.8463333333,0.423707798217,73.798,73.0046666667,0.643677504148,73.1072,73.0046666667,0.273687326551,72.9805,73.0046666667,0.810997431664,73.798,73.2798333333,0.3036849709,73.1072,73.2798333333,0.441593738196,72.9805,73.2798333333,0.531855901652,72.9510909091,73.2798333333,0.393193883059,73.798,73.3481333333,0.701558893844,73.1072,73.3481333333,0.408234760049,72.9805,73.3481333333,0.448654466392,72.9510909091,73.3481333333,0.606891320985,73.2825714286,73.3481333333,0.676689389894,73.798,73.2472222222,0.624008199763,73.1072,73.2472222222,0.522129779006,72.9805,73.2472222222,0.486842433777,72.9510909091,73.2472222222,0.654171861632,73.2825714286,73.2472222222,0.805780366793,73.2817647059,73.2472222222,0.644374828113,73.798,72.8907619048,0.68947442341,73.1072,72.8907619048,0.761022422923,72.9805,72.8907619048,0.717005089788,72.9510909091,72.8907619048,0.770489301792,73.2825714286,72.8907619048,0.8751345185,73.2817647059,72.8907619048,0.88460862215,73.0061,72.8907619048,0.682029932174
2015-03-17,1.27124127363,74.66,73.557,73.0293,1.04671763891,73.797,72.8273333333,0.665962309964,73.2476,72.8273333333,0.419827793164,73.797,73.028,0.637783177966,73.2476,73.028,0.271181098876,73.02525,73.028,0.803570912383,73.797,73.2405,0.300904046813,73.2476,73.2405,0.445637529561,73.02525,73.2405,0.536726247666,72.9323636364,73.2405,0.396794464072,73.797,73.3621333333,0.695134532374,73.2476,73.3621333333,0.411973074375,73.02525,73.3621333333,0.452762914724,72.9323636364,73.3621333333,0.6124487863,73.3027142857,73.3621333333,0.682886014699,73.797,73.2795555556,0.618293990635,73.2476,73.2795555556,0.526911060326,73.02525,73.2795555556,0.491300579487,72.9323636364,73.2795555556,0.660162287438,73.3027142857,73.2795555556,0.798401621563,73.3067058824,73.2795555556,0.638474116349,73.797,72.9358095238,0.683160722652,73.2476,72.9358095238,0.754053538095,73.02525,72.9358095238,0.710439283392,72.9323636364,72.9358095238,0.763433726235,73.3027142857,72.9358095238,0.867120678848,73.3067058824,72.9358095238,0.87650802561,73.0293,72.9358095238,0.675784402602
2015-03-18,1.28026562234,75.19,73.7475,73.0602,1.05414812844,73.92,72.9836666667,0.67068987525,73.4052,72.9836666667,0.422808086901,73.92,73.0773333333,0.642310703874,73.4052,73.0773333333,0.273106172308,73.0845,73.0773333333,0.809275340237,73.92,73.2076666667,0.303040118937,73.4052,73.2076666667,0.448801042696,73.0845,73.2076666667,0.532916109556,72.9378181818,73.2076666667,0.39397768044,73.92,73.3704,0.700069186837,73.4052,73.3704,0.409048540094,73.0845,73.3704,0.449548819562,72.9378181818,73.3704,0.60810110539,73.351,73.3704,0.678038310603,73.92,73.3054444444,0.622683165763,73.4052,73.3054444444,0.523170598741,73.0845,73.3054444444,0.487812911297,72.9378181818,73.3054444444,0.655475895631,73.351,73.3054444444,0.804069353407,73.3503529412,73.3054444444,0.643006547124,73.92,72.9897142857,0.688010376857,73.4052,72.9897142857,0.75940644963,73.0845,72.9897142857,0.715482583957,72.9378181818,72.9897142857,0.7688532263,73.351,72.9897142857,0.873276236842,73.3503529412,72.9897142857,0.882730222952,73.0602,72.9897142857,0.680581693432
2015-03-19,1.27975481015,75.16,73.9135,73.1196,1.0537275347,74.024,73.1233333333,0.670422277215,73.5384,73.1233333333,0.422639391029,74.024,73.1362222222,0.642054428823,73.5384,73.1362222222,0.272997205887,73.09525,73.1362222222,0.808952448094,74.024,73.1743333333,0.302919209195,73.5384,73.1743333333,0.448621975915,73.09525,73.1743333333,0.533128737343,72.9427272727,73.1743333333,0.39413487329,74.024,73.3798666667,0.699789866773,73.5384,73.3798666667,0.408885334133,73.09525,73.3798666667,0.449728184698,72.9427272727,73.3798666667,0.60834373118,73.3892857143,73.3798666667,0.678308840585,74.024,73.3283333333,0.622434721887,73.5384,73.3283333333,0.522961859308,73.09525,73.3283333333,0.488007543393,72.9427272727,73.3283333333,0.655737423452,73.3892857143,73.3283333333,0.803748538397,73.3841176471,73.3283333333,0.642749994439,74.024,73.033047619,0.687735868129,73.5384,73.033047619,0.759103454637,73.09525,73.033047619,0.715197114113,72.9427272727,73.033047619,0.768546462146,73.3892857143,73.033047619,0.872927809031,73.3841176471,73.033047619,0.882378023102,73.1196,73.033047619,0.680310148668
2015-03-20,1.28384130768,75.4,74.0585,73.1815,1.05709228467,74.206,73.2863333333,0.672563061496,73.6512,73.2863333333,0.423988958004,74.206,73.1795555556,0.644104629234,73.6512,73.1795555556,0.273868937252,73.12725,73.1795555556,0.811535585235,74.206,73.1518333333,0.303886487138,73.6512,73.1518333333,0.450054510165,73.12725,73.1518333333,0.531426357128,72.9710909091,73.1518333333,0.392876326595,74.206,73.3901333333,0.702024427284,73.6512,73.3901333333,0.41019098182,73.12725,73.3901333333,0.448292118116,72.9710909091,73.3901333333,0.60640117536,73.4338571429,73.3901333333,0.680474808144,74.206,73.3542222222,0.624422272889,73.6512,73.3542222222,0.524631774772,73.12725,73.3542222222,0.486449243627,72.9710909091,73.3542222222,0.653643530668,73.4338571429,73.3542222222,0.806315058477,73.4144705882,73.3542222222,0.644802415922,74.206,73.0735238095,0.689931937958,73.6512,73.0735238095,0.761527414577,73.12725,73.0735238095,0.71748087286,72.9710909091,73.0735238095,0.771000575383,73.4338571429,73.0735238095,0.875715231519,73.4144705882,73.0735238095,0.885195621899,73.1815,73.0735238095,0.68248250678
2015-03-23,1.28963051251,75.74,74.1885,73.252,1.06185901381,74.389,73.461,0.675595839227,73.7776,73.461,0.425900844552,74.389,73.2304444444,0.647009079817,73.7776,73.2304444444,0.27510389002,73.15475,73.2304444444,0.815195029519,74.389,73.141,0.305256797557,73.7776,73.141,0.452083933685,73.15475,73.141,0.529030004855,73.0645454545,73.141,0.391104735733,74.389,73.4124,0.705190054675,73.7776,73.4124,0.412040649378,73.15475,73.4124,0.446270641721,73.0645454545,73.4124,0.603666740352,73.4847142857,73.4124,0.683543262186,74.389,73.39,0.62723797014,73.7776,73.39,0.526997488345,73.15475,73.39,0.484255705924,73.0645454545,73.39,0.650696066472,73.4847142857,73.39,0.809950961923,73.4511764706,73.39,0.647710013023,74.389,73.112,0.693043036882,73.7776,73.112,0.764961357826,73.15475,73.112,0.720716197751,73.0645454545,73.112,0.774477235803,73.4847142857,73.112,0.879664080043,73.4511764706,73.112,0.889187220194,73.252,73.112,0.685560014105
