,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2011-12-19,0.713178294574,165.6,165.5825,158.3117,1.05308819901,169.595,163.935,0.808665897067,164.5732,163.935,0.781414372086,169.595,161.458888889,0.579510850155,164.5732,161.458888889,0.839479642621,162.41175,161.458888889,0.946300615793,169.595,158.831166667,0.883050603483,164.5732,158.831166667,1.03451984255,162.41175,158.831166667,1.57988905353,159.770727273,158.831166667,0.973444404543,169.595,157.663733333,1.10935449485,164.5732,157.663733333,1.07288150984,162.41175,157.663733333,1.2500186862,159.770727273,157.663733333,1.10451379403,157.931857143,157.663733333,1.17194032676,169.595,158.004,0.710668870969,164.5732,158.004,1.20190398374,162.41175,158.004,1.11447227176,159.770727273,158.004,1.02169695186,157.931857143,158.004,1.14357262527,158.144,158.004,1.0872911931,169.595,159.279238095,0.902016437686,164.5732,159.279238095,1.01040582085,162.41175,159.279238095,1.11813074773,159.770727273,159.279238095,1.29090906367,157.931857143,159.279238095,1.15735947735,158.144,159.279238095,1.2478896709,158.3117,159.279238095,1.19465629515
2011-12-20,0.745650301464,173.14,166.449,158.2982,1.10103678005,169.563,164.267666667,0.845485588275,164.8636,164.267666667,0.816993263182,169.563,161.833111111,0.605896791038,164.8636,161.833111111,0.877702326832,162.98075,161.833111111,0.989387008565,169.563,159.175333333,0.923257134584,164.8636,159.175333333,1.08162298031,162.98075,159.175333333,1.65182361551,160.242363636,159.175333333,1.01776669204,169.563,157.940133333,1.15986495916,164.8636,157.940133333,1.12173130805,162.98075,157.940133333,1.30693378821,160.242363636,157.940133333,1.15480385446,158.245,157.940133333,1.22530041169,169.563,158.137111111,0.743026620287,164.8636,158.137111111,1.25662835595,162.98075,158.137111111,1.16521575564,160.242363636,158.137111111,1.06821624544,158.245,158.137111111,1.09150416154,158.305529412,158.137111111,1.13679708438,169.563,159.171809524,0.943086509788,164.8636,159.171809524,1.05641101342,162.98075,159.171809524,1.16904080714,160.242363636,159.171809524,1.34968596186,158.245,159.171809524,1.10466327892,158.305529412,159.171809524,1.19107150594,158.2982,159.171809524,1.14026192036
2011-12-21,0.746554694229,173.35,167.542,158.2972,1.10237221799,169.461,164.938333333,0.84651107039,165.3444,164.938333333,0.817984187205,169.461,162.376,0.606631677986,165.3444,162.376,0.87876688435,163.45525,162.376,0.990587027462,169.461,159.588666667,0.924376945132,165.3444,159.588666667,1.08293487142,163.45525,159.588666667,1.65382709801,160.658,159.588666667,1.01900113241,169.461,158.132666667,1.16127174928,165.3444,158.132666667,1.1230918462,163.45525,158.132666667,1.30851895684,160.658,158.132666667,1.15620450601,158.545714286,158.132666667,1.2267865679,169.461,158.272333333,0.743927830812,165.3444,158.272333333,1.25815250955,163.45525,158.272333333,1.16662903569,160.658,158.272333333,1.06951187563,158.545714286,158.272333333,1.09282803744,158.418705882,158.272333333,1.13817589567,169.461,159.138571429,0.944230371213,165.3444,159.138571429,1.05769232515,163.45525,159.138571429,1.17045872657,160.658,159.138571429,1.35132298423,158.545714286,159.138571429,1.10332344244,158.418705882,159.138571429,1.18962686567,158.2972,159.138571429,1.1388789066
2011-12-22,0.755770887166,175.49,168.742,158.4196,1.11598096645,170.26,165.458666667,0.856961221476,165.98,165.458666667,0.828082174863,170.26,162.894444444,0.614120525928,165.98,162.894444444,0.889615232388,163.75075,162.894444444,1.00281579146,170.26,159.985833333,0.935788347858,165.98,159.985833333,1.09630366649,163.75075,159.985833333,1.67424353868,161.091090909,159.985833333,1.03158066759,170.26,158.3944,1.17560761051,165.98,158.3944,1.13695637779,163.75075,158.3944,1.32467257996,161.091090909,158.3944,1.17047781229,158.778714286,158.3944,1.24193120739,170.26,158.530222222,0.753111595208,165.98,158.530222222,1.27368436055,163.75075,158.530222222,1.18103103244,161.091090909,158.530222222,1.08271496426,158.778714286,158.530222222,1.10631896331,158.616941176,158.530222222,1.15222663935,170.26,159.142571429,0.955886863825,165.98,159.142571429,1.07074950182,163.75075,159.142571429,1.18490800072,161.091090909,159.142571429,1.36800502164,158.778714286,159.142571429,1.08970295114,158.616941176,159.142571429,1.17494096147,158.4196,159.142571429,1.12481948427
2011-12-23,0.76834625323,178.41,170.099,158.5879,1.13454991296,170.833,165.928,0.871220306134,166.746,165.928,0.841860737463,170.833,163.429777778,0.624338953963,166.746,163.429777778,0.904417651207,163.9665,163.429777778,1.0195017685,170.833,160.4925,0.951359046905,166.746,160.4925,1.11454519994,163.9665,160.4925,1.70210148576,161.648,160.4925,1.048745267,170.833,158.758933333,1.19516869218,166.746,158.758933333,1.15587433678,163.9665,158.758933333,1.34671397225,161.648,158.758933333,1.18995353861,159.029142857,158.758933333,1.26259585566,170.833,158.831111111,0.765642712981,166.746,158.831111111,1.2948773535,163.9665,158.831111111,1.20068235511,161.648,158.831111111,1.10073039361,159.029142857,158.831111111,1.12472714254,158.821882353,158.831111111,1.17139868213,170.833,159.142095238,0.971791984586,166.746,159.142095238,1.08856583634,163.9665,159.142095238,1.20462383275,161.648,159.142095238,1.39076742784,159.029142857,159.142095238,1.07157124781,158.821882353,159.142095238,1.15539097225,158.5879,159.142095238,1.10610347257
2011-12-26,0.76834625323,178.41,171.028,158.9195,1.13454991296,171.726,166.437666667,0.871220306134,167.618,166.437666667,0.841860737463,171.726,163.894888889,0.624338953963,167.618,163.894888889,0.904417651207,164.482,163.894888889,1.0195017685,171.726,161.103166667,0.951359046905,167.618,161.103166667,1.11454519994,164.482,161.103166667,1.70210148576,162.069090909,161.103166667,1.048745267,171.726,159.1204,1.19516869218,167.618,159.1204,1.15587433678,164.482,159.1204,1.34671397225,162.069090909,159.1204,1.18995353861,159.345714286,159.1204,1.26259585566,171.726,159.122666667,0.765642712981,167.618,159.122666667,1.2948773535,164.482,159.122666667,1.20068235511,162.069090909,159.122666667,1.10073039361,159.345714286,159.122666667,1.12472714254,158.942235294,159.122666667,1.17139868213,171.726,159.142571429,0.971791984586,167.618,159.142571429,1.08856583634,164.482,159.142571429,1.20462383275,162.069090909,159.142571429,1.39076742784,159.345714286,159.142571429,1.07157124781,158.942235294,159.142571429,1.15539097225,158.9195,159.142571429,1.10610347257
2011-12-27,0.765891472868,177.84,171.8685,159.1325,1.13092515285,172.735,166.836333333,0.868436854677,168.4992,166.836333333,0.839171086545,172.735,164.505111111,0.622344260819,168.4992,164.505111111,0.901528137945,165.178,164.505111111,1.01624457435,172.735,161.613833333,0.948319561132,168.4992,161.613833333,1.11098435266,165.178,161.613833333,1.69666346184,162.519636364,161.613833333,1.04539464314,172.735,159.475333333,1.19135026186,168.4992,159.475333333,1.15218144752,165.178,159.475333333,1.3424113717,162.519636364,159.475333333,1.18615177011,159.663714286,159.475333333,1.25856200309,172.735,159.327444444,0.763196570128,168.4992,159.327444444,1.29074036515,165.178,159.327444444,1.19684630924,162.519636364,159.327444444,1.09721368308,159.663714286,159.327444444,1.12113376509,159.069764706,159.327444444,1.16765619433,172.735,159.17447619,0.968687217862,168.4992,159.17447619,1.08508799022,165.178,159.17447619,1.2007751943,162.519636364,159.17447619,1.38632408142,159.663714286,159.17447619,1.0681476975,159.069764706,159.17447619,1.15908231721,159.1325,159.17447619,1.10963734948
2011-12-28,0.759862187769,176.44,172.0885,159.4163,1.12202223329,173.685,167.34,0.861600307238,169.4972,167.34,0.832564926394,173.685,164.995555556,0.617445014501,169.4972,164.995555556,0.894431087826,165.701,164.995555556,1.00824444837,173.685,162.046333333,0.940854157479,169.4972,162.046333333,1.10223841196,165.701,162.046333333,1.68330691187,162.891272727,162.046333333,1.03716504069,173.685,159.7972,1.18197166105,169.4972,159.7972,1.14311119321,165.701,159.7972,1.33184358087,162.891272727,159.7972,1.17681409311,160.081142857,159.7972,1.24865429501,173.685,159.468666667,0.757188499962,169.4972,159.468666667,1.28057934113,165.701,159.468666667,1.18742444221,162.891272727,159.468666667,1.08857614847,160.081142857,159.468666667,1.11230792574,159.207294118,159.468666667,1.15846411902,173.685,159.202952381,0.961061475032,169.4972,159.202952381,1.07654591202,165.701,159.202952381,1.19132239813,162.891272727,159.202952381,1.375410599,160.081142857,159.202952381,1.05973897743,159.207294118,159.202952381,1.16820689686,159.4163,159.202952381,1.11837268624
2011-12-29,0.772609819121,179.4,172.688,159.5905,1.14084554893,174.841,168.0,0.876054721823,170.6136,168.0,0.846532236427,174.841,165.345111111,0.627803421001,170.6136,165.345111111,0.909436279506,166.2045,165.345111111,1.02515900044,174.841,162.5085,0.956638153773,170.6136,162.5085,1.12072982943,166.2045,162.5085,1.71154647466,163.359454545,162.5085,1.05456477159,174.841,160.0668,1.20180070275,170.6136,160.0668,1.16228830232,166.2045,160.0668,1.35418691005,163.359454545,160.0668,1.1965566102,160.576142857,160.0668,1.26960202066,174.841,159.699333333,0.769891276883,170.6136,159.699333333,1.30206264905,166.2045,159.699333333,1.20734496108,163.359454545,159.699333333,1.10683836451,160.576142857,159.699333333,1.1309682718,159.404,159.699333333,1.17789879252,174.841,159.356761905,0.977184474159,170.6136,159.356761905,1.09460630592,166.2045,159.356761905,1.21130831004,163.359454545,159.356761905,1.39848481898,160.576142857,159.356761905,1.07751741414,159.404,159.356761905,1.18780501755,159.5905,159.356761905,1.13713477619
2011-12-30,0.767614125754,178.24,173.149,159.7622,1.13346884415,175.632,168.632666667,0.870390153945,171.6924,168.632666667,0.841058560873,175.632,165.533111111,0.623744045481,171.6924,165.533111111,0.90355586655,166.7205,165.533111111,1.01853032463,175.632,163.016166667,0.950452533604,171.6924,163.016166667,1.11348319286,166.7205,163.016166667,1.70047961897,163.765454545,163.016166667,1.04774595813,175.632,160.298266667,1.19402986208,171.6924,160.298266667,1.15477294875,166.7205,160.298266667,1.34543074051,163.765454545,160.298266667,1.18881967783,161.013428571,160.298266667,1.26139277683,175.632,159.891,0.764913161603,171.6924,159.891,1.29364351487,166.7205,159.891,1.19953827125,163.765454545,159.891,1.09968155012,161.013428571,159.891,1.12365543348,159.665176471,159.891,1.17028250156,175.632,159.515428571,0.970866001528,171.6924,159.515428571,1.08752858399,166.7205,159.515428571,1.20347599321,163.765454545,159.515428571,1.38944221926,161.013428571,159.515428571,1.07055018895,159.665176471,159.515428571,1.18012467295,159.7622,159.515428571,1.12978206526
