,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2017-01-19,4.45765124555,62.63,63.743,58.4337,0.609265381879,62.882,63.7653333333,0.724652154065,63.8996,63.7653333333,0.570989752562,62.882,62.8275555556,0.982220162591,63.8996,62.8275555556,1.07632940945,63.15,62.8275555556,1.42696271605,62.882,61.4845,1.06492976872,63.8996,61.4845,2.74865179536,63.15,61.4845,2.03774767913,61.9896363636,61.4845,1.13635370834,62.882,60.3556,1.06387837728,63.8996,60.3556,1.56862153919,63.15,60.3556,1.52154555669,61.9896363636,60.3556,1.23501155136,60.7125714286,60.3556,1.22969353596,62.882,59.1145555556,0.550135407074,63.8996,59.1145555556,1.01809281041,63.15,59.1145555556,1.83978515583,61.9896363636,59.1145555556,0.928325457376,60.7125714286,59.1145555556,1.47196850889,59.6155294118,59.1145555556,1.76700922268,62.882,58.101047619,0.430048064161,63.8996,58.101047619,1.01555356534,63.15,58.101047619,1.17394069031,61.9896363636,58.101047619,1.20643981132,60.7125714286,58.101047619,1.60237350217,59.6155294118,58.101047619,1.93518331578,58.4337,58.101047619,1.43176189766
2017-01-20,4.51886120996,63.49,63.684,58.5464,0.617631472066,62.802,63.7963333333,0.7147016375,63.8576,63.7963333333,0.578830263295,62.802,62.9051111111,0.995707458452,63.8576,62.9051111111,1.09110896066,63.21425,62.9051111111,1.44655696698,62.802,61.6003333333,1.07955278646,63.8576,61.6003333333,2.78639473874,63.21425,61.6003333333,2.06572888629,62.1074545455,61.6003333333,1.15195747952,62.802,60.4658666667,1.07848695791,63.8576,60.4658666667,1.59016096955,63.21425,60.4658666667,1.54243856609,62.1074545455,60.4658666667,1.25197003666,60.8322857143,60.4658666667,1.24657899726,62.802,59.2445555556,0.557689557642,63.8576,59.2445555556,1.03207268933,63.21425,59.2445555556,1.86504805275,62.1074545455,59.2445555556,0.941072701402,60.8322857143,59.2445555556,1.4921807541,59.7635294118,59.2445555556,1.79127280134,62.802,58.2158095238,0.435953242753,63.8576,58.2158095238,1.02949857677,63.21425,58.2158095238,1.19006058482,62.1074545455,58.2158095238,1.22300596552,60.8322857143,58.2158095238,1.62437639554,59.7635294118,58.2158095238,1.96175616668,58.5464,58.2158095238,1.45142204826
2017-01-23,4.5024911032,63.26,63.6135,58.6568,0.615394029341,62.78,63.8323333333,0.717290728327,63.8144,63.8323333333,0.576733382517,62.78,62.9711111111,0.992100390954,63.8144,62.9711111111,1.08715628999,63.2835,62.9711111111,1.44131664406,62.78,61.711,1.07564197939,63.8144,61.711,2.77630069574,63.2835,61.711,2.05824554019,62.21,61.711,1.14778437792,62.78,60.5662666667,1.07458001193,63.8144,60.5662666667,1.58440042422,63.2835,60.5662666667,1.53685090078,62.21,60.5662666667,1.2474346278,60.9447142857,60.5662666667,1.24206311808,62.78,59.3798888889,0.55566926156,63.8144,59.3798888889,1.0283338845,63.2835,59.3798888889,1.8582916966,62.21,59.3798888889,0.937663554744,60.9447142857,59.3798888889,1.48677515364,59.9062352941,59.3798888889,1.78478370472,62.78,58.3281904762,0.434373950804,63.8144,58.3281904762,1.02576909697,63.2835,58.3281904762,1.18574945024,62.21,58.3281904762,1.21857548242,60.9447142857,58.3281904762,1.6184919008,59.9062352941,58.3281904762,1.95464947399,58.6568,58.3281904762,1.446164101
2017-01-24,4.48256227758,62.98,63.52,58.7691,0.612670186025,62.809,63.8296666667,0.720465584539,63.7488,63.8296666667,0.579286106942,62.809,63.0166666667,0.987709178348,63.7488,63.0166666667,1.08234434308,63.333,63.0166666667,1.4349371205,62.809,61.8301666667,1.07088099687,63.7488,61.8301666667,2.76401229557,63.333,61.8301666667,2.04913537972,62.3054545455,61.8301666667,1.14270408033,62.809,60.6666666667,1.06982372986,63.7488,60.6666666667,1.57738758643,63.333,60.6666666667,1.53004852563,62.3054545455,60.6666666667,1.24191326049,61.0572857143,60.6666666667,1.23656552603,62.809,59.5244444444,0.553209770677,63.7488,59.5244444444,1.02378229601,63.333,59.5244444444,1.85006656737,62.3054545455,59.5244444444,0.933513289247,61.0572857143,59.5244444444,1.48019442264,60.0348235294,59.5244444444,1.77688393492,62.809,58.4397142857,0.432451334518,63.7488,58.4397142857,1.02122886069,63.333,58.4397142857,1.18050111249,62.3054545455,58.4397142857,1.21318185082,61.0572857143,58.4397142857,1.61132816807,60.0348235294,58.4397142857,1.94599784812,58.7691,58.4397142857,1.43976312174
2017-01-25,4.48398576512,63.0,63.445,58.8729,0.612864746261,62.811,63.8083333333,0.720236792673,63.6836,63.8083333333,0.579102148191,62.811,63.0831111111,0.987395520305,63.6836,63.0831111111,1.08268805357,63.39,63.0831111111,1.43539280076,62.811,61.961,1.07122106705,63.6836,61.961,2.76489003844,63.39,61.961,2.04978610547,62.4069090909,61.961,1.14306695873,62.811,60.7713333333,1.0701634643,63.6836,60.7713333333,1.57788850342,63.39,60.7713333333,1.53053440957,62.4069090909,60.7713333333,1.24230764387,61.164,60.7713333333,1.23695821117,62.811,59.668,0.553385448597,63.6836,59.668,1.02410740948,63.39,59.668,1.8506540766,62.4069090909,59.668,0.933809736783,61.164,59.668,1.48066447485,60.1389411765,59.668,1.7774482042,62.811,58.5537142857,0.432588664253,63.6836,58.5537142857,1.02155316328,63.39,58.5537142857,1.18087599376,62.4069090909,58.5537142857,1.21356711022,61.164,58.5537142857,1.61183986327,60.1389411765,58.5537142857,1.9466158214,58.8729,58.5537142857,1.44022033454
2017-01-26,4.5665480427,64.16,63.428,58.9809,0.624149240002,62.991,63.8126666667,0.706975289824,63.67,63.8126666667,0.568439314986,62.991,63.1753333333,0.969214904376,63.67,63.1753333333,1.10262326218,63.47975,63.1753333333,1.4618222555,62.991,62.1053333333,1.09094513749,63.67,62.1053333333,2.81579912486,63.47975,62.1053333333,2.08752819884,62.5343636364,62.1053333333,1.16411390591,62.991,60.8902666667,1.08986806142,63.67,60.8902666667,1.60694168856,63.47975,60.8902666667,1.55871567806,62.5343636364,60.8902666667,1.26518187986,61.2735714286,60.8902666667,1.25973394966,62.991,59.8245555556,0.563574767968,63.67,59.8245555556,1.04296399035,63.47975,59.8245555556,1.88472961198,62.5343636364,59.8245555556,0.951003693841,61.2735714286,59.8245555556,1.50792750328,60.2517647059,59.8245555556,1.81017582192,62.991,58.6691428571,0.440553788865,63.67,58.6691428571,1.04036271359,63.47975,58.6691428571,1.2026191073,62.5343636364,58.6691428571,1.23591215542,61.2735714286,58.6691428571,1.64151818456,60.2517647059,58.6691428571,1.98245827144,58.9809,58.6691428571,1.46673867721
2017-01-27,4.60782918149,64.74,63.484,59.1092,0.629791486872,63.233,63.8193333333,0.700584303725,63.6728,63.8193333333,0.563300680281,63.233,63.2602222222,0.96045329832,63.6728,63.2602222222,1.11259086648,63.59375,63.2602222222,1.47503698287,63.233,62.2341666667,1.10080717272,63.6728,62.2341666667,2.84125366807,63.59375,62.2341666667,2.10639924552,62.6616363636,62.2341666667,1.17463737949,63.233,61.0186666667,1.09972035998,63.6728,61.0186666667,1.62146828113,63.59375,61.0186666667,1.57280631231,62.6616363636,61.0186666667,1.27661899785,61.3747142857,61.0186666667,1.27112181891,63.233,59.9782222222,0.568669427654,63.6728,59.9782222222,1.05239228079,63.59375,59.9782222222,1.90176737966,62.6616363636,59.9782222222,0.95960067237,61.3747142857,59.9782222222,1.52155901749,60.3694117647,59.9782222222,1.82653963079,63.233,58.7883809524,0.44453635117,63.6728,58.7883809524,1.04976748874,63.59375,58.7883809524,1.21349066407,62.6616363636,58.7883809524,1.24708467802,61.3747142857,58.7883809524,1.65635734521,60.3694117647,58.7883809524,2.00037949646,59.1092,58.7883809524,1.47999784855
2017-01-30,4.58362989324,64.4,63.523,59.2256,0.626483962845,63.441,63.8213333333,0.704263615793,63.662,63.8213333333,0.566259009464,63.441,63.3471111111,0.965497384224,63.662,63.3471111111,1.1067477881,63.679,63.3471111111,1.46729041855,63.441,62.3471666667,1.09502597965,63.662,62.3471666667,2.82633203929,63.679,62.3471666667,2.09533690781,62.7623636364,62.3471666667,1.1684684467,63.441,61.1388,1.09394487461,63.662,61.1388,1.61295269238,63.679,61.1388,1.56454628534,62.7623636364,61.1388,1.2699144804,61.4897142857,61.1388,1.26444617142,63.441,60.1256666667,0.565682903011,63.662,60.1256666667,1.04686535191,63.679,60.1256666667,1.89177972274,62.7623636364,60.1256666667,0.954561064267,61.4897142857,60.1256666667,1.51356812985,60.4808235294,60.1256666667,1.81694705318,63.441,58.9043809524,0.442201745681,63.662,58.9043809524,1.04425434468,63.679,58.9043809524,1.20711768251,62.7623636364,58.9043809524,1.24053526822,61.4897142857,58.9043809524,1.6476585269,60.4808235294,58.9043809524,1.98987395076,59.2256,58.9043809524,1.47222523087
2017-01-31,4.59003558719,64.49,63.528,59.3521,0.627359483911,63.664,63.817,0.703279396454,63.6476,63.817,0.565467653705,63.664,63.4246666667,0.96684668181,63.6476,63.4246666667,1.10829448532,63.7625,63.4246666667,1.46934097969,63.664,62.4598333333,1.09655629546,63.6476,62.4598333333,2.83028188221,63.7625,62.4598333333,2.09826517368,62.8583636364,62.4598333333,1.1701013995,63.664,61.264,1.09547367956,63.6476,61.264,1.61520681881,63.7625,61.264,1.56673276307,62.8583636364,61.264,1.27168920561,61.6111428571,61.264,1.26621325458,63.664,60.2638888889,0.566473453652,63.6476,60.2638888889,1.0483283625,63.7625,60.2638888889,1.89442351428,62.8583636364,60.2638888889,0.955895078177,61.6111428571,60.2638888889,1.51568336481,60.586,60.2638888889,1.8194862649,63.664,59.0257142857,0.442819729487,63.6476,59.0257142857,1.04571370635,63.7625,59.0257142857,1.20880464822,62.8583636364,59.0257142857,1.24226893552,61.6111428571,59.0257142857,1.64996115527,60.586,59.0257142857,1.99265483051,59.3521,59.0257142857,1.47428268849
2017-02-01,4.59786476868,64.6,63.471,59.4767,0.628429565214,63.775,63.816,0.702079819254,63.6516,63.816,0.564503140728,63.775,63.5108888889,0.968495823305,63.6516,63.5108888889,1.11018489303,63.7915,63.5108888889,1.47184722109,63.775,62.5795,1.09842668145,63.6516,62.5795,2.83510946799,63.7915,62.5795,2.10184416529,62.9532727273,62.5795,1.1720972307,63.775,61.3849333333,1.09734221895,63.6516,61.3849333333,1.61796186223,63.7915,61.3849333333,1.56940512473,62.9532727273,61.3849333333,1.27385831419,61.7228571429,61.3849333333,1.26837302288,63.775,60.38,0.567439682213,63.6516,60.38,1.05011648654,63.7915,60.38,1.89765481505,62.9532727273,60.38,0.957525539622,61.7228571429,60.38,1.51826865199,60.6823529412,60.38,1.82258974589,63.775,59.1398095238,0.443575043028,63.6516,59.1398095238,1.0474973706,63.7915,59.1398095238,1.21086649519,62.9532727273,59.1398095238,1.24438786222,61.7228571429,59.1398095238,1.65277547884,60.6823529412,59.1398095238,1.99605368353,59.4767,59.1398095238,1.47679735891
