,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2011-02-24,0.900654056921,50.95,53.8025,55.4227,0.832918345218,52.518,54.8336666667,0.760750195885,54.4172,54.8336666667,0.660841583388,52.518,55.3062222222,0.659394762047,54.4172,55.3062222222,0.778186794086,55.20675,55.3062222222,0.825278905256,52.518,55.315,0.834233260027,54.4172,55.315,0.64530830219,55.20675,55.315,0.623273407817,55.4901818182,55.315,0.485358803739,52.518,55.0513333333,0.73996012308,54.4172,55.0513333333,0.731941640552,55.20675,55.0513333333,0.717681135135,55.4901818182,55.0513333333,0.982523102842,55.0975714286,55.0513333333,0.897899723963,52.518,55.2904444444,0.826434563241,54.4172,55.2904444444,0.774859646451,55.20675,55.2904444444,0.614138813644,55.4901818182,55.2904444444,0.952027256921,55.0975714286,55.2904444444,0.91433983902,55.1656470588,55.2904444444,0.783399550709,52.518,55.4356190476,0.792642121441,54.4172,55.4356190476,0.797076036889,55.20675,55.4356190476,0.676224298144,55.4901818182,55.4356190476,0.959129806745,55.0975714286,55.4356190476,0.9453003206,55.1656470588,55.4356190476,0.903881360976,55.4227,55.4356190476,0.896842907518
2011-02-25,0.923811207354,52.26,53.651,55.3814,0.811502780307,52.37,54.6923333333,0.741190181035,54.2288,54.6923333333,0.643850367014,52.37,55.2073333333,0.642440745594,54.2288,55.2073333333,0.758178458458,55.14075,55.2073333333,0.804059761667,52.37,55.2905,0.812783886707,54.2288,55.2905,0.628716469494,55.14075,55.2905,0.607248124907,55.4605454545,55.2905,0.49783809781,52.37,55.0218666667,0.72093465181,54.2288,55.0218666667,0.71312233635,55.14075,55.0218666667,0.736133780612,55.4605454545,55.0218666667,0.957260977921,55.0584285714,55.0218666667,0.874813391511,52.37,55.2316666667,0.805185705972,54.2288,55.2316666667,0.754936856719,55.14075,55.2316666667,0.598348394687,55.4605454545,55.2316666667,0.927549225389,55.0584285714,55.2316666667,0.890830806849,55.1076470588,55.2316666667,0.763257187384,52.37,55.4046666667,0.772262117926,54.2288,55.4046666667,0.776582030838,55.14075,55.4046666667,0.658837569379,55.4605454545,55.4046666667,0.934469158132,55.0584285714,55.4046666667,0.920995248569,55.1076470588,55.4046666667,0.880641231774,55.3814,55.4046666667,0.873783747383
2011-02-28,0.907371398268,51.33,53.4635,55.3337,0.825943989371,52.117,54.52,0.754380132591,53.9904,54.52,0.655308094556,52.117,55.0937777778,0.653873388024,53.9904,55.0937777778,0.771670727237,55.03525,55.0937777778,0.818368517471,52.117,55.256,0.827247893876,53.9904,55.256,0.639904879686,55.03525,55.256,0.618054492228,55.41,55.256,0.488978751638,52.117,54.9794666667,0.733764143317,53.9904,54.9794666667,0.725812802726,55.03525,54.9794666667,0.723033810922,55.41,54.9794666667,0.974296046988,55.0097142857,54.9794666667,0.890381253243,52.117,55.1581111111,0.819514498673,53.9904,55.1581111111,0.768371439129,55.03525,55.1581111111,0.608996385637,55.41,55.1581111111,0.944055554888,55.0097142857,55.1581111111,0.906683708693,55.0358823529,55.1581111111,0.77683983538,52.117,55.3692380952,0.786005014399,53.9904,55.3692380952,0.790401802914,55.03525,55.3692380952,0.670562003737,55.41,55.3692380952,0.951098632243,55.0097142857,55.3692380952,0.937384945874,55.0358823529,55.3692380952,0.896312803636,55.3337,55.3692380952,0.889333285942
2011-03-01,0.917624182429,51.91,53.2735,55.2934,0.816611288926,51.924,54.3406666667,0.745856063297,53.7804,54.3406666667,0.647903483318,51.924,55.0037777778,0.646484988159,53.7804,55.0037777778,0.762951283991,54.91425,55.0037777778,0.809121415579,51.924,55.2356666667,0.817900460047,53.7804,55.2356666667,0.632674316074,54.91425,55.2356666667,0.611070825649,55.3218181818,55.2356666667,0.494503935272,51.924,54.9512,0.725473023054,53.7804,54.9512,0.717611528119,54.91425,54.9512,0.731203684492,55.3218181818,54.9512,0.963287052107,54.9855714286,54.9512,0.880320448122,51.924,55.0986666667,0.810254447841,53.7804,55.0986666667,0.759689275975,54.91425,55.0986666667,0.602115070545,55.3218181818,55.0986666667,0.933388260482,54.9855714286,55.0986666667,0.896438695036,54.972,55.0986666667,0.768061984132,51.924,55.3291428571,0.777123601807,53.7804,55.3291428571,0.781470709095,54.91425,55.3291428571,0.662985031943,55.3218181818,55.3291428571,0.940351755043,54.9855714286,55.3291428571,0.926793025582,54.972,55.3291428571,0.886184975347,55.2934,55.3291428571,0.879284322259
2011-03-02,0.908432031112,51.39,53.0615,55.2524,0.824791559976,51.768,54.1543333333,0.753327555358,53.5768,54.1543333333,0.654393751307,51.768,54.9042222222,0.652961046603,53.5768,54.9042222222,0.770594024651,54.78075,54.9042222222,0.817226658039,51.768,55.2041666667,0.82609364516,53.5768,55.2041666667,0.639012028352,54.78075,55.2041666667,0.617192128468,55.244,55.2041666667,0.489550322358,51.768,54.9181333333,0.732740331318,53.5768,54.9181333333,0.724800085133,54.78075,54.9181333333,0.738528398727,55.244,54.9181333333,0.97293662381,54.9507142857,54.9181333333,0.889138915335,51.768,55.036,0.818371040267,53.5768,55.036,0.76729934,54.78075,55.036,0.608146660541,55.244,55.036,0.942738325893,54.9507142857,55.036,0.905418624171,54.9024705882,55.036,0.775755920402,51.768,55.2868571429,0.784908311361,53.5768,55.2868571429,0.789298965091,54.78075,55.2868571429,0.669626376898,55.244,55.2868571429,0.94977157613,54.9507142857,55.2868571429,0.936077024297,54.9024705882,55.2868571429,0.895062189509,55.2524,55.2868571429,0.888092410249
2011-03-03,0.925755700902,52.37,52.9075,55.2275,0.80906290209,51.764,53.9896666667,0.738961705888,53.4124,53.9896666667,0.641914555427,51.764,54.834,0.640509172198,53.4124,54.834,0.755898906065,54.67625,54.834,0.801642261758,51.764,55.187,0.810340156694,53.4124,55.187,0.626826159744,54.67625,55.187,0.605422362251,55.1665454545,55.187,0.498885977465,51.764,54.8812,0.718767077286,53.4124,54.8812,0.710978250468,54.67625,54.8812,0.724444767072,55.1665454545,54.8812,0.954382860601,54.9298571429,54.8812,0.872183162522,51.764,54.9815555556,0.80276482078,53.4124,54.9815555556,0.752667050581,54.67625,54.9815555556,0.596549390112,55.1665454545,54.9815555556,0.924760439935,54.9298571429,54.9815555556,0.888152419624,54.8596470588,54.9815555556,0.760962365197,51.764,55.2526666667,0.76994022136,53.4124,55.2526666667,0.774247145947,54.67625,55.2526666667,0.656856697012,55.1665454545,55.2526666667,0.931659567089,54.9298571429,55.2526666667,0.918226168414,54.8596470588,55.2526666667,0.8779934807,55.2275,55.2526666667,0.87115661414
2011-03-04,0.924871840198,52.32,52.7635,55.1836,0.809835350918,51.772,53.8346666667,0.739667225944,53.2936,53.8346666667,0.642527420193,51.772,54.7766666667,0.641120695181,53.2936,54.7766666667,0.756620596829,54.55975,54.7766666667,0.802407625766,51.772,55.1608333333,0.811113824974,53.2936,55.1608333333,0.627424618938,54.55975,55.1608333333,0.606000386274,55.0738181818,55.1608333333,0.499362286399,51.772,54.8454666667,0.719453316619,53.2936,54.8454666667,0.711657053457,54.55975,54.8454666667,0.725136427151,55.0738181818,54.8454666667,0.955294052944,54.9121428571,54.8454666667,0.873015875108,51.772,54.9274444444,0.803531256545,53.2936,54.9274444444,0.753385655747,54.55975,54.9274444444,0.597118942709,55.0738181818,54.9274444444,0.925643350418,54.9121428571,54.9274444444,0.889000378779,54.8231764706,54.9274444444,0.761688890273,51.772,55.2139047619,0.770675318001,53.2936,55.2139047619,0.774986354603,54.55975,55.2139047619,0.657483827714,55.0738181818,55.2139047619,0.93254906448,54.9121428571,55.2139047619,0.919102840334,54.8231764706,55.2139047619,0.878831740659,55.1836,55.2139047619,0.871988346634
2011-03-07,0.914619056037,51.74,52.6065,55.1214,0.818812883478,51.722,53.6496666667,0.747866900849,53.16,53.6496666667,0.649650239453,51.722,54.692,0.648227920013,53.16,54.692,0.765008210479,54.44225,54.692,0.811302817336,51.722,55.1213333333,0.820105530221,53.16,55.1213333333,0.634380014178,54.44225,55.1213333333,0.612718280465,54.9663636364,55.1213333333,0.504898030399,51.722,54.8054666667,0.727428907667,53.16,54.8054666667,0.71954621804,54.44225,54.8054666667,0.733175019043,54.9663636364,54.8054666667,0.965884086406,54.8895714286,54.8054666667,0.882693803387,51.722,54.8642222222,0.812438904267,53.16,54.8642222222,0.761737408047,54.44225,54.8642222222,0.60373838053,54.9663636364,54.8642222222,0.935904687253,54.8895714286,54.8642222222,0.898855505302,54.7814117647,54.8642222222,0.770132689133,51.722,55.1723809524,0.779218737046,53.16,55.1723809524,0.783577564192,54.44225,55.1723809524,0.664772448128,54.9663636364,55.1723809524,0.942886955485,54.8895714286,55.1723809524,0.929291671515,54.7814117647,55.1723809524,0.888574141453,55.1214,55.1723809524,0.881654884116
2011-03-08,0.928407283012,52.52,52.4855,55.0733,0.806468970661,51.786,53.495,0.736592525459,53.0324,53.495,0.63985651725,51.786,54.598,0.638455639812,53.0324,54.598,0.753475423386,54.3505,54.598,0.799072121597,51.786,55.0506666667,0.807742130268,53.0324,55.0506666667,0.624816496376,54.3505,55.0506666667,0.603481321463,54.8778181818,55.0506666667,0.497286502303,51.786,54.7910666667,0.716462642727,53.0324,54.7910666667,0.708698787618,54.3505,54.7910666667,0.722122129308,54.8778181818,54.7910666667,0.951323019776,54.8871428571,54.7910666667,0.869386861628,51.786,54.8106666667,0.80019108159,53.0324,54.8106666667,0.750253929534,54.3505,54.8106666667,0.594636796904,54.8778181818,54.8106666667,0.921795571365,54.8871428571,54.8106666667,0.885304919795,54.7530588235,54.8106666667,0.758522648594,51.786,55.1398095238,0.767471720909,53.0324,55.1398095238,0.771764837093,54.3505,55.1398095238,0.65475075293,54.8778181818,55.1398095238,0.928672579272,54.8871428571,55.1398095238,0.915282249331,54.7530588235,55.1398095238,0.875178551381,55.0733,55.1398095238,0.868363604456
2011-03-09,0.927700194449,52.48,52.3885,55.0208,0.807083189222,51.927,53.3616666667,0.737153525098,52.9064,53.3616666667,0.64034384133,51.927,54.5035555556,0.638941896963,52.9064,54.5035555556,0.754049281287,54.24125,54.5035555556,0.79968070661,51.927,54.9975,0.808357318486,52.9064,54.9975,0.625292365757,54.24125,54.9975,0.603940941662,54.7965454545,54.9975,0.497665242975,51.927,54.7730666667,0.717008311153,52.9064,54.7730666667,0.709238542978,54.24125,54.7730666667,0.722672108082,54.7965454545,54.7730666667,0.9520475613,54.8722857143,54.7730666667,0.870048999375,51.927,54.7571111111,0.800800518819,52.9064,54.7571111111,0.750825333898,54.24125,54.7571111111,0.595089680984,54.7965454545,54.7571111111,0.922497624352,54.8722857143,54.7571111111,0.885979180968,54.7269411765,54.7571111111,0.759100350535,51.927,55.1111428571,0.768056238595,52.9064,55.1111428571,0.772352624479,54.24125,55.1111428571,0.655249420678,54.7965454545,55.1111428571,0.929379869888,54.8722857143,55.1111428571,0.915979341676,54.7269411765,55.1111428571,0.875845100164,55.0208,55.1111428571,0.869024962875
