,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105,sa_10_120,la_10_120,10_120,sa_25_120,la_25_120,25_120,sa_40_120,la_40_120,40_120,sa_55_120,la_55_120,55_120,sa_70_120,la_70_120,70_120,sa_85_120,la_85_120,85_120,sa_100_120,la_100_120,100_120,sa_115_120,la_115_120,115_120
2013-11-15,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-18,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-19,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-20,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-21,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-22,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-25,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-26,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-27,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-28,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-11-29,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-02,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-03,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-04,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-05,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-06,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-09,1.0,24.6,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0,24.6,24.6,1.0
2013-12-10,1.01138211382,24.88,24.614,24.6028,1.01138211382,24.628,24.6093333333,0.988617886179,24.6112,24.6093333333,0.988617886179,24.628,24.6062222222,0.988617886179,24.6112,24.6062222222,1.0,24.607,24.6062222222,1.0,24.628,24.6046666667,1.01138211382,24.6112,24.6046666667,1.01138211382,24.607,24.6046666667,1.01138211382,24.6050909091,24.6046666667,1.01138211382,24.628,24.6037333333,1.01138211382,24.6112,24.6037333333,1.01138211382,24.607,24.6037333333,1.01138211382,24.6050909091,24.6037333333,1.01138211382,24.604,24.6037333333,1.01138211382,24.628,24.6031111111,1.01138211382,24.6112,24.6031111111,1.01138211382,24.607,24.6031111111,1.01138211382,24.6050909091,24.6031111111,1.01138211382,24.604,24.6031111111,1.01138211382,24.6032941176,24.6031111111,1.01138211382,24.628,24.6026666667,1.01138211382,24.6112,24.6026666667,1.01138211382,24.607,24.6026666667,1.01138211382,24.6050909091,24.6026666667,1.01138211382,24.604,24.6026666667,1.01138211382,24.6032941176,24.6026666667,1.01138211382,24.6028,24.6026666667,1.01138211382,24.628,24.6023333333,1.01138211382,24.6112,24.6023333333,1.01138211382,24.607,24.6023333333,1.01138211382,24.6050909091,24.6023333333,1.01138211382,24.604,24.6023333333,1.01138211382,24.6032941176,24.6023333333,1.01138211382,24.6028,24.6023333333,1.01138211382,24.6024347826,24.6023333333,1.0
2013-12-11,1.05650406504,25.99,24.6835,24.6167,1.05650406504,24.767,24.6556666667,1.03272423078,24.6668,24.6556666667,1.03272423078,24.767,24.6371111111,1.03272423078,24.6668,24.6371111111,1.04461414791,24.64175,24.6371111111,1.04461414791,24.767,24.6278333333,1.05650406504,24.6668,24.6278333333,1.05650406504,24.64175,24.6278333333,1.05650406504,24.6303636364,24.6278333333,1.05650406504,24.767,24.6222666667,1.05650406504,24.6668,24.6222666667,1.05650406504,24.64175,24.6222666667,1.05650406504,24.6303636364,24.6222666667,1.05650406504,24.6238571429,24.6222666667,1.05650406504,24.767,24.6185555556,1.05650406504,24.6668,24.6185555556,1.05650406504,24.64175,24.6185555556,1.05650406504,24.6303636364,24.6185555556,1.05650406504,24.6238571429,24.6185555556,1.05650406504,24.6196470588,24.6185555556,1.05650406504,24.767,24.6159047619,1.05650406504,24.6668,24.6159047619,1.05650406504,24.64175,24.6159047619,1.05650406504,24.6303636364,24.6159047619,1.05650406504,24.6238571429,24.6159047619,1.05650406504,24.6196470588,24.6159047619,1.05650406504,24.6167,24.6159047619,1.05650406504,24.767,24.6139166667,1.05650406504,24.6668,24.6139166667,1.05650406504,24.64175,24.6139166667,1.05650406504,24.6303636364,24.6139166667,1.05650406504,24.6238571429,24.6139166667,1.05650406504,24.6196470588,24.6139166667,1.05650406504,24.6167,24.6139166667,1.05650406504,24.6145217391,24.6139166667,1.04461414791
2013-12-12,1.03455284553,25.45,24.726,24.6252,1.03455284553,24.852,24.684,1.01126709016,24.7008,24.684,1.01126709016,24.852,24.656,1.01126709016,24.7008,24.656,1.02290996785,24.663,24.656,1.02290996785,24.852,24.642,1.03455284553,24.7008,24.642,1.03455284553,24.663,24.642,1.03455284553,24.6458181818,24.642,1.03455284553,24.852,24.6336,1.03455284553,24.7008,24.6336,1.03455284553,24.663,24.6336,1.03455284553,24.6458181818,24.6336,1.03455284553,24.636,24.6336,1.03455284553,24.852,24.628,1.03455284553,24.7008,24.628,1.03455284553,24.663,24.628,1.03455284553,24.6458181818,24.628,1.03455284553,24.636,24.628,1.03455284553,24.6296470588,24.628,1.03455284553,24.852,24.624,1.03455284553,24.7008,24.624,1.03455284553,24.663,24.624,1.03455284553,24.6458181818,24.624,1.03455284553,24.636,24.624,1.03455284553,24.6296470588,24.624,1.03455284553,24.6252,24.624,1.03455284553,24.852,24.621,1.03455284553,24.7008,24.621,1.03455284553,24.663,24.621,1.03455284553,24.6458181818,24.621,1.03455284553,24.636,24.621,1.03455284553,24.6296470588,24.621,1.03455284553,24.6252,24.621,1.03455284553,24.6219130435,24.621,1.02290996785
2013-12-13,1.0662601626,26.23,24.8075,24.6415,1.0662601626,25.015,24.7383333333,1.04226073772,24.766,24.7383333333,1.04226073772,25.015,24.6922222222,1.04226073772,24.766,24.6922222222,1.05426045016,24.70375,24.6922222222,1.05426045016,25.015,24.6691666667,1.0662601626,24.766,24.6691666667,1.0662601626,24.70375,24.6691666667,1.0662601626,24.6754545455,24.6691666667,1.0662601626,25.015,24.6553333333,1.0662601626,24.766,24.6553333333,1.0662601626,24.70375,24.6553333333,1.0662601626,24.6754545455,24.6553333333,1.0662601626,24.6592857143,24.6553333333,1.0662601626,25.015,24.6461111111,1.0662601626,24.766,24.6461111111,1.0662601626,24.70375,24.6461111111,1.0662601626,24.6754545455,24.6461111111,1.0662601626,24.6592857143,24.6461111111,1.0662601626,24.6488235294,24.6461111111,1.0662601626,25.015,24.6395238095,1.0662601626,24.766,24.6395238095,1.0662601626,24.70375,24.6395238095,1.0662601626,24.6754545455,24.6395238095,1.0662601626,24.6592857143,24.6395238095,1.0662601626,24.6488235294,24.6395238095,1.0662601626,24.6415,24.6395238095,1.0662601626,25.015,24.6345833333,1.0662601626,24.766,24.6345833333,1.0662601626,24.70375,24.6345833333,1.0662601626,24.6754545455,24.6345833333,1.0662601626,24.6592857143,24.6345833333,1.0662601626,24.6488235294,24.6345833333,1.0662601626,24.6415,24.6345833333,1.0662601626,24.6360869565,24.6345833333,1.05426045016
2013-12-16,1.08170731707,26.61,24.908,24.6616,1.08170731707,25.216,24.8053333333,1.05736020704,24.8464,24.8053333333,1.05736020704,25.216,24.7368888889,1.05736020704,24.8464,24.7368888889,1.06953376206,24.754,24.7368888889,1.06953376206,25.216,24.7026666667,1.08170731707,24.8464,24.7026666667,1.08170731707,24.754,24.7026666667,1.08170731707,24.712,24.7026666667,1.08170731707,25.216,24.6821333333,1.08170731707,24.8464,24.6821333333,1.08170731707,24.754,24.6821333333,1.08170731707,24.712,24.6821333333,1.08170731707,24.688,24.6821333333,1.08170731707,25.216,24.6684444444,1.08170731707,24.8464,24.6684444444,1.08170731707,24.754,24.6684444444,1.08170731707,24.712,24.6684444444,1.08170731707,24.688,24.6684444444,1.08170731707,24.6724705882,24.6684444444,1.08170731707,25.216,24.6586666667,1.08170731707,24.8464,24.6586666667,1.08170731707,24.754,24.6586666667,1.08170731707,24.712,24.6586666667,1.08170731707,24.688,24.6586666667,1.08170731707,24.6724705882,24.6586666667,1.08170731707,24.6616,24.6586666667,1.08170731707,25.216,24.6513333333,1.08170731707,24.8464,24.6513333333,1.08170731707,24.754,24.6513333333,1.08170731707,24.712,24.6513333333,1.08170731707,24.688,24.6513333333,1.08170731707,24.6724705882,24.6513333333,1.08170731707,24.6616,24.6513333333,1.08170731707,24.6535652174,24.6513333333,1.06953376206
2013-12-17,1.06097560976,26.1,24.983,24.6766,1.06097560976,25.366,24.8553333333,1.03709512979,24.9064,24.8553333333,1.03709512979,25.366,24.7702222222,1.03709512979,24.9064,24.7702222222,1.04903536977,24.7915,24.7702222222,1.04903536977,25.366,24.7276666667,1.06097560976,24.9064,24.7276666667,1.06097560976,24.7915,24.7276666667,1.06097560976,24.7392727273,24.7276666667,1.06097560976,25.366,24.7021333333,1.06097560976,24.9064,24.7021333333,1.06097560976,24.7915,24.7021333333,1.06097560976,24.7392727273,24.7021333333,1.06097560976,24.7094285714,24.7021333333,1.06097560976,25.366,24.6851111111,1.06097560976,24.9064,24.6851111111,1.06097560976,24.7915,24.6851111111,1.06097560976,24.7392727273,24.6851111111,1.06097560976,24.7094285714,24.6851111111,1.06097560976,24.6901176471,24.6851111111,1.06097560976,25.366,24.672952381,1.06097560976,24.9064,24.672952381,1.06097560976,24.7915,24.672952381,1.06097560976,24.7392727273,24.672952381,1.06097560976,24.7094285714,24.672952381,1.06097560976,24.6901176471,24.672952381,1.06097560976,24.6766,24.672952381,1.06097560976,25.366,24.6638333333,1.06097560976,24.9064,24.6638333333,1.06097560976,24.7915,24.6638333333,1.06097560976,24.7392727273,24.6638333333,1.06097560976,24.7094285714,24.6638333333,1.06097560976,24.6901176471,24.6638333333,1.06097560976,24.6766,24.6638333333,1.06097560976,24.6666086957,24.6638333333,1.04903536977
2013-12-18,1.0662601626,26.23,25.0645,24.6929,1.0662601626,25.529,24.9096666667,1.04226073772,24.9716,24.9096666667,1.04226073772,25.529,24.8064444444,1.04226073772,24.9716,24.8064444444,1.05426045016,24.83225,24.8064444444,1.05426045016,25.529,24.7548333333,1.0662601626,24.9716,24.7548333333,1.0662601626,24.83225,24.7548333333,1.0662601626,24.7689090909,24.7548333333,1.0662601626,25.529,24.7238666667,1.0662601626,24.9716,24.7238666667,1.0662601626,24.83225,24.7238666667,1.0662601626,24.7689090909,24.7238666667,1.0662601626,24.7327142857,24.7238666667,1.0662601626,25.529,24.7032222222,1.0662601626,24.9716,24.7032222222,1.0662601626,24.83225,24.7032222222,1.0662601626,24.7689090909,24.7032222222,1.0662601626,24.7327142857,24.7032222222,1.0662601626,24.7092941176,24.7032222222,1.0662601626,25.529,24.6884761905,1.0662601626,24.9716,24.6884761905,1.0662601626,24.83225,24.6884761905,1.0662601626,24.7689090909,24.6884761905,1.0662601626,24.7327142857,24.6884761905,1.0662601626,24.7092941176,24.6884761905,1.0662601626,24.6929,24.6884761905,1.0662601626,25.529,24.6774166667,1.0662601626,24.9716,24.6774166667,1.0662601626,24.83225,24.6774166667,1.0662601626,24.7689090909,24.6774166667,1.0662601626,24.7327142857,24.6774166667,1.0662601626,24.7092941176,24.6774166667,1.0662601626,24.6929,24.6774166667,1.0662601626,24.6807826087,24.6774166667,1.05426045016
2013-12-19,1.06178861789,26.12,25.1405,24.7081,1.06178861789,25.681,24.9603333333,1.03788983871,25.0324,24.9603333333,1.03788983871,25.681,24.8402222222,1.03788983871,25.0324,24.8402222222,1.0498392283,24.87025,24.8402222222,1.0498392283,25.681,24.7801666667,1.06178861789,25.0324,24.7801666667,1.06178861789,24.87025,24.7801666667,1.06178861789,24.7965454545,24.7801666667,1.06178861789,25.681,24.7441333333,1.06178861789,25.0324,24.7441333333,1.06178861789,24.87025,24.7441333333,1.06178861789,24.7965454545,24.7441333333,1.06178861789,24.7544285714,24.7441333333,1.06178861789,25.681,24.7201111111,1.06178861789,25.0324,24.7201111111,1.06178861789,24.87025,24.7201111111,1.06178861789,24.7965454545,24.7201111111,1.06178861789,24.7544285714,24.7201111111,1.06178861789,24.7271764706,24.7201111111,1.06178861789,25.681,24.702952381,1.06178861789,25.0324,24.702952381,1.06178861789,24.87025,24.702952381,1.06178861789,24.7965454545,24.702952381,1.06178861789,24.7544285714,24.702952381,1.06178861789,24.7271764706,24.702952381,1.06178861789,24.7081,24.702952381,1.06178861789,25.681,24.6900833333,1.06178861789,25.0324,24.6900833333,1.06178861789,24.87025,24.6900833333,1.06178861789,24.7965454545,24.6900833333,1.06178861789,24.7544285714,24.6900833333,1.06178861789,24.7271764706,24.6900833333,1.06178861789,24.7081,24.6900833333,1.06178861789,24.694,24.6900833333,1.0498392283
