,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105,sa_10_120,la_10_120,10_120,sa_25_120,la_25_120,25_120,sa_40_120,la_40_120,40_120,sa_55_120,la_55_120,55_120,sa_70_120,la_70_120,70_120,sa_85_120,la_85_120,85_120,sa_100_120,la_100_120,100_120,sa_115_120,la_115_120,115_120
2013-02-01,1.06228571429,37.18,35.9745,35.0927,0.876583061966,37.16,35.568,0.770118078563,35.686,35.568,0.87762909271,37.16,35.206,0.801118198069,35.686,35.206,0.835299715248,35.23175,35.206,0.852777188973,37.16,35.1545,0.835299715248,35.686,35.1545,0.835299715248,35.23175,35.1545,0.852777188973,35.1685454545,35.1545,0.852777188973,37.16,35.1236,0.835299715248,35.686,35.1236,0.876583061966,35.23175,35.1236,0.852777188973,35.1685454545,35.1236,0.852777188973,35.1324285714,35.1236,0.852777188973,37.16,35.103,0.835299715248,35.686,35.103,0.876583061966,35.23175,35.103,0.852777188973,35.1685454545,35.103,0.852777188973,35.1324285714,35.103,0.852777188973,35.1090588235,35.103,0.852777188973,37.16,35.0882857143,0.835299715248,35.686,35.0882857143,0.876583061966,35.23175,35.0882857143,0.852777188973,35.1685454545,35.0882857143,0.852777188973,35.1324285714,35.0882857143,0.852777188973,35.1090588235,35.0882857143,0.852777188973,35.0927,35.0882857143,0.852777188973,37.16,35.07725,0.835299715248,35.686,35.07725,0.812578584425,35.23175,35.07725,0.852777188973,35.1685454545,35.07725,0.852777188973,35.1324285714,35.07725,0.852777188973,35.1090588235,35.07725,0.852777188973,35.0927,35.07725,0.852777188973,35.0806086957,35.07725,0.852777188973
2013-02-04,1.06514285714,37.28,36.1155,35.1155,0.878940735613,37.156,35.6356666667,0.772189402066,35.8108,35.6356666667,0.879989579781,37.156,35.2566666667,0.803272900054,35.8108,35.2566666667,0.83754635246,35.28875,35.2566666667,0.855070833913,37.156,35.1925,0.83754635246,35.8108,35.1925,0.83754635246,35.28875,35.1925,0.855070833913,35.21,35.1925,0.855070833913,37.156,35.154,0.83754635246,35.8108,35.154,0.878940735613,35.28875,35.154,0.855070833913,35.21,35.154,0.855070833913,35.165,35.154,0.855070833913,37.156,35.1283333333,0.83754635246,35.8108,35.1283333333,0.878940735613,35.28875,35.1283333333,0.855070833913,35.21,35.1283333333,0.855070833913,35.165,35.1283333333,0.855070833913,35.1358823529,35.1283333333,0.855070833913,37.156,35.11,0.83754635246,35.8108,35.11,0.878940735613,35.28875,35.11,0.855070833913,35.21,35.11,0.855070833913,35.165,35.11,0.855070833913,35.1358823529,35.11,0.855070833913,35.1155,35.11,0.855070833913,37.156,35.09625,0.83754635246,35.8108,35.09625,0.814764110473,35.28875,35.09625,0.855070833913,35.21,35.09625,0.855070833913,35.165,35.09625,0.855070833913,35.1358823529,35.09625,0.855070833913,35.1155,35.09625,0.855070833913,35.1004347826,35.09625,0.855070833913
2013-02-05,1.06285714286,37.2,36.29,35.1375,0.877054596695,37.234,35.7006666667,0.770532343263,35.9324,35.7006666667,0.878101190124,37.234,35.3055555556,0.801549138466,35.9324,35.3055555556,0.835749042691,35.33575,35.3055555556,0.853235917961,37.234,35.2291666667,0.835749042691,35.9324,35.2291666667,0.835749042691,35.33575,35.2291666667,0.853235917961,35.25,35.2291666667,0.853235917961,37.234,35.1833333333,0.835749042691,35.9324,35.1833333333,0.877054596695,35.33575,35.1833333333,0.853235917961,35.25,35.1833333333,0.853235917961,35.1964285714,35.1833333333,0.853235917961,37.234,35.1527777778,0.835749042691,35.9324,35.1527777778,0.877054596695,35.33575,35.1527777778,0.853235917961,35.25,35.1527777778,0.853235917961,35.1964285714,35.1527777778,0.853235917961,35.1617647059,35.1527777778,0.853235917961,37.234,35.130952381,0.835749042691,35.9324,35.130952381,0.877054596695,35.33575,35.130952381,0.853235917961,35.25,35.130952381,0.853235917961,35.1964285714,35.130952381,0.853235917961,35.1617647059,35.130952381,0.853235917961,35.1375,35.130952381,0.853235917961,37.234,35.1145833333,0.835749042691,35.9324,35.1145833333,0.813015689635,35.33575,35.1145833333,0.853235917961,35.25,35.1145833333,0.853235917961,35.1964285714,35.1145833333,0.853235917961,35.1617647059,35.1145833333,0.853235917961,35.1375,35.1145833333,0.853235917961,35.1195652174,35.1145833333,0.853235917961
2013-02-06,1.06114285714,37.14,36.452,35.1589,0.875639992507,37.168,35.7753333333,0.769289549161,36.0132,35.7753333333,0.876684897882,37.168,35.3531111111,0.800256317275,36.0132,35.3531111111,0.834401060364,35.43025,35.3531111111,0.851859730996,37.168,35.2648333333,0.834401060364,36.0132,35.2648333333,0.834401060364,35.43025,35.2648333333,0.851859730996,35.2889090909,35.2648333333,0.851859730996,37.168,35.2118666667,0.834401060364,36.0132,35.2118666667,0.875639992507,35.43025,35.2118666667,0.851859730996,35.2889090909,35.2118666667,0.851859730996,35.227,35.2118666667,0.851859730996,37.168,35.1765555556,0.834401060364,36.0132,35.1765555556,0.875639992507,35.43025,35.1765555556,0.851859730996,35.2889090909,35.1765555556,0.851859730996,35.227,35.1765555556,0.851859730996,35.1869411765,35.1765555556,0.851859730996,37.168,35.1513333333,0.834401060364,36.0132,35.1513333333,0.875639992507,35.43025,35.1513333333,0.851859730996,35.2889090909,35.1513333333,0.851859730996,35.227,35.1513333333,0.851859730996,35.1869411765,35.1513333333,0.851859730996,35.1589,35.1513333333,0.851859730996,37.168,35.1324166667,0.834401060364,36.0132,35.1324166667,0.811704374006,35.43025,35.1324166667,0.851859730996,35.2889090909,35.1324166667,0.851859730996,35.227,35.1324166667,0.851859730996,35.1869411765,35.1324166667,0.851859730996,35.1589,35.1324166667,0.851859730996,35.138173913,35.1324166667,0.851859730996
2013-02-07,1.04057142857,36.42,36.573,35.1731,0.858664742248,37.064,35.8236666667,0.754376019937,36.0768,35.8236666667,0.859689390977,37.064,35.3846666667,0.784742462982,36.0768,35.3846666667,0.818225272441,35.49575,35.3846666667,0.835345487423,37.064,35.2885,0.818225272441,36.0768,35.2885,0.818225272441,35.49575,35.2885,0.835345487423,35.3147272727,35.2885,0.835345487423,37.064,35.2308,0.818225272441,36.0768,35.2308,0.858664742248,35.49575,35.2308,0.835345487423,35.3147272727,35.2308,0.835345487423,35.2472857143,35.2308,0.835345487423,37.064,35.1923333333,0.818225272441,36.0768,35.1923333333,0.858664742248,35.49575,35.1923333333,0.835345487423,35.3147272727,35.1923333333,0.835345487423,35.2472857143,35.1923333333,0.835345487423,35.2036470588,35.1923333333,0.835345487423,37.064,35.1648571429,0.818225272441,36.0768,35.1648571429,0.858664742248,35.49575,35.1648571429,0.835345487423,35.3147272727,35.1648571429,0.835345487423,35.2472857143,35.1648571429,0.835345487423,35.2036470588,35.1648571429,0.835345487423,35.1731,35.1648571429,0.835345487423,37.064,35.14425,0.818225272441,36.0768,35.14425,0.795968586465,35.49575,35.14425,0.835345487423,35.3147272727,35.14425,0.835345487423,35.2472857143,35.14425,0.835345487423,35.2036470588,35.14425,0.835345487423,35.1731,35.14425,0.835345487423,35.1505217391,35.14425,0.835345487423
2013-02-08,1.03571428571,36.25,36.693,35.1856,0.854656697048,36.929,35.8813333333,0.750854769981,36.1512,35.8813333333,0.855676562957,36.929,35.4124444444,0.781079469608,36.1512,35.4124444444,0.814405989181,35.577,35.4124444444,0.831446291024,36.929,35.3093333333,0.814405989181,36.1512,35.3093333333,0.814405989181,35.577,35.3093333333,0.831446291024,35.3374545455,35.3093333333,0.831446291024,36.929,35.2474666667,0.814405989181,36.1512,35.2474666667,0.854656697048,35.577,35.2474666667,0.831446291024,35.3374545455,35.2474666667,0.831446291024,35.2651428571,35.2474666667,0.831446291024,36.929,35.2062222222,0.814405989181,36.1512,35.2062222222,0.854656697048,35.577,35.2062222222,0.831446291024,35.3374545455,35.2062222222,0.831446291024,35.2651428571,35.2062222222,0.831446291024,35.2183529412,35.2062222222,0.831446291024,36.929,35.1767619048,0.814405989181,36.1512,35.1767619048,0.854656697048,35.577,35.1767619048,0.831446291024,35.3374545455,35.1767619048,0.831446291024,35.2651428571,35.1767619048,0.831446291024,35.2183529412,35.1767619048,0.831446291024,35.1856,35.1767619048,0.831446291024,36.929,35.1546666667,0.814405989181,36.1512,35.1546666667,0.792253192185,35.577,35.1546666667,0.831446291024,35.3374545455,35.1546666667,0.831446291024,35.2651428571,35.1546666667,0.831446291024,35.2183529412,35.1546666667,0.831446291024,35.1856,35.1546666667,0.831446291024,35.1613913043,35.1546666667,0.831446291024
2013-02-11,1.02428571429,35.85,36.781,35.1941,0.84522600246,36.825,35.9376666667,0.742569475968,36.2068,35.9376666667,0.846234614676,36.825,35.4313333333,0.772460661667,36.2068,35.4313333333,0.805419440335,35.63825,35.4313333333,0.822271711261,36.825,35.3235,0.805419440335,36.2068,35.3235,0.805419440335,35.63825,35.3235,0.822271711261,35.3529090909,35.3235,0.822271711261,36.825,35.2588,0.805419440335,36.2068,35.2588,0.84522600246,35.63825,35.2588,0.822271711261,35.3529090909,35.2588,0.822271711261,35.2772857143,35.2588,0.822271711261,36.825,35.2156666667,0.805419440335,36.2068,35.2156666667,0.84522600246,35.63825,35.2156666667,0.822271711261,35.3529090909,35.2156666667,0.822271711261,35.2772857143,35.2156666667,0.822271711261,35.2283529412,35.2156666667,0.822271711261,36.825,35.1848571429,0.805419440335,36.2068,35.1848571429,0.84522600246,35.63825,35.1848571429,0.822271711261,35.3529090909,35.1848571429,0.822271711261,35.2772857143,35.1848571429,0.822271711261,35.2283529412,35.1848571429,0.822271711261,35.1941,35.1848571429,0.822271711261,36.825,35.16175,0.805419440335,36.2068,35.16175,0.783511087995,35.63825,35.16175,0.822271711261,35.3529090909,35.16175,0.822271711261,35.2772857143,35.16175,0.822271711261,35.2283529412,35.16175,0.822271711261,35.1941,35.16175,0.822271711261,35.1687826087,35.16175,0.822271711261
2013-02-12,1.012,35.42,36.822,35.1983,0.835088005778,36.636,35.9796666667,0.733662784903,36.2752,35.9796666667,0.836084520274,36.636,35.4335555556,0.763195443131,36.2752,35.4335555556,0.795758900325,35.663,35.4335555556,0.812409038015,36.636,35.3305,0.795758900325,36.2752,35.3305,0.795758900325,35.663,35.3305,0.812409038015,35.3605454545,35.3305,0.812409038015,36.636,35.2644,0.795758900325,36.2752,35.2644,0.835088005778,35.663,35.2644,0.812409038015,35.3605454545,35.2644,0.812409038015,35.2832857143,35.2644,0.812409038015,36.636,35.2203333333,0.795758900325,36.2752,35.2203333333,0.835088005778,35.663,35.2203333333,0.812409038015,35.3605454545,35.2203333333,0.812409038015,35.2832857143,35.2203333333,0.812409038015,35.2332941176,35.2203333333,0.812409038015,36.636,35.1888571429,0.795758900325,36.2752,35.1888571429,0.835088005778,35.663,35.1888571429,0.812409038015,35.3605454545,35.1888571429,0.812409038015,35.2832857143,35.1888571429,0.812409038015,35.2332941176,35.1888571429,0.812409038015,35.1983,35.1888571429,0.812409038015,36.636,35.16525,0.795758900325,36.2752,35.16525,0.774113325991,35.663,35.16525,0.812409038015,35.3605454545,35.16525,0.812409038015,35.2832857143,35.16525,0.812409038015,35.2332941176,35.16525,0.812409038015,35.1983,35.16525,0.812409038015,35.1724347826,35.16525,0.812409038015
2013-02-13,1.00771428571,35.27,36.8085,35.201,0.831551495308,36.47,35.9846666667,0.730555799648,36.33,35.9846666667,0.832543789669,36.47,35.476,0.759963390153,36.33,35.476,0.792388944508,35.6885,35.476,0.808968570604,36.47,35.335,0.792388944508,36.33,35.335,0.792388944508,35.6885,35.335,0.808968570604,35.3654545455,35.335,0.808968570604,36.47,35.268,0.792388944508,36.33,35.268,0.831551495308,35.6885,35.268,0.808968570604,35.3654545455,35.268,0.808968570604,35.2871428571,35.268,0.808968570604,36.47,35.2233333333,0.792388944508,36.33,35.2233333333,0.831551495308,35.6885,35.2233333333,0.808968570604,35.3654545455,35.2233333333,0.808968570604,35.2871428571,35.2233333333,0.808968570604,35.2364705882,35.2233333333,0.808968570604,36.47,35.1914285714,0.792388944508,36.33,35.1914285714,0.831551495308,35.6885,35.1914285714,0.808968570604,35.3654545455,35.1914285714,0.808968570604,35.2871428571,35.1914285714,0.808968570604,35.2364705882,35.1914285714,0.808968570604,35.201,35.1914285714,0.808968570604,36.47,35.1675,0.792388944508,36.33,35.1675,0.77083503692,35.6885,35.1675,0.808968570604,35.3654545455,35.1675,0.808968570604,35.2871428571,35.1675,0.808968570604,35.2364705882,35.1675,0.808968570604,35.201,35.1675,0.808968570604,35.1747826087,35.1675,0.808968570604
2013-02-14,1.04485714286,36.57,36.816,35.2167,0.862201252719,36.458,36.0426666667,0.757483005192,36.4328,36.0426666667,0.863230121582,36.458,35.5375555556,0.78797451596,36.4328,35.5375555556,0.821595228258,35.74475,35.5375555556,0.838785954834,36.458,35.3611666667,0.821595228258,36.4328,35.3611666667,0.821595228258,35.74475,35.3611666667,0.838785954834,35.394,35.3611666667,0.838785954834,36.458,35.2889333333,0.821595228258,36.4328,35.2889333333,0.862201252719,35.74475,35.2889333333,0.838785954834,35.394,35.2889333333,0.838785954834,35.3095714286,35.2889333333,0.838785954834,36.458,35.2407777778,0.821595228258,36.4328,35.2407777778,0.862201252719,35.74475,35.2407777778,0.838785954834,35.394,35.2407777778,0.838785954834,35.3095714286,35.2407777778,0.838785954834,35.2549411765,35.2407777778,0.838785954834,36.458,35.2063809524,0.821595228258,36.4328,35.2063809524,0.862201252719,35.74475,35.2063809524,0.838785954834,35.394,35.2063809524,0.838785954834,35.3095714286,35.2063809524,0.838785954834,35.2549411765,35.2063809524,0.838785954834,35.2167,35.2063809524,0.838785954834,36.458,35.1805833333,0.821595228258,36.4328,35.1805833333,0.799246875536,35.74475,35.1805833333,0.838785954834,35.394,35.1805833333,0.838785954834,35.3095714286,35.1805833333,0.838785954834,35.2549411765,35.1805833333,0.838785954834,35.2167,35.1805833333,0.838785954834,35.1884347826,35.1805833333,0.838785954834
2013-02-15,1.07371428571,37.58,36.829,35.2425,0.886013756554,36.498,36.149,0.778403372576,36.582,36.149,0.887071040991,36.498,35.6393333333,0.80973700601,36.582,35.6393333333,0.844286264095,35.8005,35.6393333333,0.861951768736,36.498,35.4041666667,0.844286264095,36.582,35.4041666667,0.844286264095,35.8005,35.4041666667,0.861951768736,35.4409090909,35.4041666667,0.861951768736,36.498,35.3233333333,0.844286264095,36.582,35.3233333333,0.886013756554,35.8005,35.3233333333,0.861951768736,35.4409090909,35.3233333333,0.861951768736,35.3464285714,35.3233333333,0.861951768736,36.498,35.2694444444,0.844286264095,36.582,35.2694444444,0.886013756554,35.8005,35.2694444444,0.861951768736,35.4409090909,35.2694444444,0.861951768736,35.3464285714,35.2694444444,0.861951768736,35.2852941176,35.2694444444,0.861951768736,36.498,35.230952381,0.844286264095,36.582,35.230952381,0.886013756554,35.8005,35.230952381,0.861951768736,35.4409090909,35.230952381,0.861951768736,35.3464285714,35.230952381,0.861951768736,35.2852941176,35.230952381,0.861951768736,35.2425,35.230952381,0.861951768736,36.498,35.2020833333,0.844286264095,36.582,35.2020833333,0.821320688615,35.8005,35.2020833333,0.861951768736,35.4409090909,35.2020833333,0.861951768736,35.3464285714,35.2020833333,0.861951768736,35.2852941176,35.2020833333,0.861951768736,35.2425,35.2020833333,0.861951768736,35.2108695652,35.2020833333,0.861951768736
2013-02-18,1.07371428571,37.58,36.842,35.2683,0.886013756554,36.528,36.253,0.778403372576,36.7216,36.253,0.887071040991,36.528,35.7322222222,0.80973700601,36.7216,35.7322222222,0.844286264095,35.85875,35.7322222222,0.861951768736,36.528,35.4471666667,0.844286264095,36.7216,35.4471666667,0.844286264095,35.85875,35.4471666667,0.861951768736,35.4878181818,35.4471666667,0.861951768736,36.528,35.3577333333,0.844286264095,36.7216,35.3577333333,0.886013756554,35.85875,35.3577333333,0.861951768736,35.4878181818,35.3577333333,0.861951768736,35.3832857143,35.3577333333,0.861951768736,36.528,35.2981111111,0.844286264095,36.7216,35.2981111111,0.886013756554,35.85875,35.2981111111,0.861951768736,35.4878181818,35.2981111111,0.861951768736,35.3832857143,35.2981111111,0.861951768736,35.3156470588,35.2981111111,0.861951768736,36.528,35.2555238095,0.844286264095,36.7216,35.2555238095,0.886013756554,35.85875,35.2555238095,0.861951768736,35.4878181818,35.2555238095,0.861951768736,35.3832857143,35.2555238095,0.861951768736,35.3156470588,35.2555238095,0.861951768736,35.2683,35.2555238095,0.861951768736,36.528,35.2235833333,0.844286264095,36.7216,35.2235833333,0.821320688615,35.85875,35.2235833333,0.861951768736,35.4878181818,35.2235833333,0.861951768736,35.3832857143,35.2235833333,0.861951768736,35.3156470588,35.2235833333,0.861951768736,35.2683,35.2235833333,0.861951768736,35.2333043478,35.2235833333,0.861951768736
2013-02-19,1.09114285714,38.19,36.9305,35.3002,0.900395565801,36.627,36.4023333333,0.791038445947,36.8652,36.4023333333,0.90147001212,36.627,35.8157777778,0.822880688119,36.8652,35.8157777778,0.857990751085,35.93225,35.8157777778,0.875943002874,36.627,35.5003333333,0.857990751085,36.8652,35.5003333333,0.857990751085,35.93225,35.5003333333,0.875943002874,35.5458181818,35.5003333333,0.875943002874,36.627,35.4002666667,0.857990751085,36.8652,35.4002666667,0.900395565801,35.93225,35.4002666667,0.875943002874,35.5458181818,35.4002666667,0.875943002874,35.4288571429,35.4002666667,0.875943002874,36.627,35.3335555556,0.857990751085,36.8652,35.3335555556,0.900395565801,35.93225,35.3335555556,0.875943002874,35.5458181818,35.3335555556,0.875943002874,35.4288571429,35.3335555556,0.875943002874,35.3531764706,35.3335555556,0.875943002874,36.627,35.2859047619,0.857990751085,36.8652,35.2859047619,0.900395565801,35.93225,35.2859047619,0.875943002874,35.5458181818,35.2859047619,0.875943002874,35.4288571429,35.2859047619,0.875943002874,35.3531764706,35.2859047619,0.875943002874,35.3002,35.2859047619,0.875943002874,36.627,35.2501666667,0.857990751085,36.8652,35.2501666667,0.834652397504,35.93225,35.2501666667,0.875943002874,35.5458181818,35.2501666667,0.875943002874,35.4288571429,35.2501666667,0.875943002874,35.3531764706,35.2501666667,0.875943002874,35.3002,35.2501666667,0.875943002874,35.2610434783,35.2501666667,0.875943002874
2013-02-20,1.10314285714,38.61,36.971,35.3363,0.910297795118,36.774,36.5593333333,0.799738004661,36.988,36.5593333333,0.911384057815,36.774,35.9126666667,0.831930436457,36.988,35.9126666667,0.867426627373,36.025,35.9126666667,0.885576311625,36.774,35.5605,0.867426627373,36.988,35.5605,0.867426627373,36.025,35.5605,0.885576311625,35.6114545455,35.5605,0.885576311625,36.774,35.4484,0.867426627373,36.988,35.4484,0.910297795118,36.025,35.4484,0.885576311625,35.6114545455,35.4484,0.885576311625,35.4804285714,35.4484,0.885576311625,36.774,35.3736666667,0.867426627373,36.988,35.3736666667,0.910297795118,36.025,35.3736666667,0.885576311625,35.6114545455,35.3736666667,0.885576311625,35.4804285714,35.3736666667,0.885576311625,35.3956470588,35.3736666667,0.885576311625,36.774,35.3202857143,0.867426627373,36.988,35.3202857143,0.910297795118,36.025,35.3202857143,0.885576311625,35.6114545455,35.3202857143,0.885576311625,35.4804285714,35.3202857143,0.885576311625,35.3956470588,35.3202857143,0.885576311625,35.3363,35.3202857143,0.885576311625,36.774,35.28025,0.867426627373,36.988,35.28025,0.843831606903,36.025,35.28025,0.885576311625,35.6114545455,35.28025,0.885576311625,35.4804285714,35.28025,0.885576311625,35.3956470588,35.28025,0.885576311625,35.3363,35.28025,0.885576311625,35.2924347826,35.28025,0.885576311625
2013-02-21,1.108,38.78,37.037,35.3741,0.914305840318,37.01,36.7186666667,0.803259254617,37.0824,36.7186666667,0.915396885834,37.01,36.0117777778,0.835593429831,37.0824,36.0117777778,0.871245910633,36.12025,36.0117777778,0.889475508025,37.01,35.6235,0.871245910633,37.0824,35.6235,0.871245910633,36.12025,35.6235,0.889475508025,35.6801818182,35.6235,0.889475508025,37.01,35.4988,0.871245910633,37.0824,35.4988,0.914305840318,36.12025,35.4988,0.889475508025,35.6801818182,35.4988,0.889475508025,35.5344285714,35.4988,0.889475508025,37.01,35.4156666667,0.871245910633,37.0824,35.4156666667,0.914305840318,36.12025,35.4156666667,0.889475508025,35.6801818182,35.4156666667,0.889475508025,35.5344285714,35.4156666667,0.889475508025,35.4401176471,35.4156666667,0.889475508025,37.01,35.3562857143,0.871245910633,37.0824,35.3562857143,0.914305840318,36.12025,35.3562857143,0.889475508025,35.6801818182,35.3562857143,0.889475508025,35.5344285714,35.3562857143,0.889475508025,35.4401176471,35.3562857143,0.889475508025,35.3741,35.3562857143,0.889475508025,37.01,35.31175,0.871245910633,37.0824,35.31175,0.847547001184,36.12025,35.31175,0.889475508025,35.6801818182,35.31175,0.889475508025,35.5344285714,35.31175,0.889475508025,35.4401176471,35.31175,0.889475508025,35.3741,35.31175,0.889475508025,35.3253043478,35.31175,0.889475508025
2013-02-22,1.09885714286,38.46,37.08,35.4087,0.906761284648,37.231,36.8723333333,0.796631019406,37.128,36.8723333333,0.907843327209,37.231,36.0808888889,0.828698383479,37.128,36.0808888889,0.864056671556,36.21875,36.0808888889,0.882135844214,37.231,35.6811666667,0.864056671556,37.128,35.6811666667,0.864056671556,36.21875,35.6811666667,0.882135844214,35.7430909091,35.6811666667,0.882135844214,37.231,35.5449333333,0.864056671556,37.128,35.5449333333,0.906761284648,36.21875,35.5449333333,0.882135844214,35.7430909091,35.5449333333,0.882135844214,35.5838571429,35.5449333333,0.882135844214,37.231,35.4541111111,0.864056671556,37.128,35.4541111111,0.906761284648,36.21875,35.4541111111,0.882135844214,35.7430909091,35.4541111111,0.882135844214,35.5838571429,35.4541111111,0.882135844214,35.4808235294,35.4541111111,0.882135844214,37.231,35.3892380952,0.864056671556,37.128,35.3892380952,0.906761284648,36.21875,35.3892380952,0.882135844214,35.7430909091,35.3892380952,0.882135844214,35.5838571429,35.3892380952,0.882135844214,35.4808235294,35.3892380952,0.882135844214,35.4087,35.3892380952,0.882135844214,37.231,35.3405833333,0.864056671556,37.128,35.3405833333,0.840553317832,36.21875,35.3405833333,0.882135844214,35.7430909091,35.3405833333,0.882135844214,35.5838571429,35.3405833333,0.882135844214,35.4808235294,35.3405833333,0.882135844214,35.4087,35.3405833333,0.882135844214,35.3553913043,35.3405833333,0.882135844214
2013-02-25,1.06771428571,37.37,37.104,35.4324,0.881062641895,37.383,36.9816666667,0.774053593219,37.13,36.9816666667,0.882114018144,37.383,36.128,0.805212131841,37.13,36.128,0.83956832595,36.299,36.128,0.85713511436,37.383,35.7206666667,0.83956832595,37.13,35.7206666667,0.83956832595,36.299,35.7206666667,0.85713511436,35.7861818182,35.7206666667,0.85713511436,37.383,35.5765333333,0.83956832595,37.13,35.5765333333,0.881062641895,36.299,35.5765333333,0.85713511436,35.7861818182,35.5765333333,0.85713511436,35.6177142857,35.5765333333,0.85713511436,37.383,35.4804444444,0.83956832595,37.13,35.4804444444,0.881062641895,36.299,35.4804444444,0.85713511436,35.7861818182,35.4804444444,0.85713511436,35.6177142857,35.4804444444,0.85713511436,35.5087058824,35.4804444444,0.85713511436,37.383,35.4118095238,0.83956832595,37.13,35.4118095238,0.881062641895,36.299,35.4118095238,0.85713511436,35.7861818182,35.4118095238,0.85713511436,35.6177142857,35.4118095238,0.85713511436,35.5087058824,35.4118095238,0.85713511436,35.4324,35.4118095238,0.85713511436,37.383,35.3603333333,0.83956832595,37.13,35.3603333333,0.816731083915,36.299,35.3603333333,0.85713511436,35.7861818182,35.3603333333,0.85713511436,35.6177142857,35.3603333333,0.85713511436,35.5087058824,35.3603333333,0.85713511436,35.4324,35.3603333333,0.85713511436,35.376,35.3603333333,0.85713511436
2013-02-26,1.05971428571,37.09,37.093,35.4533,0.874461155683,37.55,37.0646666667,0.76825388741,37.1568,37.0646666667,0.875504654347,37.55,36.1688888889,0.799178966283,37.1568,36.1688888889,0.833277741758,36.37225,36.1688888889,0.850712908526,37.55,35.7555,0.833277741758,37.1568,35.7555,0.833277741758,36.37225,35.7555,0.850712908526,35.8183636364,35.7555,0.850712908526,37.55,35.6044,0.833277741758,37.1568,35.6044,0.874461155683,36.37225,35.6044,0.850712908526,35.8183636364,35.6044,0.850712908526,35.6475714286,35.6044,0.850712908526,37.55,35.5036666667,0.833277741758,37.1568,35.5036666667,0.874461155683,36.37225,35.5036666667,0.850712908526,35.8183636364,35.5036666667,0.850712908526,35.6475714286,35.5036666667,0.850712908526,35.5332941176,35.5036666667,0.850712908526,37.55,35.4317142857,0.833277741758,37.1568,35.4317142857,0.874461155683,36.37225,35.4317142857,0.850712908526,35.8183636364,35.4317142857,0.850712908526,35.6475714286,35.4317142857,0.850712908526,35.5332941176,35.4317142857,0.850712908526,35.4533,35.4317142857,0.850712908526,37.55,35.37775,0.833277741758,37.1568,35.37775,0.810611610983,36.37225,35.37775,0.850712908526,35.8183636364,35.37775,0.850712908526,35.6475714286,35.37775,0.850712908526,35.5332941176,35.37775,0.850712908526,35.4533,35.37775,0.850712908526,35.394173913,35.37775,0.850712908526
2013-02-27,1.04942857143,36.73,37.083,35.4706,0.865973530554,37.696,37.1043333333,0.760797122797,37.114,37.1043333333,0.867006900894,37.696,36.2095555556,0.791422039136,37.114,36.2095555556,0.825189847796,36.4125,36.2095555556,0.842455786739,37.696,35.7843333333,0.825189847796,37.114,35.7843333333,0.825189847796,36.4125,35.7843333333,0.842455786739,35.8796363636,35.7843333333,0.842455786739,37.696,35.6274666667,0.825189847796,37.114,35.6274666667,0.865973530554,36.4125,35.6274666667,0.842455786739,35.8796363636,35.6274666667,0.842455786739,35.6722857143,35.6274666667,0.842455786739,37.696,35.5228888889,0.825189847796,37.114,35.5228888889,0.865973530554,36.4125,35.5228888889,0.842455786739,35.8796363636,35.5228888889,0.842455786739,35.6722857143,35.5228888889,0.842455786739,35.5536470588,35.5228888889,0.842455786739,37.696,35.4481904762,0.825189847796,37.114,35.4481904762,0.865973530554,36.4125,35.4481904762,0.842455786739,35.8796363636,35.4481904762,0.842455786739,35.6722857143,35.4481904762,0.842455786739,35.5536470588,35.4481904762,0.842455786739,35.4706,35.4481904762,0.842455786739,37.696,35.3921666667,0.825189847796,37.114,35.3921666667,0.802743717212,36.4125,35.3921666667,0.842455786739,35.8796363636,35.3921666667,0.842455786739,35.6722857143,35.3921666667,0.842455786739,35.5536470588,35.3921666667,0.842455786739,35.4706,35.3921666667,0.842455786739,35.4092173913,35.3921666667,0.842455786739
