,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2012-12-25,1.62004121587,62.89,61.898,58.1099,1.70117618116,62.538,61.116,1.27068395405,61.598,61.116,0.846388319543,62.538,60.3953333333,1.98378378416,61.598,60.3953333333,1.45531360694,60.5955,60.3953333333,2.10024568749,62.538,59.6601666667,1.43656436824,61.598,59.6601666667,1.74016287884,60.5955,59.6601666667,1.49465505787,59.8643636364,59.6601666667,1.58514546379,62.538,59.1882666667,1.21657472566,61.598,59.1882666667,2.08377052546,60.5955,59.1882666667,1.84381858603,59.8643636364,59.1882666667,1.76696783218,59.2658571429,59.1882666667,1.28299418555,62.538,58.494,1.16313579402,61.598,58.494,1.828748641,60.5955,58.494,1.4763958882,59.8643636364,58.494,1.05787591386,59.2658571429,58.494,0.906070860763,58.7228235294,58.494,0.931478436147,62.538,57.836952381,1.66385737686,61.598,57.836952381,1.74729101779,60.5955,57.836952381,1.18686016354,59.8643636364,57.836952381,0.966711700013,59.2658571429,57.836952381,0.834449909517,58.7228235294,57.836952381,0.661272513066,58.1099,57.836952381,0.683655308811
2012-12-26,1.60922205049,62.47,61.987,58.1896,1.68981516993,62.595,61.279,1.26219791079,61.69,61.279,0.840735861375,62.595,60.5153333333,1.97053542688,61.69,60.5153333333,1.44559454644,60.698,60.5153333333,2.08621955951,62.595,59.76,1.42697052129,61.69,59.76,1.72854150169,60.698,59.76,1.48467326229,59.9678181818,59.76,1.57455934366,62.595,59.2657333333,1.20845004153,61.69,59.2657333333,2.06985442401,60.698,59.2657333333,1.83150496215,59.9678181818,59.2657333333,1.75516744278,59.3324285714,59.2657333333,1.27442593054,62.595,58.579,1.15536799257,61.69,58.579,1.81653565914,60.698,58.579,1.46653603333,59.9678181818,58.579,1.05081107233,59.3324285714,58.579,0.900019823054,58.8171764706,58.579,0.925257718335,62.595,57.9431428571,1.65274559282,61.69,57.9431428571,1.73562203659,60.698,57.9431428571,1.17893392298,59.9678181818,57.9431428571,0.960255682936,59.3324285714,57.9431428571,0.828877179957,58.8171764706,57.9431428571,0.65685631883,58.1896,57.9431428571,0.67908963494
2012-12-27,1.61179804225,62.57,62.0425,58.2716,1.6925201726,62.714,61.4293333333,1.26421839728,61.786,61.4293333333,0.842081684748,62.714,60.5946666667,1.97368979766,61.786,60.5946666667,1.44790860846,60.77025,60.5946666667,2.08955911379,62.714,59.84,1.42925477057,61.786,59.84,1.73130849625,60.77025,59.84,1.48704988028,60.0721818182,59.84,1.57707984846,62.714,59.3250666667,1.21038449013,61.786,59.3250666667,2.0731677815,60.77025,59.3250666667,1.83443677736,60.0721818182,59.3250666667,1.75797705931,59.4055714286,59.3250666667,1.27646599126,62.714,58.6697777778,1.1572174691,61.786,58.6697777778,1.81944351197,60.77025,58.6697777778,1.46888361782,60.0721818182,58.6697777778,1.05249317746,59.4055714286,58.6697777778,0.901460546318,58.9115294118,58.6697777778,0.926738841624,62.714,58.0551428571,1.65539125568,61.786,58.0551428571,1.73840036545,60.77025,58.0551428571,1.18082112311,60.0721818182,58.0551428571,0.961792829859,59.4055714286,58.0551428571,0.830204020329,58.9115294118,58.0551428571,0.657907793648,58.2716,58.0551428571,0.680176700148
2012-12-28,1.60200927357,62.19,62.1185,58.3485,1.68224116245,62.811,61.5563333333,1.25654054862,61.8336,61.5563333333,0.836967555929,62.811,60.6588888889,1.96170318869,61.8336,60.6588888889,1.43911517277,60.822,60.6588888889,2.07686880752,62.811,59.9126666667,1.42057462333,61.8336,59.9126666667,1.72079391692,60.822,59.9126666667,1.4780187319,60.1854545455,59.9126666667,1.56750193025,62.811,59.3649333333,1.20303358545,61.8336,59.3649333333,2.06057702303,60.822,59.3649333333,1.82329587956,60.1854545455,59.3649333333,1.74730051651,59.4711428571,59.3649333333,1.26871376053,62.811,58.7476666667,1.15018945826,61.8336,58.7476666667,1.80839367124,60.822,58.7476666667,1.45996279675,60.1854545455,58.7476666667,1.04610117798,59.4711428571,58.7476666667,0.895985797915,58.9971764706,58.7476666667,0.921110573127,62.811,58.1461904762,1.64533773679,61.8336,58.1461904762,1.72784271579,60.822,58.1461904762,1.17364976261,60.1854545455,58.1461904762,0.955951671551,59.4711428571,58.1461904762,0.825162026918,58.9971764706,58.1461904762,0.653912189339,58.3485,58.1461904762,0.67604585236
2012-12-31,1.6133436373,62.63,62.195,58.4316,1.69414317421,62.825,61.6526666667,1.26543068917,61.9188,61.6526666667,0.842889178772,62.825,60.7328888889,1.97558242013,61.9188,60.7328888889,1.44929704567,60.88475,60.7328888889,2.09156284636,62.825,59.995,1.43062532013,61.9188,59.995,1.73296869299,60.88475,59.995,1.48847585108,60.3025454545,59.995,1.57859215133,62.825,59.4221333333,1.2115451593,61.9188,59.4221333333,2.07515579599,60.88475,59.4221333333,1.83619586648,60.3025454545,59.4221333333,1.75966282922,59.5457142857,59.4221333333,1.27769002769,62.825,58.8418888889,1.15832715502,61.9188,58.8418888889,1.82118822366,60.88475,58.8418888889,1.47029216852,60.3025454545,58.8418888889,1.05350244054,59.5457142857,58.8418888889,0.902324980276,59.088,58.8418888889,0.927627515597,62.825,58.239047619,1.6569786534,61.9188,58.239047619,1.74006736276,60.88475,58.239047619,1.18195344319,60.3025454545,58.239047619,0.962715118013,59.5457142857,58.239047619,0.831000124552,59.088,58.239047619,0.658538678539,58.4316,58.239047619,0.680828939272
2013-01-01,1.6133436373,62.63,62.296,58.5145,1.69414317421,62.736,61.748,1.26543068917,62.018,61.748,0.842889178772,62.736,60.8068888889,1.97558242013,62.018,60.8068888889,1.44929704567,60.93925,60.8068888889,2.09156284636,62.736,60.0838333333,1.43062532013,62.018,60.0838333333,1.73296869299,60.93925,60.0838333333,1.48847585108,60.3887272727,60.0838333333,1.57859215133,62.736,59.4813333333,1.2115451593,62.018,59.4813333333,2.07515579599,60.93925,59.4813333333,1.83619586648,60.3887272727,59.4813333333,1.75966282922,59.6417142857,59.4813333333,1.27769002769,62.736,58.9325555556,1.15832715502,62.018,58.9325555556,1.82118822366,60.93925,58.9325555556,1.47029216852,60.3887272727,58.9325555556,1.05350244054,59.6417142857,58.9325555556,0.902324980276,59.1823529412,58.9325555556,0.927627515597,62.736,58.3188571429,1.6569786534,62.018,58.3188571429,1.74006736276,60.93925,58.3188571429,1.18195344319,60.3887272727,58.3188571429,0.962715118013,59.6417142857,58.3188571429,0.831000124552,59.1823529412,58.3188571429,0.658538678539,58.5145,58.3188571429,0.680828939272
2013-01-02,1.68160741886,65.28,62.504,58.6234,1.76582574505,62.973,61.9183333333,1.31897358118,62.2016,61.9183333333,0.878553498168,62.973,60.9604444444,2.05917324583,62.2016,60.9604444444,1.51061968931,61.10625,60.9604444444,2.18006103482,62.973,60.2255,1.49115792588,62.2016,60.2255,1.80629404883,61.10625,60.2255,1.55145622798,60.5030909091,60.2255,1.64538552832,62.973,59.5809333333,1.26280804724,62.2016,59.5809333333,2.16295976948,61.10625,59.5809333333,1.91388896957,60.5030909091,59.5809333333,1.83411766712,59.7731428571,59.5809333333,1.33175163671,62.973,59.0528888889,1.20733828325,62.2016,59.0528888889,1.8982463235,61.10625,59.0528888889,1.53250315761,60.5030909091,59.0528888889,1.09807822638,59.7731428571,59.0528888889,0.940504146774,59.3105882353,59.0528888889,0.966877282742,62.973,58.4215238095,1.72708871937,62.2016,58.4215238095,1.81369307746,61.10625,58.4215238095,1.23196424671,60.5030909091,58.4215238095,1.00344951148,59.7731428571,58.4215238095,0.866161394391,59.3105882353,58.4215238095,0.686402761217,58.6234,58.4215238095,0.709636167263
2013-01-03,1.67877382792,65.17,62.6735,58.7257,1.76285024211,63.139,62.085,1.31675104604,62.35,62.085,0.877073092457,63.139,61.0824444444,2.05570343797,62.35,61.0824444444,1.50807422109,61.28525,61.0824444444,2.17638752511,63.139,60.3645,1.48864525168,62.35,60.3645,1.80325035481,61.28525,60.3645,1.54884194819,60.6167272727,60.3645,1.64261297305,63.139,59.6838666667,1.26068015378,62.35,59.6838666667,2.15931507624,61.28525,59.6838666667,1.91066397284,60.6167272727,59.6838666667,1.83102708894,59.8907142857,59.6838666667,1.32950756992,63.139,59.1708888889,1.20530385906,62.35,59.1708888889,1.89504768539,61.28525,59.1708888889,1.52992081466,60.6167272727,59.1708888889,1.09622791074,59.8907142857,59.1708888889,0.938919351183,59.4183529412,59.1708888889,0.965248047125,63.139,58.5243809524,1.72417849022,62.35,58.5243809524,1.81063691571,61.28525,58.5243809524,1.22988832657,60.6167272727,58.5243809524,1.00175864986,59.8907142857,58.5243809524,0.864701869983,59.4183529412,58.5243809524,0.685246138917,58.7257,58.5243809524,0.708440395535
2013-01-04,1.69886656363,65.95,62.8535,58.8322,1.78394926296,63.467,62.25,1.33251084067,62.5612,62.25,0.88757051477,63.467,61.212,2.08030753006,62.5612,61.212,1.52612390487,61.48275,61.212,2.2024360485,63.467,60.531,1.50646239602,62.5612,60.531,1.82483291238,61.48275,60.531,1.56737956856,60.7649090909,60.531,1.66227291043,63.467,59.7952,1.27576885287,62.5612,59.7952,2.18515926466,61.48275,59.7952,1.93353213148,60.7649090909,59.7952,1.85294209783,60.023,59.7952,1.34542004352,63.467,59.2935555556,1.21972977605,62.5612,59.2935555556,1.91772893742,61.48275,59.2935555556,1.54823197372,60.7649090909,59.2935555556,1.10934833073,60.023,59.2935555556,0.950156992643,59.5298823529,59.2935555556,0.976800808776,63.467,58.6334285714,1.74481466058,62.5612,58.6334285714,1.83230788079,61.48275,58.6334285714,1.2446084876,60.7649090909,58.6334285714,1.01374839586,60.023,58.6334285714,0.875051224879,59.5298823529,58.6334285714,0.693447642498,58.8322,58.6334285714,0.716919504151
2013-01-07,1.68083462133,65.25,63.0515,58.9347,1.76501424424,63.703,62.4083333333,1.31836743523,62.7272,62.4083333333,0.878149751156,63.703,61.326,2.05822693459,62.7272,61.326,1.5099254707,61.65425,61.326,2.17905916853,63.703,60.682,1.4904726511,62.7272,60.682,1.80546395046,61.65425,60.682,1.55074324258,60.8918181818,60.682,1.64462937689,63.703,59.8997333333,1.26222771266,62.7272,59.8997333333,2.16196576223,61.65425,59.8997333333,1.91300942501,60.8918181818,59.8997333333,1.83327478216,60.1454285714,59.8997333333,1.3311396185,63.703,59.4084444444,1.20678344029,62.7272,59.4084444444,1.89737396765,61.65425,59.4084444444,1.53179888226,60.8918181818,59.4084444444,1.09757359484,60.1454285714,59.4084444444,0.940071929795,59.6401176471,59.4084444444,0.966432945756,63.703,58.7375238095,1.72629502051,62.7272,58.7375238095,1.8128595788,61.65425,58.7375238095,1.23139808667,60.8918181818,58.7375238095,1.0029883674,60.1454285714,58.7375238095,0.86576334228,59.6401176471,58.7375238095,0.686087318771,58.9347,58.7375238095,0.709310047701
