,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105,sa_10_120,la_10_120,10_120,sa_25_120,la_25_120,25_120,sa_40_120,la_40_120,40_120,sa_55_120,la_55_120,55_120,sa_70_120,la_70_120,70_120,sa_85_120,la_85_120,85_120,sa_100_120,la_100_120,100_120,sa_115_120,la_115_120,115_120
2010-06-11,0.902839116719,28.62,29.234,30.8252,0.801177073947,29.336,29.305,1.02546164363,29.3724,29.305,0.958674378651,29.336,29.9391111111,1.0473577204,29.3724,29.9391111111,0.76285768155,29.682,29.9391111111,0.667339175158,29.336,31.116,0.812815622678,29.3724,31.116,0.636024250597,29.682,31.116,0.694044540575,30.7965454545,31.116,0.690944388411,29.336,31.2434666667,0.784860167745,29.3724,31.2434666667,0.661409812982,29.682,31.2434666667,0.606406436465,30.7965454545,31.2434666667,0.925611714233,31.2657142857,31.2434666667,1.07216225144,29.336,30.9007777778,0.850087278923,29.3724,30.9007777778,0.605427838589,29.682,30.9007777778,0.879083038265,30.7965454545,30.9007777778,1.10423839773,31.2657142857,30.9007777778,1.10423839773,31.0208235294,30.9007777778,1.10423839773,29.336,30.8780952381,0.885499075697,29.3724,30.8780952381,0.904450930318,29.682,30.8780952381,0.897727429321,30.7965454545,30.8780952381,0.917350157729,31.2657142857,30.8780952381,1.07079817733,31.0208235294,30.8780952381,1.04228142836,30.8252,30.8780952381,0.888266755816,29.336,31.0415,0.851060163937,29.3724,31.0415,0.875364927085,29.682,31.0415,0.907147444319,30.7965454545,31.0415,0.95354514284,31.2657142857,31.0415,0.912939583109,31.0208235294,31.0415,0.904450930318,30.8252,31.0415,0.951156076312,30.9837391304,31.0415,0.774998086278
2010-06-14,0.923659305994,29.28,29.2035,30.8083,0.782701292367,29.348,29.292,1.0018136812,29.3652,29.292,0.936566583755,29.348,29.8582222222,1.02320481699,29.3652,29.8582222222,0.745265575687,29.6155,29.8582222222,0.651949802146,29.348,31.0266666667,0.794071446893,29.3652,31.0266666667,0.621357024692,29.6155,31.0266666667,0.678039320562,30.694,31.0266666667,0.675010660376,29.348,31.2296,0.766760667021,29.3652,31.2296,0.646157175785,29.6155,31.2296,0.592422220949,30.694,31.2296,0.904266370719,31.238,31.2296,1.04743733579,29.348,30.9016666667,0.830483589052,29.3652,30.9016666667,0.59146619032,29.6155,30.9016666667,0.858810683085,30.694,30.9016666667,1.07877378059,31.238,30.9016666667,1.07877378059,31.0284705882,30.9016666667,1.07877378059,29.348,30.8582857143,0.865078761582,29.3652,30.8582857143,0.883593571338,29.6155,30.8582857143,0.87702511963,30.694,30.8582857143,0.896195332288,31.238,30.8582857143,1.04610471831,31.0284705882,30.8582857143,1.01824558829,30.8083,30.8582857143,0.867782616793,29.348,31.0068333333,0.831434038564,29.3652,31.0068333333,0.855178314511,29.6155,31.0068333333,0.886227901578,30.694,31.0068333333,0.931555632209,31.238,31.0068333333,0.891886469033,31.0284705882,31.0068333333,0.883593571338,30.8083,31.0068333333,0.929221659458,30.9513913043,31.0068333333,0.75712601301
2010-06-15,0.933438485804,29.59,29.191,30.7992,0.774414495898,29.428,29.315,0.991207047276,29.3644,29.315,0.926650749023,29.428,29.7968888889,1.01237170588,29.3644,29.7968888889,0.73737512731,29.556,29.7968888889,0.645047328148,29.428,30.9366666667,0.785664269689,29.3644,30.9366666667,0.614778449636,29.556,30.9366666667,0.67086062557,30.5887272727,30.9366666667,0.667864031117,29.428,31.2104,0.758642640833,29.3644,31.2104,0.639316030823,29.556,31.2104,0.586149991151,30.5887272727,31.2104,0.894692512285,31.2145714286,31.2104,1.03634766454,29.428,30.9085555556,0.82169090078,29.3644,30.9085555556,0.585204082431,29.556,30.9085555556,0.84971808364,30.5887272727,30.9085555556,1.06735233688,31.2145714286,30.9085555556,1.06735233688,31.0383529412,30.9085555556,1.06735233688,29.428,30.829047619,0.855919799284,29.3644,30.829047619,0.874238584756,29.556,30.829047619,0.867739676082,30.5887272727,30.829047619,0.886706925423,31.2145714286,30.829047619,1.03502915606,31.0383529412,30.829047619,1.00746498268,30.7992,30.829047619,0.858595027612,29.428,30.9795833333,0.822631287472,29.3644,30.9795833333,0.84612417252,29.556,30.9795833333,0.876845024205,30.5887272727,30.9795833333,0.921692850584,31.2145714286,30.9795833333,0.882443681964,31.0383529412,30.9795833333,0.874238584756,30.7992,30.9795833333,0.91938358861,30.925826087,30.9795833333,0.749109993063
2010-06-16,0.924921135647,29.32,29.158,30.7881,0.781480799172,29.399,29.3183333333,0.982162576078,29.3168,29.3183333333,0.918195334956,29.399,29.7397777778,1.02160929833,29.3168,29.7397777778,0.744103457299,29.512,29.7397777778,0.650933194272,29.399,30.8518333333,0.792833223822,29.3168,30.8518333333,0.620388121194,29.512,30.8518333333,0.676982030399,30.4834545455,30.8518333333,0.673958092908,29.399,31.1842666667,0.765565030594,29.3168,31.1842666667,0.645149600554,29.512,31.1842666667,0.591498436491,30.4834545455,31.1842666667,0.902856316892,31.1812857143,31.1842666667,1.04580403053,29.399,30.916,0.829188587269,29.3168,30.916,0.590543896633,29.512,30.916,0.857471509885,30.4834545455,30.916,1.07709161133,31.1812857143,30.916,1.07709161133,31.0349411765,30.916,1.07709161133,29.399,30.798952381,0.86372981435,29.3168,30.798952381,0.882215753323,29.512,30.798952381,0.875657544029,30.4834545455,30.798952381,0.894797863911,31.1812857143,30.798952381,1.04447349105,31.0349411765,30.798952381,1.01665780273,30.7881,30.798952381,0.866429453346,29.399,30.956,0.830137554712,29.3168,30.956,0.853844805389,29.512,30.956,0.88484597576,30.4834545455,30.956,0.930103025293,31.1812857143,30.956,0.890495719616,31.0349411765,30.956,0.882215753323,30.7881,30.956,0.927772691987,30.8990434783,30.956,0.755945400232
2010-06-17,0.966246056782,30.63,29.237,30.7908,0.746564706167,29.42,29.3806666667,1.02604501041,29.3312,29.3806666667,0.959219751354,29.42,29.7222222222,0.975964408129,29.3312,29.7222222222,0.710857361492,29.509,29.7222222222,0.621849889889,29.42,30.7825,0.757409911298,29.3312,30.7825,0.592669552341,29.509,30.7825,0.646734879655,30.4052727273,30.7825,0.643846049876,29.42,31.184,0.731360044575,29.3312,31.184,0.616324703667,29.509,31.184,0.565070641409,30.4052727273,31.184,0.862517238614,31.1518571429,31.184,0.999078134211,29.42,30.9357777778,0.79214093893,29.3312,30.9357777778,0.564158749819,29.509,30.9357777778,0.81916019754,30.4052727273,30.9357777778,1.02896780468,31.1518571429,30.9357777778,1.02896780468,31.0454117647,30.9357777778,1.02896780468,29.42,30.787047619,0.825138884719,29.3312,30.787047619,0.842798883035,29.509,30.787047619,0.836533690595,30.4052727273,30.787047619,0.854818832475,31.1518571429,30.787047619,0.997807042437,31.0454117647,30.787047619,0.971234142376,30.7908,30.787047619,0.827717905465,29.42,30.9470833333,0.793047507076,29.3312,30.9470833333,0.815695532024,29.509,30.9470833333,0.845311588712,30.4052727273,30.9470833333,0.888546580439,31.1518571429,30.9470833333,0.850708905404,31.0454117647,30.9470833333,0.842798883035,30.7908,30.9470833333,0.886320365026,30.8746956522,30.9470833333,0.722170213523
2010-06-18,0.959936908517,30.43,29.3215,30.7954,0.751439434904,29.442,29.452,1.01934540212,29.3572,29.452,0.952956481675,29.442,29.7006666667,0.982337012818,29.3572,29.7006666667,0.715498937473,29.49575,29.7006666667,0.625910287473,29.442,30.7176666667,0.762355454304,29.3572,30.7176666667,0.596539415562,29.49575,30.7176666667,0.650957764928,30.3234545455,30.7176666667,0.648050072402,29.442,31.1713333333,0.736135493773,29.3572,31.1713333333,0.620349024291,29.49575,31.1713333333,0.568760296266,30.3234545455,31.1713333333,0.868149084769,31.1317142857,31.1713333333,1.00560166104,29.442,30.9557777778,0.797313259784,29.3572,30.9557777778,0.567842450438,29.49575,30.9557777778,0.824508941892,30.3234545455,30.9557777778,1.0356864975,31.1317142857,30.9557777778,1.0356864975,31.0630588235,30.9557777778,1.0356864975,29.442,30.7787619048,0.830526667185,29.3572,30.7787619048,0.848301977276,29.49575,30.7787619048,0.841995875973,30.3234545455,30.7787619048,0.860400411531,31.1317142857,30.7787619048,1.00432226962,31.0630588235,30.7787619048,0.977575860577,30.7954,30.7787619048,0.833122527766,29.442,30.9365,0.79822574741,29.3572,30.9365,0.821021653682,29.49575,30.9365,0.850831089781,30.3234545455,30.9365,0.894348386383,31.1317142857,30.9365,0.856263648501,31.0630588235,30.9365,0.848301977276,30.7954,30.9365,0.892107634794,30.8549565217,30.9365,0.726885657294
2010-06-21,0.943533123028,29.91,29.3875,30.7968,0.764280332247,29.486,29.467,1.00192642055,29.358,29.467,0.93667198051,29.486,29.6555555556,0.99912358024,29.358,29.6555555556,0.727725669234,29.49025,29.6555555556,0.636606092582,29.486,30.6341666667,0.775382888949,29.358,30.6341666667,0.606733319476,29.49025,30.6341666667,0.662081591342,30.2278181818,30.6341666667,0.659124211003,29.486,31.1538666667,0.748714871254,29.358,31.1538666667,0.630949796313,29.49025,31.1538666667,0.578479499489,30.2278181818,31.1538666667,0.882984363246,31.1072857143,31.1538666667,1.02278578407,29.486,30.97,0.810938067379,29.358,30.97,0.577545969145,29.49025,30.97,0.83859848017,30.2278181818,30.97,1.05338472223,31.1072857143,30.97,1.05338472223,31.0696470588,30.97,1.05338472223,29.486,30.7686666667,0.844719038757,29.358,30.7686666667,0.86279810045,29.49025,30.7686666667,0.856384237968,30.2278181818,30.7686666667,0.875103277584,31.1072857143,30.7686666667,1.02148452989,31.0696470588,30.7686666667,0.994281067527,30.7968,30.7686666667,0.847359258441,29.486,30.91075,0.811866147957,29.358,30.91075,0.835051599785,29.49025,30.91075,0.86537043144,30.2278181818,30.91075,0.909631368997,31.1072857143,30.91075,0.870895823895,31.0696470588,30.91075,0.86279810045,30.7968,30.91075,0.907352326549,30.8303478261,30.91075,0.739306969874
2010-06-22,0.921135646688,29.2,29.433,30.786,0.782422727296,29.464,29.4533333333,0.9781428111,29.3324,29.4533333333,0.914437373149,29.464,29.594,1.0228406562,29.3324,29.594,0.745000334067,29.47,29.594,0.651717771811,29.464,30.5311666667,0.793788835159,29.3324,30.5311666667,0.621135882392,29.47,30.5311666667,0.677798004911,30.1203636364,30.5311666667,0.674770422632,29.464,31.1268,0.766487775252,29.3324,31.1268,0.645927207058,29.47,31.1268,0.592211376608,30.1203636364,31.1268,0.903944540375,31.068,31.1268,1.04706455059,29.464,30.975,0.830188018159,29.3324,30.975,0.591255686232,29.47,30.975,0.858505030518,30.1203636364,30.975,1.07838984269,31.068,30.975,1.07838984269,31.0722352941,30.975,1.07838984269,29.464,30.7562857143,0.864770878193,29.3324,30.7562857143,0.883279098488,29.47,30.7562857143,0.876712984506,30.1203636364,30.7562857143,0.895876374444,31.068,30.7562857143,1.0457324074,31.0722352941,30.7562857143,1.0178831925,30.786,30.7562857143,0.867473771095,29.464,30.883,0.831138129403,29.3324,30.883,0.854873954712,29.47,30.883,0.885912491164,30.1203636364,30.883,0.931224089558,31.068,30.883,0.891569044723,31.0722352941,30.883,0.883279098488,30.786,30.883,0.928890947473,30.8180869565,30.883,0.756856550235
2010-06-23,0.91261829653,28.93,29.451,30.772,0.789657457993,29.476,29.4006666667,0.969098339902,29.2904,29.4006666667,0.922892787215,29.476,29.5462222222,1.03229842939,29.2904,29.5462222222,0.751889035786,29.43075,29.5462222222,0.65774392929,29.476,30.4281666667,0.801128663429,29.2904,30.4281666667,0.626879262127,29.43075,30.4281666667,0.684065315231,30.0227272727,30.4281666667,0.681009738184,29.476,31.0905333333,0.773575162215,29.2904,31.0905333333,0.651899821644,29.43075,31.0905333333,0.597687303721,30.0227272727,31.0905333333,0.912302931673,31.0278571429,31.0905333333,1.05674631185,29.476,30.9674444444,0.837864414217,29.2904,30.9674444444,0.596722776482,29.43075,30.9674444444,0.866443261965,30.0227272727,30.9674444444,1.08836125561,31.0278571429,30.9674444444,1.08836125561,31.0648235294,30.9674444444,1.08836125561,29.476,30.742,0.872767047272,29.2904,30.742,0.891446405221,29.43075,30.742,0.884819577171,30.0227272727,30.742,0.904160162838,31.0278571429,30.742,1.05540185089,31.0648235294,30.742,1.02729512613,30.772,30.742,0.875494932677,29.476,30.8540833333,0.838823310737,29.2904,30.8540833333,0.862778611142,29.43075,30.8540833333,0.89410414776,30.0227272727,30.8540833333,0.939834723263,31.0278571429,30.8540833333,0.899813005068,31.0648235294,30.8540833333,0.891446405221,30.772,30.8540833333,0.937480007604,30.8022608696,30.8540833333,0.76385488135
2010-06-24,0.904100946372,28.66,29.4235,30.7663,0.797027230329,29.457,29.347,0.960053868703,29.2748,29.347,0.931506027884,29.457,29.4997777778,1.04193273896,29.2748,29.4997777778,0.758906320254,29.36625,29.4997777778,0.663882569488,29.457,30.3236666667,0.808605495062,29.2748,30.3236666667,0.632729846322,29.36625,30.3236666667,0.690449609566,29.9316363636,30.3236666667,0.687365515208,29.457,31.0368,0.780794840535,29.2748,31.0368,0.65798391953,29.36625,31.0368,0.603265443092,29.9316363636,31.0368,0.92081733857,30.9624285714,31.0368,1.06660879039,29.457,30.9554444444,0.845684095926,29.2748,30.9554444444,0.602291914043,29.36625,30.9554444444,0.874529666414,29.9316363636,30.9554444444,1.09851879239,30.9624285714,30.9554444444,1.09851879239,31.0494117647,30.9554444444,1.09851879239,29.457,30.7258095238,0.880912470803,29.2748,30.7258095238,0.899766160817,29.36625,30.7258095238,0.893077485426,29.9316363636,30.7258095238,0.912598574313,30.9624285714,30.7258095238,1.06525178175,31.0494117647,30.7258095238,1.03688274051,30.7663,30.7258095238,0.883665815215,29.457,30.8143333333,0.846651941704,29.2748,30.8143333333,0.870830813873,29.36625,30.8143333333,0.902448707729,29.9316363636,30.8143333333,0.94860608086,30.9624285714,30.8143333333,0.908210845074,31.0494117647,30.8143333333,0.899766160817,30.7663,30.8143333333,0.94622938894,30.7783478261,30.8143333333,0.770983841529
2010-06-25,0.898107255521,28.47,29.389,30.7549,0.802311081472,29.442,29.3033333333,0.953689240823,29.264,29.3033333333,0.937681399318,29.442,29.4444444444,1.04884017862,29.264,29.4444444444,0.763937450779,29.33925,29.4444444444,0.668283744931,29.442,30.216,0.813966103717,29.264,30.216,0.636924496385,29.33925,30.216,0.695026909838,29.8487272727,30.216,0.691922369635,29.442,30.9918666667,0.785971079883,29.264,30.9918666667,0.662345990176,29.33925,30.9918666667,0.607264760405,29.8487272727,30.9918666667,0.926921849887,30.8768571429,30.9918666667,1.07367981866,29.442,30.9503333333,0.851290515264,29.264,30.9503333333,0.606284777395,29.33925,30.9503333333,0.880327315982,29.8487272727,30.9503333333,1.10580136638,30.8768571429,30.9503333333,1.10580136638,31.0315294118,30.9503333333,1.10580136638,29.442,30.7115238095,0.886752434845,29.264,30.7115238095,0.90573111443,29.33925,30.7115238095,0.898998096809,29.8487272727,30.7115238095,0.918648599753,30.8768571429,30.7115238095,1.0723138138,31.0315294118,30.7115238095,1.04375670146,30.7549,30.7115238095,0.889524032413,29.442,30.7790833333,0.852264777326,29.264,30.7790833333,0.876603942088,29.33925,30.7790833333,0.908431445149,29.8487272727,30.7790833333,0.954894816218,30.8768571429,30.7790833333,0.914231782288,31.0315294118,30.7790833333,0.90573111443,30.7549,30.7790833333,0.952502368141,30.7532173913,30.7790833333,0.776095039362
