,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105,sa_10_120,la_10_120,10_120,sa_25_120,la_25_120,25_120,sa_40_120,la_40_120,40_120,sa_55_120,la_55_120,55_120,sa_70_120,la_70_120,70_120,sa_85_120,la_85_120,85_120,sa_100_120,la_100_120,100_120,sa_115_120,la_115_120,115_120
2009-12-22,1.00178890877,28.0,27.1135,26.0429,1.0,27.747,26.6193333333,1.0,26.806,26.6193333333,1.0,27.747,26.0511111111,1.0,26.806,26.0511111111,1.0,26.1445,26.0511111111,1.0,27.747,25.8551666667,1.0,26.806,25.8551666667,1.0,26.1445,25.8551666667,1.0,25.9409090909,25.8551666667,1.0,27.747,25.8309333333,1.0,26.806,25.8309333333,1.0,26.1445,25.8309333333,1.0,25.9409090909,25.8309333333,1.0,25.8395714286,25.8309333333,1.0,27.747,26.0191111111,1.0,26.806,26.0191111111,1.0,26.1445,26.0191111111,1.0,25.9409090909,26.0191111111,1.0,25.8395714286,26.0191111111,1.0,25.9695294118,26.0191111111,1.0,27.747,26.0195238095,1.0,26.806,26.0195238095,1.0,26.1445,26.0195238095,1.0,25.9409090909,26.0195238095,1.0,25.8395714286,26.0195238095,1.0,25.9695294118,26.0195238095,1.0,26.0429,26.0195238095,1.0,27.747,,1.0,26.806,,1.0,26.1445,,1.0,25.9409090909,,1.0,25.8395714286,,1.0,25.9695294118,,1.0,26.0429,,1.0,,,1.0
2009-12-23,1.00966010733,28.22,27.2245,26.0675,1.0,27.891,26.7056666667,1.0,26.8996,26.7056666667,1.0,27.891,26.1077777778,1.0,26.8996,26.1077777778,1.0,26.22525,26.1077777778,1.0,27.891,25.9041666667,1.0,26.8996,25.9041666667,1.0,26.22525,25.9041666667,1.0,25.9958181818,25.9041666667,1.0,27.891,25.8592,1.0,26.8996,25.8592,1.0,26.22525,25.8592,1.0,25.9958181818,25.8592,1.0,25.8691428571,25.8592,1.0,27.891,26.0403333333,1.0,26.8996,26.0403333333,1.0,26.22525,26.0403333333,1.0,25.9958181818,26.0403333333,1.0,25.8691428571,26.0403333333,1.0,25.9784705882,26.0403333333,1.0,27.891,26.0458095238,1.0,26.8996,26.0458095238,1.0,26.22525,26.0458095238,1.0,25.9958181818,26.0458095238,1.0,25.8691428571,26.0458095238,1.0,25.9784705882,26.0458095238,1.0,26.0675,26.0458095238,1.0,27.891,,1.0,26.8996,,1.0,26.22525,,1.0,25.9958181818,,1.0,25.8691428571,,1.0,25.9784705882,,1.0,26.0675,,1.0,,,1.0
2009-12-24,1.02075134168,28.53,27.351,26.0905,1.0,28.046,26.81,1.0,27.0268,26.81,1.0,28.046,26.1726666667,1.0,27.0268,26.1726666667,1.0,26.30525,26.1726666667,1.0,28.046,25.9663333333,1.0,27.0268,25.9663333333,1.0,26.30525,25.9663333333,1.0,26.0554545455,25.9663333333,1.0,28.046,25.9016,1.0,27.0268,25.9016,1.0,26.30525,25.9016,1.0,26.0554545455,25.9016,1.0,25.906,25.9016,1.0,28.046,26.0633333333,1.0,27.0268,26.0633333333,1.0,26.30525,26.0633333333,1.0,26.0554545455,26.0633333333,1.0,25.906,26.0633333333,1.0,25.9902352941,26.0633333333,1.0,28.046,26.0724761905,1.0,27.0268,26.0724761905,1.0,26.30525,26.0724761905,1.0,26.0554545455,26.0724761905,1.0,25.906,26.0724761905,1.0,25.9902352941,26.0724761905,1.0,26.0905,26.0724761905,1.0,28.046,,1.0,27.0268,,1.0,26.30525,,1.0,26.0554545455,,1.0,25.906,,1.0,25.9902352941,,1.0,26.0905,,1.0,25.9935652174,,1.0
2009-12-25,1.02075134168,28.53,27.4985,26.1117,1.0,28.117,26.9036666667,1.0,27.1568,26.9036666667,1.0,28.117,26.2466666667,1.0,27.1568,26.2466666667,1.0,26.41,26.2466666667,1.0,28.117,26.0331666667,1.0,27.1568,26.0331666667,1.0,26.41,26.0331666667,1.0,26.1147272727,26.0331666667,1.0,28.117,25.9426666667,1.0,27.1568,25.9426666667,1.0,26.41,25.9426666667,1.0,26.1147272727,25.9426666667,1.0,25.9414285714,25.9426666667,1.0,28.117,26.0797777778,1.0,27.1568,26.0797777778,1.0,26.41,26.0797777778,1.0,26.1147272727,26.0797777778,1.0,25.9414285714,26.0797777778,1.0,26.0015294118,26.0797777778,1.0,28.117,26.102,1.0,27.1568,26.102,1.0,26.41,26.102,1.0,26.1147272727,26.102,1.0,25.9414285714,26.102,1.0,26.0015294118,26.102,1.0,26.1117,26.102,1.0,28.117,,1.0,27.1568,,1.0,26.41,,1.0,26.1147272727,,1.0,25.9414285714,,1.0,26.0015294118,,1.0,26.1117,,1.0,26.0314782609,,1.0
2009-12-28,1.0228980322,28.59,27.6285,26.1327,1.0,28.16,26.997,1.0,27.2764,26.997,1.0,28.16,26.3262222222,1.0,27.2764,26.3262222222,1.0,26.52275,26.3262222222,1.0,28.16,26.0966666667,1.0,27.2764,26.0966666667,1.0,26.52275,26.0966666667,1.0,26.1750909091,26.0966666667,1.0,28.16,25.9818666667,1.0,27.2764,25.9818666667,1.0,26.52275,25.9818666667,1.0,26.1750909091,25.9818666667,1.0,25.9812857143,25.9818666667,1.0,28.16,26.0952222222,1.0,27.2764,26.0952222222,1.0,26.52275,26.0952222222,1.0,26.1750909091,26.0952222222,1.0,25.9812857143,26.0952222222,1.0,26.0205882353,26.0952222222,1.0,28.16,26.1313333333,1.0,27.2764,26.1313333333,1.0,26.52275,26.1313333333,1.0,26.1750909091,26.1313333333,1.0,25.9812857143,26.1313333333,1.0,26.0205882353,26.1313333333,1.0,26.1327,26.1313333333,1.0,28.16,,1.0,27.2764,,1.0,26.52275,,1.0,26.1750909091,,1.0,25.9812857143,,1.0,26.0205882353,,1.0,26.1327,,1.0,26.0671304348,,1.0
2009-12-29,1.01788908766,28.45,27.722,26.1535,1.0,28.195,27.0823333333,1.0,27.3836,27.0823333333,1.0,28.195,26.4022222222,1.0,27.3836,26.4022222222,1.0,26.63575,26.4022222222,1.0,28.195,26.1511666667,1.0,27.3836,26.1511666667,1.0,26.63575,26.1511666667,1.0,26.2327272727,26.1511666667,1.0,28.195,26.0145333333,1.0,27.3836,26.0145333333,1.0,26.63575,26.0145333333,1.0,26.2327272727,26.0145333333,1.0,26.0222857143,26.0145333333,1.0,28.195,26.1081111111,1.0,27.3836,26.1081111111,1.0,26.63575,26.1081111111,1.0,26.2327272727,26.1081111111,1.0,26.0222857143,26.1081111111,1.0,26.0377647059,26.1081111111,1.0,28.195,26.1581904762,1.0,27.3836,26.1581904762,1.0,26.63575,26.1581904762,1.0,26.2327272727,26.1581904762,1.0,26.0222857143,26.1581904762,1.0,26.0377647059,26.1581904762,1.0,26.1535,26.1581904762,1.0,28.195,,1.0,27.3836,,1.0,26.63575,,1.0,26.2327272727,,1.0,26.0222857143,,1.0,26.0377647059,,1.0,26.1535,,1.0,26.0991304348,,1.0
2009-12-30,1.01645796064,28.41,27.798,26.1749,1.0,28.261,27.1666666667,1.0,27.48,27.1666666667,1.0,28.261,26.4782222222,1.0,27.48,26.4782222222,1.0,26.74125,26.4782222222,1.0,28.261,26.2046666667,1.0,27.48,26.2046666667,1.0,26.74125,26.2046666667,1.0,26.2894545455,26.2046666667,1.0,28.261,26.0446666667,1.0,27.48,26.0446666667,1.0,26.74125,26.0446666667,1.0,26.2894545455,26.0446666667,1.0,26.0631428571,26.0446666667,1.0,28.261,26.1186666667,1.0,27.48,26.1186666667,1.0,26.74125,26.1186666667,1.0,26.2894545455,26.1186666667,1.0,26.0631428571,26.1186666667,1.0,26.0589411765,26.1186666667,1.0,28.261,26.1834285714,1.0,27.48,26.1834285714,1.0,26.74125,26.1834285714,1.0,26.2894545455,26.1834285714,1.0,26.0631428571,26.1834285714,1.0,26.0589411765,26.1834285714,1.0,26.1749,26.1834285714,1.0,28.261,,1.0,27.48,,1.0,26.74125,,1.0,26.2894545455,,1.0,26.0631428571,,1.0,26.0589411765,,1.0,26.1749,,1.0,26.1322608696,,1.0
2009-12-31,1.0,27.95,27.841,26.1909,1.0,28.28,27.2533333333,1.0,27.558,27.2533333333,1.0,28.28,26.5364444444,1.0,27.558,26.5364444444,1.0,26.82125,26.5364444444,1.0,28.28,26.2496666667,1.0,27.558,26.2496666667,1.0,26.82125,26.2496666667,1.0,26.3329090909,26.2496666667,1.0,28.28,26.0713333333,1.0,27.558,26.0713333333,1.0,26.82125,26.0713333333,1.0,26.3329090909,26.0713333333,1.0,26.1004285714,26.0713333333,1.0,28.28,26.1233333333,1.0,27.558,26.1233333333,1.0,26.82125,26.1233333333,1.0,26.3329090909,26.1233333333,1.0,26.1004285714,26.1233333333,1.0,26.0718823529,26.1233333333,1.0,28.28,26.1998095238,1.0,27.558,26.1998095238,1.0,26.82125,26.1998095238,1.0,26.3329090909,26.1998095238,1.0,26.1004285714,26.1998095238,1.0,26.0718823529,26.1998095238,1.0,26.1909,26.1998095238,1.0,28.28,26.09325,1.0,27.558,26.09325,1.0,26.82125,26.09325,1.0,26.3329090909,26.09325,1.0,26.1004285714,26.09325,1.0,26.0718823529,26.09325,1.0,26.1909,26.09325,1.0,26.156,26.09325,1.0
2010-01-01,1.0,27.95,27.888,26.2063,1.0,28.275,27.3423333333,1.0,27.6528,27.3423333333,1.0,28.275,26.6166666667,1.0,27.6528,26.6166666667,1.0,26.903,26.6166666667,1.0,28.275,26.2943333333,1.0,27.6528,26.2943333333,1.0,26.903,26.2943333333,1.0,26.3754545455,26.2943333333,1.0,28.275,26.0966666667,1.0,27.6528,26.0966666667,1.0,26.903,26.0966666667,1.0,26.3754545455,26.0966666667,1.0,26.1357142857,26.0966666667,1.0,28.275,26.1275555556,1.0,27.6528,26.1275555556,1.0,26.903,26.1275555556,1.0,26.3754545455,26.1275555556,1.0,26.1357142857,26.1275555556,1.0,26.0843529412,26.1275555556,1.0,28.275,26.2144761905,1.0,27.6528,26.2144761905,1.0,26.903,26.2144761905,1.0,26.3754545455,26.2144761905,1.0,26.1357142857,26.2144761905,1.0,26.0843529412,26.2144761905,1.0,26.2063,26.2144761905,1.0,28.275,26.12475,1.0,27.6528,26.12475,1.0,26.903,26.12475,1.0,26.3754545455,26.12475,1.0,26.1357142857,26.12475,1.0,26.0843529412,26.12475,1.0,26.2063,26.12475,1.0,26.1750434783,26.12475,1.0
2010-01-04,0.993202146691,27.76,27.929,26.2232,0.993202146691,28.239,27.4143333333,0.993202146691,27.7236,27.4143333333,0.993202146691,28.239,26.6984444444,0.993202146691,27.7236,26.6984444444,0.993202146691,26.9625,26.6984444444,0.993202146691,28.239,26.3358333333,0.993202146691,27.7236,26.3358333333,0.993202146691,26.9625,26.3358333333,0.993202146691,26.4076363636,26.3358333333,0.993202146691,28.239,26.1228,0.993202146691,27.7236,26.1228,0.993202146691,26.9625,26.1228,0.993202146691,26.4076363636,26.1228,0.993202146691,26.1645714286,26.1228,0.993202146691,28.239,26.1363333333,0.993202146691,27.7236,26.1363333333,0.993202146691,26.9625,26.1363333333,0.993202146691,26.4076363636,26.1363333333,0.993202146691,26.1645714286,26.1363333333,0.993202146691,26.0945882353,26.1363333333,0.993202146691,28.239,26.2265714286,0.993202146691,27.7236,26.2265714286,0.993202146691,26.9625,26.2265714286,0.993202146691,26.4076363636,26.2265714286,0.993202146691,26.1645714286,26.2265714286,1.0,26.0945882353,26.2265714286,0.993202146691,26.2232,26.2265714286,0.993202146691,28.239,26.152,0.993202146691,27.7236,26.152,0.993202146691,26.9625,26.152,0.993202146691,26.4076363636,26.152,0.993202146691,26.1645714286,26.152,0.993202146691,26.0945882353,26.152,1.0,26.2232,26.152,0.993202146691,26.191826087,26.152,0.993202146691
2010-01-05,0.989266547406,27.65,27.9755,26.2376,0.989266547406,28.204,27.477,0.989266547406,27.7664,27.477,0.989266547406,28.204,26.7811111111,0.989266547406,27.7664,26.7811111111,0.989266547406,27.0155,26.7811111111,0.989266547406,28.204,26.3753333333,0.989266547406,27.7664,26.3753333333,0.989266547406,27.0155,26.3753333333,0.989266547406,26.4425454545,26.3753333333,0.989266547406,28.204,26.1504,0.989266547406,27.7664,26.1504,0.989266547406,27.0155,26.1504,0.989266547406,26.4425454545,26.1504,0.989266547406,26.1907142857,26.1504,0.989266547406,28.204,26.1436666667,0.989266547406,27.7664,26.1436666667,0.989266547406,27.0155,26.1436666667,0.989266547406,26.4425454545,26.1436666667,0.989266547406,26.1907142857,26.1436666667,0.989266547406,26.1101176471,26.1436666667,0.989266547406,28.204,26.2387619048,0.989266547406,27.7664,26.2387619048,0.989266547406,27.0155,26.2387619048,0.989266547406,26.4425454545,26.2387619048,0.989266547406,26.1907142857,26.2387619048,1.0,26.1101176471,26.2387619048,0.989266547406,26.2376,26.2387619048,0.989266547406,28.204,26.176,0.989266547406,27.7664,26.176,0.989266547406,27.0155,26.176,0.989266547406,26.4425454545,26.176,0.989266547406,26.1907142857,26.176,0.989266547406,26.1101176471,26.176,1.0,26.2376,26.176,0.989266547406,26.2094782609,26.176,0.989266547406
2010-01-06,0.982468694097,27.46,28.0095,26.2491,0.982468694097,28.128,27.5256666667,0.982468694097,27.7892,27.5256666667,0.982468694097,28.128,26.8537777778,0.982468694097,27.7892,26.8537777778,0.982468694097,27.06125,26.8537777778,0.982468694097,28.128,26.4115,0.982468694097,27.7892,26.4115,0.982468694097,27.06125,26.4115,0.982468694097,26.4750909091,26.4115,0.982468694097,28.128,26.1758666667,0.982468694097,27.7892,26.1758666667,0.982468694097,27.06125,26.1758666667,0.982468694097,26.4750909091,26.1758666667,0.982468694097,26.2218571429,26.1758666667,0.982468694097,28.128,26.1531111111,0.982468694097,27.7892,26.1531111111,0.982468694097,27.06125,26.1531111111,0.982468694097,26.4750909091,26.1531111111,0.982468694097,26.2218571429,26.1531111111,0.982468694097,26.1261176471,26.1531111111,0.982468694097,28.128,26.2500952381,0.982468694097,27.7892,26.2500952381,0.982468694097,27.06125,26.2500952381,0.982468694097,26.4750909091,26.2500952381,0.982468694097,26.2218571429,26.2500952381,1.0,26.1261176471,26.2500952381,0.982468694097,26.2491,26.2500952381,0.982468694097,28.128,26.1998333333,0.982468694097,27.7892,26.1998333333,0.982468694097,27.06125,26.1998333333,0.982468694097,26.4750909091,26.1998333333,0.982468694097,26.2218571429,26.1998333333,0.982468694097,26.1261176471,26.1998333333,1.0,26.2491,26.1998333333,0.982468694097,26.2268695652,26.1998333333,0.982468694097
2010-01-07,0.973166368515,27.2,28.0205,26.2565,0.973166368515,27.995,27.5656666667,0.973166368515,27.7936,27.5656666667,0.973166368515,27.995,26.9082222222,0.973166368515,27.7936,26.9082222222,0.973166368515,27.10625,26.9082222222,0.973166368515,27.995,26.4388333333,0.973166368515,27.7936,26.4388333333,0.973166368515,27.10625,26.4388333333,0.973166368515,26.504,26.4388333333,0.973166368515,27.995,26.2006666667,0.973166368515,27.7936,26.2006666667,0.973166368515,27.10625,26.2006666667,0.973166368515,26.504,26.2006666667,0.973166368515,26.2561428571,26.2006666667,0.973166368515,27.995,26.157,0.973166368515,27.7936,26.157,0.973166368515,27.10625,26.157,0.973166368515,26.504,26.157,0.973166368515,26.2561428571,26.157,0.973166368515,26.1478823529,26.157,0.973166368515,27.995,26.2581904762,0.973166368515,27.7936,26.2581904762,0.973166368515,27.10625,26.2581904762,0.973166368515,26.504,26.2581904762,0.973166368515,26.2561428571,26.2581904762,1.0,26.1478823529,26.2581904762,0.973166368515,26.2565,26.2581904762,0.973166368515,27.995,26.2163333333,0.973166368515,27.7936,26.2163333333,0.973166368515,27.10625,26.2163333333,0.973166368515,26.504,26.2163333333,0.973166368515,26.2561428571,26.2163333333,0.973166368515,26.1478823529,26.2163333333,1.0,26.2565,26.2163333333,0.973166368515,26.2396521739,26.2163333333,0.973166368515
2010-01-08,0.966368515206,27.01,27.98,26.2561,0.966368515206,27.843,27.6133333333,0.966368515206,27.7936,27.6133333333,0.966368515206,27.843,26.96,0.966368515206,27.7936,26.96,0.966368515206,27.1385,26.96,0.966368515206,27.843,26.4621666667,0.966368515206,27.7936,26.4621666667,0.966368515206,27.1385,26.4621666667,0.966368515206,26.5369090909,26.4621666667,0.966368515206,27.843,26.2210666667,0.966368515206,27.7936,26.2210666667,0.966368515206,27.1385,26.2210666667,0.966368515206,26.5369090909,26.2210666667,0.966368515206,26.2917142857,26.2210666667,0.966368515206,27.843,26.1583333333,0.966368515206,27.7936,26.1583333333,0.966368515206,27.1385,26.1583333333,0.966368515206,26.5369090909,26.1583333333,0.966368515206,26.2917142857,26.1583333333,0.966368515206,26.1662352941,26.1583333333,0.966368515206,27.843,26.2639047619,0.966368515206,27.7936,26.2639047619,0.966368515206,27.1385,26.2639047619,0.966368515206,26.5369090909,26.2639047619,0.966368515206,26.2917142857,26.2639047619,1.0,26.1662352941,26.2639047619,0.966368515206,26.2561,26.2639047619,0.966368515206,27.843,26.22675,0.966368515206,27.7936,26.22675,0.966368515206,27.1385,26.22675,0.966368515206,26.5369090909,26.22675,0.966368515206,26.2917142857,26.22675,0.966368515206,26.1662352941,26.22675,1.0,26.2561,26.22675,0.966368515206,26.2533913043,26.22675,0.966368515206
2010-01-11,0.974239713775,27.23,27.9335,26.2564,0.974239713775,27.707,27.6546666667,0.974239713775,27.8052,27.6546666667,0.974239713775,27.707,27.0011111111,0.974239713775,27.8052,27.0011111111,0.974239713775,27.1745,27.0011111111,0.974239713775,27.707,26.4828333333,0.974239713775,27.8052,26.4828333333,0.974239713775,27.1745,26.4828333333,0.974239713775,26.5772727273,26.4828333333,0.974239713775,27.707,26.2409333333,0.974239713775,27.8052,26.2409333333,0.974239713775,27.1745,26.2409333333,0.974239713775,26.5772727273,26.2409333333,0.974239713775,26.3267142857,26.2409333333,0.974239713775,27.707,26.1621111111,0.974239713775,27.8052,26.1621111111,0.974239713775,27.1745,26.1621111111,0.974239713775,26.5772727273,26.1621111111,0.974239713775,26.3267142857,26.1621111111,0.974239713775,26.1848235294,26.1621111111,0.974239713775,27.707,26.274952381,0.974239713775,27.8052,26.274952381,0.974239713775,27.1745,26.274952381,0.974239713775,26.5772727273,26.274952381,0.974239713775,26.3267142857,26.274952381,1.00814513143,26.1848235294,26.274952381,0.974239713775,26.2564,26.274952381,0.974239713775,27.707,26.2384166667,0.974239713775,27.8052,26.2384166667,0.974239713775,27.1745,26.2384166667,0.974239713775,26.5772727273,26.2384166667,0.974239713775,26.3267142857,26.2384166667,0.974239713775,26.1848235294,26.2384166667,1.0,26.2564,26.2384166667,0.974239713775,26.2683478261,26.2384166667,0.974239713775
2010-01-12,0.973166368515,27.2,27.8885,26.2555,0.973166368515,27.582,27.6753333333,0.973166368515,27.8244,27.6753333333,0.973166368515,27.582,27.0382222222,0.973166368515,27.8244,27.0382222222,0.973166368515,27.20725,27.0382222222,0.973166368515,27.582,26.5073333333,0.973166368515,27.8244,26.5073333333,0.973166368515,27.20725,26.5073333333,0.973166368515,26.6167272727,26.5073333333,0.973166368515,27.582,26.2593333333,0.973166368515,27.8244,26.2593333333,0.973166368515,27.20725,26.2593333333,0.973166368515,26.6167272727,26.2593333333,0.973166368515,26.3555714286,26.2593333333,0.973166368515,27.582,26.1717777778,0.973166368515,27.8244,26.1717777778,0.973166368515,27.20725,26.1717777778,0.973166368515,26.6167272727,26.1717777778,0.973166368515,26.3555714286,26.1717777778,0.973166368515,26.1989411765,26.1717777778,0.973166368515,27.582,26.2843809524,0.973166368515,27.8244,26.2843809524,0.973166368515,27.20725,26.2843809524,0.973166368515,26.6167272727,26.2843809524,0.973166368515,26.3555714286,26.2843809524,1.00703443169,26.1989411765,26.2843809524,0.973166368515,26.2555,26.2843809524,0.973166368515,27.582,26.2515833333,0.973166368515,27.8244,26.2515833333,0.973166368515,27.20725,26.2515833333,0.973166368515,26.6167272727,26.2515833333,0.973166368515,26.3555714286,26.2515833333,0.973166368515,26.1989411765,26.2515833333,1.0,26.2555,26.2515833333,0.973166368515,26.282,26.2515833333,0.973166368515
2010-01-13,0.979606440072,27.38,27.87,26.2547,0.979606440072,27.479,27.6916666667,0.966726296959,27.8484,27.6916666667,0.979606440072,27.479,27.0771111111,0.979606440072,27.8484,27.0771111111,0.979606440072,27.24475,27.0771111111,0.979606440072,27.479,26.5358333333,0.979606440072,27.8484,26.5358333333,0.979606440072,27.24475,26.5358333333,0.979606440072,26.6601818182,26.5358333333,0.979606440072,27.479,26.2873333333,0.979606440072,27.8484,26.2873333333,0.979606440072,27.24475,26.2873333333,0.979606440072,26.6601818182,26.2873333333,0.979606440072,26.3867142857,26.2873333333,0.979606440072,27.479,26.186,0.979606440072,27.8484,26.186,0.979606440072,27.24475,26.186,0.979606440072,26.6601818182,26.186,0.979606440072,26.3867142857,26.186,0.979606440072,26.2134117647,26.186,0.979606440072,27.479,26.2945714286,0.979606440072,27.8484,26.2945714286,0.979606440072,27.24475,26.2945714286,0.979606440072,26.6601818182,26.2945714286,0.979606440072,26.3867142857,26.2945714286,1.01369863014,26.2134117647,26.2945714286,0.979606440072,26.2547,26.2945714286,0.979606440072,27.479,26.2675833333,0.979606440072,27.8484,26.2675833333,0.979606440072,27.24475,26.2675833333,0.979606440072,26.6601818182,26.2675833333,0.979606440072,26.3867142857,26.2675833333,0.979606440072,26.2134117647,26.2675833333,1.0,26.2547,26.2675833333,0.979606440072,26.2960869565,26.2675833333,0.979606440072
2010-01-14,0.983184257603,27.48,27.856,26.2542,0.983184257603,27.432,27.7046666667,0.963195521586,27.8684,27.7046666667,0.983184257603,27.432,27.1233333333,0.983184257603,27.8684,27.1233333333,0.983184257603,27.298,27.1233333333,0.983184257603,27.432,26.567,0.983184257603,27.8684,26.567,0.983184257603,27.298,26.567,0.983184257603,26.6992727273,26.567,0.983184257603,27.432,26.3230666667,0.983184257603,27.8684,26.3230666667,0.983184257603,27.298,26.3230666667,0.983184257603,26.6992727273,26.3230666667,0.983184257603,26.4185714286,26.3230666667,0.983184257603,27.432,26.2096666667,0.983184257603,27.8684,26.2096666667,0.983184257603,27.298,26.2096666667,0.983184257603,26.6992727273,26.2096666667,0.983184257603,26.4185714286,26.2096666667,0.983184257603,26.2314117647,26.2096666667,0.983184257603,27.432,26.3042857143,0.983184257603,27.8684,26.3042857143,0.983184257603,27.298,26.3042857143,0.983184257603,26.6992727273,26.3042857143,0.983184257603,26.4185714286,26.3042857143,1.01740096261,26.2314117647,26.3042857143,0.983184257603,26.2542,26.3042857143,0.983184257603,27.432,26.2821666667,0.983184257603,27.8684,26.2821666667,0.983184257603,27.298,26.2821666667,0.983184257603,26.6992727273,26.2821666667,0.983184257603,26.4185714286,26.2821666667,0.983184257603,26.2314117647,26.2821666667,1.0,26.2542,26.2821666667,0.983184257603,26.3069565217,26.2821666667,0.983184257603
2010-01-15,0.978175313059,27.34,27.823,26.2519,0.978175313059,27.371,27.7156666667,0.968102631231,27.8492,27.7156666667,0.978175313059,27.371,27.1593333333,0.978175313059,27.8492,27.1593333333,0.978175313059,27.3495,27.1593333333,0.978175313059,27.371,26.6026666667,0.978175313059,27.8492,26.6026666667,0.978175313059,27.3495,26.6026666667,0.978175313059,26.7538181818,26.6026666667,0.978175313059,27.371,26.3606666667,0.978175313059,27.8492,26.3606666667,0.978175313059,27.3495,26.3606666667,0.978175313059,26.7538181818,26.3606666667,0.978175313059,26.4481428571,26.3606666667,0.978175313059,27.371,26.2306666667,0.978175313059,27.8492,26.2306666667,0.978175313059,27.3495,26.2306666667,0.978175313059,26.7538181818,26.2306666667,0.978175313059,26.4481428571,26.2306666667,0.978175313059,26.2465882353,26.2306666667,0.978175313059,27.371,26.307047619,0.978175313059,27.8492,26.307047619,0.978175313059,27.3495,26.307047619,0.978175313059,26.7538181818,26.307047619,0.978175313059,26.4481428571,26.307047619,1.01221769715,26.2465882353,26.307047619,0.978175313059,26.2519,26.307047619,0.978175313059,27.371,26.2980833333,0.978175313059,27.8492,26.2980833333,0.978175313059,27.3495,26.2980833333,0.978175313059,26.7538181818,26.2980833333,0.978175313059,26.4481428571,26.2980833333,0.978175313059,26.2465882353,26.2980833333,1.0,26.2519,26.2980833333,0.978175313059,26.3150434783,26.2980833333,0.978175313059
2010-01-18,0.978175313059,27.34,27.784,26.2556,0.978175313059,27.329,27.729,0.968102631231,27.8164,27.729,0.978175313059,27.329,27.1937777778,0.978175313059,27.8164,27.1937777778,0.978175313059,27.393,27.1937777778,0.978175313059,27.329,26.6415,0.978175313059,27.8164,26.6415,0.978175313059,27.393,26.6415,0.978175313059,26.8130909091,26.6415,0.978175313059,27.329,26.3948,0.978175313059,27.8164,26.3948,0.978175313059,27.393,26.3948,0.978175313059,26.8130909091,26.3948,0.978175313059,26.4777142857,26.3948,0.978175313059,27.329,26.2494444444,0.978175313059,27.8164,26.2494444444,0.978175313059,27.393,26.2494444444,0.978175313059,26.8130909091,26.2494444444,0.978175313059,26.4777142857,26.2494444444,0.978175313059,26.2647058824,26.2494444444,0.978175313059,27.329,26.3083809524,0.978175313059,27.8164,26.3083809524,0.978175313059,27.393,26.3083809524,0.978175313059,26.8130909091,26.3083809524,0.978175313059,26.4777142857,26.3083809524,1.01221769715,26.2647058824,26.3083809524,0.978175313059,26.2556,26.3083809524,0.978175313059,27.329,26.3133333333,0.978175313059,27.8164,26.3133333333,0.978175313059,27.393,26.3133333333,0.978175313059,26.8130909091,26.3133333333,0.978175313059,26.4777142857,26.3133333333,0.978175313059,26.2647058824,26.3133333333,1.0,26.2556,26.3133333333,0.978175313059,26.3224347826,26.3133333333,0.978175313059
2010-01-19,0.990697674419,27.69,27.7685,26.2626,0.990697674419,27.333,27.7613333333,0.955709217883,27.8,27.7613333333,0.990697674419,27.333,27.2337777778,0.990697674419,27.8,27.2337777778,0.990697674419,27.441,27.2337777778,0.990697674419,27.333,26.6858333333,0.990697674419,27.8,26.6858333333,0.990697674419,27.441,26.6858333333,0.990697674419,26.8814545455,26.6858333333,0.990697674419,27.333,26.4282666667,0.990697674419,27.8,26.4282666667,0.990697674419,27.441,26.4282666667,0.990697674419,26.8814545455,26.4282666667,0.990697674419,26.5121428571,26.4282666667,0.990697674419,27.333,26.2682222222,0.990697674419,27.8,26.2682222222,0.990697674419,27.441,26.2682222222,0.990697674419,26.8814545455,26.2682222222,0.990697674419,26.5121428571,26.2682222222,0.990697674419,26.2895294118,26.2682222222,0.990697674419,27.333,26.3121904762,0.990697674419,27.8,26.3121904762,0.990697674419,27.441,26.3121904762,0.990697674419,26.8814545455,26.3121904762,0.990697674419,26.5121428571,26.3121904762,1.02517586079,26.2895294118,26.3121904762,0.990697674419,26.2626,26.3121904762,0.990697674419,27.333,26.3305,0.990697674419,27.8,26.3305,0.990697674419,27.441,26.3305,0.990697674419,26.8814545455,26.3305,0.990697674419,26.5121428571,26.3305,0.990697674419,26.2895294118,26.3305,1.0,26.2626,26.3305,0.990697674419,26.3339130435,26.3305,0.990697674419
