,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2009-08-07,0.816890692366,64.42,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-10,0.833248795334,65.71,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-11,0.836926198326,66.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-12,0.853030687294,67.27,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-13,0.834263251331,65.79,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-14,0.841871671316,66.39,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-17,0.840730408319,66.3,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-18,0.832487953335,65.65,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-19,0.832614760335,65.66,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-20,0.858990616282,67.74,,,1.0,66.093,,1.0,,,1.0,66.093,,1.0,,,1.0,,,1.0,66.093,,1.0,,,1.0,,,1.0,,,1.0,66.093,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,66.093,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,66.093,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-21,0.873066193254,68.85,,,1.0,66.536,,1.0,,,1.0,66.536,,1.0,,,1.0,,,1.0,66.536,,1.0,,,1.0,,,1.0,,,1.0,66.536,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,66.536,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,66.536,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-24,0.870656860259,68.66,,,1.0,66.831,,1.0,,,1.0,66.831,,1.0,,,1.0,,,1.0,66.831,,1.0,,,1.0,,,1.0,,,1.0,66.831,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,66.831,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,66.831,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-25,0.873953842252,68.92,,,1.0,67.123,,1.0,,,1.0,67.123,,1.0,,,1.0,,,1.0,67.123,,1.0,,,1.0,,,1.0,,,1.0,67.123,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,67.123,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,67.123,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-26,0.885493279229,69.83,,,1.0,67.379,,1.0,,,1.0,67.379,,1.0,,,1.0,,,1.0,67.379,,1.0,,,1.0,,,1.0,,,1.0,67.379,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,67.379,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,67.379,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-27,0.886380928227,69.9,,,1.0,67.79,,1.0,,,1.0,67.79,,1.0,,,1.0,,,1.0,67.79,,1.0,,,1.0,,,1.0,,,1.0,67.79,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,67.79,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,67.79,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-28,0.894116155212,70.51,,,1.0,68.202,,1.0,,,1.0,68.202,,1.0,,,1.0,,,1.0,68.202,,1.0,,,1.0,,,1.0,,,1.0,68.202,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,68.202,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,68.202,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-08-31,0.882830332234,69.62,,,1.0,68.534,,1.0,,,1.0,68.534,,1.0,,,1.0,,,1.0,68.534,,1.0,,,1.0,,,1.0,,,1.0,68.534,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,68.534,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,68.534,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-01,0.865838194268,68.28,,,1.0,68.797,,1.0,,,1.0,68.797,,1.0,,,1.0,,,1.0,68.797,,1.0,,,1.0,,,1.0,,,1.0,68.797,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,68.797,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,68.797,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-02,0.866599036267,68.34,,,1.0,69.065,,1.0,,,1.0,69.065,,1.0,,,1.0,,,1.0,69.065,,1.0,,,1.0,,,1.0,,,1.0,69.065,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.065,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.065,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-03,0.87496829825,69.0,67.642,,1.0,69.191,,1.0,,,1.0,69.191,,1.0,,,1.0,,,1.0,69.191,,1.0,,,1.0,,,1.0,,,1.0,69.191,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.191,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.191,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-04,0.891453208217,70.3,67.936,,1.0,69.336,,1.0,,,1.0,69.336,,1.0,,,1.0,,,1.0,69.336,,1.0,,,1.0,,,1.0,,,1.0,69.336,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.336,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.336,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-07,0.891453208217,70.3,68.1655,,1.0,69.5,,1.0,,,1.0,69.5,,1.0,,,1.0,,,1.0,69.5,,1.0,,,1.0,,,1.0,,,1.0,69.5,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.5,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.5,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-08,0.877250824245,69.18,68.3245,,1.0,69.526,,1.0,,,1.0,69.526,,1.0,,,1.0,,,1.0,69.526,,1.0,,,1.0,,,1.0,,,1.0,69.526,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.526,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.526,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-09,0.892087243216,70.35,68.4785,,1.0,69.578,,1.0,,,1.0,69.578,,1.0,,,1.0,,,1.0,69.578,,1.0,,,1.0,,,1.0,,,1.0,69.578,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.578,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.578,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-10,0.899695663201,70.95,68.7365,,1.0,69.683,,1.0,68.1568,,1.0,69.683,,1.0,68.1568,,1.0,,,1.0,69.683,,1.0,68.1568,,1.0,,,1.0,,,1.0,69.683,,1.0,68.1568,,1.0,,,1.0,,,1.0,,,1.0,69.683,,1.0,68.1568,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.683,,1.0,68.1568,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-11,0.904641136191,71.34,68.984,,1.0,69.766,,1.0,68.4336,,1.0,69.766,,1.0,68.4336,,1.0,,,1.0,69.766,,1.0,68.4336,,1.0,,,1.0,,,1.0,69.766,,1.0,68.4336,,1.0,,,1.0,,,1.0,,,1.0,69.766,,1.0,68.4336,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.766,,1.0,68.4336,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-14,0.897286330205,70.76,69.207,,1.0,69.88,,1.0,68.6356,,1.0,69.88,,1.0,68.6356,,1.0,,,1.0,69.88,,1.0,68.6356,,1.0,,,1.0,,,1.0,69.88,,1.0,68.6356,,1.0,,,1.0,,,1.0,,,1.0,69.88,,1.0,68.6356,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.88,,1.0,68.6356,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-15,0.893989348212,70.5,69.4495,,1.0,70.102,,1.0,68.8156,,1.0,70.102,,1.0,68.8156,,1.0,,,1.0,70.102,,1.0,68.8156,,1.0,,,1.0,,,1.0,70.102,,1.0,68.8156,,1.0,,,1.0,,,1.0,,,1.0,70.102,,1.0,68.8156,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.102,,1.0,68.8156,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-16,0.893101699214,70.43,69.688,,1.0,70.311,,1.0,68.942,,1.0,70.311,,1.0,68.942,,1.0,,,1.0,70.311,,1.0,68.942,,1.0,,,1.0,,,1.0,70.311,,1.0,68.942,,1.0,,,1.0,,,1.0,,,1.0,70.311,,1.0,68.942,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.311,,1.0,68.942,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-17,0.887014963226,69.95,69.7985,,1.0,70.406,68.5633333333,1.0,69.1084,68.5633333333,1.0,70.406,,1.0,69.1084,,1.0,,,1.0,70.406,,1.0,69.1084,,1.0,,,1.0,,,1.0,70.406,,1.0,69.1084,,1.0,,,1.0,,,1.0,,,1.0,70.406,,1.0,69.1084,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.406,,1.0,69.1084,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-18,0.890945980218,70.26,69.869,,1.0,70.402,68.758,1.0,69.2632,68.758,1.0,70.402,,1.0,69.2632,,1.0,,,1.0,70.402,,1.0,69.2632,,1.0,,,1.0,,,1.0,70.402,,1.0,69.2632,,1.0,,,1.0,,,1.0,,,1.0,70.402,,1.0,69.2632,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.402,,1.0,69.2632,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-21,0.894496576211,70.54,69.963,,1.0,70.426,68.919,1.0,69.4328,68.919,1.0,70.426,,1.0,69.4328,,1.0,,,1.0,70.426,,1.0,69.4328,,1.0,,,1.0,,,1.0,70.426,,1.0,69.4328,,1.0,,,1.0,,,1.0,,,1.0,70.426,,1.0,69.4328,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.426,,1.0,69.4328,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-22,0.890438752219,70.22,70.028,,1.0,70.53,69.0596666667,1.0,69.6156,69.0596666667,1.0,70.53,,1.0,69.6156,,1.0,,,1.0,70.53,,1.0,69.6156,,1.0,,,1.0,,,1.0,70.53,,1.0,69.6156,,1.0,,,1.0,,,1.0,,,1.0,70.53,,1.0,69.6156,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.53,,1.0,69.6156,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-23,0.879279736241,69.34,70.0035,,1.0,70.429,69.1286666667,1.0,69.7628,69.1286666667,1.0,70.429,,1.0,69.7628,,1.0,,,1.0,70.429,,1.0,69.7628,,1.0,,,1.0,,,1.0,70.429,,1.0,69.7628,,1.0,,,1.0,,,1.0,,,1.0,70.429,,1.0,69.7628,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.429,,1.0,69.7628,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-24,0.871290895257,68.71,69.944,,1.0,70.205,69.226,1.0,69.8016,69.226,1.0,70.205,,1.0,69.8016,,1.0,,,1.0,70.205,,1.0,69.8016,,1.0,,,1.0,,,1.0,70.205,,1.0,69.8016,,1.0,,,1.0,,,1.0,,,1.0,70.205,,1.0,69.8016,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,70.205,,1.0,69.8016,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-25,0.868627948263,68.5,69.8435,,1.0,69.921,69.2963333333,1.0,69.7876,69.2963333333,1.0,69.921,,1.0,69.7876,,1.0,,,1.0,69.921,,1.0,69.7876,,1.0,,,1.0,,,1.0,69.921,,1.0,69.7876,,1.0,,,1.0,,,1.0,,,1.0,69.921,,1.0,69.7876,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.921,,1.0,69.7876,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
2009-09-28,0.893989348212,70.5,69.8875,,1.0,69.895,69.4363333333,1.0,69.8612,69.4363333333,1.0,69.895,,1.0,69.8612,,1.0,,,1.0,69.895,,1.0,69.8612,,1.0,,,1.0,,,1.0,69.895,,1.0,69.8612,,1.0,,,1.0,,,1.0,,,1.0,69.895,,1.0,69.8612,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,69.895,,1.0,69.8612,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
