,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-08-25,0.244590417311,6.33,5.4955,4.9595,0.386656226968,5.954,5.31333333333,0.0544204735937,5.4468,5.31333333333,0.197326590947,5.954,4.99377777778,0.435703680858,5.4468,4.99377777778,0.226384205177,5.08275,4.99377777778,1.19959465234,5.954,4.87316666667,0.294563118437,5.4468,4.87316666667,0.0647712055376,5.08275,4.87316666667,0.125334116361,4.89472727273,4.87316666667,0.555327087253,5.954,4.70986666667,0.266754442305,5.4468,4.70986666667,0.165297276655,5.08275,4.70986666667,1.04156994681,4.89472727273,4.70986666667,0.215319211989,4.76628571429,4.70986666667,0.18837127301,5.954,4.87611111111,0.202032918854,5.4468,4.87611111111,0.371903186141,5.08275,4.87611111111,0.555222513917,4.89472727273,4.87611111111,0.261241588798,4.76628571429,4.87611111111,0.310432420833,4.76917647059,4.87611111111,0.738228532006,5.954,4.90095238095,0.118644689977,5.4468,4.90095238095,0.886213523469,5.08275,4.90095238095,0.226986615911,4.89472727273,4.90095238095,0.252734929633,4.76628571429,4.90095238095,0.689291172051,4.76917647059,4.90095238095,1.58638531624,4.9595,4.90095238095,1.21684597608
2016-08-26,0.247295208655,6.4,5.5445,4.9859,0.390932046224,6.092,5.37933333333,0.0550222797787,5.4872,5.37933333333,0.199508717545,6.092,5.03888888889,0.440521889019,5.4872,5.03888888889,0.228887664002,5.128,5.03888888889,1.212860312,6.092,4.91166666667,0.297820530489,5.4872,4.91166666667,0.0654874747931,5.128,4.91166666667,0.126720117648,4.93072727273,4.91166666667,0.56146814509,6.092,4.74106666667,0.269704333452,5.4872,4.74106666667,0.167125208624,5.128,4.74106666667,1.05308809788,4.93072727273,4.74106666667,0.21770030912,4.80457142857,4.74106666667,0.190454367657,6.092,4.87444444444,0.204267090153,5.4872,4.87444444444,0.376015859605,5.128,4.87444444444,0.561362415335,4.93072727273,4.87444444444,0.26413051632,4.80457142857,4.87444444444,0.306999518865,4.76364705882,4.87444444444,0.746392196657,6.092,4.92542857143,0.119956716565,5.4872,4.92542857143,0.896013673018,5.128,4.92542857143,0.229496736466,4.93072727273,4.92542857143,0.249940072592,4.80457142857,4.92542857143,0.696913665265,4.76364705882,4.92542857143,1.60392828182,4.9859,4.92542857143,1.23030240867
2016-08-29,0.248840803709,6.44,5.612,5.0053,0.393375371513,6.186,5.44066666667,0.0553661690274,5.5392,5.44066666667,0.200755647029,6.186,5.09177777778,0.443275150826,5.5392,5.09177777778,0.230318211902,5.17425,5.09177777778,1.22044068895,6.186,4.94283333333,0.299681908805,5.5392,4.94283333333,0.0658967715106,5.17425,4.94283333333,0.127512118383,4.96909090909,4.94283333333,0.564977320997,6.186,4.77493333333,0.271389985536,5.5392,4.77493333333,0.168169741178,5.17425,4.77493333333,1.05966989849,4.96909090909,4.77493333333,0.219060936052,4.84414285714,4.77493333333,0.191644707455,6.186,4.87488888889,0.205543759466,5.5392,4.87488888889,0.378365958728,5.17425,4.87488888889,0.564870930431,4.96909090909,4.87488888889,0.265781332047,4.84414285714,4.87488888889,0.305080771872,4.76188235294,4.87488888889,0.751057147886,6.186,4.95133333333,0.120706446043,5.5392,4.95133333333,0.901613758474,5.17425,4.95133333333,0.230931091069,4.96909090909,4.95133333333,0.251502198045,4.84414285714,4.95133333333,0.701269375673,4.76188235294,4.95133333333,1.61395283358,5.0053,4.95133333333,1.23799179873
2016-08-30,0.251545595054,6.51,5.6925,5.0099,0.397651190768,6.246,5.50766666667,0.0559679752124,5.5856,5.50766666667,0.202937773628,6.246,5.14133333333,0.448093358987,5.5856,5.14133333333,0.232821670727,5.2295,5.14133333333,1.23370634861,6.246,4.9735,0.302939320857,5.5856,4.9735,0.0666130407661,5.2295,4.9735,0.12889811967,5.00963636364,4.9735,0.571118378834,6.246,4.80933333333,0.274339876683,5.5856,4.80933333333,0.169997673147,5.2295,4.80933333333,1.07118804956,5.00963636364,4.80933333333,0.221442033183,4.87928571429,4.80933333333,0.193727802101,6.246,4.87388888889,0.207777930765,5.5856,4.87388888889,0.382478632192,5.2295,4.87388888889,0.571010831849,5.00963636364,4.87388888889,0.268670259569,4.87928571429,4.87388888889,0.301764676526,4.77023529412,4.87388888889,0.759220812537,6.246,4.97752380952,0.122018472631,5.5856,4.97752380952,0.911413908023,5.2295,4.97752380952,0.233441211624,5.00963636364,4.97752380952,0.254235917589,4.87928571429,4.97752380952,0.708891868887,4.77023529412,4.97752380952,1.63149579917,5.0099,4.97752380952,1.25144823132
2016-08-31,0.245363214838,6.35,5.7455,5.0128,0.387877889613,6.313,5.56133333333,0.054592418218,5.632,5.56133333333,0.197950055689,6.313,5.18422222222,0.437080311761,5.632,5.18422222222,0.227099479127,5.2795,5.18422222222,1.20338484081,6.313,4.9965,0.295493807595,5.632,4.9965,0.0649758538963,5.2795,4.9965,0.125730116729,5.04727272727,4.9965,0.557081675207,6.313,4.84266666667,0.267597268347,5.632,4.84266666667,0.165819542932,5.2795,4.84266666667,1.04486084711,5.04727272727,4.84266666667,0.215999525455,4.90785714286,4.84266666667,0.188966442909,6.313,4.86511111111,0.202671253511,5.632,4.86511111111,0.373078235702,5.2795,4.86511111111,0.556976771465,5.04727272727,4.86511111111,0.262066996661,4.90785714286,4.86511111111,0.29434803317,4.77847058824,4.86511111111,0.74056100762,6.313,5.00247619048,0.119019554717,5.632,5.00247619048,0.889013566197,5.2795,5.00247619048,0.227703793212,5.04727272727,5.00247619048,0.247987415775,4.90785714286,5.00247619048,0.691469027255,4.77847058824,5.00247619048,1.59139759212,5.0128,5.00247619048,1.2206906711
2016-09-01,0.241499227202,6.25,5.8015,5.0152,0.38176957639,6.318,5.604,0.0537326950964,5.6744,5.604,0.194832731977,6.318,5.228,0.430197157245,5.6744,5.228,0.223523109377,5.33,5.228,1.18443389844,6.318,5.01933333333,0.290840361806,5.6744,5.01933333333,0.0639526121027,5.33,5.01933333333,0.12375011489,5.08381818182,5.01933333333,0.54830873544,6.318,4.87453333333,0.263383138137,5.6744,4.87453333333,0.163208211547,5.33,4.87453333333,1.02840634558,5.08381818182,4.87453333333,0.212597958125,4.93671428571,4.87453333333,0.185990593415,6.318,4.85922222222,0.199479580227,5.6744,4.85922222222,0.367202987896,5.33,4.85922222222,0.548205483726,5.08381818182,4.85922222222,0.257939957344,4.93671428571,4.85922222222,0.289712631073,4.78482352941,4.85922222222,0.728898629547,6.318,5.02761904762,0.11714523102,5.6744,5.02761904762,0.875013352556,5.33,5.02761904762,0.224117906705,5.08381818182,5.02761904762,0.24408210214,4.93671428571,5.02761904762,0.680579751235,4.78482352941,5.02761904762,1.56633621272,5.0152,5.02761904762,1.20146719597
2016-09-02,0.255023183926,6.6,5.887,5.0209,0.403148672668,6.369,5.64433333333,0.0567417260218,5.7216,5.64433333333,0.205743364968,6.369,5.27266666667,0.454288198051,5.7216,5.27266666667,0.236040403502,5.389,5.27266666667,1.25076219675,6.369,5.05566666667,0.307127422067,5.7216,5.05566666667,0.0675339583804,5.389,5.05566666667,0.130680121324,5.12181818182,5.05566666667,0.579014024624,6.369,4.91293333333,0.278132593872,5.7216,4.91293333333,0.172347871394,5.389,4.91293333333,1.08599710094,5.12181818182,4.91293333333,0.22450344378,4.97157142857,4.91293333333,0.196406066646,6.369,4.85622222222,0.21065043672,5.7216,4.85622222222,0.387766355218,5.389,4.85622222222,0.578904990814,5.12181818182,4.85622222222,0.272384594955,4.97157142857,4.85622222222,0.305936538413,4.80847058824,4.85622222222,0.769716952802,6.369,5.05466666667,0.123705363958,5.7216,5.05466666667,0.924014100299,5.389,5.05466666667,0.23666850948,5.12181818182,5.05466666667,0.25775069986,4.97157142857,5.05466666667,0.718692217304,4.80847058824,5.05466666667,1.65405104063,5.0209,5.05466666667,1.26874935894
2016-09-05,0.255023183926,6.6,5.9665,5.0273,0.403148672668,6.42,5.693,0.0567417260218,5.782,5.693,0.205743364968,6.42,5.31733333333,0.454288198051,5.782,5.31733333333,0.236040403502,5.4495,5.31733333333,1.25076219675,6.42,5.0935,0.307127422067,5.782,5.0935,0.0675339583804,5.4495,5.0935,0.130680121324,5.15709090909,5.0935,0.579014024624,6.42,4.952,0.278132593872,5.782,4.952,0.172347871394,5.4495,4.952,1.08599710094,5.15709090909,4.952,0.22450344378,5.00642857143,4.952,0.196406066646,6.42,4.85633333333,0.21065043672,5.782,4.85633333333,0.387766355218,5.4495,4.85633333333,0.578904990814,5.15709090909,4.85633333333,0.272384594955,5.00642857143,4.85633333333,0.305936538413,4.83788235294,4.85633333333,0.769716952802,6.42,5.07466666667,0.123705363958,5.782,5.07466666667,0.924014100299,5.4495,5.07466666667,0.23666850948,5.15709090909,5.07466666667,0.25775069986,5.00642857143,5.07466666667,0.718692217304,4.83788235294,5.07466666667,1.65405104063,5.0273,5.07466666667,1.26874935894
2016-09-06,0.262751159196,6.8,6.066,5.0341,0.415365299113,6.454,5.74133333333,0.0584611722649,5.858,5.74133333333,0.211978012391,6.454,5.37288888889,0.468054507083,5.858,5.37288888889,0.243193143002,5.505,5.37288888889,1.2886640815,6.454,5.1355,0.316434313645,5.858,5.1355,0.0695804419677,5.505,5.1355,0.134640125001,5.19672727273,5.1355,0.596559904158,6.454,4.98866666667,0.286560854293,5.858,4.98866666667,0.177570534163,5.505,4.98866666667,1.11890610399,5.19672727273,4.98866666667,0.23130657844,5.04228571429,4.98866666667,0.202357765635,6.454,4.86744444444,0.217033783287,5.858,4.86744444444,0.39951685083,5.505,4.86744444444,0.596447566293,5.19672727273,4.86744444444,0.28063867359,5.04228571429,4.86744444444,0.315207342607,4.86729411765,4.86744444444,0.793041708948,6.454,5.08180952381,0.12745401135,5.858,5.08180952381,0.952014527581,5.505,5.08180952381,0.243840282495,5.19672727273,5.08180952381,0.265561327129,5.04228571429,5.08180952381,0.740470769344,4.86729411765,5.08180952381,1.70417379944,5.0341,5.08180952381,1.30719630921
2016-09-07,0.26313755796,6.81,6.1665,5.038,0.415976130435,6.509,5.79533333333,0.0585471445771,5.9188,5.79533333333,0.212289744762,6.509,5.42755555556,0.468742822535,5.9188,5.42755555556,0.243550779977,5.5665,5.42755555556,1.29055917574,6.509,5.17766666667,0.316899658224,5.9188,5.17766666667,0.0696827661471,5.5665,5.17766666667,0.134838125185,5.23854545455,5.17766666667,0.597437198135,6.509,5.02146666667,0.286982267314,5.9188,5.02146666667,0.177831667302,5.5665,5.02146666667,1.12055155415,5.23854545455,5.02146666667,0.231646735173,5.07714285714,5.02146666667,0.202655350585,6.509,4.88033333333,0.217352950615,5.9188,4.88033333333,0.400104375611,5.5665,4.88033333333,0.597324695067,5.23854545455,4.88033333333,0.281051377522,5.07714285714,4.88033333333,0.315670882817,4.89611764706,4.88033333333,0.794207946755,6.509,5.08895238095,0.12764144372,5.9188,5.08895238095,0.953414548945,5.5665,5.08895238095,0.244198871146,5.23854545455,5.08895238095,0.265951858492,5.07714285714,5.08895238095,0.741559696946,4.89611764706,5.08895238095,1.70667993738,5.038,5.08895238095,1.30911865673
