,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2015-10-28,2.89477167439,43.74,43.5725,42.7799,1.25001131294,43.884,43.1296666667,0.813259704574,43.3232,43.1296666667,0.817232651355,43.884,42.9453333333,0.91844701269,43.3232,42.9453333333,1.19958066721,42.95825,42.9453333333,0.975396455045,43.884,43.2333333333,1.09257551839,43.3232,43.2333333333,1.06616636619,42.95825,43.2333333333,1.23200971143,43.1172727273,43.2333333333,1.52566489515,43.884,43.1866666667,1.16178631697,43.3232,43.1866666667,1.37111478663,42.95825,43.1866666667,1.58983212725,43.1172727273,43.1866666667,1.39555661665,43.2264285714,43.1866666667,1.36440283428,43.884,42.9083333333,1.27411195403,43.3232,42.9083333333,1.46781053841,42.95825,42.9083333333,1.52450472647,43.1172727273,42.9083333333,1.5966839207,43.2264285714,42.9083333333,1.5513537107,43.0175294118,42.9083333333,1.17549483671,43.884,42.7198095238,1.0984216688,43.3232,42.7198095238,1.61216586316,42.95825,42.7198095238,1.54101161822,43.1172727273,42.7198095238,1.53310769935,43.2264285714,42.7198095238,1.52025604389,43.0175294118,42.7198095238,1.31957922603,42.7799,42.7198095238,1.71924447501
2015-10-29,2.86168100596,43.24,43.6395,42.7927,1.23572220328,43.832,43.157,0.803963183031,43.3576,43.157,0.807890714326,43.832,42.9446666667,0.907948075645,43.3576,42.9446666667,1.18586803956,42.96375,42.9446666667,0.96424651843,43.832,43.2093333333,1.08008608631,43.3576,43.2093333333,1.05397882199,42.96375,43.2093333333,1.24609304146,43.092,43.2093333333,1.5082247386,43.832,43.1912,1.1485057235,43.3576,43.1912,1.35544132085,42.96375,43.1912,1.57165846324,43.092,43.1912,1.37960375181,43.2385714286,43.1912,1.34880609406,43.832,42.9287777778,1.25954734551,43.3576,42.9287777778,1.45103172568,42.96375,42.9287777778,1.50707783202,43.092,42.9287777778,1.57843193258,43.2385714286,42.9287777778,1.53361990056,43.0431764706,42.9287777778,1.16205753862,43.832,42.734952381,1.08586540829,43.3576,42.734952381,1.5937368981,42.96375,42.734952381,1.52339603045,43.092,42.734952381,1.51558246273,43.2385714286,42.734952381,1.50287771691,43.0431764706,42.734952381,1.30449487274,42.7927,42.734952381,1.69959147461
2015-10-30,2.84844473858,43.04,43.6635,42.8065,1.23000655941,43.718,43.1936666667,0.800244574414,43.3664,43.1936666667,0.804153939514,43.718,42.9362222222,0.903748500827,43.3664,42.9362222222,1.1803829885,42.97825,42.9362222222,0.959786543784,43.718,43.1846666667,1.07509031348,43.3664,43.1846666667,1.04910380431,42.97825,43.1846666667,1.25185665405,43.0596363636,43.1846666667,1.50124867598,43.718,43.1986666667,1.14319348611,43.3664,43.1986666667,1.34917193454,42.97825,43.1986666667,1.56438899764,43.0596363636,43.1986666667,1.37322260587,43.25,43.1986666667,1.34256739797,43.718,42.9468888889,1.25372150209,43.3664,42.9468888889,1.44432020058,42.97825,42.9468888889,1.50010707424,43.0596363636,42.9468888889,1.57113113733,43.25,42.9468888889,1.52652637651,43.0664705882,42.9468888889,1.15668261938,43.718,42.7515238095,1.08084290409,43.3664,42.7515238095,1.58636531208,42.97825,42.7515238095,1.51634979534,43.0596363636,42.7515238095,1.50857236809,43.25,42.7515238095,1.49592638612,43.0664705882,42.7515238095,1.29846113142,42.8065,42.7515238095,1.69173027445
2015-11-02,2.82594308405,42.7,43.6385,42.8219,1.22028996485,43.578,43.2036666667,0.793922939765,43.3856,43.2036666667,0.797801422334,43.578,42.9264444444,0.896609223637,43.3856,42.9264444444,1.17105840169,42.98425,42.9264444444,0.952204586886,43.578,43.1531666667,1.06659749966,43.3856,43.1531666667,1.04081627426,42.98425,43.1531666667,1.26174585624,43.0149090909,43.1531666667,1.51310798244,43.578,43.1966666667,1.13416268255,43.3856,43.1966666667,1.3385139778,42.98425,43.1966666667,1.57674708916,43.0149090909,43.1966666667,1.38407055396,43.2555714286,43.1966666667,1.33196161463,43.578,42.9711111111,1.2438175683,43.3856,42.9711111111,1.43291060792,42.98425,42.9711111111,1.48825678601,43.0149090909,42.9711111111,1.55871978541,43.2555714286,42.9711111111,1.51446738561,43.0876470588,42.9711111111,1.14754525668,43.578,42.7648571429,1.07230464695,43.3856,42.7648571429,1.57383361584,42.98425,42.7648571429,1.50437119566,43.0149090909,42.7648571429,1.49665520719,43.2555714286,42.7648571429,1.48410912378,43.0876470588,42.7648571429,1.28820377118,42.8219,42.7648571429,1.67836623418
2015-11-03,2.78358702846,42.06,43.6025,42.8285,1.20199990448,43.379,43.2056666667,0.78202339219,43.3776,43.2056666667,0.785843742936,43.379,42.9286666667,0.883170584219,43.3776,42.9286666667,1.15350623829,42.95425,42.9286666667,0.93793266802,43.379,43.1171666667,1.0506110266,43.3776,43.1171666667,1.02521621769,42.95425,43.1171666667,1.28065726954,42.9563636364,43.1171666667,1.53578688428,43.379,43.1926666667,1.1171635229,43.3776,43.1926666667,1.3184519416,42.95425,43.1926666667,1.60037983242,42.9563636364,43.1926666667,1.40481540536,43.2455714286,43.1926666667,1.31199778715,43.379,42.9877777778,1.22517486938,43.3776,42.9877777778,1.41143372761,42.95425,42.9877777778,1.46595036112,42.9563636364,42.9877777778,1.53535724062,43.2455714286,42.9877777778,1.49176810864,43.0909411765,42.9877777778,1.13034551513,43.379,42.7698095238,1.05623263351,43.3776,42.7698095238,1.55024454057,42.95425,42.7698095238,1.48182324331,42.9563636364,42.7698095238,1.47422290431,43.2455714286,42.7698095238,1.46186486525,43.0909411765,42.7698095238,1.26889579897,42.8285,42.7698095238,1.65321039367
2015-11-04,2.77498345467,41.93,43.5365,42.8318,1.19828473597,43.182,43.2016666667,0.779606296589,43.3768,43.2016666667,0.783414839308,43.182,42.9177777778,0.880440860588,43.3768,42.9177777778,1.1499409551,42.937,42.9177777778,0.9350336845,43.182,43.0736666667,1.04736377426,43.3768,43.0736666667,1.0220474562,42.937,43.0736666667,1.28461555402,42.9027272727,43.0736666667,1.54053372914,43.182,43.1842666667,1.1137105686,43.3768,43.1842666667,1.3143768405,42.937,43.1842666667,1.60532632263,42.9027272727,43.1842666667,1.40915744061,43.228,43.1842666667,1.30794263469,43.182,42.994,1.22138807116,43.3768,42.994,1.4070712363,42.937,42.994,1.47048135367,42.9027272727,42.994,1.54010275753,43.228,42.994,1.487157318,43.0925882353,42.994,1.12685181763,43.182,42.771047619,1.05296800578,43.3768,42.771047619,1.54545300965,42.937,42.771047619,1.47724319049,42.9027272727,42.771047619,1.46966634279,43.228,42.771047619,1.45734650023,43.0925882353,42.771047619,1.26497386711,42.8318,42.771047619,1.64810061356
2015-11-05,2.74652547981,41.5,43.4355,42.829,1.18599610167,42.9,43.1723333333,0.787601305116,43.3608,43.1723333333,0.775380773462,42.9,42.884,0.871411774729,43.3608,42.884,1.13814809532,42.912,42.884,0.925444739011,42.9,43.0215,1.03662286267,43.3608,43.0215,1.01156616819,42.912,43.0215,1.29778952703,42.8514545455,43.0215,1.55633219095,42.9,43.1724,1.12513187898,43.3608,43.1724,1.30089765993,42.912,43.1724,1.62178924461,42.8514545455,43.1724,1.42360861398,43.201,43.1724,1.2945294381,42.9,42.9988888889,1.20886250783,43.3608,42.9988888889,1.39264145734,42.912,42.9988888889,1.48556141526,42.8514545455,42.9988888889,1.55589679964,43.201,42.9988888889,1.47190624129,43.0915294118,42.9988888889,1.11529574127,42.9,42.7666666667,1.04216962174,43.3608,42.7666666667,1.52960409971,42.912,42.7666666667,1.46209378501,42.8514545455,42.7666666667,1.4545946393,43.201,42.7666666667,1.44240113903,43.0915294118,42.7666666667,1.25200132328,42.829,42.7666666667,1.63119903322
2015-11-06,2.70946393117,40.94,43.292,42.8204,1.16999229885,42.604,43.1096666667,0.798229178149,43.296,43.1096666667,0.764917803989,42.604,42.8502222222,0.859652965239,43.296,42.8502222222,1.12278995235,42.8845,42.8502222222,0.912956810003,42.604,42.9568333333,1.0506110266,43.296,42.9568333333,0.997916118693,42.8845,42.9568333333,1.31530186763,42.8076363636,42.9568333333,1.57733330003,42.604,43.1550666667,1.14031438145,43.296,43.1550666667,1.28334337825,42.8845,43.1550666667,1.6436736296,42.8076363636,43.1550666667,1.44281875431,43.1692857143,43.1550666667,1.27706108906,42.604,42.9975555556,1.22517486938,43.296,42.9975555556,1.37384918708,42.8845,42.9975555556,1.5056075452,42.8076363636,42.9975555556,1.57689203356,43.1692857143,42.9975555556,1.45204437393,43.0783529412,42.9975555556,1.10024596742,42.604,42.7598095238,1.02810660998,43.296,42.7598095238,1.50896365884,42.8845,42.7598095238,1.44236432671,42.8076363636,42.7598095238,1.43496637429,43.1692857143,42.7598095238,1.42293741282,43.0783529412,42.7598095238,1.23510684759,42.8204,42.7598095238,1.60918767277
2015-11-09,2.69093315685,40.66,43.1175,42.8078,1.16199039744,42.31,43.0576666667,0.8036884886,43.1944,43.0576666667,0.759686319253,42.31,42.8102222222,0.865532369984,43.1944,42.8102222222,1.11511088086,42.858,42.8102222222,0.906712845499,42.31,42.8818333333,1.05779644642,43.1944,42.8818333333,0.991091093944,42.858,42.8818333333,1.32429758143,42.7743636364,42.8818333333,1.58812111938,42.31,43.1330666667,1.14811330736,43.1944,43.1330666667,1.27456623741,42.858,43.1330666667,1.65491516883,42.7743636364,43.1330666667,1.45268659142,43.1258571429,43.1330666667,1.26832691454,42.31,42.9948888889,1.23355417967,43.1944,42.9948888889,1.36445305194,42.858,42.9948888889,1.51590481224,42.7743636364,42.9948888889,1.58767683496,43.1258571429,42.9948888889,1.44211344026,43.0574117647,42.9948888889,1.09272108049,42.31,42.755047619,1.03513811586,43.1944,42.755047619,1.49864343841,42.858,42.755047619,1.43249959755,42.7743636364,42.755047619,1.42515224178,43.1258571429,42.755047619,1.41320554971,43.0574117647,42.755047619,1.22665960975,42.8078,42.755047619,1.59818199255
2015-11-10,2.75446724024,41.62,43.0005,42.8076,1.18942548798,42.143,43.0363333333,0.784713059455,43.148,43.0363333333,0.777622838349,42.143,42.7737777778,0.845096780334,43.148,42.7737777778,1.14143912596,42.8455,42.7737777778,0.928120723799,42.143,42.8208333333,1.03282141965,43.148,42.8208333333,1.0144911788,42.8455,42.8208333333,1.29303034881,42.7769090909,42.8208333333,1.55062490013,42.143,43.1178666667,1.12100586085,43.148,43.1178666667,1.30465929171,42.8455,43.1178666667,1.61584191349,42.7769090909,43.1178666667,1.41838803934,43.0918571429,43.1178666667,1.23838117332,42.143,42.9931111111,1.20442943761,43.148,42.9931111111,1.3966683724,42.8455,42.9931111111,1.48011365091,42.7769090909,42.9931111111,1.55019110546,43.0918571429,42.9931111111,1.47616235572,43.0481176471,42.9931111111,1.11852069282,42.143,42.7571428571,1.01069806197,43.148,42.7571428571,1.53402705132,42.8455,42.7571428571,1.46632152607,42.7769090909,42.7571428571,1.45880069609,43.0918571429,42.7571428571,1.44657193751,43.0481176471,42.7571428571,1.25562156807,42.8076,42.7571428571,1.63591575331
