,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105,sa_10_120,la_10_120,10_120,sa_25_120,la_25_120,25_120,sa_40_120,la_40_120,40_120,sa_55_120,la_55_120,55_120,sa_70_120,la_70_120,70_120,sa_85_120,la_85_120,85_120,sa_100_120,la_100_120,100_120,sa_115_120,la_115_120,115_120
2010-02-25,0.939641109299,34.56,32.796,35.1732,0.850900138759,33.041,33.5143333333,1.00391685496,32.9772,33.5143333333,0.923487395791,33.041,34.6173333333,1.00224040043,32.9772,34.6173333333,0.858620772657,34.30625,34.6173333333,0.778165959945,33.041,35.1138333333,1.00084759649,32.9772,35.1138333333,0.858620772657,34.30625,35.1138333333,0.815954456251,35.0223636364,35.1138333333,0.815954456251,33.041,35.3286666667,0.91174362544,32.9772,35.3286666667,0.825099649409,34.30625,35.3286666667,0.840860010886,35.0223636364,35.3286666667,0.775998161387,35.239,35.3286666667,0.82035868601,33.041,35.1756666667,0.858620772657,32.9772,35.1756666667,0.850900138759,34.30625,35.1756666667,0.834722346573,35.0223636364,35.1756666667,0.82035868601,35.239,35.1756666667,0.939641109299,35.2501176471,35.1756666667,0.775998161387,33.041,35.0792380952,0.845763318739,32.9772,35.0792380952,0.840748809477,34.30625,35.0792380952,0.793969170592,35.0223636364,35.0792380952,0.939097335508,35.239,35.0792380952,0.939641109299,35.2501176471,35.0792380952,0.939641109299,35.1732,35.0792380952,0.939641109299,33.041,34.8480833333,0.815954456251,32.9772,34.8480833333,0.817759461136,34.30625,34.8480833333,0.867877871514,35.0223636364,34.8480833333,0.939641109299,35.239,34.8480833333,0.939641109299,35.2501176471,34.8480833333,0.939641109299,35.1732,34.8480833333,0.939641109299,34.8706086957,34.8480833333,0.939641109299
2010-02-26,0.942088091354,34.65,32.9135,35.1733,0.848684252981,33.361,33.4736666667,1.00130248815,32.988,33.4736666667,0.921082480698,33.361,34.5613333333,0.999630399385,32.988,34.5613333333,0.856384781062,34.253,34.5613333333,0.776139486091,33.361,35.083,0.998241222537,32.988,35.083,0.856384781062,34.253,35.083,0.813829574854,35.0090909091,35.083,0.813829574854,33.361,35.3038666667,0.909369293082,32.988,35.3038666667,0.822950952406,34.253,35.3038666667,0.838670271274,35.0090909091,35.3038666667,0.773977332841,35.2224285714,35.3038666667,0.818222335265,33.361,35.1742222222,0.856384781062,32.988,35.1742222222,0.848684252981,34.253,35.1742222222,0.832548590462,35.0090909091,35.1742222222,0.818222335265,35.2224285714,35.1742222222,0.942088091354,35.2702352941,35.1742222222,0.773977332841,33.361,35.1011428571,0.843560810097,32.988,35.1011428571,0.838559359452,34.253,35.1011428571,0.791901542544,35.0090909091,35.1011428571,0.936651769531,35.2224285714,35.1011428571,0.942088091354,35.2702352941,35.1011428571,0.942088091354,35.1733,35.1011428571,0.942088091354,33.361,34.8480833333,0.813829574854,32.988,34.8480833333,0.815629879206,34.253,34.8480833333,0.86561777289,35.0090909091,34.8480833333,0.942088091354,35.2224285714,34.8480833333,0.942088091354,35.2702352941,34.8480833333,0.942088091354,35.1733,34.8480833333,0.942088091354,34.8853913043,34.8480833333,0.942088091354
2010-03-01,0.948613376835,34.89,33.034,35.1786,0.842805920493,33.705,33.441,0.99436705966,33.0172,33.441,0.914702688624,33.705,34.5102222222,0.992706552463,33.0172,34.5102222222,0.850453111583,34.198,34.5102222222,0.770763628178,33.705,35.0583333333,0.991326997619,33.0172,35.0583333333,0.850453111583,34.198,35.0583333333,0.80819266005,34.9929090909,35.0583333333,0.80819266005,33.705,35.2782666667,0.903070631312,33.0172,35.2782666667,0.817250859229,34.198,35.2782666667,0.832861299698,34.9929090909,35.2782666667,0.768616450882,35.2002857143,35.2782666667,0.812554994414,33.705,35.1791111111,0.850453111583,33.0172,35.1791111111,0.842805920493,34.198,35.1791111111,0.826782020138,34.9929090909,35.1791111111,0.812554994414,35.2002857143,35.1791111111,0.948613376835,35.294,35.1791111111,0.768616450882,33.705,35.1234285714,0.837717964659,33.0172,35.1234285714,0.832751156097,34.198,35.1234285714,0.786416510214,34.9929090909,35.1234285714,0.930164138226,35.2002857143,35.1234285714,0.948613376835,35.294,35.1234285714,0.948613376835,35.1786,35.1234285714,0.948613376835,33.705,34.8455833333,0.80819266005,33.0172,34.8455833333,0.809980494761,34.198,34.8455833333,0.859622151952,34.9929090909,34.8455833333,0.948613376835,35.2002857143,34.8455833333,0.948613376835,35.294,34.8455833333,0.948613376835,35.1786,34.8455833333,0.948613376835,34.9031304348,34.8455833333,0.948613376835
2010-03-02,0.944535073409,34.74,33.122,35.1798,0.846429333737,33.998,33.3673333333,0.990092050805,33.0492,33.3673333333,0.918635202332,33.998,34.4553333333,0.996974422422,33.0492,34.4553333333,0.85410940183,34.124,34.4553333333,0.774077315316,33.998,35.036,0.995588936559,33.0492,35.036,0.85410940183,34.124,35.036,0.81166726306,34.9634545455,35.036,0.81166726306,33.998,35.2494666667,0.906953136176,33.0492,35.2494666667,0.820764405485,34.124,35.2494666667,0.836441958768,34.9634545455,35.2494666667,0.771920906819,35.183,35.2494666667,0.816048352086,33.998,35.1878888889,0.85410940183,33.0492,35.1878888889,0.846429333737,34.124,35.1878888889,0.830336543011,34.9634545455,35.1878888889,0.816048352086,35.183,35.1878888889,0.944535073409,35.3143529412,35.1878888889,0.771920906819,33.998,35.1351428571,0.84131950363,33.0492,35.1351428571,0.836331341634,34.124,35.1351428571,0.789797492631,34.9634545455,35.1351428571,0.934163124203,35.183,35.1351428571,0.944535073409,35.3143529412,35.1351428571,0.944535073409,35.1798,35.1351428571,0.944535073409,33.998,34.83825,0.81166726306,33.0492,34.83825,0.813462784077,34.124,34.83825,0.863317861978,34.9634545455,34.83825,0.944535073409,35.183,34.83825,0.944535073409,35.3143529412,34.83825,0.944535073409,35.1798,34.83825,0.944535073409,34.9173043478,34.83825,0.944535073409
2010-03-03,0.94671016857,34.82,33.214,35.1737,0.844480158529,34.247,33.3116666667,0.992372055527,33.1164,33.3116666667,0.916519749938,34.247,34.4028888889,0.99467856883,33.1164,34.4028888889,0.852142540801,34.054,34.4028888889,0.772294753853,34.247,35.0188333333,0.993296273493,33.1164,35.0188333333,0.852142540801,34.054,35.0188333333,0.809798138677,34.9081818182,35.0188333333,0.809798138677,34.247,35.2258666667,0.904864585488,33.1164,35.2258666667,0.818874332013,34.054,35.2258666667,0.834515782697,34.9081818182,35.2258666667,0.770143311179,35.1637142857,35.2258666667,0.81416913884,34.247,35.21,0.852142540801,33.1164,35.21,0.844480158529,34.054,35.21,0.828424426619,34.9081818182,35.21,0.81416913884,35.1637142857,35.21,0.942359978249,35.3256470588,35.21,0.770143311179,34.247,35.15,0.839382095446,33.1164,35.15,0.834405420295,34.054,35.15,0.787978730415,34.9081818182,35.15,0.932011913785,35.1637142857,35.15,0.94671016857,35.3256470588,35.15,0.94671016857,35.1737,35.15,0.94671016857,34.247,34.8505,0.809798138677,33.1164,34.8505,0.811589524931,34.054,34.8505,0.861329795514,34.9081818182,34.8505,0.94671016857,35.1637142857,34.8505,0.94671016857,35.3256470588,34.8505,0.94671016857,35.1737,34.8505,0.94671016857,34.9356521739,34.8505,0.94671016857
2010-03-04,0.94997281131,34.94,33.349,35.1656,0.841569830585,34.417,33.2823333333,0.995792062611,33.1984,33.2823333333,0.913361152293,34.417,34.362,0.99125061282,33.1984,34.362,0.849205806025,34.00525,34.362,0.769633198125,34.417,35.0045,0.989873081281,33.1984,35.0045,0.849205806025,34.00525,35.0045,0.807007335213,34.8705454545,35.0045,0.807007335213,34.417,35.2102666667,0.901746154981,33.1984,35.2102666667,0.816052249306,34.00525,35.2102666667,0.831639794934,34.8705454545,35.2102666667,0.767489169957,35.1461428571,35.2102666667,0.811363271618,34.417,35.2255555556,0.849205806025,33.1984,35.2255555556,0.841569830585,34.00525,35.2255555556,0.825569431467,34.8705454545,35.2255555556,0.811363271618,35.1461428571,35.2255555556,0.939112327549,35.3284705882,35.2255555556,0.767489169957,34.417,35.1558095238,0.836489336933,33.1984,35.1558095238,0.831529812873,34.00525,35.1558095238,0.785263123073,34.8705454545,35.1558095238,0.92879992557,35.1461428571,35.1558095238,0.94997281131,35.3284705882,35.1558095238,0.94997281131,35.1656,35.1558095238,0.94997281131,34.417,34.868,0.807007335213,33.1984,34.868,0.80879254782,34.00525,34.868,0.858361398746,34.8705454545,34.868,0.94997281131,35.1461428571,34.868,0.94997281131,35.3284705882,34.868,0.94997281131,35.1656,34.868,0.94997281131,34.9584347826,34.868,0.94997281131
2010-03-05,0.955954323002,35.16,33.4685,35.1605,0.836270879162,34.545,33.3083333333,1.0020620756,33.3128,33.3083333333,0.907610166217,34.545,34.326,0.997492030531,33.3128,34.326,0.843858774619,33.967,34.326,0.764787196305,34.545,35.0008333333,0.983640337209,33.3128,35.0008333333,0.843858774619,33.967,35.0008333333,0.801926006828,34.8309090909,35.0008333333,0.801926006828,34.545,35.2016,0.896068302831,33.3128,35.2016,0.810913969545,33.967,35.2016,0.826403368062,34.8309090909,35.2016,0.762656668028,35.143,35.2016,0.806254516044,34.545,35.2502222222,0.843858774619,33.3128,35.2502222222,0.836270879162,33.967,35.2502222222,0.82037122669,34.8309090909,35.2502222222,0.806254516044,35.143,35.2502222222,0.933199198984,35.3344705882,35.2502222222,0.762656668028,34.545,35.1607619048,0.83122237488,33.3128,35.1607619048,0.826294078505,33.967,35.1607619048,0.7803187073,34.8309090909,35.1607619048,0.922951729129,35.143,35.1607619048,0.943991299619,35.3344705882,35.1607619048,0.955954323002,35.1605,35.1607619048,0.955954323002,34.545,34.8864166667,0.801926006828,33.3128,34.8864166667,0.80369997883,33.967,34.8864166667,0.852956719074,34.8309090909,34.8864166667,0.955954323002,35.143,34.8864166667,0.955954323002,35.3344705882,34.8864166667,0.955954323002,35.1605,34.8864166667,0.955954323002,34.9856521739,34.8864166667,0.955954323002
2010-03-08,0.953235454051,35.06,33.619,35.1546,0.838649351514,34.681,33.3383333333,0.999212069695,33.416,33.3383333333,0.905028794868,34.681,34.2808888889,0.994655022481,33.416,34.2808888889,0.846258828017,33.93825,34.2808888889,0.766962358979,34.681,34.9888333333,0.986437949089,33.416,34.9888333333,0.846258828017,33.93825,34.9888333333,0.804206797519,34.7905454545,34.9888333333,0.804206797519,34.681,35.1832,0.898616847493,33.416,35.1832,0.81322032327,33.93825,35.1832,0.828753775821,34.7905454545,35.1832,0.764825771179,35.1427142857,35.1832,0.808547617626,34.681,35.2745555556,0.846258828017,33.416,35.2745555556,0.838649351514,33.93825,35.2745555556,0.822704478188,34.7905454545,35.2745555556,0.808547617626,35.1427142857,35.2745555556,0.935853349151,35.3181176471,35.2745555556,0.764825771179,34.681,35.1674285714,0.833586488574,33.416,35.1674285714,0.828644175429,33.93825,35.1674285714,0.782538043783,34.7905454545,35.1674285714,0.925576734047,35.1427142857,35.1674285714,0.946676144044,35.3181176471,35.1674285714,0.953235454051,35.1546,35.1674285714,0.958673191952,34.681,34.9048333333,0.804206797519,33.416,34.9048333333,0.805985814947,33.93825,34.9048333333,0.855382648309,34.7905454545,34.9048333333,0.953235454051,35.1427142857,34.9048333333,0.953235454051,35.3181176471,34.9048333333,0.953235454051,35.1546,34.9048333333,0.953235454051,35.004173913,34.9048333333,0.953235454051
2010-03-09,0.954866775421,35.12,33.7595,35.1517,0.837214127296,34.849,33.3776666667,1.00092207324,33.5016,33.3776666667,0.906577617677,34.849,34.2235555556,0.996357227311,33.5016,34.2235555556,0.844810581306,33.92475,34.2235555556,0.765649816437,34.849,34.9681666667,0.984749806564,33.5016,34.9681666667,0.844810581306,33.92475,34.9681666667,0.802830516633,34.7501818182,34.9681666667,0.802830516633,34.849,35.1721333333,0.897078997782,33.5016,35.1721333333,0.811828617069,33.92475,35.1721333333,0.827335486416,34.7501818182,35.1721333333,0.763516885091,35.1244285714,35.1721333333,0.807163908069,34.849,35.298,0.844810581306,33.5016,35.298,0.837214127296,33.92475,35.298,0.82129654126,34.7501818182,35.298,0.807163908069,35.1244285714,35.298,0.93425177468,35.3007058824,35.298,0.763516885091,34.849,35.1721904762,0.832159928696,33.5016,35.1721904762,0.827226073588,33.92475,35.1721904762,0.781198845762,34.7501818182,35.1721904762,0.923992746482,35.1244285714,35.1721904762,0.945056047962,35.3007058824,35.1721904762,0.954866775421,35.1517,35.1721904762,0.957032564698,34.849,34.9215833333,0.802830516633,33.5016,34.9215833333,0.804606489536,33.92475,34.9215833333,0.853918787531,34.7501818182,34.9215833333,0.954866775421,35.1244285714,34.9215833333,0.954866775421,35.3007058824,34.9215833333,0.954866775421,35.1517,34.9215833333,0.954866775421,35.0253913043,34.9215833333,0.954866775421
2010-03-10,0.955682436107,35.15,33.879,35.1551,0.836498967165,34.909,33.4446666667,1.00177707501,33.5884,33.4446666667,0.907352029082,34.909,34.1686666667,0.997208329726,33.5884,34.1686666667,0.844088932176,33.8965,34.1686666667,0.76499578755,34.909,34.923,0.983908619371,33.5884,34.923,0.844088932176,33.8965,34.923,0.802144727468,34.7178181818,34.923,0.802144727468,34.909,35.1585333333,0.896312700233,33.5884,35.1585333333,0.811135141599,33.8965,35.1585333333,0.826628764759,34.7178181818,35.1585333333,0.762864678184,35.1051428571,35.1585333333,0.806474417259,34.909,35.3123333333,0.844088932176,33.5884,35.3123333333,0.836498967165,33.8965,35.3123333333,0.820594978155,34.7178181818,35.3123333333,0.806474417259,35.1051428571,35.3123333333,0.93345372362,35.2916470588,35.3123333333,0.762864678184,34.909,35.1695238095,0.831449085932,33.5884,35.1695238095,0.826519445393,33.8965,35.1695238095,0.780531534675,34.7178181818,35.1695238095,0.923203458828,35.1051428571,35.1695238095,0.944248767738,35.2916470588,35.1695238095,0.955682436107,35.1551,35.1695238095,0.956215053965,34.909,34.9419166667,0.802144727468,33.5884,34.9419166667,0.80391918331,33.8965,34.9419166667,0.853189358042,34.7178181818,34.9419166667,0.955682436107,35.1051428571,34.9419166667,0.955682436107,35.2916470588,34.9419166667,0.955682436107,35.1551,34.9419166667,0.955682436107,35.0437391304,34.9419166667,0.955682436107
2010-03-11,0.957585644372,35.22,34.008,35.1556,0.834833108624,34.975,33.5223333333,1.00377207914,33.7076,33.5223333333,0.909158989026,34.975,34.1315555556,0.999194235361,33.7076,34.1315555556,0.842407958485,33.8795,34.1315555556,0.7634723251,34.975,34.8931666667,0.981949199646,33.7076,34.8931666667,0.842407958485,33.8795,34.8931666667,0.800547284198,34.6823636364,34.8931666667,0.800547284198,34.975,35.1458666667,0.894527724727,33.7076,35.1458666667,0.809519794233,33.8795,35.1458666667,0.824982562383,34.6823636364,35.1458666667,0.761345459764,35.094,35.1458666667,0.804868351563,34.975,35.3181111111,0.842407958485,33.7076,35.3181111111,0.834833108624,33.8795,35.3181111111,0.818960791854,34.6823636364,35.3181111111,0.804868351563,35.094,35.3181111111,0.931594783061,35.2870588235,35.3181111111,0.761345459764,34.975,35.1644761905,0.829793284054,33.7076,35.1644761905,0.824873460722,33.8795,35.1644761905,0.778977133326,34.6823636364,35.1644761905,0.921364931314,35.094,35.1644761905,0.942368329225,35.2870588235,35.1644761905,0.957585644372,35.1556,35.1644761905,0.95431078501,34.975,34.9660833333,0.800547284198,33.7076,34.9660833333,0.802318206273,33.8795,34.9660833333,0.85149026117,34.6823636364,34.9660833333,0.957585644372,35.094,34.9660833333,0.957585644372,35.2870588235,34.9660833333,0.957585644372,35.1556,34.9660833333,0.957585644372,35.070173913,34.9660833333,0.957585644372
2010-03-12,0.955954323002,35.16,34.1935,35.1594,0.836255311535,35.026,33.6176666667,1.0020620756,33.8032,33.6176666667,0.907610166217,35.026,34.0975555556,0.997492030531,33.8032,34.0975555556,0.84384306574,33.86175,34.0975555556,0.764772959384,35.026,34.8568333333,0.980276373071,33.8032,34.8568333333,0.84384306574,33.86175,34.8568333333,0.801911078549,34.6458181818,34.8568333333,0.801911078549,35.026,35.1429333333,0.896051622044,33.8032,35.1429333333,0.81089887395,33.86175,35.1429333333,0.826387984124,34.6458181818,35.1429333333,0.762642470769,35.0748571429,35.1429333333,0.806239507188,35.026,35.3237777778,0.84384306574,33.8032,35.3237777778,0.836255311535,33.86175,35.3237777778,0.820355955043,34.6458181818,35.3237777778,0.806239507188,35.0748571429,35.3237777778,0.933181826984,35.2711764706,35.3237777778,0.762642470769,35.026,35.1596190476,0.831206901233,33.8032,35.1596190476,0.826278696601,33.86175,35.1596190476,0.780304181253,34.6458181818,35.1596190476,0.922934547892,35.0748571429,35.1596190476,0.943973726719,35.2711764706,35.1596190476,0.955954323002,35.1594,35.1596190476,0.955936527404,35.026,34.9921666667,0.799183489847,33.8032,34.9921666667,0.803685017527,33.86175,34.9921666667,0.852940840831,34.6458181818,34.9921666667,0.955954323002,35.0748571429,34.9921666667,0.955954323002,35.2711764706,34.9921666667,0.955954323002,35.1594,34.9921666667,0.955954323002,35.0946086957,34.9921666667,0.955954323002
2010-03-15,0.964926590538,35.49,34.3955,35.1698,0.828406498884,35.086,33.718,1.01146709508,33.9408,33.718,0.916128691668,35.086,34.0815555556,1.0068541571,33.9408,34.0815555556,0.835923036966,33.85225,34.0815555556,0.757595056182,35.086,34.827,0.989476919234,33.9408,34.827,0.835923036966,33.85225,34.827,0.794384609382,34.6149090909,34.827,0.794384609382,35.086,35.1484,0.887641581222,33.9408,35.1484,0.803288048342,33.85225,35.1484,0.818631782908,34.6149090909,35.1484,0.75548456362,35.0622857143,35.1484,0.798672412837,35.086,35.3131111111,0.835923036966,33.9408,35.3131111111,0.828406498884,33.85225,35.3131111111,0.812656368434,34.6149090909,35.3131111111,0.798672412837,35.0622857143,35.3131111111,0.924423294479,35.2556470588,35.3131111111,0.75548456362,35.086,35.1580952381,0.823405471273,33.9408,35.1580952381,0.818523521121,33.85225,35.1580952381,0.772980507197,34.6149090909,35.1580952381,0.914272192921,35.0622857143,35.1580952381,0.935113905052,35.2556470588,35.1580952381,0.964926590538,35.1698,35.1580952381,0.946964426891,35.086,35.0135,0.806684358779,33.9408,35.0135,0.796141898762,33.85225,35.0135,0.844935423383,34.6149090909,35.0135,0.964926590538,35.0622857143,35.0135,0.964926590538,35.2556470588,35.0135,0.964926590538,35.1698,35.0135,0.964926590538,35.120173913,35.0135,0.964926590538
2010-03-16,0.952147906471,35.02,34.556,35.1805,0.839377224567,35.114,33.786,0.998072067334,34.0492,33.786,0.903996246329,35.114,34.0673333333,0.99352021926,34.0492,34.0673333333,0.846993305418,33.804,34.0673333333,0.767628014097,35.114,34.7883333333,0.976373111062,34.0492,34.7883333333,0.846993305418,33.804,34.7883333333,0.804904777497,34.5750909091,34.7883333333,0.804904777497,35.114,35.13,0.899396766998,34.0492,35.13,0.813926126187,33.804,35.13,0.829473060394,34.5750909091,35.13,0.765489571929,35.0471428571,35.13,0.80924936505,35.114,35.2955555556,0.846993305418,34.0492,35.2955555556,0.839377224567,33.804,35.2955555556,0.823418512508,34.5750909091,35.2955555556,0.80924936505,35.0471428571,35.2955555556,0.936665586629,35.2335294118,35.2955555556,0.765489571929,35.114,35.1543809524,0.834309967511,34.0492,35.1543809524,0.829363364878,33.804,35.1543809524,0.78321721721,34.5750909091,35.1543809524,0.926380052337,35.0471428571,35.1543809524,0.947497774744,35.2335294118,35.1543809524,0.952147906471,35.1805,35.1543809524,0.934423618758,35.114,35.033,0.796001303027,34.0492,35.033,0.806685338954,33.804,35.033,0.856125044375,34.5750909091,35.033,0.952147906471,35.0471428571,35.033,0.952147906471,35.2335294118,35.033,0.952147906471,35.1805,35.033,0.952147906471,35.1333043478,35.033,0.952147906471
2010-03-17,0.964926590538,35.49,34.714,35.2071,0.828112024808,35.181,33.8696666667,1.01146709508,34.1584,33.8696666667,0.916128691668,35.181,34.0497777778,1.0068541571,34.1584,34.0497777778,0.835625890982,33.779,34.0497777778,0.757325753485,35.181,34.7643333333,0.989476919234,34.1584,34.7643333333,0.835625890982,33.779,34.7643333333,0.794102229084,34.5443636364,34.7643333333,0.794102229084,35.181,35.1165333333,0.887326050822,34.1584,35.1165333333,0.803002503134,33.779,35.1165333333,0.818340783455,34.5443636364,35.1165333333,0.755216011141,35.042,35.1165333333,0.798388508352,35.181,35.2907777778,0.835625890982,34.1584,35.2907777778,0.828112024808,33.779,35.2907777778,0.812367493065,34.5443636364,35.2907777778,0.798388508352,35.042,35.2907777778,0.924094689264,35.2205882353,35.2907777778,0.755216011141,35.181,35.1608571429,0.823112774915,34.1584,35.1608571429,0.818232560152,33.779,35.1608571429,0.772705735426,34.5443636364,35.1608571429,0.913947196123,35.042,35.1608571429,0.934781499641,35.2205882353,35.1608571429,0.964926590538,35.2071,35.1608571429,0.946964426891,35.181,35.0534166667,0.806684358779,34.1584,35.0534166667,0.7958588938,33.779,35.0534166667,0.844635073762,34.5443636364,35.0534166667,0.939369222403,35.042,35.0534166667,0.964926590538,35.2205882353,35.0534166667,0.964926590538,35.2071,35.0534166667,0.964926590538,35.1526956522,35.0534166667,0.964926590538
2010-03-18,0.97199564981,35.75,34.8395,35.2292,0.822045270047,35.262,33.9866666667,1.01887711043,34.2828,33.9866666667,0.922840257174,35.262,34.0464444444,1.01423037803,34.2828,34.0464444444,0.841747692381,33.77725,34.0464444444,0.751777579467,35.262,34.7406666667,0.996725834394,34.2828,34.7406666667,0.829504089583,33.77725,34.7406666667,0.788284630337,34.5256363636,34.7406666667,0.788284630337,35.262,35.1132,0.893826607971,34.2828,35.1132,0.797119700913,33.77725,35.1132,0.812345612881,34.5256363636,35.1132,0.749683293111,35.0412857143,35.1132,0.79253950829,35.262,35.2923333333,0.829504089583,34.2828,35.2923333333,0.822045270047,33.77725,35.2923333333,0.80641608286,34.5256363636,35.2923333333,0.79253950829,35.0412857143,35.2923333333,0.9173247648,35.2163529412,35.2923333333,0.749683293111,35.262,35.1663809524,0.829142905134,34.2828,35.1663809524,0.812238182422,33.77725,35.1663809524,0.767044887547,34.5256363636,35.1663809524,0.907251612269,35.0412857143,35.1663809524,0.927933283526,35.2163529412,35.1663809524,0.97199564981,35.2292,35.1663809524,0.953901895219,35.262,35.0831666667,0.812594134301,34.2828,35.0831666667,0.790028425714,33.77725,35.0831666667,0.838447271024,34.5256363636,35.0831666667,0.932487396598,35.0412857143,35.0831666667,0.97199564981,35.2163529412,35.0831666667,0.97199564981,35.2292,35.0831666667,0.97199564981,35.1650434783,35.0831666667,0.97199564981
2010-03-19,0.942631865144,34.67,34.879,35.2465,0.846879085198,35.213,34.05,0.988097046673,34.4116,34.05,0.894961446608,35.213,34.0197777778,0.983590691084,34.4116,34.0197777778,0.816318671185,33.7845,34.0197777778,0.774488622427,35.213,34.699,0.96661495604,34.4116,34.699,0.854563234107,33.7845,34.699,0.812098543645,34.4872727273,34.699,0.812098543645,35.213,35.0888,0.86682429366,34.4116,35.0888,0.82120051985,33.7845,35.0888,0.836886403424,34.4872727273,35.0888,0.772331068119,35.0311428571,35.0888,0.816481960569,35.213,35.2718888889,0.854563234107,34.4116,35.2718888889,0.846879085198,33.7845,35.2718888889,0.830777743545,34.4872727273,35.2718888889,0.816481960569,35.0311428571,35.2718888889,0.945036953499,35.2029411765,35.2718888889,0.772331068119,35.213,35.1653333333,0.804094671916,34.4116,35.1653333333,0.836775727513,33.7845,35.1653333333,0.790217152682,34.4872727273,35.1653333333,0.934659493143,35.0311428571,35.1653333333,0.95596595335,35.2029411765,35.1653333333,0.942631865144,35.2465,35.1653333333,0.925084719084,35.213,35.1025,0.788045835978,34.4116,35.1025,0.813895018714,33.7845,35.1025,0.863776587184,34.4872727273,35.1025,0.960657645223,35.0311428571,35.1025,0.942631865144,35.2029411765,35.1025,0.942631865144,35.2465,35.1025,0.942631865144,35.1653043478,35.1025,0.942631865144
2010-03-22,0.950244698206,34.95,34.9415,35.2673,0.840039565618,35.202,34.1466666667,0.996077063202,34.5516,34.1466666667,0.902189286385,35.202,33.9993333333,0.991534313625,34.5516,33.9993333333,0.822911380384,33.80425,33.9993333333,0.768233738831,35.202,34.6616666667,0.974421480057,34.5516,34.6616666667,0.847661656214,33.80425,34.6616666667,0.805539916814,34.4483636364,34.6616666667,0.805539916814,35.202,35.0698666667,0.873824893666,34.5516,35.0698666667,0.814568384126,33.80425,35.0698666667,0.830127586205,34.4483636364,35.0698666667,0.766093609248,35.0192857143,35.0698666667,0.809887932621,35.202,35.2512222222,0.847661656214,34.5516,35.2512222222,0.840039565618,33.80425,35.2512222222,0.824068260758,34.4483636364,35.2512222222,0.809887932621,35.0192857143,35.2512222222,0.937404696592,35.1854117647,35.2512222222,0.766093609248,35.202,35.1700952381,0.810588658306,34.5516,35.1700952381,0.83001780413,33.80425,35.1700952381,0.783835243171,34.4483636364,35.1700952381,0.927111046126,35.0192857143,35.1700952381,0.948245432239,35.1854117647,35.1700952381,0.950244698206,35.2673,35.1700952381,0.932555838823,35.202,35.1225,0.794410209617,34.5516,35.1225,0.807321883288,33.80425,35.1225,0.856800600901,34.4483636364,35.1225,0.95289923332,35.0192857143,35.1225,0.935019032083,35.1854117647,35.1225,0.950244698206,35.2673,35.1225,0.950244698206,35.1704347826,35.1225,0.950244698206
2010-03-23,0.957585644372,35.22,35.0305,35.2894,0.833549989575,35.212,34.2436666667,1.00377207914,34.688,34.2436666667,0.909158989026,35.212,33.9608888889,0.999194235361,34.688,33.9608888889,0.829268635683,33.83625,33.9608888889,0.762298885913,35.212,34.6285,0.981949199646,34.688,34.6285,0.841113197068,33.83625,34.6285,0.799316861663,34.4032727273,34.6285,0.799316861663,35.212,35.0584,0.880575472244,34.688,35.0584,0.808275581158,33.83625,35.0584,0.823714583393,34.4032727273,35.0584,0.76017528952,35.003,35.0584,0.803631287648,35.212,35.2325555556,0.841113197068,34.688,35.2325555556,0.833549989575,33.83625,35.2325555556,0.817702068186,34.4032727273,35.2325555556,0.803631287648,35.003,35.2325555556,0.930162943571,35.1768235294,35.2325555556,0.76017528952,35.212,35.1821904762,0.81685071661,34.688,35.1821904762,0.82360564942,33.83625,35.1821904762,0.77777986361,34.4032727273,35.1821904762,0.919948814868,35.003,35.1821904762,0.940919931045,35.1768235294,35.1821904762,0.957585644372,35.2894,35.1821904762,0.939760132857,35.212,35.13675,0.800547284198,34.688,35.13675,0.801085061872,33.83625,35.13675,0.850181540465,34.4032727273,35.13675,0.945537780016,35.003,35.13675,0.927795709088,35.1768235294,35.13675,0.957585644372,35.2894,35.13675,0.957585644372,35.1756521739,35.13675,0.957585644372
