,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2013-09-19,1.74814407479,63.58,62.8445,63.5735,0.981005739432,63.176,62.788,0.708892530124,62.7472,62.788,0.425112045654,63.176,62.7048888889,1.02416442513,62.7472,62.7048888889,0.414473705333,62.71025,62.7048888889,1.14701803383,63.176,62.9913333333,0.825084298396,62.7472,62.9913333333,0.967963803414,62.71025,62.9913333333,1.23118521024,63.0076363636,62.9913333333,1.81407098964,63.176,62.9592,0.921728259944,62.7472,62.9592,1.11820531222,62.71025,62.9592,1.71919855123,63.0076363636,62.9592,1.78675743309,62.946,62.9592,1.37122003501,63.176,63.5596666667,0.570938652879,62.7472,63.5596666667,1.1684504474,62.71025,63.5596666667,1.25791842561,63.0076363636,63.5596666667,1.26358362767,62.946,63.5596666667,1.05017244698,63.3732941176,63.5596666667,0.834132785306,63.176,63.3899047619,0.717239267165,62.7472,63.3899047619,0.831515854523,62.71025,63.3899047619,1.21726847433,63.0076363636,63.3899047619,0.900982305898,62.946,63.3899047619,0.822385603791,63.3732941176,63.3899047619,0.87965285458,63.5735,63.3899047619,0.890359418147
2013-09-20,1.73687104757,63.17,62.861,63.5925,0.98733182237,63.297,62.7966666667,0.70432118792,62.782,62.7966666667,0.422370681409,63.297,62.7126666667,1.01756003045,62.782,62.7126666667,0.411800943156,62.746,62.7126666667,1.1396214092,63.297,63.006,0.819763685588,62.782,63.006,0.97420578453,62.746,63.006,1.23912459269,62.9985454545,63.006,1.80237282817,63.297,62.9462666667,0.915784431907,62.782,62.9462666667,1.12541613604,62.746,62.9462666667,1.73028492126,62.9985454545,62.9462666667,1.77523540498,62.9487142857,62.9462666667,1.38006244165,63.297,63.5133333333,0.574620390024,62.782,63.5133333333,1.17598528042,62.746,63.5133333333,1.26603019904,62.9985454545,63.5133333333,1.27173193354,62.9487142857,63.5133333333,1.05694455619,63.3348235294,63.5133333333,0.839511747904,63.297,63.430952381,0.721864433877,62.782,63.430952381,0.836877941663,62.746,63.430952381,1.22511811376,62.9985454545,63.430952381,0.906792352224,62.9487142857,63.430952381,0.827688813882,63.3348235294,63.430952381,0.873980352687,63.5925,63.430952381,0.884617874242
2013-09-23,1.73274676932,63.02,62.866,63.6072,0.989676286092,63.379,62.784,0.70264874565,62.8068,62.784,0.42136774327,63.379,62.7228888889,1.01514378849,62.8068,62.7228888889,0.410823103335,62.77775,62.7228888889,1.13691532702,63.379,63.0058333333,0.817817119927,62.8068,63.0058333333,0.976519079887,62.77775,63.0058333333,1.24206694965,62.9921818182,63.0058333333,1.798093013,63.379,62.9398666667,0.913609860674,62.8068,62.9398666667,1.12808848716,62.77775,62.9398666667,1.73439356045,62.9921818182,62.9398666667,1.77102002884,62.9447142857,62.9398666667,1.37678542144,63.379,63.4766666667,0.575984851929,62.8068,63.4766666667,1.17877771024,62.77775,63.4766666667,1.26903644457,62.9921818182,63.4766666667,1.27475171809,62.9447142857,63.4766666667,1.05945431847,63.2945882353,63.4766666667,0.841505206226,63.379,63.4647619048,0.723578533372,62.8068,63.4647619048,0.838865145894,62.77775,63.4647619048,1.2280272117,62.9921818182,63.4647619048,0.90894557136,62.9447142857,63.4647619048,0.829654198116,63.2945882353,63.4647619048,0.876055658258,63.6072,63.4647619048,0.882517309399
2013-09-24,1.71762441573,62.47,62.86,63.6101,0.998313575165,63.217,62.7573333333,0.696516457327,62.8088,62.7573333333,0.417690303429,63.217,62.7153333333,1.00628423464,62.8088,62.7153333333,0.40723769066,62.7925,62.7153333333,1.12699302569,63.217,62.9963333333,0.810679712501,62.8088,62.9963333333,0.985041540914,62.7925,62.9963333333,1.25290695,62.9518181818,62.9963333333,1.78240035739,63.217,62.9349333333,0.90563643282,62.8088,62.9349333333,1.13793375323,62.7925,62.9349333333,1.74953028623,62.9518181818,62.9349333333,1.75556364966,62.923,62.9349333333,1.3647696807,63.217,63.427,0.581011695289,62.8088,63.427,1.18906536084,62.7925,63.427,1.28011181817,62.9518181818,63.427,1.2858769711,62.923,63.427,1.06870058752,63.2324705882,63.427,0.848849348775,63.217,63.4763809524,0.729893484075,62.8088,63.4763809524,0.846186247611,62.7925,63.4763809524,1.23874468181,62.9518181818,63.4763809524,0.916878292151,62.923,63.4763809524,0.836894912317,63.2324705882,63.4763809524,0.883701336011,63.6101,63.4763809524,0.874815238308
2013-09-25,1.71212537806,62.27,62.846,63.5975,1.00150971275,63.091,62.7356666667,0.694286534301,62.8184,62.7356666667,0.416353052578,63.091,62.7071111111,1.00306257869,62.8184,62.7071111111,0.405933904232,62.799,62.7071111111,1.12338491611,63.091,62.9866666667,0.808084291619,62.8184,62.9866666667,0.988195187596,62.799,62.9866666667,1.25691817763,62.8983636364,62.9866666667,1.78810677761,63.091,62.9401333333,0.90273700451,62.8184,62.9401333333,1.14157688995,62.799,62.9401333333,1.75513147171,62.8983636364,62.9401333333,1.74994314814,62.9068571429,62.9401333333,1.36913904097,63.091,63.3807777778,0.582871825577,62.8184,63.3807777778,1.19287219728,62.799,63.3807777778,1.28421014319,62.8983636364,63.3807777778,1.28999375347,62.9068571429,63.3807777778,1.07212207171,63.1710588235,63.3807777778,0.851566971149,63.091,63.5062857143,0.732230264879,62.8184,63.5062857143,0.84889534397,62.799,63.5062857143,1.24271056842,62.8983636364,63.5062857143,0.919813711688,62.9068571429,63.5062857143,0.839574262125,63.1710588235,63.5062857143,0.886530538304,63.5975,63.5062857143,0.872014485184
2013-09-26,1.73082210613,62.95,62.8555,63.5933,0.990573040122,63.068,62.752,0.701868272591,62.8308,62.752,0.420899705472,63.068,62.7175555556,1.01401620891,62.8308,62.7175555556,0.410366778086,62.81325,62.7175555556,1.13565248867,63.068,62.9883333333,0.816908722618,62.8308,62.9883333333,0.977403912061,62.81325,62.9883333333,1.24319239699,62.86,62.9883333333,1.7685803185,63.068,62.9346666667,0.912595060766,62.8308,62.9346666667,1.12911065765,62.81325,62.9346666667,1.73596510909,62.86,62.9346666667,1.73083344297,62.9168571429,62.9346666667,1.35418778759,63.068,63.3401111111,0.576506756661,62.8308,63.3401111111,1.17984581067,62.81325,63.3401111111,1.27018632919,62.86,63.3401111111,1.27590678137,62.9168571429,63.3401111111,1.06041429896,63.0998823529,63.3401111111,0.84226770119,63.068,63.5355238095,0.724234173983,62.8308,63.5355238095,0.839625248677,62.81325,63.5355238095,1.22913993751,62.86,63.5355238095,0.909769174608,62.9168571429,63.5355238095,0.830405954782,63.0998823529,63.5355238095,0.876849459678,63.5933,63.5355238095,0.881537045806
2013-09-27,1.72587297223,62.77,62.8755,63.5795,0.993405496789,63.035,62.7676666667,0.699861341867,62.828,62.7676666667,0.419696179706,63.035,62.7404444444,1.01111671855,62.828,62.7404444444,0.409193370301,62.8245,62.7404444444,1.13240519005,63.035,62.9733333333,0.814572843824,62.828,62.9733333333,0.980198712762,62.8245,62.9733333333,1.24674719653,62.8230909091,62.9733333333,1.7736374187,63.035,62.9318666667,0.909985575286,62.828,62.9318666667,1.13233925048,62.8245,62.9318666667,1.74092894895,62.8230909091,62.9318666667,1.73578260929,62.9282857143,62.9318666667,1.35805996872,63.035,63.2993333333,0.578155227132,62.828,63.2993333333,1.18321947621,62.8245,63.2993333333,1.27381831552,62.8230909091,63.2993333333,1.27955512483,62.9282857143,63.2993333333,1.06344646058,63.0510588235,63.2993333333,0.844676091757,63.035,63.5498095238,0.726305058039,62.828,63.5498095238,0.842026083383,62.8245,63.5498095238,1.23265455529,62.8230909091,63.5498095238,0.912370579714,62.9282857143,63.5498095238,0.832780427726,63.0510588235,63.5498095238,0.879356733748,63.5795,63.5498095238,0.879016367994
2013-09-30,1.73054715425,62.94,62.904,63.5692,0.99071505654,62.977,62.7856666667,0.70175677644,62.8288,62.7856666667,0.42083284293,62.977,62.7668888889,1.01385512611,62.8288,62.7668888889,0.410301588764,62.8165,62.7668888889,1.13547208319,62.977,62.9661666667,0.816778951574,62.8288,62.9661666667,0.977544040448,62.8165,62.9661666667,1.24337063092,62.7921818182,62.9661666667,1.76883387622,62.977,62.9270666667,0.91245008935,62.8288,62.9270666667,1.12927253592,62.8165,62.9270666667,1.73621399083,62.7921818182,62.9270666667,1.731081589,62.9527142857,62.9270666667,1.35438193471,62.977,63.2604444444,0.576589409248,62.8288,63.2604444444,1.18001496273,62.8165,63.2604444444,1.27036843319,62.7921818182,63.2604444444,1.2760897055,62.9527142857,63.2604444444,1.06056632838,63.0181176471,63.2604444444,0.842388455377,62.977,63.563047619,0.724338005946,62.8288,63.563047619,0.839745624021,62.8165,63.563047619,1.22931615678,62.7921818182,63.563047619,0.909899606342,62.9527142857,63.563047619,0.830525008374,63.0181176471,63.563047619,0.87697517178,63.5692,63.563047619,0.88139700815
2013-10-01,1.7511685455,63.69,62.982,63.5575,0.978909586371,63.011,62.828,0.710118987789,62.8728,62.828,0.425847533622,63.011,62.8071111111,1.0259363359,62.8728,62.8071111111,0.415190787868,62.83025,62.8071111111,1.14900249409,63.011,62.9495,0.826511779882,62.8728,62.9495,0.965895517564,62.83025,62.9495,1.22855448899,62.7738181818,62.9495,1.74775625615,63.011,62.9230666667,0.923322945515,62.8728,62.9230666667,1.11581599951,62.83025,62.9230666667,1.71552507292,62.7738181818,62.9230666667,1.71045382936,62.9738571429,62.9230666667,1.37052089961,63.011,63.2153333333,0.569718706087,62.8728,63.2153333333,1.16595377395,62.83025,63.2153333333,1.25523058246,62.7738181818,63.2153333333,1.26088367946,62.9738571429,63.2153333333,1.04792850273,62.9927058824,63.2153333333,0.83235046139,63.011,63.5774285714,0.715706714169,62.8728,63.5774285714,0.829739122305,62.83025,63.5774285714,1.21466748951,62.7738181818,63.5774285714,0.899057142015,62.9738571429,63.5774285714,0.820628380534,62.9927058824,63.5774285714,0.866525038656,63.5575,63.5774285714,0.891899832365
2013-10-02,1.75336816057,63.77,63.0575,63.5369,0.977679993548,63.063,62.886,0.711010957,62.9216,62.886,0.426382433963,63.063,62.8462222222,1.02722499828,62.9216,62.8462222222,0.415712302439,62.8465,62.8462222222,1.15044573792,63.063,62.9255,0.827549948234,62.9216,62.9255,0.964682271506,62.8465,62.9255,1.22701132116,62.7552727273,62.9255,1.74556092721,63.063,62.928,0.924482716839,62.9216,62.928,1.11441444071,62.8465,62.928,1.71337022906,62.7552727273,62.928,1.7083053554,62.9897142857,62.928,1.3722423892,63.063,63.174,0.569003091446,62.9216,63.174,1.16448923789,62.8465,63.174,1.25365390721,62.7552727273,63.174,1.25929990344,62.9897142857,63.174,1.04661221634,62.9807058824,63.174,0.831304959162,63.063,63.5797142857,0.714807726303,62.9216,63.5797142857,0.828696900138,62.8465,63.5797142857,1.21314176492,62.7552727273,63.5797142857,0.897927850582,62.9897142857,63.5797142857,0.819597602226,62.9807058824,63.5797142857,0.865436610283,63.5369,63.5797142857,0.893020133614
