,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-11-07,2.0029476787,27.18,26.843,28.0409,1.05630202531,26.523,27.159,1.55263657151,26.9844,27.159,1.68696093991,26.523,27.6695555556,1.46666488133,26.9844,27.6695555556,0.959443656015,27.4935,27.6695555556,1.46661553746,26.523,28.1306666667,0.757423637885,26.9844,28.1306666667,0.429155697162,27.4935,28.1306666667,0.754633037816,28.0525454545,28.1306666667,1.03385186038,26.523,28.3429333333,0.962791835301,26.9844,28.3429333333,1.23479893491,27.4935,28.3429333333,1.50125004099,28.0525454545,28.3429333333,1.10923298048,28.3137142857,28.3429333333,1.24010601548,26.523,28.1447777778,0.662347918542,26.9844,28.1447777778,0.998637778142,27.4935,28.1447777778,0.812798322204,28.0525454545,28.1447777778,0.806275279646,28.3137142857,28.1447777778,1.03524918259,28.3088235294,28.1447777778,1.23725703538,26.523,28.0692380952,0.909306878857,26.9844,28.0692380952,1.06772419645,27.4935,28.0692380952,0.832836882,28.0525454545,28.0692380952,0.837070236252,28.3137142857,28.0692380952,0.961331699004,28.3088235294,28.0692380952,2.35791607529,28.0409,28.0692380952,2.02871279503
2016-11-08,1.99189388357,27.03,26.8435,28.0202,1.06213150669,26.435,27.117,1.56120520601,26.9608,27.117,1.69627087887,26.435,27.6086666667,1.47475905838,26.9608,27.6086666667,0.964738598929,27.4685,27.6086666667,1.47470944219,26.435,28.0913333333,0.761603680037,26.9608,28.0913333333,0.431524106087,27.4685,28.0913333333,0.758797679305,28.0081818182,28.0913333333,1.0395574446,26.435,28.3156,0.968105256025,26.9608,28.3156,1.24161349857,27.4685,28.3156,1.50953508537,28.0081818182,28.3156,1.1153545753,28.2952857143,28.3156,1.24694986767,26.435,28.1724444444,0.666003260256,26.9608,28.1724444444,1.00414902416,27.4685,28.1724444444,0.817283964159,28.0081818182,28.1724444444,0.810724922469,28.2952857143,28.1724444444,1.02953588688,28.3029411765,28.1724444444,1.23042890605,26.435,28.0542857143,0.91432512874,26.9608,28.0542857143,1.07361671409,27.4685,28.0542857143,0.837433112033,28.0081818182,28.0542857143,0.841689829168,28.2952857143,28.0542857143,0.966637061582,28.3029411765,28.0542857143,2.37092885716,28.0202,28.0542857143,2.03990878176
2016-11-09,2.00884303611,27.26,26.855,28.0005,1.05309376172,26.38,27.0793333333,1.54792081099,26.9488,27.0793333333,1.6818372014,26.38,27.5502222222,1.46221023916,26.9488,27.5502222222,0.956529576445,27.4585,27.5502222222,1.46216104516,26.38,28.0608333333,0.755123145578,26.9488,28.0608333333,0.42785223985,27.4585,28.0608333333,0.752341021287,27.9689090909,28.0608333333,1.03071178377,26.38,28.2942666667,0.95986758644,26.9488,28.2942666667,1.23104852984,27.4585,28.2942666667,1.49669035471,27.9689090909,28.2942666667,1.10586395183,28.2737142857,28.2942666667,1.23633949143,26.38,28.2003333333,0.660336195888,26.9488,28.2003333333,0.995604655844,27.4585,28.2003333333,0.810329642599,27.9689090909,28.2003333333,0.803826412215,28.2737142857,28.2003333333,1.03829627363,28.3001176471,28.2003333333,1.24089870436,26.38,28.0406666667,0.9065450777,26.9488,28.0406666667,1.06448124076,27.4585,28.0406666667,0.830307340084,27.9689090909,28.0406666667,0.834527836541,28.2737142857,28.0406666667,0.958411884957,28.3001176471,28.0406666667,2.35075447177,28.0005,28.0406666667,2.02255106738
2016-11-10,2.04053058217,27.69,26.9095,27.9773,1.03648223136,26.49,27.081,1.52350386496,26.9432,27.081,1.6553078545,26.49,27.5137777778,1.43914529408,26.9432,27.5137777778,0.941441252238,27.44375,27.5137777778,1.43909687607,26.49,28.0401666667,0.743211812027,26.9432,28.0401666667,0.42110328669,27.44375,28.0401666667,0.740473573042,27.9383636364,28.0401666667,1.01445330735,26.49,28.2794666667,0.944726608371,26.9432,28.2794666667,1.21162993601,27.44375,28.2794666667,1.47308151933,27.9383636364,28.2794666667,1.08842002302,28.2592857143,28.2794666667,1.21683743783,26.49,28.2344444444,0.649920034324,26.9432,28.2344444444,0.979899960245,27.44375,28.2344444444,0.797547480225,27.9383636364,28.2344444444,0.791146831979,28.2592857143,28.2344444444,1.054674388,28.3017647059,28.2344444444,1.26047267512,26.49,28.0343809524,0.89224521037,26.9432,28.0343809524,1.04769008399,27.44375,28.0343809524,0.817210048953,27.9383636364,28.0343809524,0.821363971181,28.2592857143,28.0343809524,0.943293869163,28.3017647059,28.0343809524,2.31367360519,27.9773,28.0343809524,1.99064729045
2016-11-11,2.03684598379,27.64,26.9655,27.9806,1.03835381358,26.658,27.0696666667,1.52625486508,26.958,27.0696666667,1.65829685387,26.658,27.5086666667,1.44174396742,26.958,27.5086666667,0.943141218386,27.4285,27.5086666667,1.44169546198,26.658,28.0253333333,0.744553834079,26.958,28.0253333333,0.421863675434,27.4285,28.0253333333,0.741810650639,27.9021818182,28.0253333333,1.01628511181,26.658,28.2686666667,0.946432506905,26.958,28.2686666667,1.21381778349,27.4285,28.2686666667,1.47574147151,27.9021818182,28.2686666667,1.09038538962,28.2311428571,28.2686666667,1.21903468853,26.658,28.2504444444,0.65109359885,26.958,28.2504444444,0.981669371513,27.4285,28.2504444444,0.79898761652,27.9021818182,28.2504444444,0.792575410585,28.2311428571,28.2504444444,1.0527699561,28.3034117647,28.2504444444,1.25819663201,26.658,28.0299047619,0.893856342928,26.958,28.0299047619,1.04958190429,27.4285,28.0299047619,0.818685690067,27.9021818182,28.0299047619,0.822847113057,28.2311428571,28.0299047619,0.944997180592,28.3034117647,28.0299047619,2.31785141958,27.9806,28.0299047619,1.99424181427
2016-11-14,2.10243183493,28.53,27.072,28.0171,1.00491912132,26.935,27.092,1.47710990017,27.0004,27.092,1.60490017515,26.935,27.5086666667,1.39532022896,27.0004,27.5086666667,0.912772344132,27.42425,27.5086666667,1.39527328538,26.935,28.0173333333,0.720579416122,27.0004,28.0173333333,0.408279787188,27.42425,28.0173333333,0.717924562395,27.88,28.0173333333,0.983561025357,26.935,28.2681333333,0.915957654114,27.0004,28.2681333333,1.17473320219,27.42425,28.2681333333,1.42822302326,27.88,28.2681333333,1.05527529567,28.2147142857,28.2681333333,1.17978212439,26.935,28.2711111111,0.630128573416,27.0004,28.2711111111,0.950059901881,27.42425,28.2711111111,0.773260446524,27.88,28.2711111111,0.767054711763,28.2147142857,28.2711111111,1.01887106822,28.3083529412,28.2711111111,1.29871019939,26.935,28.0213333333,0.865074427399,27.0004,28.0213333333,1.01578567076,27.42425,28.0213333333,0.792324247804,27.88,28.0213333333,0.796351674178,28.2147142857,28.0213333333,0.914568544893,28.3083529412,28.0213333333,2.24321727473,28.0171,28.0213333333,1.93002780506
2016-11-15,2.10980103169,28.63,27.171,28.0465,1.00139679702,27.211,27.1256666667,1.4719325083,27.0648,27.1256666667,1.59927486784,27.211,27.522,1.39042951663,27.0648,27.522,0.909573001881,27.42525,27.522,1.39038273759,27.211,28.0033333333,0.718053725915,27.0648,28.0033333333,0.406848732904,27.42525,28.0033333333,0.715408177668,27.8550909091,28.0033333333,0.980113562948,27.211,28.2722666667,0.91274714709,27.0648,28.2722666667,1.17061566555,27.42525,28.2722666667,1.42321698392,27.8550909091,28.2722666667,1.05157646884,28.1962857143,28.2722666667,1.17564689086,27.211,28.2833333333,0.627919920863,27.0648,28.2833333333,0.946729863669,27.42525,28.2833333333,0.770550104966,27.8550909091,28.2833333333,0.764366121817,28.1962857143,28.2833333333,1.0152998412,28.3195294118,28.2833333333,1.30326228562,27.211,28.0168571429,0.862042270276,27.0648,28.0168571429,1.01222525831,27.42525,28.0168571429,0.789547086052,27.8550909091,28.0168571429,0.793560395965,28.1962857143,28.0168571429,0.917774182975,28.3195294118,28.0168571429,2.25107993606,28.0465,28.0168571429,1.92326289862
2016-11-16,2.04937361828,27.81,27.1765,28.0596,1.03007808845,27.425,27.134,1.4297744693,27.096,27.134,1.64508015571,27.425,27.5253333333,1.43025320519,27.096,27.5253333333,0.935624341789,27.402,27.5253333333,1.43020508634,27.425,27.9765,0.738619707586,27.096,27.9765,0.418501403563,27.402,27.9765,0.735898387437,27.8172727273,27.9765,1.00818527519,27.425,28.2594666667,0.938889398596,27.096,28.2594666667,1.20414360288,27.402,28.2594666667,1.4639797477,27.8172727273,28.2594666667,1.08169497057,28.1658571429,28.2594666667,1.20931892895,27.425,28.2867777778,0.645904354503,27.096,28.2867777778,0.973845423858,27.402,28.2867777778,0.79261965041,27.8172727273,28.2867777778,0.786258550035,28.1658571429,28.2867777778,1.04437933368,28.3161176471,28.2867777778,1.26593517859,27.425,28.0033333333,0.886732268935,27.096,28.0033333333,1.04121669079,27.402,28.0033333333,0.812160729453,27.8172727273,28.0033333333,0.81628898572,28.1658571429,28.0033333333,0.8914879507,28.3161176471,28.0033333333,2.18660611323,28.0596,28.0033333333,1.86817817711
2016-11-17,2.08769344141,28.33,27.214,28.0781,1.01081736907,27.652,27.1506666667,1.4565088355,27.1652,27.1506666667,1.61431993704,27.652,27.5264444444,1.40350988744,27.1652,27.5264444444,0.918129747839,27.3775,27.5264444444,1.40346266833,27.652,27.9591666667,0.724808767351,27.1652,27.9591666667,0.410676134601,27.3775,27.9591666667,0.72213833129,27.7889090909,27.9591666667,0.989333914422,27.652,28.2545333333,0.921333753602,27.1652,28.2545333333,1.18162815256,27.3775,28.2545333333,1.4366058006,27.7889090909,28.2545333333,1.06146910272,28.1438571429,28.2545333333,1.18670670878,27.652,28.2954444444,0.633827034678,27.1652,28.2954444444,0.955636160269,27.3775,28.2954444444,0.777799002506,27.7889090909,28.2954444444,0.771556843957,28.1438571429,28.2954444444,1.02485120519,28.3135294118,28.2954444444,1.28960602695,27.652,27.9873333333,0.870151874119,27.1652,27.9873333333,1.02174769837,27.3775,27.9873333333,0.796974696396,27.7889090909,27.9873333333,0.801025761248,28.1438571429,27.9873333333,0.908157268728,28.3135294118,27.9873333333,2.22749195209,28.0781,27.9873333333,1.90310995173
2016-11-18,2.11422254974,28.69,27.257,28.1057,0.99797253134,27.879,27.198,1.47501724287,27.252,27.198,1.63483370963,27.879,27.5362222222,1.42134481718,27.252,27.5362222222,0.906462726688,27.36625,27.5362222222,1.38562833862,27.879,27.9435,0.715598348846,27.252,27.9435,0.405457517994,27.36625,27.9435,0.712961847023,27.762,27.9435,0.976762075057,27.879,28.2422666667,0.90962601794,27.252,28.2422666667,1.16661275775,27.36625,28.2422666667,1.4183503086,27.762,28.2422666667,1.0479806143,28.1302857143,28.2422666667,1.17162677884,27.879,28.3086666667,0.625772755381,27.252,28.3086666667,0.943492530982,27.36625,28.3086666667,0.767915217087,27.762,28.3086666667,0.761752380003,28.1302857143,28.3086666667,1.01182803421,28.31,28.3086666667,1.30599353735,27.879,28.0004761905,0.859094525913,27.252,28.0004761905,1.00876396482,27.36625,28.0004761905,0.786847238199,27.762,28.0004761905,0.790846824642,28.1302857143,28.0004761905,0.919697565824,28.31,28.0004761905,2.25579753285,28.1057,28.0004761905,1.927293488
