,indexed,inst_price,sa_20_100,la_20_100,20_100,sa_10_30,la_10_30,10_30,sa_25_30,la_25_30,25_30,sa_10_45,la_10_45,10_45,sa_25_45,la_25_45,25_45,sa_40_45,la_40_45,40_45,sa_10_60,la_10_60,10_60,sa_25_60,la_25_60,25_60,sa_40_60,la_40_60,40_60,sa_55_60,la_55_60,55_60,sa_10_75,la_10_75,10_75,sa_25_75,la_25_75,25_75,sa_40_75,la_40_75,40_75,sa_55_75,la_55_75,55_75,sa_70_75,la_70_75,70_75,sa_10_90,la_10_90,10_90,sa_25_90,la_25_90,25_90,sa_40_90,la_40_90,40_90,sa_55_90,la_55_90,55_90,sa_70_90,la_70_90,70_90,sa_85_90,la_85_90,85_90,sa_10_105,la_10_105,10_105,sa_25_105,la_25_105,25_105,sa_40_105,la_40_105,40_105,sa_55_105,la_55_105,55_105,sa_70_105,la_70_105,70_105,sa_85_105,la_85_105,85_105,sa_100_105,la_100_105,100_105
2016-08-31,3.8878458498,157.38,162.129,158.1452,1.25983168645,158.096,163.809666667,0.788861558905,163.4616,163.809666667,1.08088968964,158.096,163.661111111,1.43370608062,163.4616,163.661111111,0.749334243543,163.7955,163.661111111,0.830554190707,158.096,161.437666667,1.49847741852,163.4616,161.437666667,0.580520506888,163.7955,161.437666667,0.696303566927,162.138909091,161.437666667,0.876281313417,158.096,159.462933333,1.01105369198,163.4616,159.462933333,0.640244754393,163.7955,159.462933333,1.0447842334,162.138909091,159.462933333,0.722753990933,160.300714286,159.462933333,1.15377803638,158.096,158.02,1.01841440215,163.4616,158.02,1.17783815884,163.7955,158.02,0.767950035816,162.138909091,158.02,1.0014607639,160.300714286,158.02,1.09299235718,158.147294118,158.02,1.45056756618,158.096,158.078285714,1.36878308168,163.4616,158.078285714,1.28910306802,163.7955,158.078285714,1.05879124079,162.138909091,158.078285714,1.12547536805,160.300714286,158.078285714,0.98587246938,158.147294118,158.078285714,0.938388623728,158.1452,158.078285714,0.974175974894
2016-09-01,3.92193675889,158.76,161.558,158.1234,1.27087862842,158.229,163.632,0.781944358808,162.9984,163.632,1.07141181589,158.229,163.597333333,1.42113450614,162.9984,163.597333333,0.742763642094,163.73625,163.597333333,0.837836976215,158.229,161.470666667,1.48533789102,162.9984,161.470666667,0.585610850639,163.73625,161.470666667,0.70240916435,162.226545455,161.470666667,0.883965061113,158.229,159.665866667,1.00218818115,162.9984,159.665866667,0.64585879532,163.73625,159.665866667,1.05394551338,162.226545455,159.665866667,0.729091521162,160.330714286,159.665866667,1.16389503784,158.229,158.052111111,1.027344456,162.9984,158.052111111,1.18816613354,163.73625,158.052111111,0.774683871433,162.226545455,158.052111111,1.01024215833,160.330714286,158.052111111,1.10257635421,158.265176471,158.052111111,1.46328699204,158.229,158.106190476,1.38078537329,162.9984,158.106190476,1.30040667861,163.73625,158.106190476,1.06807534241,162.226545455,158.106190476,1.13534419514,160.330714286,158.106190476,0.994517176507,158.265176471,158.106190476,0.930160282765,158.1234,158.106190476,0.965633829479
2016-09-02,3.917243083,158.57,160.962,158.0972,1.26935767264,158.282,163.383333333,0.782880170273,162.5468,163.383333333,1.07269405477,158.282,163.469333333,1.4228352844,162.5468,163.469333333,0.743652563056,163.57925,163.469333333,0.836834273862,158.282,161.563166667,1.48711550629,162.5468,161.563166667,0.584910006209,163.57925,161.563166667,0.701568538618,162.299636364,161.563166667,0.882907153822,158.282,159.828266667,1.00338757491,162.5468,159.828266667,0.645085847656,163.57925,159.828266667,1.05268417773,162.299636364,159.828266667,0.728218962653,160.363,159.828266667,1.16250211735,158.282,158.079555556,1.02611495584,162.5468,158.079555556,1.18674416601,163.57925,158.079555556,0.773756749138,162.299636364,158.079555556,1.00903312576,160.363,158.079555556,1.10125681839,158.359882353,158.079555556,1.46153576674,158.282,158.129619048,1.37913288386,162.5468,158.129619048,1.2988503844,163.57925,158.129619048,1.06679709653,162.299636364,158.129619048,1.13398544359,160.363,158.129619048,0.993326963207,158.359882353,158.129619048,0.929047090186,158.0972,158.129619048,0.964478183047
2016-09-05,3.917243083,158.57,160.4465,158.0735,1.26935767264,158.292,163.113333333,0.782880170273,162.1496,163.113333333,1.07269405477,158.292,163.341333333,1.4228352844,162.1496,163.341333333,0.743652563056,163.45125,163.341333333,0.836834273862,158.292,161.6635,1.48711550629,162.1496,161.6635,0.584910006209,163.45125,161.6635,0.701568538618,162.354,161.6635,0.882907153822,158.292,159.9976,1.00338757491,162.1496,159.9976,0.645085847656,163.45125,159.9976,1.05268417773,162.354,159.9976,0.728218962653,160.395285714,159.9976,1.16250211735,158.292,158.114111111,1.02611495584,162.1496,158.114111111,1.18674416601,163.45125,158.114111111,0.773756749138,162.354,158.114111111,1.00903312576,160.395285714,158.114111111,1.10125681839,158.442705882,158.114111111,1.46153576674,158.292,158.165809524,1.37913288386,162.1496,158.165809524,1.2988503844,163.45125,158.165809524,1.06679709653,162.354,158.165809524,1.13398544359,160.395285714,158.165809524,0.993326963207,158.442705882,158.165809524,0.929047090186,158.0735,158.165809524,0.964478183047
2016-09-06,3.95602766798,160.14,160.1285,158.067,1.28192557039,158.512,162.910333333,0.775128881458,161.8908,162.910333333,1.06207332155,158.512,163.318,1.40874780634,161.8908,163.318,0.736289666392,163.366,163.318,0.845119761722,158.512,161.788666667,1.47239159038,161.8908,161.788666667,0.590701194389,163.366,161.788666667,0.708514761773,162.457636364,161.788666667,0.89164880881,158.512,160.1416,0.99345304447,161.8908,160.1416,0.651472836247,163.366,160.1416,1.06310679335,162.457636364,160.1416,0.735429051392,160.485285714,160.1416,1.17401203931,158.512,158.16,1.03627450986,161.8908,158.16,1.19849410825,163.366,158.16,0.78141770705,162.457636364,158.16,1.01902355275,160.485285714,158.16,1.11216035124,158.535058824,158.16,1.4760064179,158.512,158.20047619,1.39278766489,161.8908,158.20047619,1.31171028919,163.366,158.20047619,1.07735944402,162.457636364,158.20047619,1.14521302223,160.485285714,158.20047619,1.00316188364,158.535058824,158.20047619,0.938245576228,158.067,158.20047619,0.974027471988
2016-09-07,3.99901185771,161.88,159.89,158.1019,1.29585432331,158.664,162.815333333,0.76670672426,161.62,162.815333333,1.05053337164,158.664,163.327555556,1.39344106734,161.62,163.327555556,0.728289516401,163.34025,163.327555556,0.854302404319,158.664,161.926,1.45639333031,161.62,161.926,0.597119453901,163.34025,161.926,0.71621312374,162.616181818,161.926,0.901337012428,158.664,160.252933333,0.982658687674,161.62,160.252933333,0.658551409589,163.34025,160.252933333,1.07465797244,162.616181818,160.252933333,0.743419850377,160.607285714,160.252933333,1.18676825854,158.664,158.227111111,1.04753414297,161.62,158.227111111,1.21151633723,163.34025,158.227111111,0.789908195437,162.616181818,158.227111111,1.03009574572,160.607285714,158.227111111,1.12424452141,158.696823529,158.227111111,1.49204395484,158.664,158.213714286,1.40792098909,161.62,158.213714286,1.32596266776,163.34025,158.213714286,1.08906548519,162.616181818,158.213714286,1.15765632596,160.607285714,158.213714286,1.01406173175,158.696823529,158.213714286,0.948440076681,158.1019,158.213714286,0.984610760368
2016-09-08,3.9246541502,158.87,159.498,158.1193,1.27175918176,158.533,162.433,0.780962884626,161.1676,162.433,1.07006701044,158.533,163.277333333,1.41935073878,161.1676,163.277333333,0.741831346426,163.188,163.277333333,0.838417488103,158.533,162.008166667,1.48347353741,161.1676,162.008166667,0.608222305126,163.188,162.008166667,0.702895842405,162.687818182,162.008166667,0.884577533756,158.533,160.2824,1.00093026322,161.1676,160.2824,0.646306291336,163.188,160.2824,1.05467576033,162.687818182,160.2824,0.729596686616,160.703285714,160.2824,1.1647014655,158.533,158.339666667,1.02805627189,161.1676,158.339666667,1.18898937791,163.188,158.339666667,0.775220626446,162.687818182,158.339666667,1.01094212455,160.703285714,158.339666667,1.103340296,158.801176471,158.339666667,1.46430085932,158.533,158.194,1.38174207769,161.1676,158.194,1.30130769105,163.188,158.194,1.06881537949,162.687818182,158.194,1.13613084078,160.703285714,158.194,0.995206247365,158.801176471,158.194,0.930804762678,158.1193,158.194,0.96630288794
2016-09-09,3.77865612648,152.96,158.846,158.0649,1.22444945202,158.146,161.869666667,0.8100148809,160.4664,161.869666667,1.1098737457,158.146,163.013111111,1.47215090789,160.4664,163.013111111,0.769427640612,162.89725,163.013111111,0.869606808646,158.146,161.981666667,1.53865908915,160.4664,161.981666667,0.6308483127,162.89725,161.981666667,0.676747957792,162.659454545,161.981666667,0.851671049055,158.146,160.237733333,1.03816509583,160.4664,160.237733333,0.622263550845,162.89725,160.237733333,1.01544158306,162.659454545,160.237733333,0.702455524547,160.735428571,160.237733333,1.12137430706,158.146,158.366777778,0.989812345619,160.4664,158.366777778,1.14475870362,162.89725,158.366777778,0.746382243477,162.659454545,158.366777778,0.973334848435,160.735428571,158.366777778,1.06229578697,158.888235294,158.366777778,1.40982853554,158.146,158.115619048,1.3303409593,160.4664,158.115619048,1.25289875006,162.89725,158.115619048,1.02905520518,162.659454545,158.115619048,1.09386651605,160.735428571,158.115619048,0.958184349449,158.888235294,158.115619048,0.896178614586,158.0649,158.115619048,0.930356201544
2016-09-12,3.78878458498,153.37,158.1265,158.0247,1.22773151449,157.716,161.365333333,0.807843685155,159.846,161.365333333,1.10689879646,157.716,162.783777778,1.46820489669,159.846,162.783777778,0.767365236502,162.6215,162.783777778,0.867275880354,157.716,161.944833333,1.53453480682,159.846,161.944833333,0.629157362071,162.6215,161.944833333,0.678561939634,162.652,161.944833333,0.853953901631,157.716,160.198533333,1.03538235727,159.846,160.198533333,0.623931490541,162.6215,160.198533333,1.01816341261,162.652,160.198533333,0.704338413962,160.780142857,160.198533333,1.12438008285,157.716,158.387222222,0.987159213678,159.846,158.387222222,1.14782715987,162.6215,158.387222222,0.748382875798,162.652,158.387222222,0.975943813444,160.780142857,158.387222222,1.06514320638,158.949764706,158.387222222,1.4136074954,157.716,158.04352381,1.33390685753,159.846,158.04352381,1.25625706915,162.6215,158.04352381,1.03181352522,162.652,158.04352381,1.09679855889,160.780142857,158.04352381,0.960752704465,158.949764706,158.04352381,0.898580766992,158.0247,158.04352381,0.92786243819
2016-09-13,3.73468379447,151.18,157.6655,157.9537,1.21020049788,157.168,160.851,0.819379041943,159.2332,160.851,1.12270441923,157.168,162.508888889,1.4891696794,159.2332,162.508888889,0.778322593664,162.3085,162.508888889,0.879659880993,157.168,161.8905,1.55644672718,159.2332,161.8905,0.638141222167,162.3085,161.8905,0.668872621986,162.546545455,161.8905,0.841760128112,157.168,160.163066667,1.05016678292,159.2332,160.163066667,0.632840729403,162.3085,160.163066667,1.00362485961,162.546545455,160.163066667,0.694281029033,160.772571429,160.163066667,1.1083248414,157.168,158.374888889,1.0012550517,159.2332,158.374888889,1.13143711306,162.3085,158.374888889,0.737696571449,162.546545455,158.374888889,0.962008122296,160.772571429,158.374888889,1.04993381979,159.033294118,158.374888889,1.39342231958,157.168,157.952,1.35295397246,159.2332,157.952,1.23831873061,162.3085,157.952,1.01708005962,162.546545455,157.952,1.08113715937,160.772571429,157.952,0.947033930111,159.033294118,157.952,0.8857497578,157.9537,157.952,0.941111566048
2016-09-14,3.7233201581,150.72,157.299,157.8682,1.21388281187,156.502,160.253333333,0.821872191561,158.596,160.253333333,1.12612050623,156.502,162.238,1.49370082143,158.596,162.238,0.780690819574,161.98275,162.238,0.88233644896,156.502,161.849833333,1.56118257514,158.596,161.849833333,0.64008291394,161.98275,161.849833333,0.666837422845,162.359454545,161.849833333,0.83919887888,156.502,160.128133333,1.05336215745,158.596,160.128133333,0.634766293204,161.98275,160.128133333,1.00057109962,162.359454545,160.128133333,0.692168518957,160.732571429,160.128133333,1.10495250758,156.502,158.403666667,1.00430160101,158.596,158.403666667,1.12799445482,161.98275,158.403666667,0.735451959576,162.359454545,158.403666667,0.959080990822,160.732571429,158.403666667,1.04673915411,159.114588235,158.403666667,1.38918251096,156.502,157.878952381,1.35707064681,158.596,157.878952381,1.23455086042,161.98275,157.878952381,1.01398535908,162.359454545,157.878952381,1.07784755034,160.732571429,157.878952381,0.944152361068,159.114588235,157.878952381,0.883054659979,157.8682,157.878952381,0.943975114933
2016-09-15,3.67934782609,148.94,156.8745,157.7989,1.22821874211,155.52,159.545333333,0.831578484694,157.8852,159.545333333,1.1394199655,155.52,161.882,1.51134139642,157.8852,161.882,0.789910761578,161.604,161.882,0.892756823689,155.52,161.75,1.57962010821,157.8852,161.75,0.647642279564,161.604,161.75,0.658962087039,162.128727273,161.75,0.829287957938,155.52,160.085333333,1.06580234216,157.8852,160.085333333,0.64226286965,161.604,160.085333333,0.988754376178,162.128727273,160.085333333,0.683994023444,160.620571429,160.085333333,1.09190304193,155.52,158.391888889,1.01616238159,157.8852,158.391888889,1.11467286426,161.604,158.391888889,0.726766287549,162.128727273,158.391888889,0.947754264683,160.620571429,158.391888889,1.03437718692,159.178117647,158.391888889,1.372776295,155.52,157.800952381,1.37309762233,157.8852,157.800952381,1.21997084097,161.604,157.800952381,1.00201021352,162.128727273,157.800952381,1.06511819365,160.620571429,157.800952381,0.93300194173,159.178117647,157.800952381,0.872625803193,157.7989,157.800952381,0.955123440998
2016-09-16,3.65884387352,148.11,156.378,157.719,1.2350632537,154.474,158.799333333,0.836212633628,157.1696,158.799333333,1.14576962692,154.474,161.515777778,1.51976366955,157.1696,161.515777778,0.794312708215,161.156,161.515777778,0.897731902,154.474,161.643166667,1.58842287906,157.1696,161.643166667,0.651251404661,161.156,161.643166667,0.662634294184,161.833818182,161.643166667,0.824666573454,154.474,160.050666667,1.07174175363,157.1696,160.050666667,0.645842016836,161.156,160.050666667,0.983244330977,161.833818182,160.050666667,0.68018232048,160.550428571,160.050666667,1.08581817873,154.474,158.420222222,1.02182516376,157.1696,158.420222222,1.12088461716,161.156,158.420222222,0.722716226996,161.833818182,158.420222222,0.942472701371,160.550428571,158.420222222,1.02861289885,159.198352941,158.420222222,1.36512620554,154.474,157.702952381,1.38074950246,157.1696,157.702952381,1.21317229257,161.156,157.702952381,0.996426297327,161.833818182,157.702952381,1.05918259475,160.550428571,157.702952381,0.927802588892,159.198352941,157.702952381,0.867762909299,157.719,157.702952381,0.960446070621
